k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
      28|[94.89999999701116, 0.0090255861020353, 90.09999997652388, 112.9999994126519, 20.000000022958755, 73.79999998033819, 140.00000054170204, 20.0000000991815]|18900.4921875000000000|      0.00000256|[815, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[94.89999999725748, 0.0090281428963866, 90.09999997753678, 112.99999931210235, 20.00000002750889, 73.79999997793759, 140.0000006198552, 20.000000111709884]|18900.2167968750000000|      0.00001280|[844, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[94.89999999725748, 0.0090281428963866, 90.09999997753678, 112.99999931210235, 20.00000002750889, 73.79999997793759, 140.0000006198552, 20.000000111709884]|18900.2167968750000000|      0.00000256|[873, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[94.89999999029247, 0.0090306985478685, 90.09999997465883, 112.99999920465166, 20.000000025327903, 73.79999996904507, 140.0000007223502, 20.000000119058505]|18899.9726562500000000|      0.00001280|[903, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[94.89999999029247, 0.0090306985478685, 90.09999997465883, 112.99999920465166, 20.000000025327903, 73.79999996904507, 140.0000007223502, 20.000000119058505]|18899.9726562500000000|      0.00000256|[932, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[94.90000000937722, 0.0090332518627129, 90.09999996495829, 112.99999909083185, 20.000000051544344, 73.79999998011608, 140.00000086274744, 20.000000134831033]|18899.7636718750000000|      0.00001280|[961, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[94.90000000937722, 0.0090332518627129, 90.09999996495829, 112.99999909083185, 20.000000051544344, 73.79999998011608, 140.00000086274744, 20.000000134831033]|18899.7636718750000000|      0.00000256|[990, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[94.90000001347035, 0.0090358049551936, 90.09999995765958, 112.9999989534946, 20.000000052252, 73.79999996647555, 140.00000098846152, 20.000000154746928]|18899.5878906250000000|      0.00001280|[1019, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      36|[94.90000001347035, 0.0090358049551936, 90.09999995765958, 112.9999989534946, 20.000000052252, 73.79999996647555, 140.00000098846152, 20.000000154746928]|18899.5878906250000000|      0.00000256|[1048, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[94.90000001347035, 0.0090358049551936, 90.09999995765958, 112.9999989534946, 20.000000052252, 73.79999996647555, 140.00000098846152, 20.000000154746928]|18899.5878906250000000|      0.00000051|[1077, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[94.90000001175193, 0.0090363156940381, 90.09999994506195, 112.9999989393247, 20.000000041370306, 73.7999999697897, 140.00000101662584, 20.000000156931034]|18899.5566406250000000|      0.00000256|[1107, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      39|[94.90000001175193, 0.0090363156940381, 90.09999994506195, 112.9999989393247, 20.000000041370306, 73.7999999697897, 140.00000101662584, 20.000000156931034]|18899.5566406250000000|      0.00000051|[1137, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[94.90000001606475, 0.0090368251275524, 90.0999999493098, 112.9999989067994, 20.000000037961343, 73.79999995996513, 140.0000010542264, 20.000000154693012]|18899.5273437500000000|      0.00000256|[1166, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      41|[94.90000001606475, 0.0090368251275524, 90.0999999493098, 112.9999989067994, 20.000000037961343, 73.79999995996513, 140.0000010542264, 20.000000154693012]|18899.5273437500000000|      0.00000051|[1195, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[94.90000001920738, 0.0090373341854971, 90.099999962279, 112.99999886640171, 20.000000041478927, 73.79999995525183, 140.00000108705942, 20.000000163713164]|18899.4980468750000000|      0.00000256|[1225, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      43|[94.90000001920738, 0.0090373341854971, 90.099999962279, 112.99999886640171, 20.000000041478927, 73.79999995525183, 140.00000108705942, 20.000000163713164]|18899.4980468750000000|      0.00000051|[1254, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[94.90000001732876, 0.0090378425647181, 90.09999995280626, 112.99999882099254, 20.000000047807518, 73.7999999610642, 140.00000112517287, 20.000000167296914]|18899.4707031250000000|      0.00000256|[1283, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      45|[94.90000001732876, 0.0090378425647181, 90.09999995280626, 112.99999882099254, 20.000000047807518, 73.7999999610642, 140.00000112517287, 20.000000167296914]|18899.4707031250000000|      0.00000051|[1312, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[94.90000003044466, 0.0090383496321817, 90.09999994485926, 112.9999987727234, 20.000000052627833, 73.7999999618882, 140.0000011726917, 20.00000018069624]|18899.4453125000000000|      0.00000256|[1342, 92, 0, 92]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      47|[94.90000003044466, 0.0090383496321817, 90.09999994485926, 112.9999987727234, 20.000000052627833, 73.7999999618882, 140.0000011726917, 20.00000018069624]|18899.4453125000000000|      0.00000051|[1371, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[94.90000003342277, 0.0090388597259809, 90.09999994403118, 112.99999874467811, 20.00000006434177, 73.79999996116535, 140.00000120399207, 20.00000018659287]|18899.4218750000000000|      0.00000256|[1400, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      49|[94.90000003342277, 0.0090388597259809, 90.09999994403118, 112.99999874467811, 20.00000006434177, 73.79999996116535, 140.00000120399207, 20.00000018659287]|18899.4218750000000000|      0.00000051|[1429, 98, 0, 98]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[94.90000005857144, 0.0090393679489783, 90.09999995165124, 112.99999870665954, 20.000000068873042, 73.79999995195405, 140.00000124357044, 20.000000179838246]|18899.3984375000000000|      0.00000256|[1458, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      51|[94.90000005857144, 0.0090393679489783, 90.09999995165124, 112.99999870665954, 20.000000068873042, 73.79999995195405, 140.00000124357044, 20.000000179838246]|18899.3984375000000000|      0.00000051|[1487, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[94.90000007249984, 0.0090398757758151, 90.09999995712678, 112.99999866272292, 20.00000006464044, 73.79999992751073, 140.0000012805312, 20.00000019079297]|18899.3769531250000000|      0.00000256|[1516, 104, 0, 104]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      53|[94.90000007249984, 0.0090398757758151, 90.09999995712678, 112.99999866272292, 20.00000006464044, 73.79999992751073, 140.0000012805312, 20.00000019079297]|18899.3769531250000000|      0.00000051|[1545, 106, 0, 106]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[94.90000006544898, 0.0090403829940279, 90.09999995194995, 112.99999861291151, 20.00000004813773, 73.79999992274068, 140.00000132238273, 20.000000207204895]|18899.3554687500000000|      0.00000256|[1574, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      55|[94.90000006544898, 0.0090403829940279, 90.09999995194995, 112.99999861291151, 20.00000004813773, 73.79999992274068, 140.00000132238273, 20.000000207204895]|18899.3554687500000000|      0.00000051|[1603, 110, 0, 110]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[94.9000000719027, 0.0090408885314056, 90.09999994691005, 112.99999853365681, 20.0000000591388, 73.79999991893834, 140.00000133157948, 20.000000209950816]|18899.3378906250000000|      0.00000256|[1633, 112, 0, 112]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      57|[94.9000000719027, 0.0090408885314056, 90.09999994691005, 112.99999853365681, 20.0000000591388, 73.79999991893834, 140.00000133157948, 20.000000209950816]|18899.3378906250000000|      0.00000051|[1663, 114, 0, 114]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[94.90000007090667, 0.0090413939601275, 90.09999994476854, 112.99999847125481, 20.00000004918599, 73.79999992042221, 140.00000138325777, 20.00000020616739]|18899.3203125000000000|      0.00000256|[1692, 116, 0, 116]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      59|[94.90000007090667, 0.0090413939601275, 90.09999994476854, 112.99999847125481, 20.00000004918599, 73.79999992042221, 140.00000138325777, 20.00000020616739]|18899.3203125000000000|      0.00000051|[1721, 118, 0, 118]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[94.9000000470599, 0.0090418956271214, 90.0999999057552, 112.99999839367477, 20.000000031730465, 73.7999999219908, 140.00000142859318, 20.000000207716997]|18899.3027343750000000|      0.00000256|[1750, 120, 0, 120]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      61|[94.9000000470599, 0.0090418956271214, 90.0999999057552, 112.99999839367477, 20.000000031730465, 73.7999999219908, 140.00000142859318, 20.000000207716997]|18899.3027343750000000|      0.00000051|[1779, 122, 0, 122]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[94.90000005763589, 0.0090423967338468, 90.09999992437042, 112.99999832987139, 20.000000015415612, 73.79999992566381, 140.00000150642293, 20.000000220742457]|18899.2871093750000000|      0.00000256|[1808, 124, 0, 124]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      63|[94.90000005763589, 0.0090423967338468, 90.09999992437042, 112.99999832987139, 20.000000015415612, 73.79999992566381, 140.00000150642293, 20.000000220742457]|18899.2871093750000000|      0.00000051|[1837, 126, 0, 126]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[94.90000007224289, 0.0090428953837675, 90.09999988040686, 112.9999982749982, 19.999999994380946, 73.7999998891708, 140.0000015708497, 20.000000269834462]|18899.2734375000000000|      0.00000256|[1866, 128, 0, 128]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      65|[94.90000007224289, 0.0090428953837675, 90.09999988040686, 112.9999982749982, 19.999999994380946, 73.7999998891708, 140.0000015708497, 20.000000269834462]|18899.2734375000000000|      0.00000051|[1895, 130, 0, 130]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[94.90000004424108, 0.009043388319986, 90.09999985735244, 112.99999818310846, 19.9999999474422, 73.7999998632717, 140.00000165109245, 20.000000260580276]|18899.2617187500000000|      0.00000256|[1924, 132, 0, 132]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      67|[94.90000004424108, 0.009043388319986, 90.09999985735244, 112.99999818310846, 19.9999999474422, 73.7999998632717, 140.00000165109245, 20.000000260580276]|18899.2617187500000000|      0.00000051|[1954, 134, 0, 134]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      68|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000256|[1983, 136, 0, 136]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      69|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000051|[2012, 138, 0, 138]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000010|[2041, 140, 0, 140]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000002|[2070, 142, 0, 142]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2100, 144, 0, 144]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      73|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2128, 146, 0, 146]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      74|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2156, 148, 0, 148]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      75|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2184, 150, 0, 150]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      76|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2212, 152, 0, 152]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      77|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2240, 154, 0, 154]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      78|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2268, 156, 0, 156]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      79|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2296, 158, 0, 158]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
      80|[94.90000001258693, 0.0090438840229062, 90.0999998491116, 112.9999981199915, 19.99999994845961, 73.7999998355969, 140.00000175109645, 20.00000023606015]|18899.2500000000000000|      0.00000000|[2324, 160, 0, 160]                                                        |  | trying linear partial model with 16 points | exploitation failed, decreasing delta | actual_k=1
