k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[96.0, 0.009, 103.0, 106.0, 18.0, 72.0, 151.0, 18.0]                            |9158.1395820262569032|      1.00000000|[0, 0, 0, 0]                                                               | 
      15|[96.00000266163558, 0.0089532085516139, 102.99999715017671, 105.9999943083744, 18.000001500233463, 71.99999854341894, 150.9999954455049, 18.000004032558756]|9119.0175781250000000|      0.00001280|[316, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[96.00000262157442, 0.0089404109286815, 102.99999696134077, 105.99999424257864, 18.00000158888827, 71.9999986227812, 150.999995409216, 18.000003971082236]|9110.3417968750000000|      0.00006400|[338, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[96.00000262157442, 0.0089404109286815, 102.99999696134077, 105.99999424257864, 18.00000158888827, 71.9999986227812, 150.999995409216, 18.000003971082236]|9110.3417968750000000|      0.00001280|[358, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[96.00000253984338, 0.0089276126662146, 102.99999702817048, 105.99999435431077, 18.00000158222948, 71.99999874550124, 150.99999533634636, 18.00000395027252]|9102.5429687500000000|      0.00006400|[380, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      19|[96.00000253984338, 0.0089276126662146, 102.99999702817048, 105.99999435431077, 18.00000158222948, 71.99999874550124, 150.99999533634636, 18.00000395027252]|9102.5429687500000000|      0.00001280|[403, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[96.00000039532253, 0.0089169209084807, 102.99999966741555, 105.99999541561752, 18.00000359856305, 71.99999395082159, 150.99999684697343, 18.000006688668435]|9096.6943359375000000|      0.00006400|[426, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[96.00000039532253, 0.0089169209084807, 102.99999966741555, 105.99999541561752, 18.00000359856305, 71.99999395082159, 150.99999684697343, 18.000006688668435]|9096.6943359375000000|      0.00001280|[447, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[96.00000038031564, 0.0089041223698866, 102.99999973899736, 105.99999544906863, 18.00000374485705, 71.99999400943699, 150.99999676992567, 18.0000067016169]|9090.5166015625000000|      0.00006400|[469, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[96.00000038031564, 0.0089041223698866, 102.99999973899736, 105.99999544906863, 18.00000374485705, 71.99999400943699, 150.99999676992567, 18.0000067016169]|9090.5166015625000000|      0.00001280|[490, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[96.00000053311061, 0.0088913268486945, 102.9999996595745, 105.99999555838325, 18.000003734313406, 71.99999393454284, 150.99999669345647, 18.00000694953948]|9085.2314453125000000|      0.00006400|[512, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[96.00000053311061, 0.0088913268486945, 102.9999996595745, 105.99999555838325, 18.000003734313406, 71.99999393454284, 150.99999669345647, 18.00000694953948]|9085.2314453125000000|      0.00001280|[533, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[96.00000053311061, 0.0088913268486945, 102.9999996595745, 105.99999555838325, 18.000003734313406, 71.99999393454284, 150.99999669345647, 18.00000694953948]|9085.2314453125000000|      0.00000256|[554, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[96.00000056354784, 0.008889123600783, 102.99999957320337, 105.99999533271081, 18.00000291420558, 71.99999479653769, 150.99999632284104, 18.000007244524948]|9084.4140625000000000|      0.00001280|[576, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[96.00000062624046, 0.0088763242196237, 102.99999955158972, 105.99999530669763, 18.000002981729324, 71.9999947730657, 150.99999631130913, 18.000007318851015]|9080.1767578125000000|      0.00006400|[596, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      29|[96.00000062624046, 0.0088763242196237, 102.99999955158972, 105.99999530669763, 18.000002981729324, 71.9999947730657, 150.99999631130913, 18.000007318851015]|9080.1767578125000000|      0.00001280|[617, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[95.99999703437105, 0.0088659308390508, 102.99999905343091, 105.99999563605813, 18.0000000813844, 71.99999963108218, 150.99999628296737, 18.00001056636478]|9077.4013671875000000|      0.00006400|[638, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      31|[95.99999703437105, 0.0088659308390508, 102.99999905343091, 105.99999563605813, 18.0000000813844, 71.99999963108218, 150.99999628296737, 18.00001056636478]|9077.4013671875000000|      0.00001280|[660, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[95.99999703437105, 0.0088659308390508, 102.99999905343091, 105.99999563605813, 18.0000000813844, 71.99999963108218, 150.99999628296737, 18.00001056636478]|9077.4013671875000000|      0.00000256|[680, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      33|[95.99999735135678, 0.0088637046227416, 102.9999990139349, 105.99999581724298, 18.0000009265132, 71.99999973751437, 150.9999971328371, 18.000010688200906]|9076.8808593750000000|      0.00001280|[702, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[95.99999735135678, 0.0088637046227416, 102.9999990139349, 105.99999581724298, 18.0000009265132, 71.99999973751437, 150.9999971328371, 18.000010688200906]|9076.8808593750000000|      0.00000256|[723, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[95.99999734698554, 0.0088611449681276, 102.999999016081, 105.99999583027953, 18.000000960770805, 71.99999973787796, 150.99999712986667, 18.000010708001216]|9076.3193359375000000|      0.00001280|[743, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      36|[95.99999734698554, 0.0088611449681276, 102.999999016081, 105.99999583027953, 18.000000960770805, 71.99999973787796, 150.99999712986667, 18.000010708001216]|9076.3193359375000000|      0.00000256|[764, 288, 0, 72]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      37|[95.99999733726409, 0.0088585853583543, 102.99999904160424, 105.9999958409502, 18.000000986494932, 71.99999974720151, 150.99999712942173, 18.000010727727993]|9075.7949218750000000|      0.00001280|[784, 296, 0, 74]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      38|[95.99999733726409, 0.0088585853583543, 102.99999904160424, 105.9999958409502, 18.000000986494932, 71.99999974720151, 150.99999712942173, 18.000010727727993]|9075.7949218750000000|      0.00000256|[807, 304, 0, 76]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      39|[95.9999973348985, 0.0088560258144521, 102.99999903705854, 105.99999585801753, 18.000001023938342, 71.99999975361136, 150.99999712058252, 18.000010750004286]|9075.3056640625000000|      0.00001280|[830, 312, 0, 78]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      40|[95.9999973348985, 0.0088560258144521, 102.99999903705854, 105.99999585801753, 18.000001023938342, 71.99999975361136, 150.99999712058252, 18.000010750004286]|9075.3056640625000000|      0.00000256|[851, 320, 0, 80]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      41|[95.99999682472377, 0.0088536528632651, 102.99999890438205, 105.99999521324153, 18.00000101146755, 72.00000017757581, 150.9999970740308, 18.000010966837955]|9074.8847656250000000|      0.00001280|[872, 328, 0, 82]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      42|[95.99999682472377, 0.0088536528632651, 102.99999890438205, 105.99999521324153, 18.00000101146755, 72.00000017757581, 150.9999970740308, 18.000010966837955]|9074.8847656250000000|      0.00000256|[894, 336, 0, 84]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      43|[95.99999681756887, 0.0088510937102587, 102.99999890187101, 105.99999523459442, 18.00000104693235, 72.00000014381344, 150.9999970769201, 18.000011004473684]|9074.4667968750000000|      0.00001280|[915, 344, 0, 86]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      44|[95.99999681756887, 0.0088510937102587, 102.99999890187101, 105.99999523459442, 18.00000104693235, 72.00000014381344, 150.9999970769201, 18.000011004473684]|9074.4667968750000000|      0.00000256|[936, 352, 0, 88]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      45|[95.99999687499259, 0.0088485451320367, 102.99999894215587, 105.99999540255168, 18.000001088432864, 72.00000009724042, 150.9999969310542, 18.000011011605153]|9074.0849609375000000|      0.00001280|[957, 360, 0, 90]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      46|[95.99999687499259, 0.0088485451320367, 102.99999894215587, 105.99999540255168, 18.000001088432864, 72.00000009724042, 150.9999969310542, 18.000011011605153]|9074.0849609375000000|      0.00000256|[979, 368, 0, 92]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      47|[95.99999687954978, 0.008845985847864, 102.99999894807961, 105.99999541955326, 18.00000114252741, 72.00000010913958, 150.99999692596933, 18.000011026636642]|9073.7382812500000000|      0.00001280|[1001, 376, 0, 94]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      48|[95.99999687954978, 0.008845985847864, 102.99999894807961, 105.99999541955326, 18.00000114252741, 72.00000010913958, 150.99999692596933, 18.000011026636642]|9073.7382812500000000|      0.00000256|[1022, 384, 0, 96]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      49|[95.99999670832989, 0.0088436874296528, 102.99999884054559, 105.99999560864333, 18.00000111692132, 72.0000004286512, 150.9999979697057, 18.000011072570132]|9073.4589843750000000|      0.00001280|[1044, 392, 0, 98]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
      50|[95.99999670832989, 0.0088436874296528, 102.99999884054559, 105.99999560864333, 18.00000111692132, 72.0000004286512, 150.9999979697057, 18.000011072570132]|9073.4589843750000000|      0.00000256|[1064, 400, 0, 100]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      51|[95.99999652432285, 0.0088414213443058, 102.9999996236117, 105.9999958259872, 18.0000014992064, 72.00000107511099, 150.99999757343056, 18.000011128082203]|9073.2109375000000000|      0.00001280|[1085, 408, 0, 102]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      52|[95.99999652432285, 0.0088414213443058, 102.9999996236117, 105.9999958259872, 18.0000014992064, 72.00000107511099, 150.99999757343056, 18.000011128082203]|9073.2109375000000000|      0.00000256|[1107, 416, 0, 104]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      53|[95.99999641752628, 0.0088393749624365, 102.99999982648707, 105.99999681807577, 18.000001459290793, 72.0000020907708, 150.99999790919077, 18.000011556129575]|9073.0107421875000000|      0.00001280|[1128, 424, 0, 106]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      54|[95.99999641752628, 0.0088393749624365, 102.99999982648707, 105.99999681807577, 18.000001459290793, 72.0000020907708, 150.99999790919077, 18.000011556129575]|9073.0107421875000000|      0.00000256|[1150, 432, 0, 108]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      55|[95.99999642970145, 0.0088368989860875, 102.99999950026294, 105.99999688316791, 18.00000173452863, 72.00000188964555, 150.99999808539525, 18.000011962428065]|9072.7998046875000000|      0.00001280|[1170, 440, 0, 110]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      56|[95.99999642970145, 0.0088368989860875, 102.99999950026294, 105.99999688316791, 18.00000173452863, 72.00000188964555, 150.99999808539525, 18.000011962428065]|9072.7998046875000000|      0.00000256|[1192, 448, 0, 112]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      57|[95.99999652160392, 0.0088343428400288, 102.99999949529948, 105.9999969002916, 18.000001814043127, 72.00000185889691, 150.99999810786633, 18.000011906032828]|9072.6201171875000000|      0.00001280|[1213, 456, 0, 114]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      58|[95.99999652160392, 0.0088343428400288, 102.99999949529948, 105.9999969002916, 18.000001814043127, 72.00000185889691, 150.99999810786633, 18.000011906032828]|9072.6201171875000000|      0.00000256|[1233, 464, 0, 116]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      59|[95.9999965113166, 0.0088317874737251, 102.99999946650534, 105.99999695873677, 18.000001910859794, 72.00000192861651, 150.999998150849, 18.00001196322098]|9072.4765625000000000|      0.00001280|[1253, 472, 0, 118]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      60|[95.9999965113166, 0.0088317874737251, 102.99999946650534, 105.99999695873677, 18.000001910859794, 72.00000192861651, 150.999998150849, 18.00001196322098]|9072.4765625000000000|      0.00000256|[1274, 480, 0, 120]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      61|[95.9999965113166, 0.0088317874737251, 102.99999946650534, 105.99999695873677, 18.000001910859794, 72.00000192861651, 150.999998150849, 18.00001196322098]|9072.4765625000000000|      0.00000051|[1295, 488, 0, 122]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      62|[95.9999965135866, 0.0088312764169191, 102.99999946733573, 105.99999696647312, 18.00000193599513, 72.0000019255743, 150.9999981443275, 18.00001197790694]|9072.4521484375000000|      0.00000256|[1316, 496, 0, 124]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      63|[95.9999965135866, 0.0088312764169191, 102.99999946733573, 105.99999696647312, 18.00000193599513, 72.0000019255743, 150.9999981443275, 18.00001197790694]|9072.4521484375000000|      0.00000051|[1337, 504, 0, 126]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      64|[95.99999650814529, 0.0088307667786435, 102.99999946739943, 105.99999697877217, 18.000001970748315, 72.00000193077862, 150.99999815305623, 18.000012008253105]|9072.4296875000000000|      0.00000256|[1358, 512, 0, 128]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      65|[95.99999650814529, 0.0088307667786435, 102.99999946739943, 105.99999697877217, 18.000001970748315, 72.00000193077862, 150.99999815305623, 18.000012008253105]|9072.4296875000000000|      0.00000051|[1379, 520, 0, 130]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      66|[95.99999651039715, 0.0088302563622528, 102.99999946353246, 105.99999698458363, 18.00000200073201, 72.00000193865948, 150.9999981427194, 18.000012030554018]|9072.4082031250000000|      0.00000256|[1400, 528, 0, 132]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      67|[95.99999651039715, 0.0088302563622528, 102.99999946353246, 105.99999698458363, 18.00000200073201, 72.00000193865948, 150.9999981427194, 18.000012030554018]|9072.4082031250000000|      0.00000051|[1422, 536, 0, 134]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      68|[95.99999652977891, 0.0088297544209939, 102.99999947644683, 105.99999703126429, 18.00000202708475, 72.00000189286749, 150.99999809382376, 18.0000120784633]|9072.3886718750000000|      0.00000256|[1444, 544, 0, 136]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      69|[95.99999652977891, 0.0088297544209939, 102.99999947644683, 105.99999703126429, 18.00000202708475, 72.00000189286749, 150.99999809382376, 18.0000120784633]|9072.3886718750000000|      0.00000051|[1465, 552, 0, 138]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      70|[95.9999965427325, 0.0088292476333426, 102.99999946572646, 105.9999970432993, 18.000002082576458, 72.00000189958082, 150.999998090988, 18.000012120299562]|9072.3701171875000000|      0.00000256|[1486, 560, 0, 140]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      71|[95.9999965427325, 0.0088292476333426, 102.99999946572646, 105.9999970432993, 18.000002082576458, 72.00000189958082, 150.999998090988, 18.000012120299562]|9072.3701171875000000|      0.00000051|[1506, 568, 0, 142]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      72|[95.99999654986759, 0.008828739607892, 102.99999947731318, 105.99999707122636, 18.000002127790196, 72.00000190051387, 150.9999980796484, 18.00001215055382]|9072.3525390625000000|      0.00000256|[1529, 576, 0, 144]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      73|[95.99999654986759, 0.008828739607892, 102.99999947731318, 105.99999707122636, 18.000002127790196, 72.00000190051387, 150.9999980796484, 18.00001215055382]|9072.3525390625000000|      0.00000051|[1549, 584, 0, 146]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      74|[95.9999965552982, 0.0088282331354452, 102.99999946582253, 105.9999971049184, 18.000002186250637, 72.00000192507954, 150.9999980668607, 18.000012162734077]|9072.3369140625000000|      0.00000256|[1570, 592, 0, 148]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      75|[95.9999965552982, 0.0088282331354452, 102.99999946582253, 105.9999971049184, 18.000002186250637, 72.00000192507954, 150.9999980668607, 18.000012162734077]|9072.3369140625000000|      0.00000051|[1590, 600, 0, 150]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      76|[95.99999655098591, 0.0088277270978686, 102.99999945340502, 105.99999712829613, 18.000002243361344, 72.00000193360542, 150.99999804159458, 18.000012199854986]|9072.3232421875000000|      0.00000256|[1611, 608, 0, 152]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      77|[95.99999655098591, 0.0088277270978686, 102.99999945340502, 105.99999712829613, 18.000002243361344, 72.00000193360542, 150.99999804159458, 18.000012199854986]|9072.3232421875000000|      0.00000051|[1631, 616, 0, 154]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      78|[95.9999964035633, 0.0088274304706005, 102.99999933425218, 105.99999721086573, 18.000002357739955, 72.00000170498555, 150.99999808541486, 18.000012453109743]|9072.3144531250000000|      0.00000256|[1653, 624, 0, 156]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
      79|[95.9999964035633, 0.0088274304706005, 102.99999933425218, 105.99999721086573, 18.000002357739955, 72.00000170498555, 150.99999808541486, 18.000012453109743]|9072.3144531250000000|      0.00000051|[1674, 632, 0, 158]                                                        |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      80|[95.9999964495998, 0.0088269607204464, 102.99999937829121, 105.99999725629023, 18.000002359541195, 72.00000172068475, 150.99999807050025, 18.000012639883558]|9072.3037109375000000|      0.00000256|[1694, 640, 0, 160]                                                        |  | trying linear partial model with 13 points | iterate success | actual_k=4
