k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 0.0]                                                                      |416.0000000000000000|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9021470051287275, 0.020610468085968]                                         |331.4432373046875000|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[1.9021470051287275, 0.020610468085968]                                         |331.4432373046875000|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.8050112407504089, 0.0443726918590024]                                        |260.5993347167968750|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.8528079988929496, 0.3498378882335567]                                        | 26.3191204071044922|     10.00000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.8528079988929496, 0.3498378882335567]                                        | 26.3191204071044922|      1.00000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.8528079988929496, 0.3498378882335567]                                        | 26.3191204071044922|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.9110727029568884, 0.4311104190194356]                                        | 20.4222126007080078|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[0.9110727029568884, 0.4311104190194356]                                        | 20.4222126007080078|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.9344678012239401, 0.5283352583202798]                                        | 14.8178148269653320|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.9344678012239401, 0.5283352583202798]                                        | 14.8178148269653320|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.9895166501444979, 0.9329538801950115]                                        |  0.3943999707698822|      0.01000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.9948410361117359, 0.9414185664899594]                                        |  0.2836526930332184|      0.10000000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.9948410361117359, 0.9414185664899594]                                        |  0.2836526930332184|      0.01000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.9991586242875978, 0.9504384574174406]                                        |  0.1936092525720596|      0.10000000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.9991586242875978, 0.9504384574174406]                                        |  0.1936092525720596|      0.01000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0011812816840413, 0.960231764165246]                                         |  0.1221882104873657|      0.10000000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.0011812816840413, 0.960231764165246]                                         |  0.1221882104873657|      0.01000000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.005347430007394, 0.9693225951584956]                                         |  0.0714474618434906|      0.10000000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.005347430007394, 0.9693225951584956]                                         |  0.0714474618434906|      0.01000000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.001760669007345, 0.9786572159611061]                                         |  0.0348372198641300|      0.10000000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.001760669007345, 0.9786572159611061]                                         |  0.0348372198641300|      0.01000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.001760669007345, 0.9786572159611061]                                         |  0.0348372198641300|      0.00100000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.0018389491901303, 0.9796541473594396]                                        |  0.0316139571368694|      0.01000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.9976074447206994, 0.9887147417066767]                                        |  0.0123310396447778|      0.10000000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.9976074447206994, 0.9887147417066767]                                        |  0.0123310396447778|      0.01000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.0046986475724655, 0.9957656169796555]                                        |  0.0041170972399414|      0.10000000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.0046986475724655, 0.9957656169796555]                                        |  0.0041170972399414|      0.01000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0046986475724655, 0.9957656169796555]                                        |  0.0041170972399414|      0.00100000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.0037487671947858, 0.9960782305879632]                                        |  0.0028384258039296|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[1.0037487671947858, 0.9960782305879632]                                        |  0.0028384258039296|      0.00100000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[1.0028243570704616, 0.9964596305382082]                                        |  0.0018349735764787|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[1.0028243570704616, 0.9964596305382082]                                        |  0.0018349735764787|      0.00100000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[1.0018900856126018, 0.9968161930755405]                                        |  0.0011091305641457|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[1.0018900856126018, 0.9968161930755405]                                        |  0.0011091305641457|      0.00100000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0013368320627478, 0.9976492059863491]                                        |  0.0005847457796335|      0.01000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.0013368320627478, 0.9976492059863491]                                        |  0.0005847457796335|      0.00100000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[1.0005554606922475, 0.9982732723140441]                                        |  0.0002430526947137|      0.01000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.0005554606922475, 0.9982732723140441]                                        |  0.0002430526947137|      0.00100000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0000638232152894, 0.9991440722860527]                                        |  0.0000566343696846|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[1.0000638232152894, 0.9991440722860527]                                        |  0.0000566343696846|      0.00100000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.0000638232152894, 0.9991440722860527]                                        |  0.0000566343696846|      0.00010000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.0000850752516446, 0.999241787949847]                                         |  0.0000440689254901|      0.00100000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.0000850752516446, 0.999241787949847]                                         |  0.0000440689254901|      0.00010000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.0000806736153136, 0.9993416910308686]                                        |  0.0000331798073603|      0.00100000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.0000806736153136, 0.9993416910308686]                                        |  0.0000331798073603|      0.00010000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.0000943241575835, 0.9994407549632341]                                        |  0.0000239433811657|      0.00100000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.0000943241575835, 0.9994407549632341]                                        |  0.0000239433811657|      0.00010000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[1.0001076443972614, 0.9995398638488848]                                        |  0.0000164592038345|      0.00100000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.0001076443972614, 0.9995398638488848]                                        |  0.0000164592038345|      0.00010000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.0000761468301882, 0.9996347738234316]                                        |  0.0000102862695712|      0.00100000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.0000761468301882, 0.9996347738234316]                                        |  0.0000102862695712|      0.00010000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[1.0000458272443777, 0.9997300666495849]                                        |  0.0000055793079810|      0.00100000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.0000458272443777, 0.9997300666495849]                                        |  0.0000055793079810|      0.00010000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[1.0000404782220533, 0.9998299234869079]                                        |  0.0000022522615382|      0.00100000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.0000404782220533, 0.9998299234869079]                                        |  0.0000022522615382|      0.00010000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[1.0000404782220533, 0.9998299234869079]                                        |  0.0000022522615382|      0.00001000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      70|[1.000038357007293, 0.9998396959199694]                                         |  0.0000020018694613|      0.00010000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.000038357007293, 0.9998396959199694]                                         |  0.0000020018694613|      0.00001000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[1.0000357439796235, 0.9998493484888709]                                        |  0.0000017666708345|      0.00010000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.0000321447803513, 0.9999492836967038]                                        |  0.0000002969836999|      0.00100000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.0000321447803513, 0.9999492836967038]                                        |  0.0000002969836999|      0.00010000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[1.0000321447803513, 0.9999492836967038]                                        |  0.0000002969836999|      0.00001000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[1.0000245315456078, 0.9999557674191485]                                        |  0.0000002031343200|      0.00010000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.0000245315456078, 0.9999557674191485]                                        |  0.0000002031343200|      0.00001000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[1.0000163072074644, 0.9999614560272473]                                        |  0.0000001322929535|      0.00010000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.0000163072074644, 0.9999614560272473]                                        |  0.0000001322929535|      0.00001000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[1.0000097316891234, 0.9999689901203279]                                        |  0.0000000779751517|      0.00010000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
