k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      18|[-0.5378436073161484, 0.3400591636641508, 4.348871713191055, 5.700985663029018, 5.429961942495089, 7.595278463431144]| 80.1340560913085938|      1.00000000|[357, 55, 0, 55]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      19|[-0.5378436073161484, 0.3400591636641508, 4.348871713191055, 5.700985663029018, 5.429961942495089, 7.595278463431144]| 80.1340560913085938|      0.20000000|[384, 59, 0, 59]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      20|[-0.613234362492071, 0.2451043396261876, 4.338074195532246, 5.709091368369397, 5.320197253416705, 7.709599238493212]| 75.8578186035156250|      1.00000000|[398, 61, 0, 61]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      21|[-0.613234362492071, 0.2451043396261876, 4.338074195532246, 5.709091368369397, 5.320197253416705, 7.709599238493212]| 75.8578186035156250|      0.20000000|[425, 65, 0, 65]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      22|[-0.5818662768837848, 0.2353016118389512, 4.2650095440291125, 5.678235127390873, 5.159448924100814, 7.791996892881861]| 70.9487152099609375|      1.00000000|[438, 67, 0, 67]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      23|[-0.5818662768837848, 0.2353016118389512, 4.2650095440291125, 5.678235127390873, 5.159448924100814, 7.791996892881861]| 70.9487152099609375|      0.20000000|[463, 71, 0, 71]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      24|[-0.6686198355002094, 0.2628213097417073, 4.13674979246152, 5.69047245869878, 5.03883766234224, 7.815852577361927]| 64.1300506591796875|      1.00000000|[484, 74, 0, 74]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=1
      25|[-0.6686198355002094, 0.2628213097417073, 4.13674979246152, 5.69047245869878, 5.03883766234224, 7.815852577361927]| 64.1300506591796875|      0.20000000|[510, 78, 0, 78]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      26|[-0.7120516658770996, 0.2817315990661178, 3.9881888524717657, 5.745774145295348, 4.926606265127754, 7.810234649274099]| 58.2362632751464844|      1.00000000|[523, 80, 0, 80]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.7120516658770996, 0.2817315990661178, 3.9881888524717657, 5.745774145295348, 4.926606265127754, 7.810234649274099]| 58.2362632751464844|      0.20000000|[548, 84, 0, 84]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      28|[-0.786814955568227, 0.3505832914565368, 3.8612474254977047, 5.711939147985983, 4.826906503012286, 7.859942993427965]| 52.8313484191894531|      1.00000000|[567, 87, 0, 87]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      29|[-0.786814955568227, 0.3505832914565368, 3.8612474254977047, 5.711939147985983, 4.826906503012286, 7.859942993427965]| 52.8313484191894531|      0.20000000|[593, 91, 0, 91]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.7469095629164179, 0.4376325658262541, 3.7785415249062524, 5.701510082954043, 4.6724042442636184, 7.856780064328754]| 48.2490272521972656|      1.00000000|[606, 93, 0, 93]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.7469095629164179, 0.4376325658262541, 3.7785415249062524, 5.701510082954043, 4.6724042442636184, 7.856780064328754]| 48.2490272521972656|      0.20000000|[631, 97, 0, 97]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      32|[-0.7869142606000876, 0.581211258300809, 3.699949456517781, 5.697494866971772, 4.564740874026646, 7.856040627523012]| 43.8408432006835938|      1.00000000|[644, 99, 0, 99]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.7869142606000876, 0.581211258300809, 3.699949456517781, 5.697494866971772, 4.564740874026646, 7.856040627523012]| 43.8408432006835938|      0.20000000|[670, 103, 0, 103]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.8352560653671751, 0.7125728297349623, 3.6122676400040317, 5.724326665776964, 4.464306085086325, 7.899767212782448]| 39.5940666198730469|      1.00000000|[683, 105, 0, 105]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      35|[-0.8352560653671751, 0.7125728297349623, 3.6122676400040317, 5.724326665776964, 4.464306085086325, 7.899767212782448]| 39.5940666198730469|      0.20000000|[709, 109, 0, 109]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.9267542226505772, 0.8670056280282743, 3.535005451541986, 5.758325634565012, 4.445005692470205, 7.916521830811733]| 36.5291442871093750|      1.00000000|[722, 111, 0, 111]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-0.9267542226505772, 0.8670056280282743, 3.535005451541986, 5.758325634565012, 4.445005692470205, 7.916521830811733]| 36.5291442871093750|      0.20000000|[747, 115, 0, 115]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.982673541780746, 0.9274757893265551, 3.407699564380312, 5.759881496377657, 4.315180118269105, 7.928870920330064]| 32.3058128356933594|      1.00000000|[766, 118, 0, 118]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      39|[-0.982673541780746, 0.9274757893265551, 3.407699564380312, 5.759881496377657, 4.315180118269105, 7.928870920330064]| 32.3058128356933594|      0.20000000|[792, 122, 0, 122]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      40|[-1.0273560083220137, 0.9939496413503667, 3.2776008207358798, 5.757660520551405, 4.1862541438865035, 7.934543792523338]| 28.4958419799804688|      1.00000000|[811, 125, 0, 125]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      41|[-1.0273560083220137, 0.9939496413503667, 3.2776008207358798, 5.757660520551405, 4.1862541438865035, 7.934543792523338]| 28.4958419799804688|      0.20000000|[837, 129, 0, 129]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      42|[-1.0583374815375923, 1.0697926383988714, 3.1474052825587284, 5.753729993555676, 4.058766819865353, 7.9428289072670655]| 25.0551319122314453|      1.00000000|[857, 132, 0, 132]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=1
      43|[-1.0583374815375923, 1.0697926383988714, 3.1474052825587284, 5.753729993555676, 4.058766819865353, 7.9428289072670655]| 25.0551319122314453|      0.20000000|[884, 136, 0, 136]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.054653889675232, 1.239249021034766, 3.0677091298084984, 5.784265911655052, 4.053167726778566, 7.879934578157085]| 23.2140655517578125|      1.00000000|[898, 138, 0, 138]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-1.054653889675232, 1.239249021034766, 3.0677091298084984, 5.784265911655052, 4.053167726778566, 7.879934578157085]| 23.2140655517578125|      0.20000000|[925, 142, 0, 142]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      46|[-1.0702178101489375, 1.3085770152380958, 2.9640091470191003, 5.832562323773407, 4.008073871973511, 7.7391094809477305]| 21.3740730285644531|      1.00000000|[938, 144, 0, 144]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-1.0702178101489375, 1.3085770152380958, 2.9640091470191003, 5.832562323773407, 4.008073871973511, 7.7391094809477305]| 21.3740730285644531|      0.20000000|[964, 148, 0, 148]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      48|[-1.1669998991204462, 1.3872233249717043, 2.869811390270331, 5.762664132540295, 3.9075251432621236, 7.71504781309284]| 18.9317035675048828|      1.00000000|[977, 150, 0, 150]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-1.1669998991204462, 1.3872233249717043, 2.869811390270331, 5.762664132540295, 3.9075251432621236, 7.71504781309284]| 18.9317035675048828|      0.20000000|[1002, 154, 0, 154]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      50|[-1.1247617493733513, 1.430517648196594, 2.7384608092283624, 5.816088508235918, 3.780158632750838, 7.711558798319371]| 16.7198963165283203|      1.00000000|[1015, 156, 0, 156]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-1.1247617493733513, 1.430517648196594, 2.7384608092283624, 5.816088508235918, 3.780158632750838, 7.711558798319371]| 16.7198963165283203|      0.20000000|[1040, 160, 0, 160]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
