k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3747608920950057, 0.0797095312778555, -0.004230393703097, 0.3412320516556853, 0.2813863685060732, 0.2369410940818939, 0.1407433950978369, -0.1597388580050057, -0.3424089535477906, 0.0291293031903155, 0.099735241409874, -0.0846681391623341, 0.0930650738771747, -0.2868813583100472, 0.1484125021073299, 0.0725495723862729, -0.0584381798738602, 0.1477149775037801, -0.1459984815515477, 0.3529909438652921, -0.1685676998119672, 0.3210466598085497]| 13.9616107940673828|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[2.034455793909847, -0.2299524776354293, -0.4351418187685158, 1.6500787317301098, 0.5722804721840554, 0.2977086307282458, 0.707101124016189, -0.1659623337382813, -0.5371711200956001, -0.0040634943676683, 0.0961756041086089, -0.0337457132488521, 0.8638063593537134, -0.2850848841111596, 0.1007289857385753, -0.1043655718036908, -0.3207003704235077, 0.4151016966126035, -0.2002004119395104, 1.1035414693325296, -0.8038770683873283, 0.2787293921017454]| 12.1457881927490234|      0.01562500|[526, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      21|[2.034455793909847, -0.2299524776354293, -0.4351418187685158, 1.6500787317301098, 0.5722804721840554, 0.2977086307282458, 0.707101124016189, -0.1659623337382813, -0.5371711200956001, -0.0040634943676683, 0.0961756041086089, -0.0337457132488521, 0.8638063593537134, -0.2850848841111596, 0.1007289857385753, -0.1043655718036908, -0.3207003704235077, 0.4151016966126035, -0.2002004119395104, 1.1035414693325296, -0.8038770683873283, 0.2787293921017454]| 12.1457881927490234|      0.00781250|[553, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      22|[2.034455793909847, -0.2299524776354293, -0.4351418187685158, 1.6500787317301098, 0.5722804721840554, 0.2977086307282458, 0.707101124016189, -0.1659623337382813, -0.5371711200956001, -0.0040634943676683, 0.0961756041086089, -0.0337457132488521, 0.8638063593537134, -0.2850848841111596, 0.1007289857385753, -0.1043655718036908, -0.3207003704235077, 0.4151016966126035, -0.2002004119395104, 1.1035414693325296, -0.8038770683873283, 0.2787293921017454]| 12.1457881927490234|      0.00390625|[579, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      23|[2.0356493296896, -0.2307655737178154, -0.4351926589456305, 1.652506914967128, 0.5720892802657587, 0.2979386553228184, 0.7073039556801481, -0.1655065513198608, -0.5378329543142039, -0.0037081493122861, 0.096678676732789, -0.0342453419919645, 0.8630277304213565, -0.286478808185318, 0.1007209307596962, -0.1041193277221176, -0.3195895724627145, 0.4144047131951161, -0.2008927157799997, 1.1036627695947843, -0.8038443585749523, 0.2777074266397961]| 12.1457767486572266|      0.00781250|[605, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[2.0356493296896, -0.2307655737178154, -0.4351926589456305, 1.652506914967128, 0.5720892802657587, 0.2979386553228184, 0.7073039556801481, -0.1655065513198608, -0.5378329543142039, -0.0037081493122861, 0.096678676732789, -0.0342453419919645, 0.8630277304213565, -0.286478808185318, 0.1007209307596962, -0.1041193277221176, -0.3195895724627145, 0.4144047131951161, -0.2008927157799997, 1.1036627695947843, -0.8038443585749523, 0.2777074266397961]| 12.1457767486572266|      0.00390625|[631, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      25|[2.0356493296896, -0.2307655737178154, -0.4351926589456305, 1.652506914967128, 0.5720892802657587, 0.2979386553228184, 0.7073039556801481, -0.1655065513198608, -0.5378329543142039, -0.0037081493122861, 0.096678676732789, -0.0342453419919645, 0.8630277304213565, -0.286478808185318, 0.1007209307596962, -0.1041193277221176, -0.3195895724627145, 0.4144047131951161, -0.2008927157799997, 1.1036627695947843, -0.8038443585749523, 0.2777074266397961]| 12.1457767486572266|      0.00195312|[657, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      26|[2.035878118520219, -0.2313899625147776, -0.4354890750441596, 1.6537606867151355, 0.5724978636715075, 0.2980620486457263, 0.7073493813460978, -0.165362251181298, -0.5377540447276205, -0.0036317669183183, 0.0961809108912502, -0.0344626899004525, 0.8629832208656915, -0.2860721595965469, 0.1009303109785415, -0.1043399915695228, -0.319731316404383, 0.4140734102147633, -0.200398496567424, 1.1040587113457894, -0.8043557092894342, 0.2780925621316956]| 12.1457729339599609|      0.00390625|[684, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[2.0349361125655916, -0.2313258318440188, -0.4353934740967808, 1.6568615532783932, 0.5720331408409264, 0.2976158315483136, 0.7074738096734616, -0.1650960776636451, -0.5384842339031487, -0.0038082498936115, 0.0963493949184328, -0.035785016071642, 0.8638476521042344, -0.2863994302287066, 0.1007853292295391, -0.1038970534294614, -0.3198505035783429, 0.4141623349234999, -0.2005627858384623, 1.1041197936363687, -0.8048662803601658, 0.2788102286034046]| 12.1457653045654297|      0.00781250|[711, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[2.0349361125655916, -0.2313258318440188, -0.4353934740967808, 1.6568615532783932, 0.5720331408409264, 0.2976158315483136, 0.7074738096734616, -0.1650960776636451, -0.5384842339031487, -0.0038082498936115, 0.0963493949184328, -0.035785016071642, 0.8638476521042344, -0.2863994302287066, 0.1007853292295391, -0.1038970534294614, -0.3198505035783429, 0.4141623349234999, -0.2005627858384623, 1.1041197936363687, -0.8048662803601658, 0.2788102286034046]| 12.1457653045654297|      0.00390625|[737, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      29|[2.0349361125655916, -0.2313258318440188, -0.4353934740967808, 1.6568615532783932, 0.5720331408409264, 0.2976158315483136, 0.7074738096734616, -0.1650960776636451, -0.5384842339031487, -0.0038082498936115, 0.0963493949184328, -0.035785016071642, 0.8638476521042344, -0.2863994302287066, 0.1007853292295391, -0.1038970534294614, -0.3198505035783429, 0.4141623349234999, -0.2005627858384623, 1.1041197936363687, -0.8048662803601658, 0.2788102286034046]| 12.1457653045654297|      0.00195312|[764, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      30|[2.0348091951803298, -0.2322270929649667, -0.4347435800408941, 1.65759520320604, 0.5717756406835461, 0.2978933583465193, 0.7069390863686082, -0.165546938263252, -0.5383380124944346, -0.0037662779346061, 0.0961086156271822, -0.0358755121985518, 0.8630713293343765, -0.2861224769412353, 0.1006067665690309, -0.1041977089348463, -0.3199970103283653, 0.4142624596159328, -0.2007998797098017, 1.1041771159298073, -0.804407233856386, 0.2792580054209107]| 12.1457643508911133|      0.00390625|[790, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      31|[2.0348091951803298, -0.2322270929649667, -0.4347435800408941, 1.65759520320604, 0.5717756406835461, 0.2978933583465193, 0.7069390863686082, -0.165546938263252, -0.5383380124944346, -0.0037662779346061, 0.0961086156271822, -0.0358755121985518, 0.8630713293343765, -0.2861224769412353, 0.1006067665690309, -0.1041977089348463, -0.3199970103283653, 0.4142624596159328, -0.2007998797098017, 1.1041771159298073, -0.804407233856386, 0.2792580054209107]| 12.1457643508911133|      0.00195312|[816, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      32|[2.033543234812711, -0.2318693124631843, -0.434320658041055, 1.658121059402765, 0.5716299011626735, 0.2977234056867901, 0.7071532459330538, -0.165514553379016, -0.5380258579913102, -0.0041126159356579, 0.0959664937978099, -0.035548106623097, 0.8631427200597425, -0.2860533361804463, 0.1006473973599681, -0.1036391756103768, -0.319962946471379, 0.4142470582340798, -0.2011141550611899, 1.1043011930515416, -0.8037409755248364, 0.2798092560225761]| 12.1457614898681641|      0.00390625|[843, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[2.033543234812711, -0.2318693124631843, -0.434320658041055, 1.658121059402765, 0.5716299011626735, 0.2977234056867901, 0.7071532459330538, -0.165514553379016, -0.5380258579913102, -0.0041126159356579, 0.0959664937978099, -0.035548106623097, 0.8631427200597425, -0.2860533361804463, 0.1006473973599681, -0.1036391756103768, -0.319962946471379, 0.4142470582340798, -0.2011141550611899, 1.1043011930515416, -0.8037409755248364, 0.2798092560225761]| 12.1457614898681641|      0.00195312|[869, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      34|[2.0331451412227017, -0.2323888458628495, -0.4336462865418783, 1.6586444017210749, 0.5715263911838055, 0.2979268084825802, 0.7067154238794677, -0.1653109447635598, -0.5374870419777394, -0.0045826961052122, 0.0956828084945364, -0.0357993912340404, 0.8630831534070509, -0.2853805841875899, 0.1006071749614151, -0.1037805484577426, -0.3195921224850082, 0.4142976877246209, -0.2021041031140587, 1.1041551558240428, -0.803532782252445, 0.2795747375409693]| 12.1457595825195312|      0.00390625|[895, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      35|[2.0331451412227017, -0.2323888458628495, -0.4336462865418783, 1.6586444017210749, 0.5715263911838055, 0.2979268084825802, 0.7067154238794677, -0.1653109447635598, -0.5374870419777394, -0.0045826961052122, 0.0956828084945364, -0.0357993912340404, 0.8630831534070509, -0.2853805841875899, 0.1006071749614151, -0.1037805484577426, -0.3195921224850082, 0.4142976877246209, -0.2021041031140587, 1.1041551558240428, -0.803532782252445, 0.2795747375409693]| 12.1457595825195312|      0.00195312|[922, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      36|[2.031963418753428, -0.2323699424379381, -0.4331238274928434, 1.6587799099501772, 0.5719561108518865, 0.2980800627361506, 0.7063429739753139, -0.1655682411094108, -0.5377080071436686, -0.0047043377424017, 0.0954592448632628, -0.0363036942013797, 0.8635558275481976, -0.2862128391112843, 0.1007919576360445, -0.1034740018385871, -0.3193708546842999, 0.4141862889275452, -0.2018620754446125, 1.1040710513310295, -0.8031152622751796, 0.2795800035868633]| 12.1457576751708984|      0.00390625|[949, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      37|[2.031963418753428, -0.2323699424379381, -0.4331238274928434, 1.6587799099501772, 0.5719561108518865, 0.2980800627361506, 0.7063429739753139, -0.1655682411094108, -0.5377080071436686, -0.0047043377424017, 0.0954592448632628, -0.0363036942013797, 0.8635558275481976, -0.2862128391112843, 0.1007919576360445, -0.1034740018385871, -0.3193708546842999, 0.4141862889275452, -0.2018620754446125, 1.1040710513310295, -0.8031152622751796, 0.2795800035868633]| 12.1457576751708984|      0.00195312|[975, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      38|[2.030970715621969, -0.2329044320052485, -0.433547469965783, 1.6595254652509632, 0.5715549263502183, 0.2981774738770176, 0.7067041212808323, -0.1654048965065839, -0.5379119260083894, -0.0041220755077172, 0.0957898378327089, -0.0360515707603807, 0.8633989965685432, -0.2866216595968047, 0.100804950729959, -0.1031998276270713, -0.3197661288237019, 0.4144077214029557, -0.2019490061998743, 1.104394930952857, -0.8026741239489033, 0.2799644689891498]| 12.1457548141479492|      0.00390625|[1001, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      39|[2.030970715621969, -0.2329044320052485, -0.433547469965783, 1.6595254652509632, 0.5715549263502183, 0.2981774738770176, 0.7067041212808323, -0.1654048965065839, -0.5379119260083894, -0.0041220755077172, 0.0957898378327089, -0.0360515707603807, 0.8633989965685432, -0.2866216595968047, 0.100804950729959, -0.1031998276270713, -0.3197661288237019, 0.4144077214029557, -0.2019490061998743, 1.104394930952857, -0.8026741239489033, 0.2799644689891498]| 12.1457548141479492|      0.00195312|[1027, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      40|[2.029823942501746, -0.233344971909582, -0.4337970488587856, 1.6604331071150877, 0.5711795979887292, 0.2984002030482701, 0.7070697742162574, -0.1647134165806891, -0.5376198163064472, -0.0039580239225777, 0.0955648794896474, -0.0359658808204803, 0.8632501656346764, -0.2871246017787341, 0.1010493921889506, -0.1034607117545304, -0.3196511494993793, 0.4143122857444922, -0.2018775718353825, 1.1044651954563778, -0.8026152869973759, 0.2798740806950036]| 12.1457519531250000|      0.00390625|[1053, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      41|[2.029823942501746, -0.233344971909582, -0.4337970488587856, 1.6604331071150877, 0.5711795979887292, 0.2984002030482701, 0.7070697742162574, -0.1647134165806891, -0.5376198163064472, -0.0039580239225777, 0.0955648794896474, -0.0359658808204803, 0.8632501656346764, -0.2871246017787341, 0.1010493921889506, -0.1034607117545304, -0.3196511494993793, 0.4143122857444922, -0.2018775718353825, 1.1044651954563778, -0.8026152869973759, 0.2798740806950036]| 12.1457519531250000|      0.00195312|[1079, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      42|[2.0295399176410522, -0.2342756072271944, -0.4338381362683179, 1.6612093143178706, 0.5712218167216377, 0.2980688934680279, 0.707309293979443, -0.1646643550754108, -0.5384283728263108, -0.0041605964945721, 0.0953521164457656, -0.0357801034061229, 0.863349355993351, -0.2874419254203865, 0.1006137806009484, -0.1040102841518892, -0.3196881662280324, 0.4147465041947899, -0.2014307189299818, 1.1041906453613297, -0.8021201528463504, 0.2799475932353448]| 12.1457500457763672|      0.00390625|[1105, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      43|[2.0295399176410522, -0.2342756072271944, -0.4338381362683179, 1.6612093143178706, 0.5712218167216377, 0.2980688934680279, 0.707309293979443, -0.1646643550754108, -0.5384283728263108, -0.0041605964945721, 0.0953521164457656, -0.0357801034061229, 0.863349355993351, -0.2874419254203865, 0.1006137806009484, -0.1040102841518892, -0.3196881662280324, 0.4147465041947899, -0.2014307189299818, 1.1041906453613297, -0.8021201528463504, 0.2799475932353448]| 12.1457500457763672|      0.00195312|[1131, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      44|[2.02875985996926, -0.2344555355511443, -0.4341113276873853, 1.66165103713729, 0.5714067096414664, 0.2979237354540904, 0.7070578639129883, -0.1645337326265848, -0.5385587475613305, -0.0042505987290814, 0.0956234968976561, -0.0362325984152932, 0.8639474361871722, -0.2863745355275848, 0.1003909027700157, -0.1035773853360956, -0.3196214717349264, 0.4147545735480844, -0.2011562017175548, 1.1036436659393762, -0.8019814725298332, 0.2805243593839117]| 12.1457481384277344|      0.00390625|[1157, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      45|[2.02875985996926, -0.2344555355511443, -0.4341113276873853, 1.66165103713729, 0.5714067096414664, 0.2979237354540904, 0.7070578639129883, -0.1645337326265848, -0.5385587475613305, -0.0042505987290814, 0.0956234968976561, -0.0362325984152932, 0.8639474361871722, -0.2863745355275848, 0.1003909027700157, -0.1035773853360956, -0.3196214717349264, 0.4147545735480844, -0.2011562017175548, 1.1036436659393762, -0.8019814725298332, 0.2805243593839117]| 12.1457481384277344|      0.00195312|[1183, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      46|[2.027783668558171, -0.234995455591413, -0.4342668446290183, 1.66251954204189, 0.5713554216582215, 0.2981283772227247, 0.7074757703932875, -0.164312302607987, -0.5384203138911281, -0.0037120441562559, 0.0957249229340213, -0.0366340984961127, 0.8642592731664237, -0.2858377923382397, 0.1003135870238636, -0.1041895421037379, -0.3200123136065082, 0.4149944277455592, -0.2009577893248546, 1.1036294941550584, -0.8019902832377017, 0.2806883254335509]| 12.1457452774047852|      0.00390625|[1209, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
