k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.795558495202795, 0.7895407124101979, -7.677134503396064]                     |  6.2194333076477051|      0.10000000|[117, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[1.7474231987880058, 0.701888400518935, -7.6773903533074375]                    |  5.4794774055480957|      1.00000000|[122, 47, 0, 47]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[1.7474231987880058, 0.701888400518935, -7.6773903533074375]                    |  5.4794774055480957|      0.10000000|[133, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.6691502293669165, 0.6477587675526532, -7.646676755456635]                    |  4.9243440628051758|      1.00000000|[138, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.6691502293669165, 0.6477587675526532, -7.646676755456635]                    |  4.9243440628051758|      0.10000000|[149, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.6484059569555143, 0.6212239844265722, -7.552519544120629]                    |  4.7305302619934082|      1.00000000|[154, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.6484059569555143, 0.6212239844265722, -7.552519544120629]                    |  4.7305302619934082|      0.10000000|[166, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.565911442093002, 0.6325209880085049, -7.497138746657352]                     |  4.5172400474548340|      1.00000000|[171, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[1.565911442093002, 0.6325209880085049, -7.497138746657352]                     |  4.5172400474548340|      0.10000000|[182, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      22|[1.5440181087661833, 0.585532363890585, -7.411624121245405]                     |  4.2446742057800293|      1.00000000|[187, 71, 0, 71]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      23|[1.5440181087661833, 0.585532363890585, -7.411624121245405]                     |  4.2446742057800293|      0.10000000|[198, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.4548697799308472, 0.5534339032276511, -7.443596989257782]                    |  3.8545997142791748|      1.00000000|[203, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.4548697799308472, 0.5534339032276511, -7.443596989257782]                    |  3.8545997142791748|      0.10000000|[213, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.3954509867888212, 0.4736101995029903, -7.433718560980839]                    |  3.4331896305084229|      1.00000000|[218, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.3954509867888212, 0.4736101995029903, -7.433718560980839]                    |  3.4331896305084229|      0.10000000|[228, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.3352721173152706, 0.394328970260592, -7.4433617118507405]                    |  3.0840880870819092|      1.00000000|[234, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.3352721173152706, 0.394328970260592, -7.4433617118507405]                    |  3.0840880870819092|      0.10000000|[244, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.3106140566485467, 0.3182770473694619, -7.383294374064571]                    |  2.8925116062164307|      1.00000000|[249, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[1.3106140566485467, 0.3182770473694619, -7.383294374064571]                    |  2.8925116062164307|      0.10000000|[260, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      32|[1.23200630421895, 0.2827915479205728, -7.43390663134312]                       |  2.6482548713684082|      1.00000000|[265, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.23200630421895, 0.2827915479205728, -7.43390663134312]                       |  2.6482548713684082|      0.10000000|[275, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.1517825882980166, 0.2425562918531882, -7.389801307707199]                    |  2.4162042140960693|      1.00000000|[281, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.1517825882980166, 0.2425562918531882, -7.389801307707199]                    |  2.4162042140960693|      0.10000000|[291, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.065856788394395, 0.2085763262927647, -7.428038970442194]                     |  2.1984069347381592|      1.00000000|[297, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[1.065856788394395, 0.2085763262927647, -7.428038970442194]                     |  2.1984069347381592|      0.10000000|[308, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.9686800011504498, 0.218475911084648, -7.406622382434453]                     |  2.0079934597015381|      1.00000000|[313, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.9686800011504498, 0.218475911084648, -7.406622382434453]                     |  2.0079934597015381|      0.10000000|[325, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.889559111082054, 0.161046696295578, -7.427640708806828]                      |  1.8250890970230103|      1.00000000|[330, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.889559111082054, 0.161046696295578, -7.427640708806828]                      |  1.8250890970230103|      0.10000000|[340, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.803734245462397, 0.1697335073636126, -7.478223628402637]                     |  1.6842778921127319|      1.00000000|[345, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.803734245462397, 0.1697335073636126, -7.478223628402637]                     |  1.6842778921127319|      0.10000000|[356, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.7132125136615445, 0.1274571714693394, -7.4825279860932925]                   |  1.5281971693038940|      1.00000000|[361, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.7132125136615445, 0.1274571714693394, -7.4825279860932925]                   |  1.5281971693038940|      0.10000000|[373, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.6164550469080661, 0.1206404987800373, -7.458206686767466]                    |  1.3971413373947144|      1.00000000|[378, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.6164550469080661, 0.1206404987800373, -7.458206686767466]                    |  1.3971413373947144|      0.10000000|[390, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.5171652367100725, 0.1265193953653621, -7.468549421695205]                    |  1.2866325378417969|      1.00000000|[396, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.5171652367100725, 0.1265193953653621, -7.468549421695205]                    |  1.2866325378417969|      0.10000000|[407, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.4201089046233074, 0.1028360842851476, -7.472927683695288]                    |  1.1882174015045166|      1.00000000|[412, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.4201089046233074, 0.1028360842851476, -7.472927683695288]                    |  1.1882174015045166|      0.10000000|[423, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
