k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5030594057490606, 0.219997737567423, -0.0094152003653158, 0.6147669212974969, 0.2551471439629958, 0.0755113011843253, -0.0397174401498189, -0.0875140319771813, -0.087682670845161, -0.049342991281034, -0.0527704140497509, 0.2056293546118058, 0.1387892504141755, -0.0368446891974513, -0.1160081765189298, -0.0860152118120509, 0.0669841982523529, 0.2944524409561752, 0.1258584609719112, 0.0947415116331383, -0.1530258483291285, 0.0661592318569267]| 13.4519863128662109|     10.00000000|[54, 8, 0, 2]                                                              |  | trying linear partial model with 29 points | iterate success | actual_k=4
      16|[1.3135100914885565, 0.0415380271062255, 0.1879920817974368, 2.0944311311144754, 0.0621028639127926, 0.2165487431608387, 0.2289476853418268, -0.2649853016949604, -0.2622194002149293, -0.1346112243348529, -0.374027479591469, -0.0603237733756419, 0.1448251908762494, -0.3336338905141503, -0.0997421388021094, -0.1836124429931446, 0.0841190633264676, 0.3296485511347881, 0.1205128018978623, 0.2678335814917345, -0.4776251416967833, 0.0230584197569997]| 12.1441297531127930|      0.01000000|[845, 128, 0, 32]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      17|[1.3135100914885565, 0.0415380271062255, 0.1879920817974368, 2.0944311311144754, 0.0621028639127926, 0.2165487431608387, 0.2289476853418268, -0.2649853016949604, -0.2622194002149293, -0.1346112243348529, -0.374027479591469, -0.0603237733756419, 0.1448251908762494, -0.3336338905141503, -0.0997421388021094, -0.1836124429931446, 0.0841190633264676, 0.3296485511347881, 0.1205128018978623, 0.2678335814917345, -0.4776251416967833, 0.0230584197569997]| 12.1441297531127930|      0.00100000|[898, 136, 0, 34]                                                          |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.3130944813968606, 0.0412665271268213, 0.1882142786350348, 2.095087436616242, 0.0620523522500961, 0.2166712191283103, 0.2288232943014216, -0.2648975243456083, -0.2620721426088039, -0.1345852788728738, -0.373804397931891, -0.0603522495629579, 0.1447033538885202, -0.3335976881276742, -0.0996708811179503, -0.1834695286829931, 0.0839043481266726, 0.3296516250457171, 0.1206057348303858, 0.2678350999803468, -0.4773791067972652, 0.0230051046858321]| 12.1441278457641602|      0.01000000|[950, 144, 0, 36]                                                          |  | trying linear partial model with 29 points | iterate success | actual_k=4
      19|[1.3130944813968606, 0.0412665271268213, 0.1882142786350348, 2.095087436616242, 0.0620523522500961, 0.2166712191283103, 0.2288232943014216, -0.2648975243456083, -0.2620721426088039, -0.1345852788728738, -0.373804397931891, -0.0603522495629579, 0.1447033538885202, -0.3335976881276742, -0.0996708811179503, -0.1834695286829931, 0.0839043481266726, 0.3296516250457171, 0.1206057348303858, 0.2678350999803468, -0.4773791067972652, 0.0230051046858321]| 12.1441278457641602|      0.00100000|[1002, 152, 0, 38]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.3126372843781178, 0.0411337568180615, 0.1884217184617861, 2.095783956249954, 0.0620394473885388, 0.2165465724186679, 0.228619090991682, -0.2649747944899071, -0.2621694377889321, -0.134396271207332, -0.3737483572463769, -0.0602011504278024, 0.1446098417910649, -0.3334951863261191, -0.0996725771657958, -0.1835291105060346, 0.0839806212508682, 0.3298403896232271, 0.1206145069253387, 0.267794418626296, -0.4775057360834724, 0.0228359398772101]| 12.1441259384155273|      0.01000000|[1054, 160, 0, 40]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      21|[1.3126372843781178, 0.0411337568180615, 0.1884217184617861, 2.095783956249954, 0.0620394473885388, 0.2165465724186679, 0.228619090991682, -0.2649747944899071, -0.2621694377889321, -0.134396271207332, -0.3737483572463769, -0.0602011504278024, 0.1446098417910649, -0.3334951863261191, -0.0996725771657958, -0.1835291105060346, 0.0839806212508682, 0.3298403896232271, 0.1206145069253387, 0.267794418626296, -0.4775057360834724, 0.0228359398772101]| 12.1441259384155273|      0.00100000|[1106, 168, 0, 42]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      22|[1.3121309715028742, 0.0409570434794835, 0.188613664287976, 2.0962721057995726, 0.0620693128813712, 0.2165330627980666, 0.2288147910259113, -0.2646950045765808, -0.2622273296424121, -0.1343441312974257, -0.3738629358906403, -0.0600397436611285, 0.1446671102953936, -0.333177152274538, -0.0998573033175048, -0.1836433044207779, 0.0841132681260253, 0.3297765983485015, 0.1203307963839785, 0.2677852053093086, -0.4773647585057326, 0.022861931931929]| 12.1441240310668945|      0.01000000|[1158, 176, 0, 44]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      23|[1.3121309715028742, 0.0409570434794835, 0.188613664287976, 2.0962721057995726, 0.0620693128813712, 0.2165330627980666, 0.2288147910259113, -0.2646950045765808, -0.2622273296424121, -0.1343441312974257, -0.3738629358906403, -0.0600397436611285, 0.1446671102953936, -0.333177152274538, -0.0998573033175048, -0.1836433044207779, 0.0841132681260253, 0.3297765983485015, 0.1203307963839785, 0.2677852053093086, -0.4773647585057326, 0.022861931931929]| 12.1441240310668945|      0.00100000|[1210, 184, 0, 46]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      24|[1.311613584416459, 0.0407690872892956, 0.1886280529597486, 2.0967353300848828, 0.0619566845195523, 0.2162605975983024, 0.2288702030081403, -0.2648074274597221, -0.2623165867693292, -0.1341094083470382, -0.3740813315081215, -0.0598648076812117, 0.1446088641649061, -0.3333147878541565, -0.0997509616517832, -0.183824728375066, 0.0842391026101285, 0.3298749503161484, 0.1205169510757683, 0.2679229099703075, -0.4773398684633868, 0.0225587750665382]| 12.1441230773925781|      0.01000000|[1263, 192, 0, 48]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      25|[1.311613584416459, 0.0407690872892956, 0.1886280529597486, 2.0967353300848828, 0.0619566845195523, 0.2162605975983024, 0.2288702030081403, -0.2648074274597221, -0.2623165867693292, -0.1341094083470382, -0.3740813315081215, -0.0598648076812117, 0.1446088641649061, -0.3333147878541565, -0.0997509616517832, -0.183824728375066, 0.0842391026101285, 0.3298749503161484, 0.1205169510757683, 0.2679229099703075, -0.4773398684633868, 0.0225587750665382]| 12.1441230773925781|      0.00100000|[1316, 200, 0, 50]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      26|[1.3113919115775072, 0.0406793438541764, 0.1887871987604082, 2.0973113526378984, 0.0616185601622952, 0.2157876406090223, 0.2286925502342677, -0.2647105380575986, -0.2624357109935091, -0.1342868080235841, -0.3741969632513591, -0.0597266760984657, 0.1446640987152608, -0.3332512172932562, -0.099871971971438, -0.18396236488374, 0.0842196266036264, 0.3299389785772306, 0.120430188652167, 0.2680069249935289, -0.4772739959253819, 0.0223047722371633]| 12.1441221237182617|      0.01000000|[1369, 208, 0, 52]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      27|[1.3113919115775072, 0.0406793438541764, 0.1887871987604082, 2.0973113526378984, 0.0616185601622952, 0.2157876406090223, 0.2286925502342677, -0.2647105380575986, -0.2624357109935091, -0.1342868080235841, -0.3741969632513591, -0.0597266760984657, 0.1446640987152608, -0.3332512172932562, -0.099871971971438, -0.18396236488374, 0.0842196266036264, 0.3299389785772306, 0.120430188652167, 0.2680069249935289, -0.4772739959253819, 0.0223047722371633]| 12.1441221237182617|      0.00100000|[1423, 216, 0, 54]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      28|[1.3110358347435453, 0.0405659250447882, 0.1890637470720969, 2.0980577025494744, 0.0615122971748564, 0.2157864372923228, 0.2286853503321746, -0.2645419947487053, -0.2626361507955232, -0.1341830364156207, -0.3741149303432007, -0.0596882884810723, 0.1446816893363838, -0.3332309540315253, -0.0998817234230058, -0.1842496629361388, 0.0842238082595604, 0.3298642977587374, 0.1206212623184259, 0.2679833381897742, -0.4772953803640372, 0.0223429284804359]| 12.1441202163696289|      0.01000000|[1476, 224, 0, 56]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      29|[1.3110358347435453, 0.0405659250447882, 0.1890637470720969, 2.0980577025494744, 0.0615122971748564, 0.2157864372923228, 0.2286853503321746, -0.2645419947487053, -0.2626361507955232, -0.1341830364156207, -0.3741149303432007, -0.0596882884810723, 0.1446816893363838, -0.3332309540315253, -0.0998817234230058, -0.1842496629361388, 0.0842238082595604, 0.3298642977587374, 0.1206212623184259, 0.2679833381897742, -0.4772953803640372, 0.0223429284804359]| 12.1441202163696289|      0.00100000|[1530, 232, 0, 58]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.3103547253481183, 0.0401480785589857, 0.18938167562365, 2.098360210049829, 0.0614202725614837, 0.2158949943112699, 0.2286331716341256, -0.2645807980188394, -0.2624882324679088, -0.1341196927207053, -0.3740541096465453, -0.0596505248363449, 0.1446856980169336, -0.333243978416118, -0.0997802393233919, -0.1842616758813241, 0.0843546267382303, 0.3297499595507414, 0.1203689146798693, 0.2679820382517262, -0.477236661998946, 0.0224168296177802]| 12.1441183090209961|      0.01000000|[1582, 240, 0, 60]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      31|[1.3103547253481183, 0.0401480785589857, 0.18938167562365, 2.098360210049829, 0.0614202725614837, 0.2158949943112699, 0.2286331716341256, -0.2645807980188394, -0.2624882324679088, -0.1341196927207053, -0.3740541096465453, -0.0596505248363449, 0.1446856980169336, -0.333243978416118, -0.0997802393233919, -0.1842616758813241, 0.0843546267382303, 0.3297499595507414, 0.1203689146798693, 0.2679820382517262, -0.477236661998946, 0.0224168296177802]| 12.1441183090209961|      0.00100000|[1634, 248, 0, 62]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      32|[1.3097585590395258, 0.0397926040125124, 0.1897032443072206, 2.098710261371459, 0.0612704935229375, 0.2157051066020919, 0.2287127241056865, -0.2646579241188632, -0.2623428432295801, -0.1341512709809501, -0.3738964752876903, -0.0597050958074738, 0.144547626648033, -0.3330407451205404, -0.1000169505989643, -0.1842479824540285, 0.0843077210956057, 0.329646927084299, 0.1202102602076202, 0.2678996458760471, -0.4771376096330914, 0.0223974094583319]| 12.1441164016723633|      0.01000000|[1687, 256, 0, 64]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      33|[1.3097585590395258, 0.0397926040125124, 0.1897032443072206, 2.098710261371459, 0.0612704935229375, 0.2157051066020919, 0.2287127241056865, -0.2646579241188632, -0.2623428432295801, -0.1341512709809501, -0.3738964752876903, -0.0597050958074738, 0.144547626648033, -0.3330407451205404, -0.1000169505989643, -0.1842479824540285, 0.0843077210956057, 0.329646927084299, 0.1202102602076202, 0.2678996458760471, -0.4771376096330914, 0.0223974094583319]| 12.1441164016723633|      0.00100000|[1739, 264, 0, 66]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      34|[1.3091328142483303, 0.0398347907464872, 0.1896133369346657, 2.0989777208720133, 0.0613234424604715, 0.215637640647568, 0.2288936338995537, -0.2646586297073856, -0.2625103708242145, -0.1342910206080696, -0.373810075567409, -0.0597983749517131, 0.144574160198191, -0.3329190555187012, -0.1004651005302209, -0.1839838568133606, 0.084359392431763, 0.329601643514513, 0.120451933448368, 0.2677571673968726, -0.4771456093655246, 0.0221658999433681]| 12.1441154479980469|      0.01000000|[1791, 272, 0, 68]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      35|[1.3091328142483303, 0.0398347907464872, 0.1896133369346657, 2.0989777208720133, 0.0613234424604715, 0.215637640647568, 0.2288936338995537, -0.2646586297073856, -0.2625103708242145, -0.1342910206080696, -0.373810075567409, -0.0597983749517131, 0.144574160198191, -0.3329190555187012, -0.1004651005302209, -0.1839838568133606, 0.084359392431763, 0.329601643514513, 0.120451933448368, 0.2677571673968726, -0.4771456093655246, 0.0221658999433681]| 12.1441154479980469|      0.00100000|[1843, 280, 0, 70]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      36|[1.3087421998889608, 0.0397816748095399, 0.18951628624795, 2.0994733309531393, 0.0616450874103365, 0.2159785922768853, 0.2287595758404524, -0.2645595798663494, -0.2623965291787191, -0.134219411285981, -0.3739803917461119, -0.0596883234681126, 0.1446691274372359, -0.3330225559740406, -0.1007563099803087, -0.1837245761884254, 0.0845492357389541, 0.3293977100379655, 0.1205707811722534, 0.2678430783235328, -0.4770424582810036, 0.0222022702393116]| 12.1441144943237305|      0.01000000|[1895, 288, 0, 72]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      37|[1.3087421998889608, 0.0397816748095399, 0.18951628624795, 2.0994733309531393, 0.0616450874103365, 0.2159785922768853, 0.2287595758404524, -0.2645595798663494, -0.2623965291787191, -0.134219411285981, -0.3739803917461119, -0.0596883234681126, 0.1446691274372359, -0.3330225559740406, -0.1007563099803087, -0.1837245761884254, 0.0845492357389541, 0.3293977100379655, 0.1205707811722534, 0.2678430783235328, -0.4770424582810036, 0.0222022702393116]| 12.1441144943237305|      0.00100000|[1947, 296, 0, 74]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      38|[1.308334565600345, 0.0396473203547727, 0.1894571774245493, 2.099872144773552, 0.0615716645230995, 0.2158501352844859, 0.2286478568851718, -0.2646191123544474, -0.262774592575054, -0.1340209856671733, -0.3737323300596882, -0.0593893045920363, 0.1444507956125304, -0.3331920789026164, -0.1009357813010534, -0.1837923278825789, 0.0846450367499043, 0.3296765272094574, 0.1206315560402009, 0.2680461043896908, -0.476852204913406, 0.0221733820705754]| 12.1441135406494141|      0.01000000|[1999, 304, 0, 76]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      39|[1.308334565600345, 0.0396473203547727, 0.1894571774245493, 2.099872144773552, 0.0615716645230995, 0.2158501352844859, 0.2286478568851718, -0.2646191123544474, -0.262774592575054, -0.1340209856671733, -0.3737323300596882, -0.0593893045920363, 0.1444507956125304, -0.3331920789026164, -0.1009357813010534, -0.1837923278825789, 0.0846450367499043, 0.3296765272094574, 0.1206315560402009, 0.2680461043896908, -0.476852204913406, 0.0221733820705754]| 12.1441135406494141|      0.00100000|[2051, 312, 0, 78]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      40|[1.3077122521514308, 0.0393343435620182, 0.1895689091238701, 2.100193146586345, 0.061357519341298, 0.2159751604759348, 0.2286412564124502, -0.2646077717079429, -0.262534265442628, -0.1341521592490059, -0.3738151910768739, -0.0593699897982947, 0.1445351805663735, -0.3331647591953075, -0.1007252666227092, -0.184008537356868, 0.0846367290851315, 0.3293647956131099, 0.1206546491472032, 0.2682204896000409, -0.4766849034832065, 0.0221568878598643]| 12.1441116333007812|      0.01000000|[2103, 320, 0, 80]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      41|[1.3077122521514308, 0.0393343435620182, 0.1895689091238701, 2.100193146586345, 0.061357519341298, 0.2159751604759348, 0.2286412564124502, -0.2646077717079429, -0.262534265442628, -0.1341521592490059, -0.3738151910768739, -0.0593699897982947, 0.1445351805663735, -0.3331647591953075, -0.1007252666227092, -0.184008537356868, 0.0846367290851315, 0.3293647956131099, 0.1206546491472032, 0.2682204896000409, -0.4766849034832065, 0.0221568878598643]| 12.1441116333007812|      0.00100000|[2156, 328, 0, 82]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      42|[1.3070134878616002, 0.0393868351485786, 0.189607229629206, 2.1006484084148687, 0.0613950035871808, 0.216041802906617, 0.2288726159808974, -0.264859241444225, -0.2625634824361811, -0.1340980804998325, -0.3736287525742763, -0.0592980799215634, 0.1446675050677273, -0.3332705183748387, -0.1008066775670752, -0.1839215011707493, 0.0847326990654673, 0.3292491858755923, 0.1207217697552759, 0.268311745828469, -0.4767479176972287, 0.0223841430574899]| 12.1441097259521484|      0.01000000|[2208, 336, 0, 84]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      43|[1.3070134878616002, 0.0393868351485786, 0.189607229629206, 2.1006484084148687, 0.0613950035871808, 0.216041802906617, 0.2288726159808974, -0.264859241444225, -0.2625634824361811, -0.1340980804998325, -0.3736287525742763, -0.0592980799215634, 0.1446675050677273, -0.3332705183748387, -0.1008066775670752, -0.1839215011707493, 0.0847326990654673, 0.3292491858755923, 0.1207217697552759, 0.268311745828469, -0.4767479176972287, 0.0223841430574899]| 12.1441097259521484|      0.00100000|[2261, 344, 0, 86]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      44|[1.3064294372726581, 0.0392176233145485, 0.1897230068399103, 2.1009581990797312, 0.0616071082516045, 0.2159905344491575, 0.2290175514882851, -0.2648305052500082, -0.2625650906014145, -0.1340369204075261, -0.3733634792537288, -0.0593933466799507, 0.1446536017258933, -0.3333967042150212, -0.1008385376911693, -0.1840699986919674, 0.0848049635339382, 0.3293888284550643, 0.1206509913931531, 0.2684221662163185, -0.4766070606273258, 0.0218671401628216]| 12.1441087722778320|      0.01000000|[2314, 352, 0, 88]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
      45|[1.3064294372726581, 0.0392176233145485, 0.1897230068399103, 2.1009581990797312, 0.0616071082516045, 0.2159905344491575, 0.2290175514882851, -0.2648305052500082, -0.2625650906014145, -0.1340369204075261, -0.3733634792537288, -0.0593933466799507, 0.1446536017258933, -0.3333967042150212, -0.1008385376911693, -0.1840699986919674, 0.0848049635339382, 0.3293888284550643, 0.1206509913931531, 0.2684221662163185, -0.4766070606273258, 0.0218671401628216]| 12.1441087722778320|      0.00100000|[2367, 360, 0, 90]                                                         |  | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=4
      46|[1.3061809884343343, 0.0387678411229217, 0.1899600714758446, 2.10148829513924, 0.0615781968831554, 0.2159156671460676, 0.228641848259492, -0.2648559915370229, -0.2626020304312494, -0.134003262254548, -0.373558709986538, -0.0594108401293745, 0.1447317813983812, -0.3333845032175209, -0.1008430201266339, -0.1837732367742552, 0.0849089603331358, 0.3292556115984816, 0.1204267062782453, 0.2683098846474817, -0.476555657933329, 0.0220125424752708]| 12.1441078186035156|      0.01000000|[2420, 368, 0, 92]                                                         |  | trying linear partial model with 29 points | iterate success | actual_k=4
