k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      24|[-0.6686225877432361, 0.2628185729263564, 4.136751754105293, 5.690473559437809, 5.038839261742741, 7.815855242525296]| 64.1303787231445312|      1.00000000|[484, 74, 0, 74]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=1
      25|[-0.6686225877432361, 0.2628185729263564, 4.136751754105293, 5.690473559437809, 5.038839261742741, 7.815855242525296]| 64.1303787231445312|      0.20000000|[510, 78, 0, 78]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      26|[-0.7120547601028872, 0.2817287081082159, 3.9881908864329807, 5.745775509149035, 4.926607988953723, 7.8102376314432505]| 58.2365646362304688|      1.00000000|[523, 80, 0, 80]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.7120547601028872, 0.2817287081082159, 3.9881908864329807, 5.745775509149035, 4.926607988953723, 7.8102376314432505]| 58.2365646362304688|      0.20000000|[548, 84, 0, 84]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      28|[-0.7868185715423213, 0.3505802389842297, 3.8612495119943753, 5.711940989439289, 4.826908276647538, 7.8599459737289346]| 52.8316230773925781|      1.00000000|[567, 87, 0, 87]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      29|[-0.7868185715423213, 0.3505802389842297, 3.8612495119943753, 5.711940989439289, 4.826908276647538, 7.8599459737289346]| 52.8316230773925781|      0.20000000|[593, 91, 0, 91]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.7469134388215001, 0.4376297852049257, 3.778543892260734, 5.701511892888836, 4.67240595424079, 7.856783116501456]| 48.2492866516113281|      1.00000000|[606, 93, 0, 93]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.7469134388215001, 0.4376297852049257, 3.778543892260734, 5.701511892888836, 4.67240595424079, 7.856783116501456]| 48.2492866516113281|      0.20000000|[631, 97, 0, 97]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      32|[-0.786918618523835, 0.5812084535936795, 3.699952099467976, 5.697496803380577, 4.56474252393695, 7.856043848101505]| 43.8410797119140625|      1.00000000|[644, 99, 0, 99]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.786918618523835, 0.5812084535936795, 3.699952099467976, 5.697496803380577, 4.56474252393695, 7.856043848101505]| 43.8410797119140625|      0.20000000|[670, 103, 0, 103]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.835261091984185, 0.7125699600074904, 3.612270499722864, 5.724328750837217, 4.464307795137522, 7.899770371005083]| 39.5942802429199219|      1.00000000|[683, 105, 0, 105]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      35|[-0.835261091984185, 0.7125699600074904, 3.612270499722864, 5.724328750837217, 4.464307795137522, 7.899770371005083]| 39.5942802429199219|      0.20000000|[709, 109, 0, 109]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.9267598267008836, 0.8670023909032822, 3.5350083050232137, 5.758327835495443, 4.445007540949354, 7.916525117607997]| 36.5293350219726562|      1.00000000|[722, 111, 0, 111]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-0.9267598267008836, 0.8670023909032822, 3.5350083050232137, 5.758327835495443, 4.445007540949354, 7.916525117607997]| 36.5293350219726562|      0.20000000|[747, 115, 0, 115]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.982679679187857, 0.9274725816169263, 3.4077025167716037, 5.75988390715116, 4.31518213195218, 7.928874377919666]| 32.3059806823730469|      1.00000000|[766, 118, 0, 118]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      39|[-0.982679679187857, 0.9274725816169263, 3.4077025167716037, 5.75988390715116, 4.31518213195218, 7.928874377919666]| 32.3059806823730469|      0.20000000|[792, 122, 0, 122]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      40|[-1.0939163918462023, 0.9806880835609213, 3.305156383072727, 5.726769901232682, 4.251252350002957, 8.02424334648482]| 29.4388866424560547|      1.00000000|[805, 124, 0, 124]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-1.0939163918462023, 0.9806880835609213, 3.305156383072727, 5.726769901232682, 4.251252350002957, 8.02424334648482]| 29.4388866424560547|      0.20000000|[831, 128, 0, 128]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      42|[-1.1821995989117682, 1.0831215697026881, 3.17154595153875, 5.739500419499057, 4.214384858684524, 7.975865346930042]| 26.6540069580078125|      1.00000000|[844, 130, 0, 130]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-1.1821995989117682, 1.0831215697026881, 3.17154595153875, 5.739500419499057, 4.214384858684524, 7.975865346930042]| 26.6540069580078125|      0.20000000|[870, 134, 0, 134]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.2015097939331467, 1.1803046427714727, 3.0581294213705146, 5.731996842862006, 4.0830373771621815, 7.979150586210664]| 23.4617576599121094|      1.00000000|[890, 137, 0, 137]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=1
      45|[-1.2015097939331467, 1.1803046427714727, 3.0581294213705146, 5.731996842862006, 4.0830373771621815, 7.979150586210664]| 23.4617576599121094|      0.20000000|[916, 141, 0, 141]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      46|[-1.1992052594555695, 1.2686019175126475, 2.930823347755531, 5.727611825484092, 3.9568207983315755, 7.98559968426794]| 20.5748844146728516|      1.00000000|[935, 144, 0, 144]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      47|[-1.1992052594555695, 1.2686019175126475, 2.930823347755531, 5.727611825484092, 3.9568207983315755, 7.98559968426794]| 20.5748844146728516|      0.20000000|[961, 148, 0, 148]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      48|[-1.193703321246879, 1.3726567915617054, 2.813208800210682, 5.708404832198748, 3.834667816409737, 7.981255667124503]| 17.9672260284423828|      1.00000000|[980, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      49|[-1.193703321246879, 1.3726567915617054, 2.813208800210682, 5.708404832198748, 3.834667816409737, 7.981255667124503]| 17.9672260284423828|      0.20000000|[1005, 155, 0, 155]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      50|[-1.1253306746001435, 1.4366188373202777, 2.709004011100622, 5.680089083212321, 3.6947693319912913, 7.982681232340978]| 15.7814455032348633|      1.00000000|[1018, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-1.1253306746001435, 1.4366188373202777, 2.709004011100622, 5.680089083212321, 3.6947693319912913, 7.982681232340978]| 15.7814455032348633|      0.20000000|[1044, 161, 0, 161]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
