k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      12|[0.7690973077948479, -0.0843338546767491, 0.1730851540252043, 0.9817892762992487, 0.0673312050764254, -0.0982634909933307, 0.2437644307618609, 0.0130558122132251, 0.0445680499261826, 0.0706002944507178, -0.1130237054700726, -0.0158169828142758, -0.1246291626414577, 0.0513386409838391, -0.4044445910572372, -0.0596408332694106, 0.0082075610399104, 0.1312495705897018, -0.2958614378733256, -0.0336704065838609, -0.278771065476471, -0.2302575525757684]| 12.8327751159667969|      0.25000000|[316, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      13|[0.8434286713674645, -0.0914466209751643, 0.1446791768204101, 1.0968016571060888, 0.1029409118582256, -0.1619214342126975, 0.1940929899215206, 0.0333192905573233, -0.0033956450321238, 0.0169865680282634, -0.1346286107510877, 0.0394424243442323, -0.1489539778775932, 0.0283867718396728, -0.4427208402414743, -0.1115688521385523, 0.0398371008608865, 0.0501599818972729, -0.3662312358523402, -0.0664319312626892, -0.3016170660765713, -0.1490617879442334]| 12.6919059753417969|      0.50000000|[342, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      14|[0.8434286713674645, -0.0914466209751643, 0.1446791768204101, 1.0968016571060888, 0.1029409118582256, -0.1619214342126975, 0.1940929899215206, 0.0333192905573233, -0.0033956450321238, 0.0169865680282634, -0.1346286107510877, 0.0394424243442323, -0.1489539778775932, 0.0283867718396728, -0.4427208402414743, -0.1115688521385523, 0.0398371008608865, 0.0501599818972729, -0.3662312358523402, -0.0664319312626892, -0.3016170660765713, -0.1490617879442334]| 12.6919059753417969|      0.25000000|[369, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      15|[0.8434286713674645, -0.0914466209751643, 0.1446791768204101, 1.0968016571060888, 0.1029409118582256, -0.1619214342126975, 0.1940929899215206, 0.0333192905573233, -0.0033956450321238, 0.0169865680282634, -0.1346286107510877, 0.0394424243442323, -0.1489539778775932, 0.0283867718396728, -0.4427208402414743, -0.1115688521385523, 0.0398371008608865, 0.0501599818972729, -0.3662312358523402, -0.0664319312626892, -0.3016170660765713, -0.1490617879442334]| 12.6919059753417969|      0.12500000|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      16|[0.8860841221307375, -0.0779799504040981, 0.1820848520546411, 1.1620136984697917, 0.1288677137748923, -0.1499402068295356, 0.1916608149908486, 0.0200782914263443, -0.0207870540943387, 0.0090578472362276, -0.1495519688263384, 0.0360018493244035, -0.1511053260758924, 0.0436425775836628, -0.4533707004196451, -0.1320239051763285, 0.0430290900859469, 0.0701471321911323, -0.4075362064404759, -0.1202630401533152, -0.2928933741964075, -0.1263319649438736]| 12.6112165451049805|      0.25000000|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[0.8860841221307375, -0.0779799504040981, 0.1820848520546411, 1.1620136984697917, 0.1288677137748923, -0.1499402068295356, 0.1916608149908486, 0.0200782914263443, -0.0207870540943387, 0.0090578472362276, -0.1495519688263384, 0.0360018493244035, -0.1511053260758924, 0.0436425775836628, -0.4533707004196451, -0.1320239051763285, 0.0430290900859469, 0.0701471321911323, -0.4075362064404759, -0.1202630401533152, -0.2928933741964075, -0.1263319649438736]| 12.6112165451049805|      0.12500000|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      18|[0.9249663914477233, -0.0512786071064645, 0.2099505710802864, 1.2163340183450837, 0.1303541743147302, -0.1770968871312453, 0.2358141799415058, 0.0826994696593686, 0.0160516127658136, 0.0013610017655662, -0.1473443869516625, 0.0101646933074668, -0.1619465949782767, 0.0525864956620792, -0.4589431013908586, -0.1264620609202665, 0.0330179896676741, 0.0910725632013479, -0.4037334543624244, -0.110748076401374, -0.2915056091149172, -0.1180196274373421]| 12.5468263626098633|      0.25000000|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      19|[0.9249663914477233, -0.0512786071064645, 0.2099505710802864, 1.2163340183450837, 0.1303541743147302, -0.1770968871312453, 0.2358141799415058, 0.0826994696593686, 0.0160516127658136, 0.0013610017655662, -0.1473443869516625, 0.0101646933074668, -0.1619465949782767, 0.0525864956620792, -0.4589431013908586, -0.1264620609202665, 0.0330179896676741, 0.0910725632013479, -0.4037334543624244, -0.110748076401374, -0.2915056091149172, -0.1180196274373421]| 12.5468263626098633|      0.12500000|[500, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      20|[1.014080087243574, -0.0509325951226465, 0.2359217661418158, 1.2452668045306905, 0.1157207834906356, -0.1524340002318328, 0.2081214465648683, 0.088260457771019, 0.0281405743473487, 0.0249716048310359, -0.1477626515709882, -0.0022558384977335, -0.17166331217396, 0.0385875247771261, -0.4886211196160247, -0.1248049493520172, 0.0462431528546593, 0.0985124838247856, -0.4116157083350559, -0.0901726854244852, -0.2924936309680015, -0.1604830157012734]| 12.4799118041992188|      0.25000000|[526, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[1.1256479345746089, -0.0749654821763329, 0.2278777761394495, 1.3694773548399595, 0.1199138056119821, -0.2067734827929631, 0.2036582813561329, 0.1745614711973237, 0.0805226879751211, 0.0180933179993538, -0.1445848986787854, 0.0242281978670056, -0.2150688694378514, 0.0211905620500291, -0.4142161989222812, -0.0825382640236696, 0.0269953893218786, 0.1718396591388994, -0.3813785868919398, -0.0599077113734337, -0.2516176507295305, -0.1246568508308525]| 12.3631801605224609|      0.50000000|[553, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      22|[1.1256479345746089, -0.0749654821763329, 0.2278777761394495, 1.3694773548399595, 0.1199138056119821, -0.2067734827929631, 0.2036582813561329, 0.1745614711973237, 0.0805226879751211, 0.0180933179993538, -0.1445848986787854, 0.0242281978670056, -0.2150688694378514, 0.0211905620500291, -0.4142161989222812, -0.0825382640236696, 0.0269953893218786, 0.1718396591388994, -0.3813785868919398, -0.0599077113734337, -0.2516176507295305, -0.1246568508308525]| 12.3631801605224609|      0.25000000|[579, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      23|[1.1256479345746089, -0.0749654821763329, 0.2278777761394495, 1.3694773548399595, 0.1199138056119821, -0.2067734827929631, 0.2036582813561329, 0.1745614711973237, 0.0805226879751211, 0.0180933179993538, -0.1445848986787854, 0.0242281978670056, -0.2150688694378514, 0.0211905620500291, -0.4142161989222812, -0.0825382640236696, 0.0269953893218786, 0.1718396591388994, -0.3813785868919398, -0.0599077113734337, -0.2516176507295305, -0.1246568508308525]| 12.3631801605224609|      0.12500000|[605, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      24|[1.1513833081874383, -0.0710139631221266, 0.2288511085555969, 1.4391985692519058, 0.1569651383452927, -0.2375529750357145, 0.204951796797545, 0.1619432490387031, 0.0421597551185321, 0.0228340476418797, -0.1738081778572421, 0.0031082602690648, -0.262857404507328, 0.0071754968209961, -0.3853265042286236, -0.0627071356111963, 0.0450786063839787, 0.1559028530293306, -0.3831721905974317, -0.0798149256550913, -0.2624308833595361, -0.1225856445477817]| 12.3203163146972656|      0.25000000|[631, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[1.1513833081874383, -0.0710139631221266, 0.2288511085555969, 1.4391985692519058, 0.1569651383452927, -0.2375529750357145, 0.204951796797545, 0.1619432490387031, 0.0421597551185321, 0.0228340476418797, -0.1738081778572421, 0.0031082602690648, -0.262857404507328, 0.0071754968209961, -0.3853265042286236, -0.0627071356111963, 0.0450786063839787, 0.1559028530293306, -0.3831721905974317, -0.0798149256550913, -0.2624308833595361, -0.1225856445477817]| 12.3203163146972656|      0.12500000|[657, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      26|[1.2308151202256645, -0.0951758431287211, 0.2217857809463206, 1.4951034907149023, 0.1774771784162647, -0.2254204953023276, 0.2013651289248289, 0.1700386798645187, 0.0521805812737733, 0.0274578442177604, -0.1709343986115276, -0.0177134435551517, -0.2538111980858662, 0.0223417546046315, -0.3754569649210356, -0.0807740984854508, 0.0377269288442381, 0.1212244245367768, -0.3428935993479346, -0.0599517666923363, -0.2807979551705895, -0.1225723706726699]| 12.2724704742431641|      0.25000000|[684, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      27|[1.2308151202256645, -0.0951758431287211, 0.2217857809463206, 1.4951034907149023, 0.1774771784162647, -0.2254204953023276, 0.2013651289248289, 0.1700386798645187, 0.0521805812737733, 0.0274578442177604, -0.1709343986115276, -0.0177134435551517, -0.2538111980858662, 0.0223417546046315, -0.3754569649210356, -0.0807740984854508, 0.0377269288442381, 0.1212244245367768, -0.3428935993479346, -0.0599517666923363, -0.2807979551705895, -0.1225723706726699]| 12.2724704742431641|      0.12500000|[711, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      28|[1.2799607615477808, -0.0708554026103546, 0.2241230985722037, 1.5420649211399207, 0.2080308362420837, -0.2432914618232877, 0.1809272280620208, 0.126803398772431, 0.0184799426696584, 0.0101016810549288, -0.1850462672329889, -0.0270043337046983, -0.2312720320639564, 0.0355188391528518, -0.3350188522618424, -0.0853242952676316, 0.0052462728003298, 0.1044241159493563, -0.3524202863798123, -0.078473422097738, -0.2489981644176747, -0.1175544977638327]| 12.2412319183349609|      0.25000000|[737, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      29|[1.2799607615477808, -0.0708554026103546, 0.2241230985722037, 1.5420649211399207, 0.2080308362420837, -0.2432914618232877, 0.1809272280620208, 0.126803398772431, 0.0184799426696584, 0.0101016810549288, -0.1850462672329889, -0.0270043337046983, -0.2312720320639564, 0.0355188391528518, -0.3350188522618424, -0.0853242952676316, 0.0052462728003298, 0.1044241159493563, -0.3524202863798123, -0.078473422097738, -0.2489981644176747, -0.1175544977638327]| 12.2412319183349609|      0.12500000|[764, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      30|[1.2799607615477808, -0.0708554026103546, 0.2241230985722037, 1.5420649211399207, 0.2080308362420837, -0.2432914618232877, 0.1809272280620208, 0.126803398772431, 0.0184799426696584, 0.0101016810549288, -0.1850462672329889, -0.0270043337046983, -0.2312720320639564, 0.0355188391528518, -0.3350188522618424, -0.0853242952676316, 0.0052462728003298, 0.1044241159493563, -0.3524202863798123, -0.078473422097738, -0.2489981644176747, -0.1175544977638327]| 12.2412319183349609|      0.06250000|[790, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      31|[1.3034071493323511, -0.0615364461712819, 0.2515646898025246, 1.5726547066466101, 0.2071789431698344, -0.2395541564972709, 0.1865423879301004, 0.1227540816288612, 0.008699282616417, -0.0048380139294259, -0.1694615431285048, -0.015706122995487, -0.2350541108468981, 0.045516922558942, -0.3192957903949933, -0.0947866030764879, 0.0121866024894969, 0.1126505619603233, -0.343189631042265, -0.0916870747948854, -0.2475215864995073, -0.117343144290711]| 12.2240095138549805|      0.12500000|[816, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[1.3034071493323511, -0.0615364461712819, 0.2515646898025246, 1.5726547066466101, 0.2071789431698344, -0.2395541564972709, 0.1865423879301004, 0.1227540816288612, 0.008699282616417, -0.0048380139294259, -0.1694615431285048, -0.015706122995487, -0.2350541108468981, 0.045516922558942, -0.3192957903949933, -0.0947866030764879, 0.0121866024894969, 0.1126505619603233, -0.343189631042265, -0.0916870747948854, -0.2475215864995073, -0.117343144290711]| 12.2240095138549805|      0.06250000|[843, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      33|[1.323101968454961, -0.0671572203298988, 0.2858487875062553, 1.5878836605715316, 0.2175551010368491, -0.2347233211905848, 0.181863139463999, 0.1035356345865856, 0.0256039389289616, 0.0070261249176952, -0.1909132075353475, -0.0194266796956437, -0.2338611211048814, 0.0465200731571355, -0.3094833586879022, -0.1077263941934715, 0.0057119197609407, 0.1033516623203212, -0.3481227234257241, -0.0872949974494686, -0.2390481691266583, -0.1052313267722668]| 12.2134647369384766|      0.12500000|[869, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      34|[1.323101968454961, -0.0671572203298988, 0.2858487875062553, 1.5878836605715316, 0.2175551010368491, -0.2347233211905848, 0.181863139463999, 0.1035356345865856, 0.0256039389289616, 0.0070261249176952, -0.1909132075353475, -0.0194266796956437, -0.2338611211048814, 0.0465200731571355, -0.3094833586879022, -0.1077263941934715, 0.0057119197609407, 0.1033516623203212, -0.3481227234257241, -0.0872949974494686, -0.2390481691266583, -0.1052313267722668]| 12.2134647369384766|      0.06250000|[895, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      35|[1.3556611746554372, -0.046496760330995, 0.2991000853519432, 1.6033985948536822, 0.2038791452681814, -0.2378550828628926, 0.195973183937007, 0.1076865428850941, 0.0303965797617086, 7.07505378332e-05, -0.1742114818902439, -0.0243201766502072, -0.2376517871578416, 0.0497921016827488, -0.3227538140830801, -0.1105937451691626, 0.015057066272059, 0.1105968881181726, -0.3444938026613533, -0.1110708820876335, -0.2423976575119202, -0.0885978718032357]| 12.2015314102172852|      0.12500000|[922, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[1.3556611746554372, -0.046496760330995, 0.2991000853519432, 1.6033985948536822, 0.2038791452681814, -0.2378550828628926, 0.195973183937007, 0.1076865428850941, 0.0303965797617086, 7.07505378332e-05, -0.1742114818902439, -0.0243201766502072, -0.2376517871578416, 0.0497921016827488, -0.3227538140830801, -0.1105937451691626, 0.015057066272059, 0.1105968881181726, -0.3444938026613533, -0.1110708820876335, -0.2423976575119202, -0.0885978718032357]| 12.2015314102172852|      0.06250000|[949, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      37|[1.381039824960684, -0.0270790868350449, 0.3149466547445808, 1.63254415472978, 0.2007576536193093, -0.243513366426081, 0.1837431199094069, 0.1044901067082517, 0.0360179655362494, 0.0205501706517401, -0.1751523257551077, -0.0164587719198785, -0.2353429225973339, 0.0370575084749349, -0.3357274302188998, -0.1284418675414421, 0.0081115648510585, 0.1279552520233732, -0.3499007654217018, -0.1086557719780472, -0.2393037238318071, -0.0840435916398115]| 12.1888113021850586|      0.12500000|[975, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      38|[1.381039824960684, -0.0270790868350449, 0.3149466547445808, 1.63254415472978, 0.2007576536193093, -0.243513366426081, 0.1837431199094069, 0.1044901067082517, 0.0360179655362494, 0.0205501706517401, -0.1751523257551077, -0.0164587719198785, -0.2353429225973339, 0.0370575084749349, -0.3357274302188998, -0.1284418675414421, 0.0081115648510585, 0.1279552520233732, -0.3499007654217018, -0.1086557719780472, -0.2393037238318071, -0.0840435916398115]| 12.1888113021850586|      0.06250000|[1001, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      39|[1.397462541803533, -0.0424213743977768, 0.3078480358242481, 1.6711313426407168, 0.1987238019494515, -0.2382401495071447, 0.1823261357581427, 0.0917698907306139, 0.0428387371550726, 0.0141993769436973, -0.1766943053301363, -0.0125037887932194, -0.2415281908962537, 0.0289248688668276, -0.3259831904562335, -0.1458308591100971, -0.0118355059991393, 0.1384462350322956, -0.3537104009613737, -0.0857819531145561, -0.236982705350183, -0.086939089761829]| 12.1784238815307617|      0.12500000|[1027, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      40|[1.397462541803533, -0.0424213743977768, 0.3078480358242481, 1.6711313426407168, 0.1987238019494515, -0.2382401495071447, 0.1823261357581427, 0.0917698907306139, 0.0428387371550726, 0.0141993769436973, -0.1766943053301363, -0.0125037887932194, -0.2415281908962537, 0.0289248688668276, -0.3259831904562335, -0.1458308591100971, -0.0118355059991393, 0.1384462350322956, -0.3537104009613737, -0.0857819531145561, -0.236982705350183, -0.086939089761829]| 12.1784238815307617|      0.06250000|[1053, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      41|[1.4310544045152727, -0.0350853999053585, 0.3173024907527371, 1.7003438198916436, 0.211790244119287, -0.2345362906782418, 0.1740514208806329, 0.0823677648378633, 0.0271932537696889, 0.0056902356553079, -0.1867602846159825, -0.0172215708599468, -0.2560408512263285, 0.0323653978454565, -0.3198623404109035, -0.1341165402220791, -0.0156312563471509, 0.1381346896645234, -0.3701254857368975, -0.0856024404563472, -0.2509706326679453, -0.09800148302801]| 12.1680593490600586|      0.12500000|[1079, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[1.4310544045152727, -0.0350853999053585, 0.3173024907527371, 1.7003438198916436, 0.211790244119287, -0.2345362906782418, 0.1740514208806329, 0.0823677648378633, 0.0271932537696889, 0.0056902356553079, -0.1867602846159825, -0.0172215708599468, -0.2560408512263285, 0.0323653978454565, -0.3198623404109035, -0.1341165402220791, -0.0156312563471509, 0.1381346896645234, -0.3701254857368975, -0.0856024404563472, -0.2509706326679453, -0.09800148302801]| 12.1680593490600586|      0.06250000|[1105, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      43|[1.4624866814344013, -0.0310633533641543, 0.295457379082302, 1.7328591646426261, 0.1920616037336049, -0.2259281578747651, 0.1712030206676703, 0.0777413073021836, 0.0248382196624381, 0.0028384149605337, -0.1874992030667156, -0.0317558726592097, -0.2451308117344552, 0.0295256645766038, -0.3231105227703426, -0.144181489783712, -0.0268730517557438, 0.1402446485787606, -0.3587311117166337, -0.0961333852183435, -0.2452904735311976, -0.095442719733803]| 12.1601314544677734|      0.12500000|[1131, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      44|[1.4624866814344013, -0.0310633533641543, 0.295457379082302, 1.7328591646426261, 0.1920616037336049, -0.2259281578747651, 0.1712030206676703, 0.0777413073021836, 0.0248382196624381, 0.0028384149605337, -0.1874992030667156, -0.0317558726592097, -0.2451308117344552, 0.0295256645766038, -0.3231105227703426, -0.144181489783712, -0.0268730517557438, 0.1402446485787606, -0.3587311117166337, -0.0961333852183435, -0.2452904735311976, -0.095442719733803]| 12.1601314544677734|      0.06250000|[1157, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      45|[1.4624866814344013, -0.0310633533641543, 0.295457379082302, 1.7328591646426261, 0.1920616037336049, -0.2259281578747651, 0.1712030206676703, 0.0777413073021836, 0.0248382196624381, 0.0028384149605337, -0.1874992030667156, -0.0317558726592097, -0.2451308117344552, 0.0295256645766038, -0.3231105227703426, -0.144181489783712, -0.0268730517557438, 0.1402446485787606, -0.3587311117166337, -0.0961333852183435, -0.2452904735311976, -0.095442719733803]| 12.1601314544677734|      0.03125000|[1183, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | exploitation failed, decreasing delta | actual_k=2
      46|[1.4721625803323573, -0.0288928087693713, 0.2963347379272187, 1.7451455030663532, 0.1965670060244239, -0.2135274621473463, 0.1739210102270966, 0.0862148380864309, 0.0290853963307405, 0.0006215284263448, -0.1957980128136294, -0.0292350510439295, -0.246036561846973, 0.0316212771149267, -0.3203920931510559, -0.1362484781388847, -0.0340771379527228, 0.1390521544381035, -0.3491568118008362, -0.0999272634262221, -0.2334542362947702, -0.0952197422172266]| 12.1575689315795898|      0.06250000|[1209, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
