k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.7036309226937327, 2.044926510672277]                                         | 99.3338851928710938|      5.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.7036309226937327, 2.044926510672277]                                         | 99.3338851928710938|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.0142420056341277, 1.0943894229399809]                                        | 14.8707723617553711|      5.00000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.0142420056341277, 1.0943894229399809]                                        | 14.8707723617553711|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.4835928785989345, 0.0703376408354715]                                        |  0.1851372569799423|      0.00160000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.4842232053190423, 0.0688670327211467]                                        |  0.1850709170103073|      0.00800000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[1.4842232053190423, 0.0688670327211467]                                        |  0.1850709170103073|      0.00160000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.4838075010153209, 0.0673219793460597]                                        |  0.1849981248378754|      0.00800000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[1.4838075010153209, 0.0673219793460597]                                        |  0.1849981248378754|      0.00160000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.4838361381590304, 0.0657222356434623]                                        |  0.1849263608455658|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.4838361381590304, 0.0657222356434623]                                        |  0.1849263608455658|      0.00160000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.4838796673775416, 0.0641228278758383]                                        |  0.1848559826612473|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[1.4838796673775416, 0.0641228278758383]                                        |  0.1848559826612473|      0.00160000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.4837141480684741, 0.0625314123555151]                                        |  0.1847882270812988|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.4837141480684741, 0.0625314123555151]                                        |  0.1847882270812988|      0.00160000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.4845483275752234, 0.0611660755653715]                                        |  0.1847321093082428|      0.00800000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.4845483275752234, 0.0611660755653715]                                        |  0.1847321093082428|      0.00160000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.4840072310880847, 0.059660348302018]                                         |  0.1846669465303421|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.4840072310880847, 0.059660348302018]                                         |  0.1846669465303421|      0.00160000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.484696294640898, 0.0582163291123309]                                         |  0.1846112906932831|      0.00800000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.484696294640898, 0.0582163291123309]                                         |  0.1846112906932831|      0.00160000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.4837865572971245, 0.0569001308121709]                                        |  0.1845573186874390|      0.00800000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.4837865572971245, 0.0569001308121709]                                        |  0.1845573186874390|      0.00160000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.484091457499031, 0.0553294507470789]                                         |  0.1844942271709442|      0.00800000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.484091457499031, 0.0553294507470789]                                         |  0.1844942271709442|      0.00160000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.4842382182054796, 0.0537361958098379]                                        |  0.1844331026077271|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.4842382182054796, 0.0537361958098379]                                        |  0.1844331026077271|      0.00160000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.484077509546972, 0.0521442872926547]                                         |  0.1843744814395905|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.484077509546972, 0.0521442872926547]                                         |  0.1843744814395905|      0.00160000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.4842343960579165, 0.0505519975505902]                                        |  0.1843160837888718|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.4842343960579165, 0.0505519975505902]                                        |  0.1843160837888718|      0.00160000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.483637080120517, 0.0490676749202539]                                         |  0.1842702627182007|      0.00800000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.483637080120517, 0.0490676749202539]                                         |  0.1842702627182007|      0.00160000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.4847185379890726, 0.0478885019564615]                                        |  0.1842231899499893|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.4847185379890726, 0.0478885019564615]                                        |  0.1842231899499893|      0.00160000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.48379218161334, 0.0465839469115747]                                          |  0.1841837614774704|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.48379218161334, 0.0465839469115747]                                          |  0.1841837614774704|      0.00160000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.4848619201378388, 0.0453941320145413]                                        |  0.1841401755809784|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.4848619201378388, 0.0453941320145413]                                        |  0.1841401755809784|      0.00160000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.484879060518363, 0.0437942238273769]                                         |  0.1840884536504745|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.484879060518363, 0.0437942238273769]                                         |  0.1840884536504745|      0.00160000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.483850478178082, 0.0425686552371863]                                         |  0.1840550601482391|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[1.483850478178082, 0.0425686552371863]                                         |  0.1840550601482391|      0.00160000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[1.4847259070965546, 0.0412293926756616]                                        |  0.1840081512928009|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.4847259070965546, 0.0412293926756616]                                        |  0.1840081512928009|      0.00160000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.4853801635476214, 0.0397692733325127]                                        |  0.1839707195758820|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.4853801635476214, 0.0397692733325127]                                        |  0.1839707195758820|      0.00160000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.4841285356006666, 0.0387725650088786]                                        |  0.1839393526315689|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.4841285356006666, 0.0387725650088786]                                        |  0.1839393526315689|      0.00160000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.4840682855730072, 0.0371736998068785]                                        |  0.1838958412408829|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.4840682855730072, 0.0371736998068785]                                        |  0.1838958412408829|      0.00160000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.4848254487559094, 0.0357641949596156]                                        |  0.1838532835245132|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.4848254487559094, 0.0357641949596156]                                        |  0.1838532835245132|      0.00160000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.484967855628255, 0.0341705449720999]                                         |  0.1838122010231018|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.484967855628255, 0.0341705449720999]                                         |  0.1838122010231018|      0.00160000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[1.48520956409242, 0.0325889075236463]                                          |  0.1837742179632187|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[1.48520956409242, 0.0325889075236463]                                          |  0.1837742179632187|      0.00160000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[1.484820516704662, 0.0310369274560943]                                         |  0.1837352067232132|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.484820516704662, 0.0310369274560943]                                         |  0.1837352067232132|      0.00160000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[1.4849240829014767, 0.0294402828359996]                                        |  0.1836988478899002|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.4849240829014767, 0.0294402828359996]                                        |  0.1836988478899002|      0.00160000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.4847608860717443, 0.0278486274729372]                                        |  0.1836643666028976|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[1.4847608860717443, 0.0278486274729372]                                        |  0.1836643666028976|      0.00160000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[1.4855517794506723, 0.0264577688664758]                                        |  0.1836403906345367|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[1.4855517794506723, 0.0264577688664758]                                        |  0.1836403906345367|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
