k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      12|[1.2235923928192705, 0.3054234066454078]                                        |  0.6874873638153076|      0.53144100|[102, 35, 0, 35]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      13|[1.2235923928192705, 0.3054234066454078]                                        |  0.6874873638153076|      0.47829690|[107, 37, 0, 37]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[1.2235923928192705, 0.3054234066454078]                                        |  0.6874873638153076|      0.47829690|[110, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      14|[1.2235923928192705, 0.3054234066454078]                                        |  0.6874873638153076|      0.43046721|[116, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.47829690|[121, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.47829690|[124, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.43046721|[130, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.38742049|[135, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.38742049|[138, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.38742049|[141, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      18|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.34867844|[147, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.31381060|[152, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.31381060|[155, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.28242954|[161, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.28242954|[164, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.25418658|[169, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.25418658|[172, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.25418658|[175, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.25418658|[178, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.25418658|[181, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.22876792|[186, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.22876792|[189, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.20589113|[195, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.20589113|[198, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.20589113|[201, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.20589113|[204, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[210, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[213, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[216, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[219, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[222, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[225, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[228, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4112803286135414, 0.6928188862815163]                                        |  0.2476962059736252|      0.18530202|[231, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
