k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[1.4531634387558174, 0.2664928270362709]                                        |  0.1996751427650452|      0.03125000|[146, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.4531634387558174, 0.2664928270362709]                                        |  0.1996751427650452|      0.03125000|[149, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.4531634387558174, 0.2664928270362709]                                        |  0.1996751427650452|      0.03125000|[152, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.4531634387558174, 0.2664928270362709]                                        |  0.1996751427650452|      0.03125000|[155, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.4531634387558174, 0.2664928270362709]                                        |  0.1996751427650452|      0.03125000|[158, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.06250000|[163, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.06250000|[166, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.06250000|[169, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.03125000|[175, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.03125000|[178, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[184, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[187, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[190, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[193, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[196, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[199, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[202, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.01562500|[205, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.00781250|[211, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.00781250|[214, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.00781250|[217, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[1.4622029766046163, 0.2365787959558542]                                        |  0.1969924271106720|      0.00781250|[220, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[1.4684988228033216, 0.231953055270056]                                         |  0.1962648183107376|      0.01562500|[226, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
