k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3732509483543116, 0.0902482036024968, -0.0142250356926007, 0.3436863049799362, 0.2736981244071083, 0.2399919226789142, 0.1355096331844372, -0.1564786827151692, -0.339238542494964, 0.0292591303619258, 0.0940945661316512, -0.09187195941532, 0.0840972110461017, -0.2916560829006258, 0.1467630965937028, 0.0695321095342404, -0.0538679644993809, 0.1419179309145853, -0.1373014939178248, 0.3574997616918205, -0.1704804537123533, 0.3291723782244741]| 13.9612646102905273|      1.11111111|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
      12|[1.3388436774851042, -0.0020775897901872, -0.0069159606384701, 1.331442765996102, 0.6339215553065081, 0.0226527791153359, 0.6581639351802816, -0.4323429073924402, -0.3784713974729891, -0.0155300515077237, -0.1525467349034354, -0.0370060494409743, 0.0292111392569794, -0.1499024022200756, -0.3458793644941233, -0.1021439661739099, -0.2119860880444926, 0.0920411333097846, -0.3565380093024554, 0.7082900207420505, -0.3252363058489758, 0.1008451029937683]| 12.3195838928222656|      0.53144100|[385, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      13|[1.3388436774851042, -0.0020775897901872, -0.0069159606384701, 1.331442765996102, 0.6339215553065081, 0.0226527791153359, 0.6581639351802816, -0.4323429073924402, -0.3784713974729891, -0.0155300515077237, -0.1525467349034354, -0.0370060494409743, 0.0292111392569794, -0.1499024022200756, -0.3458793644941233, -0.1021439661739099, -0.2119860880444926, 0.0920411333097846, -0.3565380093024554, 0.7082900207420505, -0.3252363058489758, 0.1008451029937683]| 12.3195838928222656|      0.47829690|[417, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      14|[1.3388436774851042, -0.0020775897901872, -0.0069159606384701, 1.331442765996102, 0.6339215553065081, 0.0226527791153359, 0.6581639351802816, -0.4323429073924402, -0.3784713974729891, -0.0155300515077237, -0.1525467349034354, -0.0370060494409743, 0.0292111392569794, -0.1499024022200756, -0.3458793644941233, -0.1021439661739099, -0.2119860880444926, 0.0920411333097846, -0.3565380093024554, 0.7082900207420505, -0.3252363058489758, 0.1008451029937683]| 12.3195838928222656|      0.43046721|[449, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      15|[1.3388436774851042, -0.0020775897901872, -0.0069159606384701, 1.331442765996102, 0.6339215553065081, 0.0226527791153359, 0.6581639351802816, -0.4323429073924402, -0.3784713974729891, -0.0155300515077237, -0.1525467349034354, -0.0370060494409743, 0.0292111392569794, -0.1499024022200756, -0.3458793644941233, -0.1021439661739099, -0.2119860880444926, 0.0920411333097846, -0.3565380093024554, 0.7082900207420505, -0.3252363058489758, 0.1008451029937683]| 12.3195838928222656|      0.38742049|[481, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.4712044544397416, 0.0391534075963258, 0.1104261692088913, 1.533252112033013, 0.7152020275396368, 0.0589673005670939, 0.6501734275421898, -0.475435403163146, -0.4314923075764752, -0.0398060896645352, -0.1979690150172247, -0.0497738180754559, 0.0238162251126361, -0.1018964685709648, -0.3777605629839672, -0.1659204667218377, -0.2011623196130843, 0.1531624549900487, -0.4826444554275965, 0.541166745855451, -0.2986733947950627, 0.172239453828289]| 12.2036056518554688|      0.43046721|[513, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      17|[1.4712044544397416, 0.0391534075963258, 0.1104261692088913, 1.533252112033013, 0.7152020275396368, 0.0589673005670939, 0.6501734275421898, -0.475435403163146, -0.4314923075764752, -0.0398060896645352, -0.1979690150172247, -0.0497738180754559, 0.0238162251126361, -0.1018964685709648, -0.3777605629839672, -0.1659204667218377, -0.2011623196130843, 0.1531624549900487, -0.4826444554275965, 0.541166745855451, -0.2986733947950627, 0.172239453828289]| 12.2036056518554688|      0.38742049|[545, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      18|[1.4712044544397416, 0.0391534075963258, 0.1104261692088913, 1.533252112033013, 0.7152020275396368, 0.0589673005670939, 0.6501734275421898, -0.475435403163146, -0.4314923075764752, -0.0398060896645352, -0.1979690150172247, -0.0497738180754559, 0.0238162251126361, -0.1018964685709648, -0.3777605629839672, -0.1659204667218377, -0.2011623196130843, 0.1531624549900487, -0.4826444554275965, 0.541166745855451, -0.2986733947950627, 0.172239453828289]| 12.2036056518554688|      0.34867844|[577, 0, 0, 36]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      19|[1.4712044544397416, 0.0391534075963258, 0.1104261692088913, 1.533252112033013, 0.7152020275396368, 0.0589673005670939, 0.6501734275421898, -0.475435403163146, -0.4314923075764752, -0.0398060896645352, -0.1979690150172247, -0.0497738180754559, 0.0238162251126361, -0.1018964685709648, -0.3777605629839672, -0.1659204667218377, -0.2011623196130843, 0.1531624549900487, -0.4826444554275965, 0.541166745855451, -0.2986733947950627, 0.172239453828289]| 12.2036056518554688|      0.31381060|[609, 0, 0, 38]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      20|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.34867844|[641, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      21|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.31381060|[673, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      22|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.28242954|[705, 0, 0, 44]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      23|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.25418658|[737, 0, 0, 46]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      24|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.22876792|[769, 0, 0, 48]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      25|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.20589113|[801, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      26|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.18530202|[833, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      27|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.16677182|[865, 0, 0, 54]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      28|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.15009464|[897, 0, 0, 56]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      29|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.13508517|[929, 0, 0, 58]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      30|[1.6946172345820747, 0.0402015830345972, 0.1758987746623253, 1.6060672852971933, 0.6784402009770326, 0.1207476871240731, 0.5808209206601551, -0.4614854049095566, -0.4016895732699707, 0.0194166289317816, -0.1986092004462145, -0.0810224649480006, -0.0006908652464204, -0.137288255784458, -0.4528928896311133, -0.1616498706323572, -0.1677219520834265, 0.1714368789483004, -0.5023425814509513, 0.593009822068068, -0.3008525112846775, 0.0655623464507926]| 12.1559534072875977|      0.12157665|[961, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      31|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.13508517|[993, 0, 0, 62]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      32|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.12157665|[1025, 0, 0, 64]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      33|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.10941899|[1057, 0, 0, 66]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      34|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.09847709|[1089, 0, 0, 68]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      35|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.08862938|[1121, 0, 0, 70]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      36|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.07976644|[1153, 0, 0, 72]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      37|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.07178980|[1185, 0, 0, 74]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      38|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.06461082|[1217, 0, 0, 76]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      39|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.05814974|[1249, 0, 0, 78]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      40|[1.741063397785965, 0.0608930242979757, 0.2296269172840365, 1.6652032446981582, 0.6724927608296998, 0.1262696266067823, 0.5910376681850785, -0.4705922637931229, -0.4166174987843598, -0.0061538362138036, -0.1699108345821387, -0.054835924193722, -0.0065677064303496, -0.1184072240845294, -0.4214549765823989, -0.1795809879899848, -0.15714288825242, 0.1925541450675947, -0.4870631621966058, 0.5676774096801027, -0.2946764948350639, 0.0662213206508726]| 12.1474313735961914|      0.05233476|[1281, 0, 0, 80]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      41|[1.771976940954432, 0.0672756369132504, 0.2379876971633666, 1.6889381579044995, 0.6824572682626703, 0.1284089751859291, 0.5800602436998038, -0.4772564804350666, -0.4264158386047913, -0.0079819165115133, -0.175513694670959, -0.0535431770353557, -0.0160108650416831, -0.1192032353762657, -0.4177680934685989, -0.1646766242752508, -0.1588308746597128, 0.1927816570111174, -0.4988182787036581, 0.5666804682621566, -0.3073423830490448, 0.057273980464182]| 12.1456804275512695|      0.05814974|[1313, 0, 0, 82]                                                           |  | trying linear partial model with 17 points | iterate success | actual_k=0
      42|[1.771976940954432, 0.0672756369132504, 0.2379876971633666, 1.6889381579044995, 0.6824572682626703, 0.1284089751859291, 0.5800602436998038, -0.4772564804350666, -0.4264158386047913, -0.0079819165115133, -0.175513694670959, -0.0535431770353557, -0.0160108650416831, -0.1192032353762657, -0.4177680934685989, -0.1646766242752508, -0.1588308746597128, 0.1927816570111174, -0.4988182787036581, 0.5666804682621566, -0.3073423830490448, 0.057273980464182]| 12.1456804275512695|      0.05233476|[1345, 0, 0, 84]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      43|[1.771976940954432, 0.0672756369132504, 0.2379876971633666, 1.6889381579044995, 0.6824572682626703, 0.1284089751859291, 0.5800602436998038, -0.4772564804350666, -0.4264158386047913, -0.0079819165115133, -0.175513694670959, -0.0535431770353557, -0.0160108650416831, -0.1192032353762657, -0.4177680934685989, -0.1646766242752508, -0.1588308746597128, 0.1927816570111174, -0.4988182787036581, 0.5666804682621566, -0.3073423830490448, 0.057273980464182]| 12.1456804275512695|      0.04710129|[1377, 0, 0, 86]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      44|[1.771976940954432, 0.0672756369132504, 0.2379876971633666, 1.6889381579044995, 0.6824572682626703, 0.1284089751859291, 0.5800602436998038, -0.4772564804350666, -0.4264158386047913, -0.0079819165115133, -0.175513694670959, -0.0535431770353557, -0.0160108650416831, -0.1192032353762657, -0.4177680934685989, -0.1646766242752508, -0.1588308746597128, 0.1927816570111174, -0.4988182787036581, 0.5666804682621566, -0.3073423830490448, 0.057273980464182]| 12.1456804275512695|      0.04239116|[1409, 0, 0, 88]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
      45|[1.771976940954432, 0.0672756369132504, 0.2379876971633666, 1.6889381579044995, 0.6824572682626703, 0.1284089751859291, 0.5800602436998038, -0.4772564804350666, -0.4264158386047913, -0.0079819165115133, -0.175513694670959, -0.0535431770353557, -0.0160108650416831, -0.1192032353762657, -0.4177680934685989, -0.1646766242752508, -0.1588308746597128, 0.1927816570111174, -0.4988182787036581, 0.5666804682621566, -0.3073423830490448, 0.057273980464182]| 12.1456804275512695|      0.03815204|[1441, 0, 0, 90]                                                           |  | trying linear partial model with 17 points | exploitation failed, decreasing delta | actual_k=0
