k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.04000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.0399898609362047, -0.0009005677670259]                                       | 22.9804630279541016|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.0399898609362047, -0.0009005677670259]                                       | 22.9804630279541016|      0.04000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0799069027578408, 0.0016742666373106]                                        | 21.9227561950683594|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[0.0799069027578408, 0.0016742666373106]                                        | 21.9227561950683594|      0.04000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.1195386108742417, 0.0070897732411662]                                        | 20.8798332214355469|      0.20000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[0.1195386108742417, 0.0070897732411662]                                        | 20.8798332214355469|      0.04000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1584718378647321, 0.0162660380644455]                                        | 19.8411617279052734|      0.20000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[0.3428916818037215, 0.0936567426840495]                                        | 14.4704751968383789|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[0.3428916818037215, 0.0936567426840495]                                        | 14.4704751968383789|      0.20000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.7081155939754679, 0.4634307260587603]                                        |  0.7244936227798462|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.7081155939754679, 0.4634307260587603]                                        |  0.7244936227798462|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.7081155939754679, 0.4634307260587603]                                        |  0.7244936227798462|      0.00160000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.7085177274286854, 0.4649793669744678]                                        |  0.7141880393028259|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.7096429745604296, 0.4728998353250454]                                        |  0.6699178814888000|      0.04000000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.7096429745604296, 0.4728998353250454]                                        |  0.6699178814888000|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[0.7096429745604296, 0.4728998353250454]                                        |  0.6699178814888000|      0.00160000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[0.7098394150115708, 0.4744877305196837]                                        |  0.6624810099601746|      0.00800000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.7098394150115708, 0.4744877305196837]                                        |  0.6624810099601746|      0.00160000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.7098946939958034, 0.4760867753076438]                                        |  0.6554891467094421|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.7102926037271119, 0.4840768734200408]                                        |  0.6272841095924377|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.7102926037271119, 0.4840768734200408]                                        |  0.6272841095924377|      0.00800000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.7059861992854418, 0.4908188969133819]                                        |  0.6056022644042969|      0.04000000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.7059861992854418, 0.4908188969133819]                                        |  0.6056022644042969|      0.00800000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.7059861992854418, 0.4908188969133819]                                        |  0.6056022644042969|      0.00160000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.7050967667621727, 0.4921489005925314]                                        |  0.6015821695327759|      0.00800000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.7020394429666289, 0.4995416518536792]                                        |  0.5845829248428345|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.7020394429666289, 0.4995416518536792]                                        |  0.5845829248428345|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.6949916756725414, 0.5033270152666676]                                        |  0.5666667222976685|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.6949916756725414, 0.5033270152666676]                                        |  0.5666667222976685|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.6884998019985635, 0.5080020100475324]                                        |  0.5491461157798767|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[0.6884998019985635, 0.5080020100475324]                                        |  0.5491461157798767|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.6884998019985635, 0.5080020100475324]                                        |  0.5491461157798767|      0.00160000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.6872369269949172, 0.5089844288610561]                                        |  0.5456932783126831|      0.00800000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.6872369269949172, 0.5089844288610561]                                        |  0.5456932783126831|      0.00160000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.6859863883644478, 0.5099825035745439]                                        |  0.5422592163085938|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.6791255834515765, 0.5140970334319541]                                        |  0.5255678296089172|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.6791255834515765, 0.5140970334319541]                                        |  0.5255678296089172|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.6719993811001627, 0.5177325856660313]                                        |  0.5099955201148987|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      53|[0.6719993811001627, 0.5177325856660313]                                        |  0.5099955201148987|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.6719993811001627, 0.5177325856660313]                                        |  0.5099955201148987|      0.00160000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.6712106875969548, 0.5191246929025608]                                        |  0.5066728591918945|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.6680477188429859, 0.5264728646929734]                                        |  0.4931943118572235|      0.04000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.6680477188429859, 0.5264728646929734]                                        |  0.4931943118572235|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[0.6680477188429859, 0.5264728646929734]                                        |  0.4931943118572235|      0.00160000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.6665284998603299, 0.5269748344955889]                                        |  0.4899139404296875|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.6665284998603299, 0.5269748344955889]                                        |  0.4899139404296875|      0.00160000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.6650524027807714, 0.5275921977692931]                                        |  0.4867051541805267|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.6577982036782727, 0.5309651186668696]                                        |  0.4714595079421997|      0.04000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.6577982036782727, 0.5309651186668696]                                        |  0.4714595079421997|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.6517256213149207, 0.5361731646958815]                                        |  0.4565858840942383|      0.04000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.6517256213149207, 0.5361731646958815]                                        |  0.4565858840942383|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.6517256213149207, 0.5361731646958815]                                        |  0.4565858840942383|      0.00160000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.6504981546704572, 0.5371994812341531]                                        |  0.4536699354648590|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.6504981546704572, 0.5371994812341531]                                        |  0.4536699354648590|      0.00160000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.6493415740492137, 0.5383050676245197]                                        |  0.4507951736450195|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.6428229054655886, 0.5429426273165193]                                        |  0.4365678727626801|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.6428229054655886, 0.5429426273165193]                                        |  0.4365678727626801|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[0.6428229054655886, 0.5429426273165193]                                        |  0.4365678727626801|      0.00160000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.6415590254138247, 0.5439237528002131]                                        |  0.4337795078754425|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.636085014366715, 0.5497577225512593]                                         |  0.4204739034175873|      0.04000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.636085014366715, 0.5497577225512593]                                         |  0.4204739034175873|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[0.636085014366715, 0.5497577225512593]                                         |  0.4204739034175873|      0.00160000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.6346818010298219, 0.5505264828072332]                                        |  0.4177512824535370|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.6346818010298219, 0.5505264828072332]                                        |  0.4177512824535370|      0.00160000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.6332839394645152, 0.5513049319348186]                                        |  0.4150681793689728|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.6332839394645152, 0.5513049319348186]                                        |  0.4150681793689728|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
