k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[1.5108848712958471, 0.1468114425620418, -7.743412816539942]                    |  3.3102529048919678|      0.20000000|[132, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.3237135179739639, 0.0792420830135485, -7.763444445177204]                    |  2.7586815357208252|      1.00000000|[137, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[1.3237135179739639, 0.0792420830135485, -7.763444445177204]                    |  2.7586815357208252|      0.20000000|[148, 57, 0, 57]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.153240233728398, 0.1731919370005065, -7.717484851027998]                     |  2.3703584671020508|      1.00000000|[153, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.153240233728398, 0.1731919370005065, -7.717484851027998]                     |  2.3703584671020508|      0.20000000|[165, 63, 0, 63]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.9622861499085522, 0.2278546970198749, -7.694064335670981]                    |  2.0033564567565918|      1.00000000|[170, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      21|[0.9622861499085522, 0.2278546970198749, -7.694064335670981]                    |  2.0033564567565918|      0.20000000|[181, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.7922296789115856, 0.1249795767075669, -7.716369184757805]                    |  1.6465053558349609|      1.00000000|[188, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | iterate success | actual_k=1
      23|[0.7922296789115856, 0.1249795767075669, -7.716369184757805]                    |  1.6465053558349609|      0.20000000|[199, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.7922296789115856, 0.1249795767075669, -7.716369184757805]                    |  1.6465053558349609|      0.04000000|[211, 81, 0, 81]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.7538763003750638, 0.1158179585887772, -7.709654789157326]                    |  1.5841336250305176|      0.20000000|[216, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[0.7538763003750638, 0.1158179585887772, -7.709654789157326]                    |  1.5841336250305176|      0.04000000|[226, 87, 0, 87]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.7185917661372819, 0.1021652436181051, -7.722639588637964]                    |  1.5281683206558228|      0.20000000|[232, 89, 0, 89]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[0.7185917661372819, 0.1021652436181051, -7.722639588637964]                    |  1.5281683206558228|      0.04000000|[242, 93, 0, 93]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.7020421627960631, 0.0932575079903469, -7.687330059113567]                    |  1.5023409128189087|      0.20000000|[247, 95, 0, 95]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[0.7020421627960631, 0.0932575079903469, -7.687330059113567]                    |  1.5023409128189087|      0.04000000|[258, 99, 0, 99]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.6654639067743435, 0.0921479619152577, -7.703479365411882]                    |  1.4520682096481323|      0.20000000|[263, 101, 0, 101]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[0.6654639067743435, 0.0921479619152577, -7.703479365411882]                    |  1.4520682096481323|      0.04000000|[273, 105, 0, 105]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.6298923187557314, 0.0867719609099971, -7.685993349884451]                    |  1.4047389030456543|      0.20000000|[279, 107, 0, 107]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.6298923187557314, 0.0867719609099971, -7.685993349884451]                    |  1.4047389030456543|      0.04000000|[289, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.5923006857375531, 0.082484812955806, -7.698973700012452]                     |  1.3578861951828003|      0.20000000|[295, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[0.5923006857375531, 0.082484812955806, -7.698973700012452]                     |  1.3578861951828003|      0.04000000|[306, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.5531027622552169, 0.0878581770718566, -7.693087295953159]                    |  1.3141459226608276|      0.20000000|[311, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.5531027622552169, 0.0878581770718566, -7.693087295953159]                    |  1.3141459226608276|      0.04000000|[323, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.5190567565167562, 0.0711913356352259, -7.7058578045484705]                   |  1.2743352651596069|      0.20000000|[328, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.5190567565167562, 0.0711913356352259, -7.7058578045484705]                   |  1.2743352651596069|      0.04000000|[338, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.4836212783608964, 0.0786998978905284, -7.7228268463812855]                   |  1.2402114868164062|      0.20000000|[343, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.4836212783608964, 0.0786998978905284, -7.7228268463812855]                   |  1.2402114868164062|      0.04000000|[354, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.4468841789625249, 0.0634925740248793, -7.727199812038529]                    |  1.2033838033676147|      0.20000000|[359, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.4468841789625249, 0.0634925740248793, -7.727199812038529]                    |  1.2033838033676147|      0.04000000|[371, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.4075397749031496, 0.0630078407235783, -7.720003778211535]                    |  1.1696871519088745|      0.20000000|[376, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.4075397749031496, 0.0630078407235783, -7.720003778211535]                    |  1.1696871519088745|      0.04000000|[388, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.3677732196820204, 0.0656583957198489, -7.72340901595017]                     |  1.1392683982849121|      0.20000000|[394, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.3677732196820204, 0.0656583957198489, -7.72340901595017]                     |  1.1392683982849121|      0.04000000|[405, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.3283199862153663, 0.0591192004714704, -7.724234421625744]                    |  1.1108307838439941|      0.20000000|[410, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.3283199862153663, 0.0591192004714704, -7.724234421625744]                    |  1.1108307838439941|      0.04000000|[421, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
