k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|     10.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.131622210885731, -0.2125553830039414, -7.9296076770269845]                  |  1.0446193218231201|      0.10000000|[112, 43, 0, 43]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.1196602728564765, -0.1134512416199067, -7.935547474929063]                  |  1.0237194299697876|      1.00000000|[118, 45, 0, 45]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[-0.1196602728564765, -0.1134512416199067, -7.935547474929063]                  |  1.0237194299697876|      0.10000000|[128, 49, 0, 49]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[-0.0560853411074913, -0.0380184246994621, -7.951921789710408]                  |  1.0037792921066284|      1.00000000|[134, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[-0.0560853411074913, -0.0380184246994621, -7.951921789710408]                  |  1.0037792921066284|      0.10000000|[144, 55, 0, 55]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.0056094093420501, 0.0391812926755561, -7.936625992765295]                    |  1.0009746551513672|      1.00000000|[153, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | iterate success | actual_k=1
      19|[0.0056094093420501, 0.0391812926755561, -7.936625992765295]                    |  1.0009746551513672|      0.10000000|[165, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.0056094093420501, 0.0391812926755561, -7.936625992765295]                    |  1.0009746551513672|      0.01000000|[177, 67, 0, 67]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      21|[-0.000351852673618, 0.0324563388290526, -7.932239838305755]                    |  1.0004051923751831|      0.10000000|[182, 69, 0, 69]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[-0.000351852673618, 0.0324563388290526, -7.932239838305755]                    |  1.0004051923751831|      0.01000000|[192, 73, 0, 73]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[-0.0063356972338169, 0.0244442527747529, -7.932230819554529]                   |  0.9999493956565857|      0.10000000|[197, 75, 0, 75]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[-0.0063356972338169, 0.0244442527747529, -7.932230819554529]                   |  0.9999493956565857|      0.01000000|[208, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      25|[-0.0025343253702916, 0.0155787665183995, -7.934867621669517]                   |  0.9995408058166504|      0.10000000|[214, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[-0.0025343253702916, 0.0155787665183995, -7.934867621669517]                   |  0.9995408058166504|      0.01000000|[224, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      27|[-0.0037285784572019, 0.0059156176167722, -7.937147383251215]                   |  0.9993349909782410|      0.10000000|[229, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      28|[-0.0037285784572019, 0.0059156176167722, -7.937147383251215]                   |  0.9993349909782410|      0.01000000|[239, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      29|[-0.0037285784572019, 0.0059156176167722, -7.937147383251215]                   |  0.9993349909782410|      0.00100000|[250, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.0034956731461918, 0.0049431189945956, -7.937146139881656]                   |  0.9993225932121277|      0.01000000|[256, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[-0.0018679844753735, -0.0037756994136524, -7.9417648881054586]                 |  0.9993066191673279|      0.10000000|[266, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | iterate success | actual_k=1
      32|[-0.0018679844753735, -0.0037756994136524, -7.9417648881054586]                 |  0.9993066191673279|      0.01000000|[277, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      33|[-0.0018679844753735, -0.0037756994136524, -7.9417648881054586]                 |  0.9993066191673279|      0.00100000|[289, 111, 0, 111]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.0013919228806697, -0.003002565395008, -7.941345806792032]                   |  0.9992995858192444|      0.01000000|[295, 113, 0, 113]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[-0.0013919228806697, -0.003002565395008, -7.941345806792032]                   |  0.9992995858192444|      0.00100000|[306, 117, 0, 117]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.0007215306409796, -0.0027886572943457, -7.942056311942918]                  |  0.9992974400520325|      0.01000000|[311, 119, 0, 119]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[-0.0007215306409796, -0.0027886572943457, -7.942056311942918]                  |  0.9992974400520325|      0.00100000|[323, 123, 0, 123]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.0002606531451649, -0.0019106613583732, -7.942185598718217]                  |  0.9992929697036743|      0.01000000|[328, 125, 0, 125]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[-0.0002606531451649, -0.0019106613583732, -7.942185598718217]                  |  0.9992929697036743|      0.00100000|[338, 129, 0, 129]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-0.0001261980571158, -0.0012573758430225, -7.941440521631781]                  |  0.9992903470993042|      0.01000000|[343, 131, 0, 131]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[-0.0001261980571158, -0.0012573758430225, -7.941440521631781]                  |  0.9992903470993042|      0.00100000|[354, 135, 0, 135]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.0007169285526448, -0.0007360409741427, -7.941572231443123]                   |  0.9992898702621460|      0.01000000|[359, 137, 0, 137]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.0007169285526448, -0.0007360409741427, -7.941572231443123]                   |  0.9992898702621460|      0.00100000|[371, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0002662740367062, -0.0007499863348596, -7.941390247391054]                  |  0.9992893338203430|      0.01000000|[376, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[-0.0002662740367062, -0.0007499863348596, -7.941390247391054]                  |  0.9992893338203430|      0.00100000|[388, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      46|[-4.49683857245e-05, -0.0004059296268117, -7.940477751478465]                   |  0.9992882013320923|      0.01000000|[394, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[-4.49683857245e-05, -0.0004059296268117, -7.940477751478465]                   |  0.9992882013320923|      0.00100000|[405, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.0003677881163274, -0.0004757961909183, -7.939533873263464]                  |  0.9992877244949341|      0.01000000|[414, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-0.0003677881163274, -0.0004757961909183, -7.939533873263464]                  |  0.9992877244949341|      0.00100000|[425, 162, 0, 162]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
