k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      2.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[1.9774558995035818, 0.3152740212853508, -8.205677552727238]                    |  5.0817384719848633|      0.03125000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.963290804257414, 0.2890131642672601, -8.214966253677446]                     |  4.9927568435668945|      0.06250000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.9032120259067393, 0.2751628061923707, -8.225211153534831]                    |  4.7447953224182129|      0.12500000|[192, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      36|[1.9032120259067393, 0.2751628061923707, -8.225211153534831]                    |  4.7447953224182129|      0.06250000|[197, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.8650677360765153, 0.2559010594373611, -8.270820892245919]                    |  4.5812554359436035|      0.12500000|[203, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.8650677360765153, 0.2559010594373611, -8.270820892245919]                    |  4.5812554359436035|      0.06250000|[209, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.8650677360765153, 0.2559010594373611, -8.270820892245919]                    |  4.5812554359436035|      0.03125000|[214, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.8412897200123164, 0.2414632044950831, -8.25658302735274]                     |  4.4796895980834961|      0.06250000|[219, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.7847222177638686, 0.2344409805631952, -8.282216132128054]                    |  4.2684817314147949|      0.12500000|[225, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.7847222177638686, 0.2344409805631952, -8.282216132128054]                    |  4.2684817314147949|      0.06250000|[231, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.7235529799390241, 0.2218063031796651, -8.284438579279668]                    |  4.0435733795166016|      0.12500000|[236, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.7235529799390241, 0.2218063031796651, -8.284438579279668]                    |  4.0435733795166016|      0.06250000|[241, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.7235529799390241, 0.2218063031796651, -8.284438579279668]                    |  4.0435733795166016|      0.03125000|[246, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[1.6944496360950358, 0.219756986458711, -8.27324223263999]                      |  3.9424998760223389|      0.06250000|[251, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[1.6343299844153065, 0.2283888462082107, -8.287985654195824]                    |  3.7492399215698242|      0.12500000|[257, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.6343299844153065, 0.2283888462082107, -8.287985654195824]                    |  3.7492399215698242|      0.06250000|[263, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.6343299844153065, 0.2283888462082107, -8.287985654195824]                    |  3.7492399215698242|      0.03125000|[269, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.6050539658422365, 0.2246276156275649, -8.277722595147544]                    |  3.6513619422912598|      0.06250000|[275, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.5438260773960484, 0.2132495668043077, -8.283008016738744]                    |  3.4498319625854492|      0.12500000|[280, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[1.5438260773960484, 0.2132495668043077, -8.283008016738744]                    |  3.4498319625854492|      0.06250000|[286, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.4838389551643902, 0.1980401600571686, -8.291752678697001]                    |  3.2575693130493164|      0.12500000|[292, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.4838389551643902, 0.1980401600571686, -8.291752678697001]                    |  3.2575693130493164|      0.06250000|[297, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.43740615036166, 0.159729610558707, -8.274943561073597]                       |  3.0999419689178467|      0.12500000|[302, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.43740615036166, 0.159729610558707, -8.274943561073597]                       |  3.0999419689178467|      0.06250000|[307, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[1.43740615036166, 0.159729610558707, -8.274943561073597]                       |  3.0999419689178467|      0.03125000|[313, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.4062586365711238, 0.1596735569238283, -8.27241537147264]                     |  3.0113401412963867|      0.06250000|[318, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.4062586365711238, 0.1596735569238283, -8.27241537147264]                     |  3.0113401412963867|      0.03125000|[323, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.3820185580740922, 0.1578842802244979, -8.252774099025292]                    |  2.9428744316101074|      0.06250000|[329, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[1.3820185580740922, 0.1578842802244979, -8.252774099025292]                    |  2.9428744316101074|      0.03125000|[335, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.3820185580740922, 0.1578842802244979, -8.252774099025292]                    |  2.9428744316101074|      0.01562500|[341, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.3671955121057262, 0.1614304948424172, -8.2493328354342]                      |  2.9038534164428711|      0.03125000|[346, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.336855727220153, 0.1677543574192658, -8.245324255235893]                     |  2.8250334262847900|      0.06250000|[352, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[1.2761319050358078, 0.1531519583484009, -8.24294994255656]                     |  2.6591765880584717|      0.12500000|[358, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.2761319050358078, 0.1531519583484009, -8.24294994255656]                     |  2.6591765880584717|      0.06250000|[364, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.2761319050358078, 0.1531519583484009, -8.24294994255656]                     |  2.6591765880584717|      0.03125000|[370, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.2510050966275794, 0.1346709857206874, -8.244862963714283]                    |  2.5878386497497559|      0.06250000|[376, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.2510050966275794, 0.1346709857206874, -8.244862963714283]                    |  2.5878386497497559|      0.03125000|[381, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.2232198049233893, 0.1225412088326724, -8.252439808543105]                    |  2.5146675109863281|      0.06250000|[386, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.2232198049233893, 0.1225412088326724, -8.252439808543105]                    |  2.5146675109863281|      0.03125000|[392, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.192316902277022, 0.1230384958401811, -8.24782182048971]                      |  2.4401888847351074|      0.06250000|[397, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.192316902277022, 0.1230384958401811, -8.24782182048971]                      |  2.4401888847351074|      0.03125000|[403, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[1.1619438071871424, 0.1215052822925581, -8.255011177267512]                    |  2.3681628704071045|      0.06250000|[409, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[1.1619438071871424, 0.1215052822925581, -8.255011177267512]                    |  2.3681628704071045|      0.03125000|[415, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[1.1370605054588, 0.1403664099919423, -8.256292448902961]                       |  2.3180096149444580|      0.06250000|[421, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.1370605054588, 0.1403664099919423, -8.256292448902961]                       |  2.3180096149444580|      0.03125000|[426, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.1062163635297781, 0.1353829572152335, -8.256897929773562]                    |  2.2468230724334717|      0.06250000|[431, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.1062163635297781, 0.1353829572152335, -8.256897929773562]                    |  2.2468230724334717|      0.03125000|[436, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.075169701149856, 0.1341127640254035, -8.253573194546865]                     |  2.1786034107208252|      0.06250000|[442, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
