k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.90000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.5171604267881045, 0.0468584049281823]                                        |  0.2157853692770004|      0.06461082|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.5171604267881045, 0.0468584049281823]                                        |  0.2157853692770004|      0.05814974|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.5171604267881045, 0.0468584049281823]                                        |  0.2157853692770004|      0.05233476|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.5171604267881045, 0.0468584049281823]                                        |  0.2157853692770004|      0.04710129|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.5171604267881045, 0.0468584049281823]                                        |  0.2157853692770004|      0.04239116|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.4748089395798095, 0.0450248752283781]                                        |  0.1534007489681244|      0.04710129|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[0.4748089395798095, 0.0450248752283781]                                        |  0.1534007489681244|      0.04239116|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.4748089395798095, 0.0450248752283781]                                        |  0.1534007489681244|      0.03815204|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.4748089395798095, 0.0450248752283781]                                        |  0.1534007489681244|      0.03433684|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.4748089395798095, 0.0450248752283781]                                        |  0.1534007489681244|      0.03090315|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.4439068037836462, 0.0447739688069545]                                        |  0.1172920837998390|      0.03433684|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.4439068037836462, 0.0447739688069545]                                        |  0.1172920837998390|      0.03090315|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.4439068037836462, 0.0447739688069545]                                        |  0.1172920837998390|      0.02781284|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.4439068037836462, 0.0447739688069545]                                        |  0.1172920837998390|      0.02503156|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.4189292317559811, 0.0431309095199535]                                        |  0.0930658951401711|      0.02781284|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.4189292317559811, 0.0431309095199535]                                        |  0.0930658951401711|      0.02503156|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.4189292317559811, 0.0431309095199535]                                        |  0.0930658951401711|      0.02252840|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.4189292317559811, 0.0431309095199535]                                        |  0.0930658951401711|      0.02027556|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.3986787848751484, 0.0421220895001944]                                        |  0.0763637945055962|      0.02252840|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.3986787848751484, 0.0421220895001944]                                        |  0.0763637945055962|      0.02027556|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.3986787848751484, 0.0421220895001944]                                        |  0.0763637945055962|      0.01824800|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.3986787848751484, 0.0421220895001944]                                        |  0.0763637945055962|      0.01642320|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.3822605643058011, 0.0417175664144844]                                        |  0.0645736232399940|      0.01824800|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.3822605643058011, 0.0417175664144844]                                        |  0.0645736232399940|      0.01642320|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.3822605643058011, 0.0417175664144844]                                        |  0.0645736232399940|      0.01478088|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.3674829799730985, 0.0414053136030425]                                        |  0.0551822967827320|      0.01642320|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.3674829799730985, 0.0414053136030425]                                        |  0.0551822967827320|      0.01478088|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.3674829799730985, 0.0414053136030425]                                        |  0.0551822967827320|      0.01330279|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.3541870258772878, 0.0409787574987665]                                        |  0.0476417243480682|      0.01478088|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.3541870258772878, 0.0409787574987665]                                        |  0.0476417243480682|      0.01330279|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.3541870258772878, 0.0409787574987665]                                        |  0.0476417243480682|      0.01197252|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.3422171001231216, 0.0407297650562588]                                        |  0.0415428616106510|      0.01330279|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.3422171001231216, 0.0407297650562588]                                        |  0.0415428616106510|      0.01197252|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.3302474394451159, 0.0404683400190414]                                        |  0.0360497310757637|      0.01330279|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.3302474394451159, 0.0404683400190414]                                        |  0.0360497310757637|      0.01197252|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.3302474394451159, 0.0404683400190414]                                        |  0.0360497310757637|      0.01077526|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.3302474394451159, 0.0404683400190414]                                        |  0.0360497310757637|      0.00969774|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.3205531750277446, 0.0402088287385774]                                        |  0.0320154614746571|      0.01077526|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.3205531750277446, 0.0402088287385774]                                        |  0.0320154614746571|      0.00969774|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.3108584648267169, 0.0399665420969925]                                        |  0.0283301677554846|      0.01077526|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.3108584648267169, 0.0399665420969925]                                        |  0.0283301677554846|      0.00969774|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.3108584648267169, 0.0399665420969925]                                        |  0.0283301677554846|      0.00872796|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.3108584648267169, 0.0399665420969925]                                        |  0.0283301677554846|      0.00785517|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.3030081220128506, 0.0396912792736206]                                        |  0.0255861245095730|      0.00872796|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.3030081220128506, 0.0396912792736206]                                        |  0.0255861245095730|      0.00785517|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.2951590576676442, 0.039381697584949]                                         |  0.0230465382337570|      0.00872796|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.2951590576676442, 0.039381697584949]                                         |  0.0230465382337570|      0.00785517|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.2951590576676442, 0.039381697584949]                                         |  0.0230465382337570|      0.00706965|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.2880998961338935, 0.0389967346084068]                                        |  0.0209271609783173|      0.00785517|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
