k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[3.0, 0.1]                                                                      | 87.6860481455954357|      0.10000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[2.9126391916513072, 0.0513369836049696]                                        | 75.6229629516601562|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[2.9126391916513072, 0.0513369836049696]                                        | 75.6229629516601562|      0.10000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[2.8247344637420255, 0.0036635233655958]                                        | 64.9289703369140625|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[2.8247344637420255, 0.0036635233655958]                                        | 64.9289703369140625|      0.10000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[2.8247344637420255, 0.0036635233655958]                                        | 64.9289703369140625|      0.01000000|[34, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[2.815812304400614, -0.0008525670549405]                                        | 63.9302291870117188|      0.10000000|[40, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[2.7271640287864165, -0.0471287297159619]                                       | 54.6123542785644531|      1.00000000|[46, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       9|[2.7271640287864165, -0.0471287297159619]                                       | 54.6123542785644531|      0.10000000|[52, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[2.6370502506453812, -0.0904820108968402]                                       | 46.4325218200683594|      1.00000000|[57, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[2.6370502506453812, -0.0904820108968402]                                       | 46.4325218200683594|      0.10000000|[62, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[2.6370502506453812, -0.0904820108968402]                                       | 46.4325218200683594|      0.01000000|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[2.628047081764622, -0.0948343608488237]                                        | 45.6732101440429688|      0.10000000|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[2.538465479561817, -0.1392768691801311]                                        | 38.6303558349609375|      1.00000000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[2.538465479561817, -0.1392768691801311]                                        | 38.6303558349609375|      0.10000000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[2.447528238549348, -0.1808751647827178]                                        | 32.5178260803222656|      1.00000000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[2.447528238549348, -0.1808751647827178]                                        | 32.5178260803222656|      0.10000000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[2.3577737057016517, -0.2249673844284985]                                       | 27.2477951049804688|      1.00000000|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[2.3577737057016517, -0.2249673844284985]                                       | 27.2477951049804688|      0.10000000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[2.2656478913085247, -0.2638625553678721]                                       | 22.7277240753173828|      1.00000000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.9843513404681543, -0.6958285086343821]                                       |  1.8729443550109863|      0.01000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.9744216780364306, -0.6970124866713474]                                       |  1.8442267179489136|      0.10000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.9744216780364306, -0.6970124866713474]                                       |  1.8442267179489136|      0.01000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.9644913179631417, -0.6981905990661679]                                       |  1.8160587549209595|      0.10000000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.9644913179631417, -0.6981905990661679]                                       |  1.8160587549209595|      0.01000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.95456271120904, -0.6993833974239834]                                         |  1.7884280681610107|      0.10000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.8548530837383198, -0.7069985264215911]                                       |  1.5394880771636963|      1.00000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.8548530837383198, -0.7069985264215911]                                       |  1.5394880771636963|      0.10000000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.7565418267947674, -0.7252987110703547]                                       |  1.3332790136337280|      1.00000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.7565418267947674, -0.7252987110703547]                                       |  1.3332790136337280|      0.10000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.7565418267947674, -0.7252987110703547]                                       |  1.3332790136337280|      0.01000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.7466203401826721, -0.7265493522683062]                                       |  1.3146703243255615|      0.10000000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.7466203401826721, -0.7265493522683062]                                       |  1.3146703243255615|      0.01000000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.7366896599888261, -0.7277247632124246]                                       |  1.2964112758636475|      0.10000000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.6372614645254119, -0.7384034310548626]                                       |  1.1321015357971191|      1.00000000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.6372614645254119, -0.7384034310548626]                                       |  1.1321015357971191|      0.10000000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.6372614645254119, -0.7384034310548626]                                       |  1.1321015357971191|      0.01000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.6273521896037595, -0.7397474066971683]                                       |  1.1174170970916748|      0.10000000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.6273521896037595, -0.7397474066971683]                                       |  1.1174170970916748|      0.01000000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.6174357832377356, -0.7410377108411134]                                       |  1.1030404567718506|      0.10000000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.5189047963731289, -0.758115316864403]                                        |  0.9762658476829529|      1.00000000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.5189047963731289, -0.758115316864403]                                        |  0.9762658476829529|      0.10000000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.5189047963731289, -0.758115316864403]                                        |  0.9762658476829529|      0.01000000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.5089389739606786, -0.7589413820213383]                                       |  0.9652399420738220|      0.10000000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.5089389739606786, -0.7589413820213383]                                       |  0.9652399420738220|      0.01000000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.4989624730155544, -0.7596265308314063]                                       |  0.9545195698738098|      0.10000000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.4989624730155544, -0.7596265308314063]                                       |  0.9545195698738098|      0.01000000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.4889853067889258, -0.7603019226334155]                                       |  0.9441038370132446|      0.10000000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.4889853067889258, -0.7603019226334155]                                       |  0.9441038370132446|      0.01000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[0.4790069691171635, -0.7609597807551174]                                       |  0.9339938759803772|      0.10000000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      72|[0.4790069691171635, -0.7609597807551174]                                       |  0.9339938759803772|      0.01000000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.4690453729087165, -0.7618353382802725]                                       |  0.9241930246353149|      0.10000000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.4690453729087165, -0.7618353382802725]                                       |  0.9241930246353149|      0.01000000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.4590564779025101, -0.7623064821595553]                                       |  0.9147009253501892|      0.10000000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.4590564779025101, -0.7623064821595553]                                       |  0.9147009253501892|      0.01000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[0.4490653127087126, -0.7627267416868098]                                       |  0.9055177569389343|      0.10000000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.4490653127087126, -0.7627267416868098]                                       |  0.9055177569389343|      0.01000000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.4390847367037681, -0.7633497205062952]                                       |  0.8966451883316040|      0.10000000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.4390847367037681, -0.7633497205062952]                                       |  0.8966451883316040|      0.01000000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
