k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[3.0, 0.1]                                                                      | 87.6860481455954357|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.1386365319100387, -0.40798914933297]                                         | 16.5122909545898438|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[0.187312531495993, -0.7139115963671598]                                        |  0.7748674154281616|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.187312531495993, -0.7139115963671598]                                        |  0.7748674154281616|      0.00781250|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.1796631078154932, -0.7123236815060264]                                       |  0.7742491364479065|      0.01562500|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.1796631078154932, -0.7123236815060264]                                       |  0.7742491364479065|      0.00781250|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.1739260415437013, -0.7070207363957063]                                       |  0.7737819552421570|      0.01562500|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.1739260415437013, -0.7070207363957063]                                       |  0.7737819552421570|      0.00781250|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.1739260415437013, -0.7070207363957063]                                       |  0.7737819552421570|      0.00390625|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.1706489594006521, -0.7048948197251361]                                       |  0.7735946178436279|      0.00781250|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.1706489594006521, -0.7048948197251361]                                       |  0.7735946178436279|      0.00390625|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.1671804569152839, -0.7030980783493408]                                       |  0.7734429836273193|      0.00781250|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.1671804569152839, -0.7030980783493408]                                       |  0.7734429836273193|      0.00390625|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.1671804569152839, -0.7030980783493408]                                       |  0.7734429836273193|      0.00195312|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.1653460730876253, -0.7024274568178869]                                       |  0.7733827233314514|      0.00390625|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.1653460730876253, -0.7024274568178869]                                       |  0.7733827233314514|      0.00195312|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.1639812107614325, -0.7010303712456457]                                       |  0.7733311653137207|      0.00390625|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[0.1639812107614325, -0.7010303712456457]                                       |  0.7733311653137207|      0.00195312|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.1622348469459144, -0.7001557795183385]                                       |  0.7732876539230347|      0.00390625|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.1622348469459144, -0.7001557795183385]                                       |  0.7732876539230347|      0.00195312|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.1622348469459144, -0.7001557795183385]                                       |  0.7732876539230347|      0.00097656|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.1614818678803193, -0.6995339299841409]                                       |  0.7732690572738647|      0.00195312|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.1600323585501792, -0.698224876903681]                                        |  0.7732385396957397|      0.00390625|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      55|[0.1600323585501792, -0.698224876903681]                                        |  0.7732385396957397|      0.00195312|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.1600323585501792, -0.698224876903681]                                        |  0.7732385396957397|      0.00097656|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.1592153763096169, -0.6976898868710523]                                       |  0.7732264995574951|      0.00195312|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.1592153763096169, -0.6976898868710523]                                       |  0.7732264995574951|      0.00097656|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      59|[0.1584391455139702, -0.6970973161425347]                                       |  0.7732166647911072|      0.00195312|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[0.1584391455139702, -0.6970973161425347]                                       |  0.7732166647911072|      0.00097656|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[0.1584391455139702, -0.6970973161425347]                                       |  0.7732166647911072|      0.00048828|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1580635612446736, -0.6967852984575255]                                       |  0.7732125520706177|      0.00097656|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.1580635612446736, -0.6967852984575255]                                       |  0.7732125520706177|      0.00048828|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.1576893403510461, -0.696471646896276]                                        |  0.7732089757919312|      0.00097656|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.1576893403510461, -0.696471646896276]                                        |  0.7732089757919312|      0.00048828|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.1573617241404156, -0.6961095886169429]                                       |  0.7732059955596924|      0.00097656|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.1573617241404156, -0.6961095886169429]                                       |  0.7732059955596924|      0.00048828|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.1570449536007334, -0.6957380041658541]                                       |  0.7732036113739014|      0.00097656|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.1570449536007334, -0.6957380041658541]                                       |  0.7732036113739014|      0.00048828|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.1566292584064618, -0.6954818477984511]                                       |  0.7732016444206238|      0.00097656|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.1566292584064618, -0.6954818477984511]                                       |  0.7732016444206238|      0.00048828|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.1566292584064618, -0.6954818477984511]                                       |  0.7732016444206238|      0.00024414|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.1564175157090054, -0.695360317247357]                                        |  0.7732008695602417|      0.00048828|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.1564175157090054, -0.695360317247357]                                        |  0.7732008695602417|      0.00024414|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.1562622260109666, -0.6951719300013492]                                       |  0.7732002735137939|      0.00048828|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.1562622260109666, -0.6951719300013492]                                       |  0.7732002735137939|      0.00024414|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.1560609293922043, -0.6950337840059304]                                       |  0.7731997370719910|      0.00048828|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      78|[0.1560609293922043, -0.6950337840059304]                                       |  0.7731997370719910|      0.00024414|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.1560609293922043, -0.6950337840059304]                                       |  0.7731997370719910|      0.00012207|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.1559456775479079, -0.6949935574776173]                                       |  0.7731995582580566|      0.00024414|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
