k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      2.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.469334835531526, 0.2350120185903904]                                         |  0.1964848786592484|      0.00781250|[140, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      26|[1.469334835531526, 0.2350120185903904]                                         |  0.1964848786592484|      0.00390625|[145, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.4692117380796799, 0.2311077086539421]                                        |  0.1962024271488190|      0.00781250|[150, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      27|[1.4692117380796799, 0.2311077086539421]                                        |  0.1962024271488190|      0.00781250|[153, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      28|[1.4692117380796799, 0.2311077086539421]                                        |  0.1962024271488190|      0.00390625|[158, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[1.4692117380796799, 0.2311077086539421]                                        |  0.1962024271488190|      0.00195312|[164, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.468732433788238, 0.229214308362976]                                          |  0.1960721462965012|      0.00390625|[170, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.4711612319867309, 0.2261549410470923]                                        |  0.1958675980567932|      0.00781250|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.4711612319867309, 0.2261549410470923]                                        |  0.1958675980567932|      0.00390625|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.4711612319867309, 0.2261549410470923]                                        |  0.1958675980567932|      0.00195312|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.470925505034593, 0.2242160934332607]                                         |  0.1957153081893921|      0.00390625|[191, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.470925505034593, 0.2242160934332607]                                         |  0.1957153081893921|      0.00195312|[197, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.470474277746091, 0.222315806297132]                                          |  0.1955699324607849|      0.00390625|[202, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.4697147097173207, 0.218484116660409]                                         |  0.1953050196170807|      0.00781250|[207, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      38|[1.4697147097173207, 0.218484116660409]                                         |  0.1953050196170807|      0.00390625|[212, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.4697147097173207, 0.218484116660409]                                         |  0.1953050196170807|      0.00195312|[218, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
