k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      1.11111111|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[2.133103537839949, 30.01803496874518, 46.201415160292996, 41.709960568181074]  |  2.1901223659515381|      1.37174211|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      1.52415790|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      1.37174211|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      1.23456790|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      1.11111111|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.90000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.81000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.72900000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.65610000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.59049000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.53144100|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.47829690|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.43046721|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.38742049|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.34867844|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.31381060|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.7853816633540642, 29.88405932605108, 46.35422697574533, 41.8649484658184]    |  0.0983400344848633|      0.28242954|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.31381060|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      42|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.28242954|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.25418658|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.22876792|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.20589113|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.18530202|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.16677182|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.15009464|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.13508517|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.12157665|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.10941899|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.09847709|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.08862938|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.07976644|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.07178980|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.06461082|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.05814974|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.05233476|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.5058623453307599, 29.85160827779993, 46.368212095169085, 41.88461416770682]  |  0.0109717398881912|      0.04710129|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.05233476|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.04710129|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.04239116|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.03815204|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.03433684|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.03090315|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.02781284|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.02503156|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.02252840|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.02027556|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.01824800|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.4588268740764955, 29.84961428725604, 46.36830872575907, 41.88610088980307]   |  0.0077491798438132|      0.01642320|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01824800|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01642320|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01478088|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01330279|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01197252|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.01077526|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.00969774|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.00872796|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.4424069642482925, 29.849426036121013, 46.368544463760465, 41.88596990915888] |  0.0073976647108793|      0.00785517|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
