k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0003130539050931, 0.0749798120023348]                                        |  0.0000948208253249|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      34|[0.0002714780049387, 0.0603315530518343]                                        |  0.0000397470757889|      0.00097656|[273, 0, 0, 68]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[0.0002662723393906, 0.0593550044265972]                                        |  0.0000372354406863|      0.00195312|[281, 0, 0, 70]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      36|[0.0002662723393906, 0.0593550044265972]                                        |  0.0000372354406863|      0.00097656|[289, 0, 0, 72]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[0.0002627758810379, 0.0583784481859304]                                        |  0.0000348447501892|      0.00195312|[297, 0, 0, 74]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      38|[0.0002627758810379, 0.0583784481859304]                                        |  0.0000348447501892|      0.00097656|[305, 0, 0, 76]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[0.0002651472601026, 0.0574018885651352]                                        |  0.0000325710825564|      0.00195312|[313, 0, 0, 78]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      40|[0.0002651472601026, 0.0574018885651352]                                        |  0.0000325710825564|      0.00097656|[321, 0, 0, 80]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.0002644619438678, 0.0564253263056003]                                        |  0.0000304105287796|      0.00195312|[329, 0, 0, 82]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      42|[0.0002644619438678, 0.0564253263056003]                                        |  0.0000304105287796|      0.00097656|[337, 0, 0, 84]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.0002614922287925, 0.0554487683210451]                                        |  0.0000283592889900|      0.00195312|[345, 0, 0, 86]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      44|[0.0002614922287925, 0.0554487683210451]                                        |  0.0000283592889900|      0.00097656|[353, 0, 0, 88]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.0002568516507833, 0.054472216847009]                                         |  0.0000264136215264|      0.00195312|[361, 0, 0, 90]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      46|[0.0002568516507833, 0.054472216847009]                                         |  0.0000264136215264|      0.00097656|[369, 0, 0, 92]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.0002568516507833, 0.054472216847009]                                         |  0.0000264136215264|      0.00048828|[377, 0, 0, 94]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      48|[0.0002554021640066, 0.05398393774845]                                          |  0.0000254792139458|      0.00097656|[385, 0, 0, 96]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      49|[0.0002554021640066, 0.05398393774845]                                          |  0.0000254792139458|      0.00048828|[393, 0, 0, 98]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      50|[0.0002536090506407, 0.0534956597908827]                                        |  0.0000245698211074|      0.00097656|[401, 0, 0, 100]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      51|[0.0002536090506407, 0.0534956597908827]                                        |  0.0000245698211074|      0.00048828|[409, 0, 0, 102]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      52|[0.0002526635554658, 0.0530073794562998]                                        |  0.0000236849900830|      0.00097656|[417, 0, 0, 104]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      53|[0.0002526635554658, 0.0530073794562998]                                        |  0.0000236849900830|      0.00048828|[425, 0, 0, 106]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      54|[0.000250839706645, 0.0525191016125704]                                         |  0.0000228242788580|      0.00097656|[433, 0, 0, 108]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      55|[0.000250839706645, 0.0525191016125704]                                         |  0.0000228242788580|      0.00048828|[441, 0, 0, 110]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.0002493966757605, 0.0520308224948892]                                        |  0.0000219872399612|      0.00097656|[449, 0, 0, 112]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      57|[0.0002493966757605, 0.0520308224948892]                                        |  0.0000219872399612|      0.00048828|[457, 0, 0, 114]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.0002490116568812, 0.0515425413966865]                                        |  0.0000211734368349|      0.00097656|[465, 0, 0, 116]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      59|[0.0002490116568812, 0.0515425413966865]                                        |  0.0000211734368349|      0.00048828|[473, 0, 0, 118]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.0002483505323224, 0.0510542605942625]                                        |  0.0000203824365599|      0.00097656|[481, 0, 0, 120]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      61|[0.0002483505323224, 0.0510542605942625]                                        |  0.0000203824365599|      0.00048828|[489, 0, 0, 122]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.0002486488949276, 0.0505659794354192]                                        |  0.0000196138116735|      0.00097656|[497, 0, 0, 124]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      63|[0.0002486488949276, 0.0505659794354192]                                        |  0.0000196138116735|      0.00048828|[505, 0, 0, 126]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.000247289233482, 0.0500777000784704]                                         |  0.0000188671310752|      0.00097656|[513, 0, 0, 128]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      65|[0.000247289233482, 0.0500777000784704]                                         |  0.0000188671310752|      0.00048828|[521, 0, 0, 130]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.0002473922065224, 0.0495894188393283]                                        |  0.0000181419763976|      0.00097656|[529, 0, 0, 132]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      67|[0.0002473922065224, 0.0495894188393283]                                        |  0.0000181419763976|      0.00048828|[537, 0, 0, 134]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.0002455822464762, 0.0491011409439181]                                        |  0.0000174379274540|      0.00097656|[545, 0, 0, 136]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      69|[0.0002455822464762, 0.0491011409439181]                                        |  0.0000174379274540|      0.00048828|[553, 0, 0, 138]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.0002441429257351, 0.0486128618152864]                                        |  0.0000167545731529|      0.00097656|[561, 0, 0, 140]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      71|[0.0002441429257351, 0.0486128618152864]                                        |  0.0000167545731529|      0.00048828|[569, 0, 0, 142]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.0002425633316456, 0.0481245831202934]                                        |  0.0000160915024026|      0.00097656|[577, 0, 0, 144]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      73|[0.0002425633316456, 0.0481245831202934]                                        |  0.0000160915024026|      0.00048828|[585, 0, 0, 146]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.0002420927412861, 0.0476363020970637]                                        |  0.0000154483095685|      0.00097656|[593, 0, 0, 148]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      75|[0.0002420927412861, 0.0476363020970637]                                        |  0.0000154483095685|      0.00048828|[601, 0, 0, 150]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.0002403008424415, 0.0471480241350378]                                        |  0.0000148245935634|      0.00097656|[609, 0, 0, 152]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      77|[0.0002403008424415, 0.0471480241350378]                                        |  0.0000148245935634|      0.00048828|[617, 0, 0, 154]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.000238456154515, 0.0466597463695928]                                         |  0.0000142199596667|      0.00097656|[625, 0, 0, 156]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      79|[0.000238456154515, 0.0466597463695928]                                         |  0.0000142199596667|      0.00048828|[633, 0, 0, 158]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.0002388051481356, 0.0461714652443125]                                        |  0.0000136340122481|      0.00097656|[641, 0, 0, 160]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
