k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0142432383166087, -0.1681773076115618]                                       | 64.9334564208984375|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.0142432383166087, -0.1681773076115618]                                       | 64.9334564208984375|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.392672839641778, 0.6151810008853942]                                         | 41.4941139221191406|      1.11111111|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.392672839641778, 0.6151810008853942]                                         | 41.4941139221191406|      1.00000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       5|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      1.11111111|[33, 12, 0, 12]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      1.00000000|[39, 14, 0, 14]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.90000000|[45, 16, 0, 16]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.81000000|[51, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.72900000|[59, 21, 0, 21]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.65610000|[65, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.59049000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[1.0219715895922858, 1.392344486460166]                                         | 15.8261775970458984|      0.53144100|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.9023427388701235, 0.9395451540493361]                                        |  1.9396704435348511|      0.28242954|[162, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      25|[0.9023427388701235, 0.9395451540493361]                                        |  1.9396704435348511|      0.25418658|[168, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.9023427388701235, 0.9395451540493361]                                        |  1.9396704435348511|      0.22876792|[174, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[0.9023427388701235, 0.9395451540493361]                                        |  1.9396704435348511|      0.20589113|[180, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.9023427388701235, 0.9395451540493361]                                        |  1.9396704435348511|      0.18530202|[186, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.072365558870589, 1.0132274374152477]                                         |  0.9800143837928772|      0.20589113|[193, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      30|[1.072365558870589, 1.0132274374152477]                                         |  0.9800143837928772|      0.18530202|[200, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.072365558870589, 1.0132274374152477]                                         |  0.9800143837928772|      0.16677182|[206, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.072365558870589, 1.0132274374152477]                                         |  0.9800143837928772|      0.15009464|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[0.9288368499167774, 1.0571354008272678]                                        |  0.8400871157646179|      0.16677182|[217, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[0.9288368499167774, 1.0571354008272678]                                        |  0.8400871157646179|      0.15009464|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.16677182|[229, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      36|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.15009464|[235, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.13508517|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.12157665|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.10941899|[255, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.09847709|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0597993046289826, 0.9838057683401702]                                        |  0.5921049118041992|      0.08862938|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.09847709|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.08862938|[281, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.07976644|[288, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.07178980|[296, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.06461082|[302, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.05814974|[309, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.05233476|[315, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.9724068037753515, 0.9985610387825252]                                        |  0.1237996965646744|      0.04710129|[323, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[1.0195076774201877, 0.9983637158101348]                                        |  0.0621757917106152|      0.05233476|[330, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      51|[1.0195076774201877, 0.9983637158101348]                                        |  0.0621757917106152|      0.04710129|[338, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0195076774201877, 0.9983637158101348]                                        |  0.0621757917106152|      0.04239116|[344, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.0195076774201877, 0.9983637158101348]                                        |  0.0621757917106152|      0.03815204|[351, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.9839851375069563, 1.0122823185073733]                                        |  0.0440422482788563|      0.04239116|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      55|[0.9839851375069563, 1.0122823185073733]                                        |  0.0440422482788563|      0.03815204|[367, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.9839851375069563, 1.0122823185073733]                                        |  0.0440422482788563|      0.03433684|[373, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.03815204|[381, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      58|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.03433684|[387, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.03090315|[394, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.02781284|[400, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.02503156|[407, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.02252840|[414, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.011281158802002, 0.9914509556322691]                                         |  0.0223160982131958|      0.02027556|[421, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.9985565853916248, 1.0072365043471418]                                        |  0.0040374533273280|      0.02252840|[429, 162, 0, 162]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
