k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.7036309226937327, 2.044926510672277]                                         | 99.3338851928710938|      5.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.7036309226937327, 2.044926510672277]                                         | 99.3338851928710938|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[2.0142420056341277, 1.0943894229399809]                                        | 14.8707723617553711|      5.00000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[2.0142420056341277, 1.0943894229399809]                                        | 14.8707723617553711|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.4842339885288276, 0.0655495228050121]                                        |  0.1849198788404465|      0.00800000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[1.4842339885288276, 0.0655495228050121]                                        |  0.1849198788404465|      0.00160000|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.4845216229076004, 0.063975589367999]                                         |  0.1848530471324921|      0.00800000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[1.4845216229076004, 0.063975589367999]                                         |  0.1848530471324921|      0.00160000|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.4840124074426355, 0.0624587836420602]                                        |  0.1847841292619705|      0.00800000|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      24|[1.481631635351176, 0.0548212497306115]                                         |  0.1845520287752151|      0.04000000|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[1.481631635351176, 0.0548212497306115]                                         |  0.1845520287752151|      0.00800000|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.4878829863513245, 0.0498291949760096]                                        |  0.1844264268875122|      0.04000000|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[1.4878829863513245, 0.0498291949760096]                                        |  0.1844264268875122|      0.00800000|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.4878829863513245, 0.0498291949760096]                                        |  0.1844264268875122|      0.00160000|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.4863841061561172, 0.0492694109458562]                                        |  0.1843137294054031|      0.00800000|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[1.4863841061561172, 0.0492694109458562]                                        |  0.1843137294054031|      0.00160000|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.485350131960846, 0.0480483878651926]                                         |  0.1842369586229324|      0.00800000|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.485350131960846, 0.0480483878651926]                                         |  0.1842369586229324|      0.00160000|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.4844850523436135, 0.046702417116681]                                         |  0.1841822266578674|      0.00800000|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      34|[1.4845948546116727, 0.0387031706858021]                                        |  0.1839341074228287|      0.04000000|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.4845948546116727, 0.0387031706858021]                                        |  0.1839341074228287|      0.00800000|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.4845948546116727, 0.0387031706858021]                                        |  0.1839341074228287|      0.00160000|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[1.4838655733977428, 0.0372790397539672]                                        |  0.1839020699262619|      0.00800000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.4838655733977428, 0.0372790397539672]                                        |  0.1839020699262619|      0.00160000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.4846848743933514, 0.0359047232407161]                                        |  0.1838569492101669|      0.00800000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[1.4846848743933514, 0.0359047232407161]                                        |  0.1838569492101669|      0.00160000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.4847508998963954, 0.0343060861233728]                                        |  0.1838151961565018|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[1.4847508998963954, 0.0343060861233728]                                        |  0.1838151961565018|      0.00160000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.4844045312168024, 0.0327440269894739]                                        |  0.1837777495384216|      0.00800000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.4844045312168024, 0.0327440269894739]                                        |  0.1837777495384216|      0.00160000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.4848552171147256, 0.0312088129257638]                                        |  0.1837392449378967|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.4848552171147256, 0.0312088129257638]                                        |  0.1837392449378967|      0.00160000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.4837937873950593, 0.03001157988654]                                          |  0.1837238520383835|      0.00800000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[1.4837937873950593, 0.03001157988654]                                          |  0.1837238520383835|      0.00160000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[1.4851465489298334, 0.0291571583102468]                                        |  0.1836934834718704|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[1.4842992974910254, 0.0212021495107898]                                        |  0.1835441440343857|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.4842992974910254, 0.0212021495107898]                                        |  0.1835441440343857|      0.00800000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.4842992974910254, 0.0212021495107898]                                        |  0.1835441440343857|      0.00160000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[1.4856640664727128, 0.0203670413581388]                                        |  0.1835312545299530|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.4856640664727128, 0.0203670413581388]                                        |  0.1835312545299530|      0.00160000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[1.4846083075635117, 0.0191648046403321]                                        |  0.1835088878870010|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[1.4846083075635117, 0.0191648046403321]                                        |  0.1835088878870010|      0.00160000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.4846083075635117, 0.0191648046403321]                                        |  0.1835088878870010|      0.00032000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.4847644393933013, 0.0188854789312995]                                        |  0.1835037171840668|      0.00160000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.4855851780853655, 0.0175120205229927]                                        |  0.1834875494241714|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      60|[1.4855851780853655, 0.0175120205229927]                                        |  0.1834875494241714|      0.00160000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[1.485959532947659, 0.0159564311050944]                                         |  0.1834733784198761|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.485959532947659, 0.0159564311050944]                                         |  0.1834733784198761|      0.00160000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[1.484385424538448, 0.0156697558252891]                                         |  0.1834641098976135|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.484385424538448, 0.0156697558252891]                                         |  0.1834641098976135|      0.00160000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[1.4846166423697964, 0.0140865507487224]                                        |  0.1834429949522018|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[1.4846166423697964, 0.0140865507487224]                                        |  0.1834429949522018|      0.00160000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[1.4856736004230016, 0.012885368134061]                                         |  0.1834328770637512|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[1.4856736004230016, 0.012885368134061]                                         |  0.1834328770637512|      0.00160000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[1.4842234284863651, 0.0122093493812203]                                        |  0.1834290325641632|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[1.4842234284863651, 0.0122093493812203]                                        |  0.1834290325641632|      0.00160000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[1.4842234284863651, 0.0122093493812203]                                        |  0.1834290325641632|      0.00032000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[1.4844884595094223, 0.0120300213108653]                                        |  0.1834232509136200|      0.00160000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[1.4856642356316645, 0.0109448713164567]                                        |  0.1834141910076141|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.4856642356316645, 0.0109448713164567]                                        |  0.1834141910076141|      0.00160000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[1.4856642356316645, 0.0109448713164567]                                        |  0.1834141910076141|      0.00032000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[1.4853836386877268, 0.0107910358359822]                                        |  0.1834098398685455|      0.00160000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[1.4853836386877268, 0.0107910358359822]                                        |  0.1834098398685455|      0.00032000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[1.485159000829012, 0.0105631371031379]                                         |  0.1834067553281784|      0.00160000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.485159000829012, 0.0105631371031379]                                         |  0.1834067553281784|      0.00032000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      80|[1.48506800297214, 0.0102563482668927]                                          |  0.1834040731191635|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
