k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|     10.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.00000000|[14, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      0.10000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.6716945718851057, 1.950431387614331]                                         | 75.5737380981445312|      0.10000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6458719513279794, 1.8538229393938848]                                        | 56.6065330505371094|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.10000000|[98, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      16|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.01000000|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.2482777253357868, 0.7959703094828602]                                        |  0.0825198069214821|      0.01000000|[108, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[113, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[116, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[121, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[124, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[127, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.10000000|[132, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.01000000|[138, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[144, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[147, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[150, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[153, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[156, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[159, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[162, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[165, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[168, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[171, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[174, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[177, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[180, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[183, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[186, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[189, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[192, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[195, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[198, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[201, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[204, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[207, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[210, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[213, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[216, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[219, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[222, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[225, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[1.2387702403588992, 0.7990699432377184]                                        |  0.0783939436078072|      0.00100000|[228, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
