k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0, -8.0]                                                                |148.9993291872793577|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      5.00000000|[6, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[1.951501376384468, 2.0080419418278086, -7.883093651435629]                     | 41.2925186157226562|      1.00000000|[17, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[-0.069287440732078, -0.0040320351689915, -7.954229046920059]                   |  1.0041146278381348|      0.04000000|[155, 59, 0, 59]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[-0.0296586095699209, -0.0008423272807461, -7.949826603926798]                  |  1.0001749992370605|      0.20000000|[161, 61, 0, 61]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[-0.0296586095699209, -0.0008423272807461, -7.949826603926798]                  |  1.0001749992370605|      0.04000000|[171, 65, 0, 65]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.0100105280488681, -0.0025958706942766, -7.954652016456152]                   |  0.9994049668312073|      0.20000000|[180, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | iterate success | actual_k=1
      22|[0.0100105280488681, -0.0025958706942766, -7.954652016456152]                   |  0.9994049668312073|      0.04000000|[190, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.0100105280488681, -0.0025958706942766, -7.954652016456152]                   |  0.9994049668312073|      0.00800000|[201, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[0.0062281749593036, 0.0038127778497251, -7.957588515893463]                    |  0.9993535876274109|      0.04000000|[206, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.0062281749593036, 0.0038127778497251, -7.957588515893463]                    |  0.9993535876274109|      0.00800000|[217, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.000702547432434, -0.0010637953393904, -7.954476205760218]                    |  0.9992995858192444|      0.04000000|[223, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.000702547432434, -0.0010637953393904, -7.954476205760218]                    |  0.9992995858192444|      0.00800000|[233, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.000702547432434, -0.0010637953393904, -7.954476205760218]                    |  0.9992995858192444|      0.00160000|[243, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[-0.0006585657593009, -0.0003653699840875, -7.954007619693038]                  |  0.9992982149124146|      0.00800000|[249, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      30|[-0.0006585657593009, -0.0003653699840875, -7.954007619693038]                  |  0.9992982149124146|      0.00160000|[261, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      31|[-0.0006585657593009, -0.0003653699840875, -7.954007619693038]                  |  0.9992982149124146|      0.00032000|[271, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      32|[-0.0005462824335836, -0.0001016256443781, -7.953865382644288]                  |  0.9992978572845459|      0.00160000|[277, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[-0.0009101633957452, 0.0001568455890042, -7.952328898584205]                   |  0.9992973208427429|      0.00800000|[288, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
      34|[-0.0009101633957452, 0.0001568455890042, -7.952328898584205]                   |  0.9992973208427429|      0.00160000|[298, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      35|[-0.0009101633957452, 0.0001568455890042, -7.952328898584205]                   |  0.9992973208427429|      0.00032000|[309, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.0006688133369961, 5.2205171165e-06, -7.952183433857495]                     |  0.9992967844009399|      0.00160000|[314, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.0004874319428772, -1.74611911716e-05, -7.951077729379399]                    |  0.9992957711219788|      0.00800000|[326, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
      38|[0.0004874319428772, -1.74611911716e-05, -7.951077729379399]                    |  0.9992957711219788|      0.00160000|[336, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.0004874319428772, -1.74611911716e-05, -7.951077729379399]                    |  0.9992957711219788|      0.00032000|[347, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.0002380438019032, -9.3916951905e-05, -7.9508923646799765]                    |  0.9992954730987549|      0.00160000|[353, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.0002380438019032, -9.3916951905e-05, -7.9508923646799765]                    |  0.9992954730987549|      0.00032000|[364, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      42|[0.0001360063824432, -4.55929884805e-05, -7.950592943305341]                    |  0.9992952346801758|      0.00160000|[371, 139, 0, 139]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      43|[0.0001360063824432, -4.55929884805e-05, -7.950592943305341]                    |  0.9992952346801758|      0.00032000|[381, 143, 0, 143]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.0001019361915969, -0.0002284156925842, -7.950481771409956]                  |  0.9992951750755310|      0.00160000|[387, 145, 0, 145]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      45|[-0.0001019361915969, -0.0002284156925842, -7.950481771409956]                  |  0.9992951750755310|      0.00032000|[398, 149, 0, 149]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 10 points | exploitation failed, decreasing delta | actual_k=1
      46|[-2.18122141071e-05, -6.50451181112e-05, -7.950218541085663]                    |  0.9992949366569519|      0.00160000|[410, 153, 0, 153]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 10 points | iterate success | actual_k=1
      47|[-2.18122141071e-05, -6.50451181112e-05, -7.950218541085663]                    |  0.9992949366569519|      0.00032000|[420, 157, 0, 157]                                                         |  | trying linear partial model with 4 points | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
      48|[7.3001145162e-06, 3.0787111342e-05, -7.949914618963862]                        |  0.9992947578430176|      0.00160000|[426, 159, 0, 159]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[7.3001145162e-06, 3.0787111342e-05, -7.949914618963862]                        |  0.9992947578430176|      0.00032000|[436, 163, 0, 163]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 7 points | trying quadratic partial model with 9 points | exploitation failed, decreasing delta | actual_k=1
