k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.25000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.7518911369341137, 0.1306918892894078]                                        |  0.9790166616439819|      0.50000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[0.2938295797083689, 0.0351774605458463]                                        |  0.0225798916071653|      0.06250000|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[0.2938295797083689, 0.0351774605458463]                                        |  0.0225798916071653|      0.03125000|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.2625799486441762, 0.035329310313195]                                         |  0.0144383674487472|      0.06250000|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[0.2625799486441762, 0.035329310313195]                                         |  0.0144383674487472|      0.03125000|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.2625799486441762, 0.035329310313195]                                         |  0.0144383674487472|      0.01562500|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.2469819371355901, 0.0344113440948538]                                        |  0.0113117014989257|      0.03125000|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      20|[0.2469819371355901, 0.0344113440948538]                                        |  0.0113117014989257|      0.01562500|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.2313595115747511, 0.0341277165291221]                                        |  0.0087242480367422|      0.03125000|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[0.2313595115747511, 0.0341277165291221]                                        |  0.0087242480367422|      0.01562500|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.2313595115747511, 0.0341277165291221]                                        |  0.0087242480367422|      0.00781250|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.2235661611061193, 0.0335810496076095]                                        |  0.0076110931113362|      0.01562500|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      25|[0.2235661611061193, 0.0335810496076095]                                        |  0.0076110931113362|      0.00781250|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.215771820697204, 0.0330486833427584]                                         |  0.0066080773249269|      0.01562500|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      27|[0.215771820697204, 0.0330486833427584]                                         |  0.0066080773249269|      0.00781250|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.2079768776627865, 0.0325252147761895]                                        |  0.0057076993398368|      0.01562500|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[0.2079768776627865, 0.0325252147761895]                                        |  0.0057076993398368|      0.00781250|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.2001805676539951, 0.0320225155651115]                                        |  0.0049026967026293|      0.01562500|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      31|[0.2001805676539951, 0.0320225155651115]                                        |  0.0049026967026293|      0.00781250|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.1923737746082783, 0.0317239546980362]                                        |  0.0041862316429615|      0.01562500|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      33|[0.1923737746082783, 0.0317239546980362]                                        |  0.0041862316429615|      0.00781250|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.1845796629720846, 0.0311882495062106]                                        |  0.0035513420589268|      0.01562500|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[0.1845796629720846, 0.0311882495062106]                                        |  0.0035513420589268|      0.00781250|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.1767920770952306, 0.0305648215146788]                                        |  0.0029917240608484|      0.01562500|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      37|[0.1767920770952306, 0.0305648215146788]                                        |  0.0029917240608484|      0.00781250|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.1767920770952306, 0.0305648215146788]                                        |  0.0029917240608484|      0.00390625|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.1728954442533351, 0.0302908843723249]                                        |  0.0027381260879338|      0.00781250|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      40|[0.1728954442533351, 0.0302908843723249]                                        |  0.0027381260879338|      0.00390625|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      41|[0.1689957959222266, 0.0300638778610027]                                        |  0.0025010260287672|      0.00781250|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      42|[0.1689957959222266, 0.0300638778610027]                                        |  0.0025010260287672|      0.00390625|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[0.1650947795091672, 0.0298617392760141]                                        |  0.0022797111887485|      0.00781250|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.1650947795091672, 0.0298617392760141]                                        |  0.0022797111887485|      0.00390625|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[0.1611943672995104, 0.0296482594004755]                                        |  0.0020734446588904|      0.00781250|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[0.1611943672995104, 0.0296482594004755]                                        |  0.0020734446588904|      0.00390625|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[0.1572943354364932, 0.0294279402457229]                                        |  0.0018815292278305|      0.00781250|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.1572943354364932, 0.0294279402457229]                                        |  0.0018815292278305|      0.00390625|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      49|[0.1533997399160374, 0.0291264194428832]                                        |  0.0017032767646015|      0.00781250|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      50|[0.1533997399160374, 0.0291264194428832]                                        |  0.0017032767646015|      0.00390625|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      51|[0.1494996635096226, 0.0289068902042226]                                        |  0.0015380342956632|      0.00781250|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.1494996635096226, 0.0289068902042226]                                        |  0.0015380342956632|      0.00390625|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[0.1456060566146124, 0.0285928608908952]                                        |  0.0013851342955604|      0.00781250|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[0.1456060566146124, 0.0285928608908952]                                        |  0.0013851342955604|      0.00390625|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[0.1456060566146124, 0.0285928608908952]                                        |  0.0013851342955604|      0.00195312|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[0.1436577382395006, 0.0284559201196581]                                        |  0.0013131140731275|      0.00390625|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[0.1436577382395006, 0.0284559201196581]                                        |  0.0013131140731275|      0.00195312|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[0.1417102536620195, 0.0283075924887259]                                        |  0.0012439459096640|      0.00390625|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.1417102536620195, 0.0283075924887259]                                        |  0.0012439459096640|      0.00195312|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.1397619582333743, 0.0281703256378655]                                        |  0.0011775532038882|      0.00390625|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      61|[0.1397619582333743, 0.0281703256378655]                                        |  0.0011775532038882|      0.00195312|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      62|[0.1378154913554015, 0.0280091922813559]                                        |  0.0011138619156554|      0.00390625|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      63|[0.1378154913554015, 0.0280091922813559]                                        |  0.0011138619156554|      0.00195312|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.13586683010766, 0.0278772202874504]                                          |  0.0010527957929298|      0.00390625|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      65|[0.13586683010766, 0.0278772202874504]                                          |  0.0010527957929298|      0.00195312|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[0.1339186790351513, 0.0277379196617934]                                        |  0.0009942807955667|      0.00390625|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[0.1339186790351513, 0.0277379196617934]                                        |  0.0009942807955667|      0.00195312|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[0.1319701921633464, 0.0276033976337506]                                        |  0.0009382470743731|      0.00390625|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[0.1319701921633464, 0.0276033976337506]                                        |  0.0009382470743731|      0.00195312|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[0.1300218539572985, 0.0274667392989185]                                        |  0.0008846218697727|      0.00390625|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.1300218539572985, 0.0274667392989185]                                        |  0.0008846218697727|      0.00195312|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[0.1280761226486933, 0.0272969543162532]                                        |  0.0008333347504959|      0.00390625|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      73|[0.1280761226486933, 0.0272969543162532]                                        |  0.0008333347504959|      0.00195312|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      74|[0.1261297083424339, 0.0271351871563788]                                        |  0.0007843148196116|      0.00390625|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      75|[0.1261297083424339, 0.0271351871563788]                                        |  0.0007843148196116|      0.00195312|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      76|[0.124181832245663, 0.0269920928614069]                                         |  0.0007374968845397|      0.00390625|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.124181832245663, 0.0269920928614069]                                         |  0.0007374968845397|      0.00195312|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.1222365309778801, 0.0268174496732]                                           |  0.0006928126676939|      0.00390625|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[0.1222365309778801, 0.0268174496732]                                           |  0.0006928126676939|      0.00195312|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.1202909981430432, 0.02664540533532]                                          |  0.0006501950556412|      0.00390625|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
