k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 0.0]                                                                      |416.0000000000000000|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.5000137605786734, 0.0037094998746676]                                        |127.6015472412109375|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.5000137605786734, 0.0037094998746676]                                        |127.6015472412109375|      0.50000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.0451333034371704, 0.2112758018380096]                                        | 35.1670913696289062|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.0451333034371704, 0.2112758018380096]                                        | 35.1670913696289062|      0.50000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.9923155128063599, 0.9923617019390188]                                        |  0.0170218199491501|      0.00781250|[112, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.9991533801965348, 0.9961404220668377]                                        |  0.0014623432653025|      0.01562500|[118, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      19|[0.9991533801965348, 0.9961404220668377]                                        |  0.0014623432653025|      0.00781250|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.9991533801965348, 0.9961404220668377]                                        |  0.0014623432653025|      0.00390625|[132, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[0.9991533801965348, 0.9961404220668377]                                        |  0.0014623432653025|      0.00195312|[138, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.9991533801965348, 0.9961404220668377]                                        |  0.0014623432653025|      0.00097656|[144, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.9995991045702624, 0.9970093317854342]                                        |  0.0007979783695191|      0.00195312|[149, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      24|[1.0009570210332766, 0.9984131694345588]                                        |  0.0002789069258142|      0.00390625|[154, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[1.0009570210332766, 0.9984131694345588]                                        |  0.0002789069258142|      0.00195312|[161, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.0009570210332766, 0.9984131694345588]                                        |  0.0002789069258142|      0.00097656|[167, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0002592358973539, 0.9990963752750576]                                        |  0.0000650920628686|      0.00195312|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      28|[1.0002592358973539, 0.9990963752750576]                                        |  0.0000650920628686|      0.00097656|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0002592358973539, 0.9990963752750576]                                        |  0.0000650920628686|      0.00048828|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.0001088289600695, 0.999560914113389]                                         |  0.0000150710893649|      0.00097656|[192, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.0001088289600695, 0.999560914113389]                                         |  0.0000150710893649|      0.00048828|[199, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.0001088289600695, 0.999560914113389]                                         |  0.0000150710893649|      0.00024414|[207, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.0000662645324152, 0.9998013156821731]                                        |  0.0000032461600767|      0.00048828|[213, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      34|[1.0000662645324152, 0.9998013156821731]                                        |  0.0000032461600767|      0.00024414|[220, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      35|[1.0000662645324152, 0.9998013156821731]                                        |  0.0000032461600767|      0.00012207|[227, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9999870872746177, 0.99989422490153]                                          |  0.0000009879125855|      0.00024414|[235, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      37|[0.9999870872746177, 0.99989422490153]                                          |  0.0000009879125855|      0.00012207|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0000319077617141, 1.0000077691005465]                                        |  0.0000001837022552|      0.00024414|[246, 92, 0, 92]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[1.0000319077617141, 1.0000077691005465]                                        |  0.0000001837022552|      0.00012207|[253, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[1.0000319077617141, 1.0000077691005465]                                        |  0.0000001837022552|      0.00006104|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[1.0000319077617141, 1.0000077691005465]                                        |  0.0000001837022552|      0.00003052|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.0000319077617141, 1.0000077691005465]                                        |  0.0000001837022552|      0.00001526|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.0000179615934253, 1.0000015775713562]                                        |  0.0000000544695844|      0.00003052|[278, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.0000179615934253, 1.0000015775713562]                                        |  0.0000000544695844|      0.00001526|[285, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.0000032748868781, 0.9999974385745635]                                        |  0.0000000018811164|      0.00003052|[291, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[1.0000032748868781, 0.9999974385745635]                                        |  0.0000000018811164|      0.00001526|[297, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[1.0000032748868781, 0.9999974385745635]                                        |  0.0000000018811164|      0.00000763|[303, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0000032748868781, 0.9999974385745635]                                        |  0.0000000018811164|      0.00000381|[310, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.9999995954839894, 0.9999984455053511]                                        |  0.0000000002503351|      0.00000763|[316, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      50|[0.9999995954839894, 0.9999984455053511]                                        |  0.0000000002503351|      0.00000381|[324, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.9999995954839894, 0.9999984455053511]                                        |  0.0000000002503351|      0.00000191|[331, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.9999995954839894, 0.9999984455053511]                                        |  0.0000000002503351|      0.00000095|[339, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.9999995954839894, 0.9999984455053511]                                        |  0.0000000002503351|      0.00000048|[345, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.9999998163315894, 0.9999988681162987]                                        |  0.0000000001180039|      0.00000095|[350, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[1.0000000249711771, 0.9999997986882864]                                        |  0.0000000000031031|      0.00000191|[357, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      56|[1.0000000249711771, 0.9999997986882864]                                        |  0.0000000000031031|      0.00000095|[363, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.0000000249711771, 0.9999997986882864]                                        |  0.0000000000031031|      0.00000048|[369, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0000000249711771, 0.9999997986882864]                                        |  0.0000000000031031|      0.00000024|[375, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.999999979379664, 1.000000032707159]                                          |  0.0000000000001229|      0.00000048|[383, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      60|[0.999999979379664, 1.000000032707159]                                          |  0.0000000000001229|      0.00000024|[389, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.999999979379664, 1.000000032707159]                                          |  0.0000000000001229|      0.00000012|[396, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.999999979379664, 1.000000032707159]                                          |  0.0000000000001229|      0.00000006|[402, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.999999979379664, 1.000000032707159]                                          |  0.0000000000001229|      0.00000003|[409, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.9999999983065319, 1.0000000096864705]                                        |  0.0000000000000072|      0.00000006|[416, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      65|[0.9999999983065319, 1.0000000096864705]                                        |  0.0000000000000072|      0.00000003|[423, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      66|[0.9999999983065319, 1.0000000096864705]                                        |  0.0000000000000072|      0.00000001|[431, 162, 0, 162]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
