k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.5781103171895918, 0.8115892004473567, 3.936311804515943, 5.354732583625583, 5.134061631390939, 7.951508750787559]| 61.4773674011230469|      0.10000000|[237, 36, 0, 36]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      12|[-0.6231377615761605, 0.8116745811755928, 3.865787074580127, 5.3580359473459716, 5.085968809245941, 7.977488602132137]| 57.9375114440917969|      1.00000000|[250, 38, 0, 38]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      13|[-0.6231377615761605, 0.8116745811755928, 3.865787074580127, 5.3580359473459716, 5.085968809245941, 7.977488602132137]| 57.9375114440917969|      0.10000000|[276, 42, 0, 42]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      14|[-0.6456203042739028, 0.8152057916321297, 3.806287199970906, 5.315907514831778, 5.022870150545931, 7.963865636515228]| 55.1464843750000000|      1.00000000|[289, 44, 0, 44]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      15|[-0.6456203042739028, 0.8152057916321297, 3.806287199970906, 5.315907514831778, 5.022870150545931, 7.963865636515228]| 55.1464843750000000|      0.10000000|[314, 48, 0, 48]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      16|[-0.6910272729721376, 0.8123445214780383, 3.787696217090669, 5.340650962347337, 4.9419154106046195, 7.9843226052146505]| 52.3255767822265625|      1.00000000|[327, 50, 0, 50]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      17|[-0.6910272729721376, 0.8123445214780383, 3.787696217090669, 5.340650962347337, 4.9419154106046195, 7.9843226052146505]| 52.3255767822265625|      0.10000000|[353, 54, 0, 54]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      18|[-0.7476116549307837, 0.821345850329351, 3.719602551399081, 5.380576228960729, 4.921630379794795, 7.992978649394582]| 49.6001930236816406|      1.00000000|[366, 56, 0, 56]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      19|[-0.7476116549307837, 0.821345850329351, 3.719602551399081, 5.380576228960729, 4.921630379794795, 7.992978649394582]| 49.6001930236816406|      0.10000000|[392, 60, 0, 60]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      20|[-0.7856008231124987, 0.8605302603480884, 3.668742015132859, 5.381304110632676, 4.855192354559844, 7.997458599640831]| 46.7799415588378906|      1.00000000|[405, 62, 0, 62]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      21|[-0.7856008231124987, 0.8605302603480884, 3.668742015132859, 5.381304110632676, 4.855192354559844, 7.997458599640831]| 46.7799415588378906|      0.10000000|[432, 66, 0, 66]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      22|[-0.8287409997152927, 0.899217763042462, 3.6311954422089516, 5.369364450040574, 4.784382354205352, 8.006167532661847]| 44.1787223815917969|      1.00000000|[445, 68, 0, 68]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      23|[-0.8287409997152927, 0.899217763042462, 3.6311954422089516, 5.369364450040574, 4.784382354205352, 8.006167532661847]| 44.1787223815917969|      0.10000000|[470, 72, 0, 72]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      24|[-0.8102707512652231, 0.9107596284893198, 3.5681700922145967, 5.377124750978868, 4.7142956242075895, 8.030272895755074]| 42.0808677673339844|      1.00000000|[484, 74, 0, 74]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      25|[-0.8102707512652231, 0.9107596284893198, 3.5681700922145967, 5.377124750978868, 4.7142956242075895, 8.030272895755074]| 42.0808677673339844|      0.10000000|[510, 78, 0, 78]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      26|[-0.8374216287647922, 0.9104411499255979, 3.4950613261315424, 5.4046151216298, 4.658089499227926, 8.032001415487652]| 39.6385574340820312|      1.00000000|[523, 80, 0, 80]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.8374216287647922, 0.9104411499255979, 3.4950613261315424, 5.4046151216298, 4.658089499227926, 8.032001415487652]| 39.6385574340820312|      0.10000000|[548, 84, 0, 84]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      28|[-0.894902057949419, 0.9261126646330404, 3.4355721793386302, 5.394657479887406, 4.609449586898481, 8.053130769497912]| 37.2917213439941406|      1.00000000|[561, 86, 0, 86]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      29|[-0.894902057949419, 0.9261126646330404, 3.4355721793386302, 5.394657479887406, 4.609449586898481, 8.053130769497912]| 37.2917213439941406|      0.10000000|[586, 90, 0, 90]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.9226437052790695, 0.9422839156050187, 3.3792650620808105, 5.401433736774961, 4.534417313558098, 8.064205086249778]| 35.0378112792968750|      1.00000000|[599, 92, 0, 92]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.9226437052790695, 0.9422839156050187, 3.3792650620808105, 5.401433736774961, 4.534417313558098, 8.064205086249778]| 35.0378112792968750|      0.10000000|[624, 96, 0, 96]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      32|[-0.9504231499695739, 1.0065485782062293, 3.3254123660095156, 5.406624990550896, 4.49061298430388, 8.04831564503511]| 33.1328277587890625|      1.00000000|[637, 98, 0, 98]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.9504231499695739, 1.0065485782062293, 3.3254123660095156, 5.406624990550896, 4.49061298430388, 8.04831564503511]| 33.1328277587890625|      0.10000000|[664, 102, 0, 102]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      34|[-0.9880465160152394, 1.0562768393923496, 3.313379146438631, 5.409010513211882, 4.417682235945007, 8.02297399514789]| 31.4896488189697266|      1.00000000|[677, 104, 0, 104]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      35|[-0.9880465160152394, 1.0562768393923496, 3.313379146438631, 5.409010513211882, 4.417682235945007, 8.02297399514789]| 31.4896488189697266|      0.10000000|[704, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      36|[-1.033252981261746, 1.0812036532035014, 3.277607412990967, 5.431780224552168, 4.385383329997319, 7.9559386801314576]| 30.2337894439697266|      1.00000000|[717, 110, 0, 110]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-1.033252981261746, 1.0812036532035014, 3.277607412990967, 5.431780224552168, 4.385383329997319, 7.9559386801314576]| 30.2337894439697266|      0.10000000|[743, 114, 0, 114]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      38|[-1.0650370351466063, 1.1100902781403015, 3.213109915983148, 5.4290152268787395, 4.322333639010377, 7.959474348731345]| 28.3104114532470703|      1.00000000|[762, 117, 0, 117]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      39|[-1.0650370351466063, 1.1100902781403015, 3.213109915983148, 5.4290152268787395, 4.322333639010377, 7.959474348731345]| 28.3104114532470703|      0.10000000|[788, 121, 0, 121]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      40|[-1.0925810864785859, 1.1417684038641798, 3.1481870720876604, 5.426695478987992, 4.259047065804176, 7.962977825419606]| 26.4974308013916016|      1.00000000|[807, 124, 0, 124]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      41|[-1.0925810864785859, 1.1417684038641798, 3.1481870720876604, 5.426695478987992, 4.259047065804176, 7.962977825419606]| 26.4974308013916016|      0.10000000|[833, 128, 0, 128]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      42|[-1.1180628819701925, 1.1757676758234643, 3.083463089165236, 5.423594887379025, 4.195917324371293, 7.966226781823121]| 24.7886905670166016|      1.00000000|[853, 131, 0, 131]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      43|[-1.1180628819701925, 1.1757676758234643, 3.083463089165236, 5.423594887379025, 4.195917324371293, 7.966226781823121]| 24.7886905670166016|      0.10000000|[879, 135, 0, 135]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.1322136580216895, 1.2228354899293816, 3.015398655242673, 5.420284927039542, 4.14212225815389, 7.973063759258246]| 23.1940536499023438|      1.00000000|[892, 137, 0, 137]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-1.1322136580216895, 1.2228354899293816, 3.015398655242673, 5.420284927039542, 4.14212225815389, 7.973063759258246]| 23.1940536499023438|      0.10000000|[918, 141, 0, 141]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      46|[-1.1778234853130347, 1.2532587726572302, 2.9473851644042433, 5.411012683774744, 4.109275620144249, 7.938372889237621]| 21.9168624877929688|      1.00000000|[931, 143, 0, 143]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-1.1778234853130347, 1.2532587726572302, 2.9473851644042433, 5.411012683774744, 4.109275620144249, 7.938372889237621]| 21.9168624877929688|      0.10000000|[957, 147, 0, 147]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      48|[-1.2033892203767835, 1.2648370099543707, 2.8973669296147144, 5.412121544234728, 4.027368424023584, 7.939076773043423]| 20.6059761047363281|      1.00000000|[970, 149, 0, 149]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-1.2033892203767835, 1.2648370099543707, 2.8973669296147144, 5.412121544234728, 4.027368424023584, 7.939076773043423]| 20.6059761047363281|      0.10000000|[995, 153, 0, 153]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      50|[-1.1832996224062118, 1.2536727193007215, 2.881438786504654, 5.346280741061193, 3.9576322429062913, 7.943539351366205]| 19.8737430572509766|      1.00000000|[1008, 155, 0, 155]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-1.1832996224062118, 1.2536727193007215, 2.881438786504654, 5.346280741061193, 3.9576322429062913, 7.943539351366205]| 19.8737430572509766|      0.10000000|[1033, 159, 0, 159]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      52|[-1.1906120355027514, 1.2982163703151572, 2.8196154288787527, 5.342151477099702, 3.8934205179527774, 7.943279008322763]| 18.5387401580810547|      1.00000000|[1054, 162, 0, 162]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | iterate success | actual_k=1
