k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4980033113474904, 0.2140185818806627, -0.0027164695336919, 0.6175791367459821, 0.2542754042280811, 0.0677289815056797, -0.0413612198666759, -0.0871196806384704, -0.08830080084793, -0.0503449473178893, -0.0505958149821465, 0.2145202723585628, 0.136339809964868, -0.0304852676980941, -0.121747437645349, -0.0842058230172757, 0.0675124134634633, 0.3004720150609064, 0.1290094661191727, 0.0852545985181584, -0.1538938461429587, 0.0587847575409721]| 13.4524440765380859|      2.00000000|[46, 14, 0, 2]                                                             |  | trying linear partial model with 26 points | iterate success | actual_k=7
      12|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.06250000|[541, 168, 0, 24]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      13|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.03125000|[585, 182, 0, 26]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      14|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.01562500|[629, 196, 0, 28]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      15|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.00781250|[676, 210, 0, 30]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      16|[1.4027985440081094, -0.0108635330541381, 0.1855968787765508, 2.020441453152758, -0.0422138661117027, -0.1069049816820893, 0.0372140661422116, -0.1559953830758258, -0.1285203983693384, -0.1527430259643154, -0.3575554714918934, 0.3160869763878421, 0.0923117445416938, -0.2429788811084826, -0.1486546544110895, -0.0661092331567598, 0.2797695075767783, 0.0567493002502703, 0.1958068453785446, 0.2080023997492526, -0.255976443653572, 0.110028682878924]| 12.1443405151367188|      0.00390625|[720, 224, 0, 32]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      17|[1.404529060104324, -0.0109129293301463, 0.1862516880649433, 2.0232338584674063, -0.0422266860327551, -0.1073978519602493, 0.0377070791857075, -0.1567542741537145, -0.1286598671517342, -0.152616876990378, -0.3573703253312143, 0.3163905320258871, 0.0924040296699629, -0.2431565671692691, -0.1489442719459872, -0.0656771547323786, 0.2806640346531701, 0.0571102551775196, 0.1965994007779791, 0.2082013830638964, -0.2557556432933989, 0.1091046212403245]| 12.1443223953247070|      0.00781250|[766, 238, 0, 34]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      18|[1.404529060104324, -0.0109129293301463, 0.1862516880649433, 2.0232338584674063, -0.0422266860327551, -0.1073978519602493, 0.0377070791857075, -0.1567542741537145, -0.1286598671517342, -0.152616876990378, -0.3573703253312143, 0.3163905320258871, 0.0924040296699629, -0.2431565671692691, -0.1489442719459872, -0.0656771547323786, 0.2806640346531701, 0.0571102551775196, 0.1965994007779791, 0.2082013830638964, -0.2557556432933989, 0.1091046212403245]| 12.1443223953247070|      0.00390625|[811, 252, 0, 36]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      19|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00781250|[854, 266, 0, 38]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      20|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00390625|[898, 280, 0, 40]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      21|[1.4052708172438086, -0.0111232892062359, 0.1870628965178307, 2.026676163072907, -0.0422855671088956, -0.1073766316226366, 0.0380175662055873, -0.1566100826685841, -0.1291598536641751, -0.1526296362728369, -0.3578159860129826, 0.3162570487535908, 0.0919128466901065, -0.2426338555151801, -0.1489984382701297, -0.0658118562075736, 0.2809335651735859, 0.0569087796024063, 0.1969136456380114, 0.208511354561613, -0.2549122587943155, 0.1092237322321966]| 12.1443119049072266|      0.00195312|[942, 294, 0, 42]                                                          |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      22|[1.40450867079444, -0.0109176971070264, 0.187396696898815, 2.028074086942716, -0.0423680168452104, -0.1073042320961798, 0.0381159731384954, -0.156386369276679, -0.1292703806817781, -0.1524292060647397, -0.3578673741937645, 0.3165999202189255, 0.0921168262543458, -0.2420749694967906, -0.1487397785328851, -0.0662051003205302, 0.2811548690867325, 0.0565992451196058, 0.1965284616630384, 0.2085070610451603, -0.2549109123307398, 0.1091101286474139]| 12.1443090438842773|      0.00390625|[987, 308, 0, 44]                                                          |  | trying linear partial model with 26 points | iterate success | actual_k=7
      23|[1.40450867079444, -0.0109176971070264, 0.187396696898815, 2.028074086942716, -0.0423680168452104, -0.1073042320961798, 0.0381159731384954, -0.156386369276679, -0.1292703806817781, -0.1524292060647397, -0.3578673741937645, 0.3165999202189255, 0.0921168262543458, -0.2420749694967906, -0.1487397785328851, -0.0662051003205302, 0.2811548690867325, 0.0565992451196058, 0.1965284616630384, 0.2085070610451603, -0.2549109123307398, 0.1091101286474139]| 12.1443090438842773|      0.00195312|[1032, 322, 0, 46]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      24|[1.4031906168094577, -0.0113419076643666, 0.1874192492583419, 2.028631262507968, -0.0423638998210598, -0.107886052989088, 0.0380361157724983, -0.1569128740366966, -0.1292230403246113, -0.1522548507892488, -0.3579086064898884, 0.3169618697094022, 0.0918497313655099, -0.2420539600842906, -0.1485600242974524, -0.0661620879806123, 0.2815042559002195, 0.0570458227759896, 0.1964694572752473, 0.2087231303789404, -0.2544830240068786, 0.1087381657335832]| 12.1443061828613281|      0.00390625|[1077, 336, 0, 48]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      25|[1.4031906168094577, -0.0113419076643666, 0.1874192492583419, 2.028631262507968, -0.0423638998210598, -0.107886052989088, 0.0380361157724983, -0.1569128740366966, -0.1292230403246113, -0.1522548507892488, -0.3579086064898884, 0.3169618697094022, 0.0918497313655099, -0.2420539600842906, -0.1485600242974524, -0.0661620879806123, 0.2815042559002195, 0.0570458227759896, 0.1964694572752473, 0.2087231303789404, -0.2544830240068786, 0.1087381657335832]| 12.1443061828613281|      0.00195312|[1121, 350, 0, 50]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      26|[1.4027339408399222, -0.0116023004412611, 0.187832341644703, 2.029934396332825, -0.04288924452354, -0.1082003464292755, 0.0381133864473256, -0.1569034729411331, -0.1294027971800795, -0.1530907358603693, -0.3581805622951205, 0.3168960500764743, 0.0917076042698459, -0.2417536009342271, -0.1482483641219728, -0.0658479328481225, 0.2813564777200486, 0.0573670693187988, 0.1966115960491819, 0.2088729077579118, -0.2545049245172883, 0.1088089217647964]| 12.1443042755126953|      0.00390625|[1167, 364, 0, 52]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      27|[1.4027339408399222, -0.0116023004412611, 0.187832341644703, 2.029934396332825, -0.04288924452354, -0.1082003464292755, 0.0381133864473256, -0.1569034729411331, -0.1294027971800795, -0.1530907358603693, -0.3581805622951205, 0.3168960500764743, 0.0917076042698459, -0.2417536009342271, -0.1482483641219728, -0.0658479328481225, 0.2813564777200486, 0.0573670693187988, 0.1966115960491819, 0.2088729077579118, -0.2545049245172883, 0.1088089217647964]| 12.1443042755126953|      0.00195312|[1213, 378, 0, 54]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      28|[1.4015659283461142, -0.0120554559923661, 0.1880680735443754, 2.0309429492467106, -0.0428257815745832, -0.1080241693325214, 0.0379869995780378, -0.1565953806710353, -0.1293661752557756, -0.1525638576702408, -0.3579962982123931, 0.3170228882332601, 0.0917021957253887, -0.2415964357286417, -0.1484304914414609, -0.0661528292360697, 0.2813569698436894, 0.0573892466406934, 0.197189890326163, 0.20915520783589, -0.2544710519128938, 0.1091705609441958]| 12.1443004608154297|      0.00390625|[1257, 392, 0, 56]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      29|[1.4015659283461142, -0.0120554559923661, 0.1880680735443754, 2.0309429492467106, -0.0428257815745832, -0.1080241693325214, 0.0379869995780378, -0.1565953806710353, -0.1293661752557756, -0.1525638576702408, -0.3579962982123931, 0.3170228882332601, 0.0917021957253887, -0.2415964357286417, -0.1484304914414609, -0.0661528292360697, 0.2813569698436894, 0.0573892466406934, 0.197189890326163, 0.20915520783589, -0.2544710519128938, 0.1091705609441958]| 12.1443004608154297|      0.00195312|[1302, 406, 0, 58]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      30|[1.400296620261, -0.0129584640629556, 0.1885491310017095, 2.0316295275385308, -0.0429996652591255, -0.1077625537082919, 0.0380317215382856, -0.1565085132600732, -0.1289519424791507, -0.15242677494503, -0.3577671416043141, 0.3170564614587231, 0.0916182606597488, -0.2413892101373489, -0.1483336258559615, -0.0663944498549223, 0.2814572793536304, 0.057149209504165, 0.1969574963169362, 0.2092026426985425, -0.2544221307155869, 0.1094688876784978]| 12.1442975997924805|      0.00390625|[1346, 420, 0, 60]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      31|[1.400296620261, -0.0129584640629556, 0.1885491310017095, 2.0316295275385308, -0.0429996652591255, -0.1077625537082919, 0.0380317215382856, -0.1565085132600732, -0.1289519424791507, -0.15242677494503, -0.3577671416043141, 0.3170564614587231, 0.0916182606597488, -0.2413892101373489, -0.1483336258559615, -0.0663944498549223, 0.2814572793536304, 0.057149209504165, 0.1969574963169362, 0.2092026426985425, -0.2544221307155869, 0.1094688876784978]| 12.1442975997924805|      0.00195312|[1390, 434, 0, 62]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      32|[1.3989591140848223, -0.0132522186112642, 0.1891372200576363, 2.032474041861382, -0.043063621439705, -0.1079902380652563, 0.0381285472747221, -0.1565652940650671, -0.1288268257352689, -0.1525810350104389, -0.3574992757879564, 0.31695920499981, 0.0915168435762501, -0.241068990672309, -0.1488689638633724, -0.0666919792311126, 0.2814517134141801, 0.0567232813830422, 0.1968976226158276, 0.2091410344934877, -0.2543854538919896, 0.1095834767236638]| 12.1442937850952148|      0.00390625|[1436, 448, 0, 64]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      33|[1.3989591140848223, -0.0132522186112642, 0.1891372200576363, 2.032474041861382, -0.043063621439705, -0.1079902380652563, 0.0381285472747221, -0.1565652940650671, -0.1288268257352689, -0.1525810350104389, -0.3574992757879564, 0.31695920499981, 0.0915168435762501, -0.241068990672309, -0.1488689638633724, -0.0666919792311126, 0.2814517134141801, 0.0567232813830422, 0.1968976226158276, 0.2091410344934877, -0.2543854538919896, 0.1095834767236638]| 12.1442937850952148|      0.00195312|[1479, 462, 0, 66]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      34|[1.3975931858386106, -0.0135077042977331, 0.1891057152771749, 2.0329805754944, -0.0427561821906547, -0.1079884888518559, 0.0382989782217785, -0.1565940877663227, -0.128714813332238, -0.1525455328137559, -0.3570571432943125, 0.3170008332693348, 0.091258765936617, -0.2408979098140609, -0.1497167597468338, -0.0664923540302604, 0.2817435314307229, 0.0568577279257197, 0.1970515667741806, 0.208906344078638, -0.2547522775487156, 0.1092376095799193]| 12.1442909240722656|      0.00390625|[1522, 476, 0, 68]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      35|[1.3975931858386106, -0.0135077042977331, 0.1891057152771749, 2.0329805754944, -0.0427561821906547, -0.1079884888518559, 0.0382989782217785, -0.1565940877663227, -0.128714813332238, -0.1525455328137559, -0.3570571432943125, 0.3170008332693348, 0.091258765936617, -0.2408979098140609, -0.1497167597468338, -0.0664923540302604, 0.2817435314307229, 0.0568577279257197, 0.1970515667741806, 0.208906344078638, -0.2547522775487156, 0.1092376095799193]| 12.1442909240722656|      0.00195312|[1565, 490, 0, 70]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      36|[1.3970237515731854, -0.0137013981160408, 0.1889229920865838, 2.0341382928762224, -0.0420545956712771, -0.1074084648751911, 0.0379667748880251, -0.1560211713190139, -0.1285462948913804, -0.1524035391748311, -0.3575483925805108, 0.3169898381881198, 0.091302186620277, -0.2410627913047453, -0.1500327241756246, -0.0661068032506979, 0.2818929633675147, 0.0567511621650296, 0.197113916066464, 0.2087080251487415, -0.2544479146295693, 0.1095112537614411]| 12.1442890167236328|      0.00390625|[1609, 504, 0, 72]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      37|[1.3970237515731854, -0.0137013981160408, 0.1889229920865838, 2.0341382928762224, -0.0420545956712771, -0.1074084648751911, 0.0379667748880251, -0.1560211713190139, -0.1285462948913804, -0.1524035391748311, -0.3575483925805108, 0.3169898381881198, 0.091302186620277, -0.2410627913047453, -0.1500327241756246, -0.0661068032506979, 0.2818929633675147, 0.0567511621650296, 0.197113916066464, 0.2087080251487415, -0.2544479146295693, 0.1095112537614411]| 12.1442890167236328|      0.00195312|[1655, 518, 0, 74]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      38|[1.3959669364058538, -0.0142760343308421, 0.1890207475724423, 2.0348727997139857, -0.0422439497847719, -0.1078451340383629, 0.0379839767400377, -0.1558185454380832, -0.1291458280262276, -0.1522884802428196, -0.357717223062977, 0.3171882301066539, 0.0912598262565264, -0.2412926356009048, -0.1506067414317195, -0.0658683004668132, 0.2823667577389821, 0.0568410818858094, 0.1971542922543784, 0.2084575341403863, -0.2545461696353473, 0.1101133726587161]| 12.1442861557006836|      0.00390625|[1699, 532, 0, 76]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      39|[1.3959669364058538, -0.0142760343308421, 0.1890207475724423, 2.0348727997139857, -0.0422439497847719, -0.1078451340383629, 0.0379839767400377, -0.1558185454380832, -0.1291458280262276, -0.1522884802428196, -0.357717223062977, 0.3171882301066539, 0.0912598262565264, -0.2412926356009048, -0.1506067414317195, -0.0658683004668132, 0.2823667577389821, 0.0568410818858094, 0.1971542922543784, 0.2084575341403863, -0.2545461696353473, 0.1101133726587161]| 12.1442861557006836|      0.00195312|[1743, 546, 0, 78]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      40|[1.3947596677481475, -0.0149667667815516, 0.1891786392154508, 2.0355077499258116, -0.0426840422469704, -0.1076111488776801, 0.0379670285611914, -0.1555876206653925, -0.129114605792148, -0.1525079099891777, -0.3578853477694464, 0.3175061808156941, 0.0911514086812103, -0.2415864003225459, -0.1502454359620902, -0.0662217808510287, 0.2823501119604546, 0.0562378966256476, 0.1969150272990622, 0.2084816128441569, -0.2542378863777366, 0.1097956426751447]| 12.1442832946777344|      0.00390625|[1787, 560, 0, 80]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      41|[1.3947596677481475, -0.0149667667815516, 0.1891786392154508, 2.0355077499258116, -0.0426840422469704, -0.1076111488776801, 0.0379670285611914, -0.1555876206653925, -0.129114605792148, -0.1525079099891777, -0.3578853477694464, 0.3175061808156941, 0.0911514086812103, -0.2415864003225459, -0.1502454359620902, -0.0662217808510287, 0.2823501119604546, 0.0562378966256476, 0.1969150272990622, 0.2084816128441569, -0.2542378863777366, 0.1097956426751447]| 12.1442832946777344|      0.00195312|[1831, 574, 0, 82]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      42|[1.393465011104666, -0.0151835576342278, 0.1893060423675179, 2.0365296723773234, -0.0425245575953023, -0.1076617486170273, 0.038351340240619, -0.1556753019625724, -0.129578255625759, -0.1526879588418662, -0.3578011748192731, 0.3177348361213267, 0.0914689005544613, -0.2418963932917578, -0.1506103931902455, -0.0658621159154077, 0.2822778946146177, 0.0559757855040093, 0.1969655982366617, 0.2085395430798188, -0.2542032710232038, 0.1097758604577432]| 12.1442794799804688|      0.00390625|[1874, 588, 0, 84]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      43|[1.393465011104666, -0.0151835576342278, 0.1893060423675179, 2.0365296723773234, -0.0425245575953023, -0.1076617486170273, 0.038351340240619, -0.1556753019625724, -0.129578255625759, -0.1526879588418662, -0.3578011748192731, 0.3177348361213267, 0.0914689005544613, -0.2418963932917578, -0.1506103931902455, -0.0658621159154077, 0.2822778946146177, 0.0559757855040093, 0.1969655982366617, 0.2085395430798188, -0.2542032710232038, 0.1097758604577432]| 12.1442794799804688|      0.00195312|[1919, 602, 0, 86]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      44|[1.392341856471231, -0.0157064465183316, 0.1897276143017912, 2.0378226582068337, -0.0426906033770614, -0.1075237737277277, 0.0382455455967261, -0.1557935156843554, -0.1296582497138758, -0.1526178319954493, -0.3578140918627603, 0.3178477995116105, 0.0912974148256164, -0.2423069402399466, -0.1505930970971566, -0.0660794888376292, 0.2824249205222924, 0.0561185237145746, 0.1970112151138524, 0.2084204568599086, -0.254244722034169, 0.1096062270050819]| 12.1442756652832031|      0.00390625|[1964, 616, 0, 88]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
      45|[1.392341856471231, -0.0157064465183316, 0.1897276143017912, 2.0378226582068337, -0.0426906033770614, -0.1075237737277277, 0.0382455455967261, -0.1557935156843554, -0.1296582497138758, -0.1526178319954493, -0.3578140918627603, 0.3178477995116105, 0.0912974148256164, -0.2423069402399466, -0.1505930970971566, -0.0660794888376292, 0.2824249205222924, 0.0561185237145746, 0.1970112151138524, 0.2084204568599086, -0.254244722034169, 0.1096062270050819]| 12.1442756652832031|      0.00195312|[2008, 630, 0, 90]                                                         |  | trying linear partial model with 26 points | exploitation failed, decreasing delta | actual_k=7
      46|[1.391466427772523, -0.016467129490763, 0.1899679395719647, 2.038692910406883, -0.0427707201376227, -0.1076016667688962, 0.0374490850008585, -0.1557729632386163, -0.1293981682043808, -0.1528275038343903, -0.3579695365829267, 0.3178637552690931, 0.091326002092755, -0.2423399476985263, -0.1502805289358096, -0.0657670179685568, 0.2822065447618731, 0.0560700757193106, 0.1965752740396162, 0.2084370081686831, -0.2540126097742559, 0.1102225341133203]| 12.1442728042602539|      0.00390625|[2055, 644, 0, 92]                                                         |  | trying linear partial model with 26 points | iterate success | actual_k=7
