k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089245907026829, 0.0547629287431201, 0.136909578809204, 0.7790905950322543, -0.0027062012037119, 0.0008227084676373, -0.0073877908116776, 0.0044155012521496, -0.0047443414481978, 0.0025997415796645, -0.003035004981197, -0.0076433159317734, -0.0039602840418833, -0.0079571044895866, 0.0020292297317434, 0.0022670496237629, 0.0063481519390607, 0.0019723075251086, -0.0002234757306189, 0.0079065895778471, -0.0010091106419376, 0.0105106093078414]| 13.1515474319458008|     10.00000000|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[1.4588970105832373, 0.1314463281830567, 0.3259444211212352, 1.872234673975103, 0.0046040395919934, 0.0116884308383176, -0.016769051322457, 0.0070319781592503, -0.0059249930965572, -0.0022856911979811, -0.0046641391569863, -0.0194776230806357, -0.0043119254811447, 0.0007595223799289, -0.0024730720120939, -0.0031409189745079, -0.0006498999680533, 0.0056565865236131, 0.0011131752290132, 0.0097207028543335, -0.0021710401172643, 0.0117030075064066]| 12.1464262008666992|      1.00000000|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      13|[1.4588970105832373, 0.1314463281830567, 0.3259444211212352, 1.872234673975103, 0.0046040395919934, 0.0116884308383176, -0.016769051322457, 0.0070319781592503, -0.0059249930965572, -0.0022856911979811, -0.0046641391569863, -0.0194776230806357, -0.0043119254811447, 0.0007595223799289, -0.0024730720120939, -0.0031409189745079, -0.0006498999680533, 0.0056565865236131, 0.0011131752290132, 0.0097207028543335, -0.0021710401172643, 0.0117030075064066]| 12.1464262008666992|      0.10000000|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.4588970105832373, 0.1314463281830567, 0.3259444211212352, 1.872234673975103, 0.0046040395919934, 0.0116884308383176, -0.016769051322457, 0.0070319781592503, -0.0059249930965572, -0.0022856911979811, -0.0046641391569863, -0.0194776230806357, -0.0043119254811447, 0.0007595223799289, -0.0024730720120939, -0.0031409189745079, -0.0006498999680533, 0.0056565865236131, 0.0011131752290132, 0.0097207028543335, -0.0021710401172643, 0.0117030075064066]| 12.1464262008666992|      0.01000000|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.464748910606555, 0.1318599415960149, 0.3273515731910212, 1.880209696417275, 0.0045944942808337, 0.0116837083040086, -0.0167672967564198, 0.0070243797492141, -0.0059481261046247, -0.0022960763559986, -0.0046328921725532, -0.0194932292444663, -0.0043178714016197, 0.000773803426993, -0.0024715549399206, -0.0031297546330504, -0.0006486624761676, 0.0056732562835058, 0.0011148273461102, 0.0097036582460647, -0.0021785365537235, 0.0116931123474721]| 12.1458873748779297|      0.10000000|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[1.464748910606555, 0.1318599415960149, 0.3273515731910212, 1.880209696417275, 0.0045944942808337, 0.0116837083040086, -0.0167672967564198, 0.0070243797492141, -0.0059481261046247, -0.0022960763559986, -0.0046328921725532, -0.0194932292444663, -0.0043178714016197, 0.000773803426993, -0.0024715549399206, -0.0031297546330504, -0.0006486624761676, 0.0056732562835058, 0.0011148273461102, 0.0097036582460647, -0.0021785365537235, 0.0116931123474721]| 12.1458873748779297|      0.01000000|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.4705398078369696, 0.1322158799920976, 0.3287987269705878, 1.8882241025489384, 0.0045859260308014, 0.011683452200443, -0.0167840777039506, 0.0070005124762661, -0.005952165832454, -0.0022454596174206, -0.0046052025083079, -0.019503563409065, -0.0042837568693888, 0.0007500802987295, -0.0024395163737652, -0.0031451151497432, -0.0006136892326924, 0.0056747951822286, 0.0011671465235918, 0.009740247178787, -0.0021448564224948, 0.0116856350718705]| 12.1454439163208008|      0.10000000|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      18|[1.4705398078369696, 0.1322158799920976, 0.3287987269705878, 1.8882241025489384, 0.0045859260308014, 0.011683452200443, -0.0167840777039506, 0.0070005124762661, -0.005952165832454, -0.0022454596174206, -0.0046052025083079, -0.019503563409065, -0.0042837568693888, 0.0007500802987295, -0.0024395163737652, -0.0031451151497432, -0.0006136892326924, 0.0056747951822286, 0.0011671465235918, 0.009740247178787, -0.0021448564224948, 0.0116856350718705]| 12.1454439163208008|      0.01000000|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.4762495018875006, 0.1326124164698845, 0.3302744414199002, 1.8962895122594259, 0.004591068331765, 0.0116981420867157, -0.0167703333113673, 0.0070218793080336, -0.0059570278662941, -0.0022110511920639, -0.0045804348164863, -0.0195677094606434, -0.0042899590489896, 0.0007766251095985, -0.0023678836196967, -0.0031495018569788, -0.0006116843654394, 0.005688469602489, 0.0011477188949949, 0.0097293657024654, -0.0021566796139643, 0.0116791471858024]| 12.1450939178466797|      0.10000000|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.4762495018875006, 0.1326124164698845, 0.3302744414199002, 1.8962895122594259, 0.004591068331765, 0.0116981420867157, -0.0167703333113673, 0.0070218793080336, -0.0059570278662941, -0.0022110511920639, -0.0045804348164863, -0.0195677094606434, -0.0042899590489896, 0.0007766251095985, -0.0023678836196967, -0.0031495018569788, -0.0006116843654394, 0.005688469602489, 0.0011477188949949, 0.0097293657024654, -0.0021566796139643, 0.0116791471858024]| 12.1450939178466797|      0.01000000|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.4817589934483626, 0.1328301829550401, 0.3316503603780856, 1.9045132353957965, 0.0045981087658387, 0.0116366292728751, -0.0168415432537819, 0.007070930295877, -0.0059679192342372, -0.0022440617802628, -0.0046755478504393, -0.0195099217970834, -0.0042648579201404, 0.0007923973503765, -0.0023546339091125, -0.0032085436997922, -0.0006879679713348, 0.0057499802369825, 0.001263263560723, 0.0095865188510032, -0.0021090075104929, 0.0116640035735573]| 12.1448373794555664|      0.10000000|[2202, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      22|[1.4817589934483626, 0.1328301829550401, 0.3316503603780856, 1.9045132353957965, 0.0045981087658387, 0.0116366292728751, -0.0168415432537819, 0.007070930295877, -0.0059679192342372, -0.0022440617802628, -0.0046755478504393, -0.0195099217970834, -0.0042648579201404, 0.0007923973503765, -0.0023546339091125, -0.0032085436997922, -0.0006879679713348, 0.0057499802369825, 0.001263263560723, 0.0095865188510032, -0.0021090075104929, 0.0116640035735573]| 12.1448373794555664|      0.01000000|[2307, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.4871486405763101, 0.1331205081782597, 0.3331515894346958, 1.9127949826057131, 0.0045918372090341, 0.0116658789652471, -0.0169129177376184, 0.0071064176881358, -0.0060089663586044, -0.0022813749384692, -0.0046874017707982, -0.0194963018289806, -0.0042530053386475, 0.0007463503337801, -0.0024317718097605, -0.00318689687451, -0.0007087088335525, 0.0057511675389255, 0.0012258999911728, 0.009646596737132, -0.0020688103922908, 0.0116616747792398]| 12.1446752548217773|      0.10000000|[2413, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.4871486405763101, 0.1331205081782597, 0.3331515894346958, 1.9127949826057131, 0.0045918372090341, 0.0116658789652471, -0.0169129177376184, 0.0071064176881358, -0.0060089663586044, -0.0022813749384692, -0.0046874017707982, -0.0194963018289806, -0.0042530053386475, 0.0007463503337801, -0.0024317718097605, -0.00318689687451, -0.0007087088335525, 0.0057511675389255, 0.0012258999911728, 0.009646596737132, -0.0020688103922908, 0.0116616747792398]| 12.1446752548217773|      0.01000000|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.4918202886048866, 0.1330855738853315, 0.3348166242397603, 1.9214759782561006, 0.0045108514890557, 0.0116787085219828, -0.0168987761690737, 0.0071533055418792, -0.0060405344425391, -0.0022372293971665, -0.0047089929382426, -0.0194940658319393, -0.0043098751643598, 0.0007756218364871, -0.0023922301990643, -0.0032531096266837, -0.0007680639309163, 0.0057269435461611, 0.0012373390282728, 0.0095379754112893, -0.0021303925560189, 0.0116546522232882]| 12.1446037292480469|      0.10000000|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      26|[1.4918202886048866, 0.1330855738853315, 0.3348166242397603, 1.9214759782561006, 0.0045108514890557, 0.0116787085219828, -0.0168987761690737, 0.0071533055418792, -0.0060405344425391, -0.0022372293971665, -0.0047089929382426, -0.0194940658319393, -0.0043098751643598, 0.0007756218364871, -0.0023922301990643, -0.0032531096266837, -0.0007680639309163, 0.0057269435461611, 0.0012373390282728, 0.0095379754112893, -0.0021303925560189, 0.0116546522232882]| 12.1446037292480469|      0.01000000|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.4918202886048866, 0.1330855738853315, 0.3348166242397603, 1.9214759782561006, 0.0045108514890557, 0.0116787085219828, -0.0168987761690737, 0.0071533055418792, -0.0060405344425391, -0.0022372293971665, -0.0047089929382426, -0.0194940658319393, -0.0043098751643598, 0.0007756218364871, -0.0023922301990643, -0.0032531096266837, -0.0007680639309163, 0.0057269435461611, 0.0012373390282728, 0.0095379754112893, -0.0021303925560189, 0.0116546522232882]| 12.1446037292480469|      0.00100000|[2834, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      28|[1.4916915984078143, 0.132762370732302, 0.3349873566856202, 1.9223259397591206, 0.0044538399092442, 0.0117500485031718, -0.0169630824518059, 0.0071739685197556, -0.0059454961611704, -0.0022171153452285, -0.0047814287014074, -0.0193315603287749, -0.0042919698378093, 0.0008519319672134, -0.0023849739282006, -0.0031918991496211, -0.0008538216708493, 0.0059135964524872, 0.0012490810093996, 0.0094915619768159, -0.0022681061939353, 0.0116520841538226]| 12.1446018218994141|      0.01000000|[2940, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      29|[1.4916915984078143, 0.132762370732302, 0.3349873566856202, 1.9223259397591206, 0.0044538399092442, 0.0117500485031718, -0.0169630824518059, 0.0071739685197556, -0.0059454961611704, -0.0022171153452285, -0.0047814287014074, -0.0193315603287749, -0.0042919698378093, 0.0008519319672134, -0.0023849739282006, -0.0031918991496211, -0.0008538216708493, 0.0059135964524872, 0.0012490810093996, 0.0094915619768159, -0.0022681061939353, 0.0116520841538226]| 12.1446018218994141|      0.00100000|[3046, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      30|[1.4915535219259897, 0.1325823043242457, 0.3351210500954276, 1.9232656728463782, 0.0044750122471502, 0.0117322656025013, -0.0169689958827249, 0.0071902234142354, -0.0060295742866793, -0.0023391158270235, -0.0047360259612027, -0.0193350780307488, -0.0043508545160063, 0.0008189415463207, -0.0022877809470635, -0.0032271404349719, -0.0008635371658228, 0.0058789187298867, 0.001268622990893, 0.0095076196501441, -0.0022457107050549, 0.0117211176322788]| 12.1445989608764648|      0.01000000|[3150, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      31|[1.4915535219259897, 0.1325823043242457, 0.3351210500954276, 1.9232656728463782, 0.0044750122471502, 0.0117322656025013, -0.0169689958827249, 0.0071902234142354, -0.0060295742866793, -0.0023391158270235, -0.0047360259612027, -0.0193350780307488, -0.0043508545160063, 0.0008189415463207, -0.0022877809470635, -0.0032271404349719, -0.0008635371658228, 0.0058789187298867, 0.001268622990893, 0.0095076196501441, -0.0022457107050549, 0.0117211176322788]| 12.1445989608764648|      0.00100000|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      32|[1.4911230502767203, 0.1323151423310533, 0.3353749911196623, 1.9240132818101656, 0.0043972554252022, 0.0116748036884042, -0.0169709654712562, 0.0071753231319042, -0.0060629003872509, -0.0024159055349137, -0.0047785978574674, -0.0193839157575077, -0.0042779154615828, 0.0009238876922324, -0.0024085283614849, -0.003205665992228, -0.0008455729793005, 0.0060759314327289, 0.0013181644572832, 0.0094965136266169, -0.0021629283177385, 0.0115825805580531]| 12.1445970535278320|      0.01000000|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      33|[1.4911230502767203, 0.1323151423310533, 0.3353749911196623, 1.9240132818101656, 0.0043972554252022, 0.0116748036884042, -0.0169709654712562, 0.0071753231319042, -0.0060629003872509, -0.0024159055349137, -0.0047785978574674, -0.0193839157575077, -0.0042779154615828, 0.0009238876922324, -0.0024085283614849, -0.003205665992228, -0.0008455729793005, 0.0060759314327289, 0.0013181644572832, 0.0094965136266169, -0.0021629283177385, 0.0115825805580531]| 12.1445970535278320|      0.00100000|[3464, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      34|[1.4905673760797622, 0.1321745298353721, 0.3354996783325424, 1.9247028061567368, 0.0042435743598226, 0.0116292818598783, -0.0168991787410982, 0.0071995133749566, -0.0061906513829529, -0.0025247788469866, -0.0047458715534562, -0.0193961083820081, -0.0043332542104601, 0.0012251065844101, -0.0024361866309407, -0.003222949088509, -0.0009354555382752, 0.0061217641288157, 0.0013770161529872, 0.0095089336589108, -0.0022282768308768, 0.0115006355109663]| 12.1445951461791992|      0.01000000|[3569, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      35|[1.4905673760797622, 0.1321745298353721, 0.3354996783325424, 1.9247028061567368, 0.0042435743598226, 0.0116292818598783, -0.0168991787410982, 0.0071995133749566, -0.0061906513829529, -0.0025247788469866, -0.0047458715534562, -0.0193961083820081, -0.0043332542104601, 0.0012251065844101, -0.0024361866309407, -0.003222949088509, -0.0009354555382752, 0.0061217641288157, 0.0013770161529872, 0.0095089336589108, -0.0022282768308768, 0.0115006355109663]| 12.1445951461791992|      0.00100000|[3675, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      36|[1.4901533731561978, 0.1319183195610917, 0.3357035158296596, 1.9255139368914633, 0.0042289859048107, 0.0117110563565322, -0.0168599947435145, 0.0072532637739911, -0.0061330581611298, -0.0024717465358015, -0.0046822342684771, -0.0194658036338053, -0.004354700787752, 0.0012898158450436, -0.0024298514415109, -0.0032293083404831, -0.0008145592688391, 0.0060918930296003, 0.0014189250582994, 0.0095155034736239, -0.0023191969823187, 0.0115831713136616]| 12.1445932388305664|      0.01000000|[3779, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      37|[1.4901533731561978, 0.1319183195610917, 0.3357035158296596, 1.9255139368914633, 0.0042289859048107, 0.0117110563565322, -0.0168599947435145, 0.0072532637739911, -0.0061330581611298, -0.0024717465358015, -0.0046822342684771, -0.0194658036338053, -0.004354700787752, 0.0012898158450436, -0.0024298514415109, -0.0032293083404831, -0.0008145592688391, 0.0060918930296003, 0.0014189250582994, 0.0095155034736239, -0.0023191969823187, 0.0115831713136616]| 12.1445932388305664|      0.00100000|[3884, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      38|[1.4896183828948748, 0.1316294085048906, 0.3358695639348507, 1.926138530280441, 0.0040480494012462, 0.0117667778598353, -0.016880770249303, 0.007197830716152, -0.0062942367383614, -0.0022708726711908, -0.0046481594274993, -0.0195095049049585, -0.0044610132944445, 0.0012984447179219, -0.0023449887968023, -0.0033624706862824, -0.0009151080697146, 0.0062045052207498, 0.0013301096382951, 0.0095074551728355, -0.0022206850111477, 0.0117478529563907]| 12.1445913314819336|      0.01000000|[3989, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      39|[1.4896183828948748, 0.1316294085048906, 0.3358695639348507, 1.926138530280441, 0.0040480494012462, 0.0117667778598353, -0.016880770249303, 0.007197830716152, -0.0062942367383614, -0.0022708726711908, -0.0046481594274993, -0.0195095049049585, -0.0044610132944445, 0.0012984447179219, -0.0023449887968023, -0.0033624706862824, -0.0009151080697146, 0.0062045052207498, 0.0013301096382951, 0.0095074551728355, -0.0022206850111477, 0.0117478529563907]| 12.1445913314819336|      0.00100000|[4094, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      40|[1.4889571697289004, 0.1313402460747045, 0.3360205984897494, 1.9266700070386802, 0.0041326076538286, 0.0117341790629897, -0.0167000472912629, 0.0073147501668192, -0.0063220400475039, -0.0023941730987127, -0.0046918424636705, -0.0196205959839499, -0.0045060224556965, 0.0012916462550482, -0.0024146363853684, -0.0034845610111515, -0.0008232756814771, 0.0062736456294912, 0.001500597857811, 0.0095276522939021, -0.002068399141836, 0.0117856216297886]| 12.1445894241333008|      0.01000000|[4198, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      41|[1.4889571697289004, 0.1313402460747045, 0.3360205984897494, 1.9266700070386802, 0.0041326076538286, 0.0117341790629897, -0.0167000472912629, 0.0073147501668192, -0.0063220400475039, -0.0023941730987127, -0.0046918424636705, -0.0196205959839499, -0.0045060224556965, 0.0012916462550482, -0.0024146363853684, -0.0034845610111515, -0.0008232756814771, 0.0062736456294912, 0.001500597857811, 0.0095276522939021, -0.002068399141836, 0.0117856216297886]| 12.1445894241333008|      0.00100000|[4303, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      42|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.01000000|[4408, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      43|[1.4882548378180573, 0.1311517108980369, 0.3361136290880586, 1.9272351127968181, 0.0041794775013872, 0.0117081040678543, -0.0166705801142455, 0.0073791105892687, -0.0064748802056486, -0.0022792618628911, -0.0047892965000144, -0.0195812659150583, -0.0043690394866259, 0.0014371613402219, -0.0022985642618107, -0.0035136924244597, -0.0009621431848448, 0.0062016277249922, 0.0015760432178347, 0.0095490976171009, -0.0020164747804207, 0.0117961045429009]| 12.1445875167846680|      0.00100000|[4514, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      44|[1.4875135837252509, 0.1310753882693976, 0.3362347750143235, 1.9277481797430218, 0.0041837502403211, 0.0116862819792215, -0.0167041703531059, 0.0075099634787649, -0.0065758236610873, -0.002224496633972, -0.0045626969292091, -0.0196140750530791, -0.0043829663107752, 0.0014467589743941, -0.0021304020917739, -0.0033770135081056, -0.0009052823567002, 0.0063004864034015, 0.0016223384985446, 0.0095699492445066, -0.001876483294339, 0.0118003207093315]| 12.1445865631103516|      0.01000000|[4618, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      45|[1.4875135837252509, 0.1310753882693976, 0.3362347750143235, 1.9277481797430218, 0.0041837502403211, 0.0116862819792215, -0.0167041703531059, 0.0075099634787649, -0.0065758236610873, -0.002224496633972, -0.0045626969292091, -0.0196140750530791, -0.0043829663107752, 0.0014467589743941, -0.0021304020917739, -0.0033770135081056, -0.0009052823567002, 0.0063004864034015, 0.0016223384985446, 0.0095699492445066, -0.001876483294339, 0.0118003207093315]| 12.1445865631103516|      0.00100000|[4723, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      46|[1.4868591236367459, 0.130848555731531, 0.3363023560106788, 1.9282897338768388, 0.004222895413339, 0.0116175707131056, -0.01674918350685, 0.0076639946372455, -0.0065299249255275, -0.0021780693071364, -0.0045676226387188, -0.0196595860193036, -0.0043830598339645, 0.0012131653007464, -0.0023183331305869, -0.0033444818604469, -0.0011028847791933, 0.0063035114527826, 0.0016418209199875, 0.0097885093744677, -0.0018067504295419, 0.0118320826870478]| 12.1445846557617188|      0.01000000|[4828, 736, 0, 92]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
