k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.20000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[0.25, 0.39, 0.415, 0.39]                                                       |  0.0053136153581918|      0.04000000|[22, 8, 0, 4]                                                              |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      28|[0.225552475643484, 0.3974563387748021, 0.4147319150427192, 0.3789211823069101] |  0.0033548967912793|      0.00160000|[297, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      29|[0.2250127765635462, 0.398309091328257, 0.4146092377817591, 0.377685670965265]  |  0.0033109870273620|      0.00800000|[309, 116, 0, 58]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      30|[0.2250127765635462, 0.398309091328257, 0.4146092377817591, 0.377685670965265]  |  0.0033109870273620|      0.00160000|[320, 120, 0, 60]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      31|[0.2247545800274541, 0.3991876749645947, 0.4145184568494458, 0.3763767843525142]|  0.0032666889019310|      0.00800000|[332, 124, 0, 62]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      32|[0.2247545800274541, 0.3991876749645947, 0.4145184568494458, 0.3763767843525142]|  0.0032666889019310|      0.00160000|[342, 128, 0, 64]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      33|[0.2245105277968946, 0.4000965488996766, 0.4144066378498723, 0.3750876438674537]|  0.0032225376926363|      0.00800000|[352, 132, 0, 66]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[0.2245105277968946, 0.4000965488996766, 0.4144066378498723, 0.3750876438674537]|  0.0032225376926363|      0.00160000|[364, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      35|[0.2242380308656985, 0.4009569176140011, 0.4142636200284614, 0.3737742296141965]|  0.0031786626204848|      0.00800000|[375, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      36|[0.2242380308656985, 0.4009569176140011, 0.4142636200284614, 0.3737742296141965]|  0.0031786626204848|      0.00160000|[386, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      37|[0.2244562025123026, 0.4023197726329463, 0.4148367154100022, 0.3732027499438578]|  0.0031473350245506|      0.00800000|[396, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      38|[0.2244562025123026, 0.4023197726329463, 0.4148367154100022, 0.3732027499438578]|  0.0031473350245506|      0.00160000|[407, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      39|[0.2242389800033366, 0.4032525795605233, 0.4147038957480055, 0.3719279775897295]|  0.0031038117595017|      0.00800000|[418, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      40|[0.2242389800033366, 0.4032525795605233, 0.4147038957480055, 0.3719279775897295]|  0.0031038117595017|      0.00160000|[428, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      41|[0.223121709499822, 0.4036521310429491, 0.4148057579786689, 0.3708594789604221] |  0.0030718918424100|      0.00800000|[439, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      42|[0.223121709499822, 0.4036521310429491, 0.4148057579786689, 0.3708594789604221] |  0.0030718918424100|      0.00160000|[450, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      43|[0.2231502655680316, 0.4045827369976487, 0.4146000899795627, 0.3695746218546747]|  0.0030283320229501|      0.00800000|[461, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[0.2231502655680316, 0.4045827369976487, 0.4146000899795627, 0.3695746218546747]|  0.0030283320229501|      0.00160000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[0.2231502655680316, 0.4045827369976487, 0.4146000899795627, 0.3695746218546747]|  0.0030283320229501|      0.00032000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[0.2231396868131692, 0.404768775377074, 0.4145619725824106, 0.369317279912192]  |  0.0030196777079254|      0.00160000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[0.2226040053248835, 0.4054670321758982, 0.4150858596656564, 0.3680880422988674]|  0.0029835451859981|      0.00800000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      48|[0.2226040053248835, 0.4054670321758982, 0.4150858596656564, 0.3680880422988674]|  0.0029835451859981|      0.00160000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      49|[0.2225312617239693, 0.4063709355125576, 0.4148148317665048, 0.36679799927463]  |  0.0029403772205114|      0.00800000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      50|[0.2225312617239693, 0.4063709355125576, 0.4148148317665048, 0.36679799927463]  |  0.0029403772205114|      0.00160000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      51|[0.2225185173108468, 0.4072883368736416, 0.4146775049253751, 0.365494406676722] |  0.0028975955210626|      0.00800000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[0.2225185173108468, 0.4072883368736416, 0.4146775049253751, 0.365494406676722] |  0.0028975955210626|      0.00160000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[0.2225925206644593, 0.4083107147046855, 0.4145265288664844, 0.3642751965619813]|  0.0028557486366481|      0.00800000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      54|[0.2225925206644593, 0.4083107147046855, 0.4145265288664844, 0.3642751965619813]|  0.0028557486366481|      0.00160000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      55|[0.2221504799476178, 0.4091866281816142, 0.4143636668567705, 0.3630218603934371]|  0.0028144298121333|      0.00800000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      56|[0.2221504799476178, 0.4091866281816142, 0.4143636668567705, 0.3630218603934371]|  0.0028144298121333|      0.00160000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      57|[0.2221339782270958, 0.4101016193873558, 0.4142654331968719, 0.3617130942054959]|  0.0027728090062737|      0.00800000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      58|[0.2221339782270958, 0.4101016193873558, 0.4142654331968719, 0.3617130942054959]|  0.0027728090062737|      0.00160000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      59|[0.2217194733358881, 0.4109155384395658, 0.4140766558141512, 0.3604130616784461]|  0.0027318610809743|      0.00800000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      60|[0.2217194733358881, 0.4109155384395658, 0.4140766558141512, 0.3604130616784461]|  0.0027318610809743|      0.00160000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      61|[0.2217249738959235, 0.411877920798538, 0.4138411081255658, 0.3591567546994874] |  0.0026908339932561|      0.00800000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      62|[0.2217249738959235, 0.411877920798538, 0.4138411081255658, 0.3591567546994874] |  0.0026908339932561|      0.00160000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      63|[0.2214027706485297, 0.4127659390365891, 0.4136000336549374, 0.3578880972296127]|  0.0026499535888433|      0.00800000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      64|[0.2214027706485297, 0.4127659390365891, 0.4136000336549374, 0.3578880972296127]|  0.0026499535888433|      0.00160000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      65|[0.2210915601311286, 0.413733956999217, 0.4134820019080089, 0.3566583989964655] |  0.0026094219647348|      0.00800000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[0.2210915601311286, 0.413733956999217, 0.4134820019080089, 0.3566583989964655] |  0.0026094219647348|      0.00160000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[0.221028420717496, 0.4146512237983269, 0.4133753991669643, 0.3553533047894066] |  0.0025690542533994|      0.00800000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[0.221028420717496, 0.4146512237983269, 0.4133753991669643, 0.3553533047894066] |  0.0025690542533994|      0.00160000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[0.2202210859074439, 0.4148738200759423, 0.412948089626484, 0.354058674356316]  |  0.0025366111658514|      0.00800000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      70|[0.2202210859074439, 0.4148738200759423, 0.412948089626484, 0.354058674356316]  |  0.0025366111658514|      0.00160000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[0.2203245882708443, 0.4158538284148137, 0.4127801055132434, 0.3528094136732671]|  0.0024964904878289|      0.00800000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[0.2203245882708443, 0.4158538284148137, 0.4127801055132434, 0.3528094136732671]|  0.0024964904878289|      0.00160000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[0.2201957982763533, 0.4167580933893045, 0.4125621715088018, 0.3515139512990794]|  0.0024565961211920|      0.00800000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[0.2201957982763533, 0.4167580933893045, 0.4125621715088018, 0.3515139512990794]|  0.0024565961211920|      0.00160000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[0.2200812869345093, 0.417718615606202, 0.4125043525760467, 0.3502407894105316] |  0.0024172442499548|      0.00800000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[0.2200812869345093, 0.417718615606202, 0.4125043525760467, 0.3502407894105316] |  0.0024172442499548|      0.00160000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[0.2200132835459107, 0.4185972917113076, 0.4122309511305651, 0.348933672165957] |  0.0023782597854733|      0.00800000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[0.2200132835459107, 0.4185972917113076, 0.4122309511305651, 0.348933672165957] |  0.0023782597854733|      0.00160000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[0.219941948452928, 0.4194531599273321, 0.412104063274035, 0.3475896854200501]  |  0.0023396937176585|      0.00800000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[0.219941948452928, 0.4194531599273321, 0.412104063274035, 0.3475896854200501]  |  0.0023396937176585|      0.00160000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
