k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0]                                                                      |  6.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.90000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      12|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.28242954|[68, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      13|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.25418658|[74, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      14|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.22876792|[80, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.20589113|[85, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.18530202|[90, 32, 0, 32]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[1.0, 1.0]                                                                      |  6.0000000000000000|      0.16677182|[95, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[1.0986429873518357, 0.8655291853572867]                                        |  4.9012789726257324|      0.18530202|[100, 36, 0, 36]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[1.0986429873518357, 0.8655291853572867]                                        |  4.9012789726257324|      0.16677182|[106, 38, 0, 38]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[1.0986429873518357, 0.8655291853572867]                                        |  4.9012789726257324|      0.15009464|[111, 40, 0, 40]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[1.1789135738129104, 0.7387024039026809]                                        |  4.0651578903198242|      0.16677182|[116, 42, 0, 42]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      22|[1.1789135738129104, 0.7387024039026809]                                        |  4.0651578903198242|      0.15009464|[121, 44, 0, 44]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[1.1789135738129104, 0.7387024039026809]                                        |  4.0651578903198242|      0.13508517|[126, 46, 0, 46]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[1.1789135738129104, 0.7387024039026809]                                        |  4.0651578903198242|      0.12157665|[131, 48, 0, 48]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[1.2371775853143492, 0.6319963220460463]                                        |  3.4777314662933350|      0.13508517|[136, 50, 0, 50]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      26|[1.2371775853143492, 0.6319963220460463]                                        |  3.4777314662933350|      0.12157665|[142, 52, 0, 52]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[1.2371775853143492, 0.6319963220460463]                                        |  3.4777314662933350|      0.10941899|[147, 54, 0, 54]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[1.2866744331081807, 0.5344126285258873]                                        |  3.0085766315460205|      0.12157665|[152, 56, 0, 56]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      29|[1.2866744331081807, 0.5344126285258873]                                        |  3.0085766315460205|      0.10941899|[158, 58, 0, 58]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[1.2866744331081807, 0.5344126285258873]                                        |  3.0085766315460205|      0.09847709|[163, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[1.3331662866606258, 0.447601080612414]                                         |  2.6293036937713623|      0.10941899|[169, 62, 0, 62]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      32|[1.3331662866606258, 0.447601080612414]                                         |  2.6293036937713623|      0.09847709|[174, 64, 0, 64]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.3331662866606258, 0.447601080612414]                                         |  2.6293036937713623|      0.08862938|[180, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[1.371101622768802, 0.3675006593548535]                                         |  2.3189878463745117|      0.09847709|[186, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      35|[1.371101622768802, 0.3675006593548535]                                         |  2.3189878463745117|      0.08862938|[191, 70, 0, 70]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[1.371101622768802, 0.3675006593548535]                                         |  2.3189878463745117|      0.07976644|[196, 72, 0, 72]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[1.4034375500425742, 0.2945823951922909]                                        |  2.0627138614654541|      0.08862938|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      38|[1.4034375500425742, 0.2945823951922909]                                        |  2.0627138614654541|      0.07976644|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[1.4034375500425742, 0.2945823951922909]                                        |  2.0627138614654541|      0.07178980|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[1.4350514495389934, 0.2301282520675047]                                        |  1.8492851257324219|      0.07976644|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[1.4350514495389934, 0.2301282520675047]                                        |  1.8492851257324219|      0.07178980|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      42|[1.4350514495389934, 0.2301282520675047]                                        |  1.8492851257324219|      0.06461082|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      43|[1.4613799056272008, 0.1711251138633325]                                        |  1.6701412200927734|      0.07178980|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[1.4613799056272008, 0.1711251138633325]                                        |  1.6701412200927734|      0.06461082|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      45|[1.487831773231326, 0.1121771994118175]                                         |  1.5025553703308105|      0.07178980|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      46|[1.487831773231326, 0.1121771994118175]                                         |  1.5025553703308105|      0.06461082|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      47|[1.487831773231326, 0.1121771994118175]                                         |  1.5025553703308105|      0.05814974|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      48|[1.5130911965243763, 0.0598001677240134]                                        |  1.3611043691635132|      0.06461082|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      49|[1.5130911965243763, 0.0598001677240134]                                        |  1.3611043691635132|      0.05814974|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.537027718630053, 0.0068054998506586]                                         |  1.2280105352401733|      0.06461082|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[1.537027718630053, 0.0068054998506586]                                         |  1.2280105352401733|      0.05814974|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.537027718630053, 0.0068054998506586]                                         |  1.2280105352401733|      0.05233476|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      53|[1.5597810851166558, -0.040324233476401]                                        |  1.1150853633880615|      0.05814974|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      54|[1.5597810851166558, -0.040324233476401]                                        |  1.1150853633880615|      0.05233476|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      55|[1.5597810851166558, -0.040324233476401]                                        |  1.1150853633880615|      0.04710129|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.5805097049408987, -0.0826190978767542]                                       |  1.0187610387802124|      0.05233476|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      57|[1.5805097049408987, -0.0826190978767542]                                       |  1.0187610387802124|      0.04710129|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.599875128522224, -0.1255552318897056]                                        |  0.9272773861885071|      0.05233476|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[1.599875128522224, -0.1255552318897056]                                        |  0.9272773861885071|      0.04710129|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.599875128522224, -0.1255552318897056]                                        |  0.9272773861885071|      0.04239116|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      61|[1.6187716968359935, -0.1635016415469772]                                       |  0.8489497303962708|      0.04710129|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[1.6187716968359935, -0.1635016415469772]                                       |  0.8489497303962708|      0.04239116|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.6366466659060876, -0.2019398488498369]                                       |  0.7743096351623535|      0.04710129|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[1.6366466659060876, -0.2019398488498369]                                       |  0.7743096351623535|      0.04239116|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.6366466659060876, -0.2019398488498369]                                       |  0.7743096351623535|      0.03815204|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      66|[1.6540298088256367, -0.2359016610095145]                                       |  0.7102026343345642|      0.04239116|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      67|[1.6540298088256367, -0.2359016610095145]                                       |  0.7102026343345642|      0.03815204|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      68|[1.671955704865577, -0.2695801496052924]                                        |  0.6489468216896057|      0.04239116|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      69|[1.671955704865577, -0.2695801496052924]                                        |  0.6489468216896057|      0.03815204|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      70|[1.6889398227123955, -0.3037432595910076]                                       |  0.5904588103294373|      0.04239116|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[1.6889398227123955, -0.3037432595910076]                                       |  0.5904588103294373|      0.03815204|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      72|[1.6889398227123955, -0.3037432595910076]                                       |  0.5904588103294373|      0.03433684|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      73|[1.704564731192721, -0.3343190783495512]                                        |  0.5401685237884521|      0.03815204|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[1.704564731192721, -0.3343190783495512]                                        |  0.5401685237884521|      0.03433684|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      75|[1.7210165851907169, -0.3644580059648876]                                       |  0.4920837283134460|      0.03815204|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[1.7210165851907169, -0.3644580059648876]                                       |  0.4920837283134460|      0.03433684|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      77|[1.7210165851907169, -0.3644580059648876]                                       |  0.4920837283134460|      0.03090315|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      78|[1.7344868269506453, -0.392270908325589]                                        |  0.4506797492504120|      0.03433684|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      79|[1.7344868269506453, -0.392270908325589]                                        |  0.4506797492504120|      0.03090315|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      80|[1.748358075671793, -0.4198860022003686]                                        |  0.4110201299190521|      0.03433684|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
