k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 5.0]                                                                      |149.7192190771219771|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 5.0]                                                                      |149.7192190771219771|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 5.0]                                                                      |149.7192190771219771|      0.04000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.0, 5.0]                                                                      |149.7192190771219771|      0.00800000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.9920302825427618, 4.9993045838283505]                                        |128.8847656250000000|      0.04000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.9520695672470225, 4.9975322314218396]                                        | 54.1197624206542969|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       6|[0.9520695672470225, 4.9975322314218396]                                        | 54.1197624206542969|      0.04000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.9520695672470225, 4.9975322314218396]                                        | 54.1197624206542969|      0.00800000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.9441215084575928, 4.996622087762976]                                         | 44.0392417907714844|      0.04000000|[49, 17, 0, 17]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.9441215084575928, 4.996622087762976]                                         | 44.0392417907714844|      0.00800000|[56, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.9361724952338641, 4.995720317964753]                                         | 35.2953720092773438|      0.04000000|[61, 22, 0, 22]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[0.9361724952338641, 4.995720317964753]                                         | 35.2953720092773438|      0.00800000|[67, 24, 0, 24]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.9281898875205055, 4.995193085478436]                                         | 27.7737083435058594|      0.04000000|[73, 26, 0, 26]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.9281898875205055, 4.995193085478436]                                         | 27.7737083435058594|      0.00800000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.9202128260052168, 4.994587701648705]                                         | 21.3773288726806641|      0.04000000|[86, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      15|[0.9202128260052168, 4.994587701648705]                                         | 21.3773288726806641|      0.00800000|[93, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.9122505422897633, 4.993811790549013]                                         | 16.0127773284912109|      0.04000000|[98, 36, 0, 36]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      17|[0.9122505422897633, 4.993811790549013]                                         | 16.0127773284912109|      0.00800000|[104, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.904273373739267, 4.993207818764098]                                          | 11.5870599746704102|      0.04000000|[111, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      19|[0.904273373739267, 4.993207818764098]                                          | 11.5870599746704102|      0.00800000|[117, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.8555364842102412, 4.98381797809256]                                          |  0.4793522357940674|      0.00032000|[243, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      40|[0.8555364842102412, 4.98381797809256]                                          |  0.4793522357940674|      0.00006400|[250, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      41|[0.8554743509349225, 4.983802633513772]                                         |  0.4790622889995575|      0.00032000|[255, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      42|[0.8554743509349225, 4.983802633513772]                                         |  0.4790622889995575|      0.00006400|[263, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[0.8554122153136712, 4.9837872984372575]                                        |  0.4788004457950592|      0.00032000|[269, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[0.8554122153136712, 4.9837872984372575]                                        |  0.4788004457950592|      0.00006400|[275, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.8553506169084476, 4.983769930752498]                                         |  0.4785664081573486|      0.00032000|[280, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.8550659515485939, 4.983623760875645]                                         |  0.4777863323688507|      0.00160000|[285, 106, 0, 106]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.8550659515485939, 4.983623760875645]                                         |  0.4777863323688507|      0.00032000|[293, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.8549408685544014, 4.9833292201406625]                                        |  0.4774447381496429|      0.00160000|[299, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.8549408685544014, 4.9833292201406625]                                        |  0.4774447381496429|      0.00032000|[305, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.8549408685544014, 4.9833292201406625]                                        |  0.4774447381496429|      0.00006400|[312, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.8549332991418362, 4.983265669342136]                                         |  0.4773911535739899|      0.00032000|[318, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      52|[0.8549332991418362, 4.983265669342136]                                         |  0.4773911535739899|      0.00006400|[326, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.8549381507170299, 4.983201853495999]                                         |  0.4773398339748383|      0.00032000|[331, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      54|[0.8549381507170299, 4.983201853495999]                                         |  0.4773398339748383|      0.00006400|[338, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.8549258011180098, 4.983139056303354]                                         |  0.4772872328758240|      0.00032000|[343, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[0.8549258011180098, 4.983139056303354]                                         |  0.4772872328758240|      0.00006400|[350, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.8549238404561375, 4.983075086343177]                                         |  0.4772352874279022|      0.00032000|[355, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[0.8549238404561375, 4.983075086343177]                                         |  0.4772352874279022|      0.00006400|[361, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[0.8549197953539052, 4.9830112143058845]                                        |  0.4771836996078491|      0.00032000|[366, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      60|[0.8548758363004579, 4.98269424805907]                                          |  0.4769423007965088|      0.00160000|[374, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      61|[0.8548758363004579, 4.98269424805907]                                          |  0.4769423007965088|      0.00032000|[382, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.8548758363004579, 4.98269424805907]                                          |  0.4769423007965088|      0.00006400|[388, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.8549031622601972, 4.9826363749917215]                                        |  0.4768865704536438|      0.00032000|[393, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[0.8549031622601972, 4.9826363749917215]                                        |  0.4768865704536438|      0.00006400|[399, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.8549193248704527, 4.982574449471701]                                         |  0.4768334627151489|      0.00032000|[404, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[0.8549193248704527, 4.982574449471701]                                         |  0.4768334627151489|      0.00006400|[411, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.8549210222592132, 4.982510471984478]                                         |  0.4767821431159973|      0.00032000|[416, 156, 0, 156]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      68|[0.8549210222592132, 4.982510471984478]                                         |  0.4767821431159973|      0.00006400|[423, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.8549396302929725, 4.982449236855021]                                         |  0.4767303466796875|      0.00032000|[428, 161, 0, 161]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
