k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.81000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       3|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.72900000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.65610000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.59049000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.53144100|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.47829690|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.4453968364844149, 0.1743260812365335]                                        | 10.6572084426879883|      0.53144100|[55, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.4453968364844149, 0.1743260812365335]                                        | 10.6572084426879883|      0.47829690|[63, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.7882379622636384, 0.4782109657873334]                                        |  0.9446963071823120|      0.01478088|[308, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.7882379622636384, 0.4782109657873334]                                        |  0.9446963071823120|      0.01330279|[314, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.01478088|[319, 120, 0, 120]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.01330279|[325, 122, 0, 122]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.01197252|[332, 125, 0, 125]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.01077526|[338, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.00969774|[344, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.7771936421546449, 0.4707956209701263]                                        |  0.8393211364746094|      0.00872796|[351, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.7692225647457375, 0.4672404454488513]                                        |  0.7929711341857910|      0.00969774|[359, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      55|[0.7595435676934917, 0.4666378471073174]                                        |  0.7560787796974182|      0.01077526|[364, 137, 0, 137]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      56|[0.7595435676934917, 0.4666378471073174]                                        |  0.7560787796974182|      0.00969774|[372, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.7503381553882978, 0.4696885016256112]                                        |  0.7269614934921265|      0.01077526|[377, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[0.7399204814726059, 0.4724413868795987]                                        |  0.6978999972343445|      0.01197252|[385, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      59|[0.7399204814726059, 0.4724413868795987]                                        |  0.6978999972343445|      0.01077526|[392, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.7399204814726059, 0.4724413868795987]                                        |  0.6978999972343445|      0.00969774|[398, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.7399204814726059, 0.4724413868795987]                                        |  0.6978999972343445|      0.00872796|[405, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.7340804455756706, 0.4789276283774443]                                        |  0.6770173311233521|      0.00969774|[410, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.7340804455756706, 0.4789276283774443]                                        |  0.6770173311233521|      0.00872796|[417, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[0.7340804455756706, 0.4789276283774443]                                        |  0.6770173311233521|      0.00785517|[423, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
