k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0003130539050931, 0.0749798120023348]                                        |  0.0000948208253249|      2.00000000|[9, 0, 0, 2]                                                               |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      12|[0.0003545860066535, 0.0710737827977537]                                        |  0.0000765537042753|      0.00390625|[97, 0, 0, 24]                                                             |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      13|[0.0003024271201921, 0.0671678810436049]                                        |  0.0000610623828834|      0.00781250|[105, 0, 0, 26]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      14|[0.0003024271201921, 0.0671678810436049]                                        |  0.0000610623828834|      0.00390625|[113, 0, 0, 28]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      15|[0.0003296467442223, 0.0632617258809714]                                        |  0.0000480499911646|      0.00781250|[121, 0, 0, 30]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      16|[0.0003296467442223, 0.0632617258809714]                                        |  0.0000480499911646|      0.00390625|[129, 0, 0, 32]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      17|[0.0002815445518639, 0.0593557720612759]                                        |  0.0000372374270228|      0.00781250|[137, 0, 0, 34]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      18|[0.0002815445518639, 0.0593557720612759]                                        |  0.0000372374270228|      0.00390625|[145, 0, 0, 36]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      19|[0.0002815445518639, 0.0593557720612759]                                        |  0.0000372374270228|      0.00195312|[153, 0, 0, 38]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      20|[0.0002863058151783, 0.0574026528647093]                                        |  0.0000325728942698|      0.00390625|[161, 0, 0, 40]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      21|[0.0002863058151783, 0.0574026528647093]                                        |  0.0000325728942698|      0.00195312|[169, 0, 0, 42]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      22|[0.0002807221687369, 0.0554495358460652]                                        |  0.0000283609242615|      0.00390625|[177, 0, 0, 44]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      23|[0.0002807221687369, 0.0554495358460652]                                        |  0.0000283609242615|      0.00195312|[185, 0, 0, 46]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      24|[0.0002861353211935, 0.0534964183474478]                                        |  0.0000245713163167|      0.00390625|[193, 0, 0, 48]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      25|[0.0002861353211935, 0.0534964183474478]                                        |  0.0000245713163167|      0.00195312|[201, 0, 0, 50]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      26|[0.0002681245946284, 0.0515433763920988]                                        |  0.0000211748629226|      0.00390625|[209, 0, 0, 52]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      27|[0.0002681245946284, 0.0515433763920988]                                        |  0.0000211748629226|      0.00195312|[217, 0, 0, 54]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      28|[0.0002479047945093, 0.0495903560580243]                                        |  0.0000181433479156|      0.00390625|[225, 0, 0, 56]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      29|[0.0002479047945093, 0.0495903560580243]                                        |  0.0000181433479156|      0.00195312|[233, 0, 0, 58]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      30|[0.000230243539045, 0.0476373109111625]                                         |  0.0000154495919560|      0.00390625|[241, 0, 0, 60]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      31|[0.000230243539045, 0.0476373109111625]                                         |  0.0000154495919560|      0.00195312|[249, 0, 0, 62]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      32|[0.000230243539045, 0.0476373109111625]                                         |  0.0000154495919560|      0.00097656|[257, 0, 0, 64]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      33|[0.0002289961609608, 0.0466607492078103]                                        |  0.0000142211629282|      0.00195312|[265, 0, 0, 66]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      34|[0.0002289961609608, 0.0466607492078103]                                        |  0.0000142211629282|      0.00097656|[273, 0, 0, 68]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      35|[0.0002225676076678, 0.0456842078671038]                                        |  0.0000130675016408|      0.00195312|[281, 0, 0, 70]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      36|[0.0002225676076678, 0.0456842078671038]                                        |  0.0000130675016408|      0.00097656|[289, 0, 0, 72]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      37|[0.0002183320462565, 0.044707654552417]                                         |  0.0000119854885270|      0.00195312|[297, 0, 0, 74]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      38|[0.0002183320462565, 0.044707654552417]                                         |  0.0000119854885270|      0.00097656|[305, 0, 0, 76]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      39|[0.0002217459048284, 0.0437310980195036]                                        |  0.0000109721131594|      0.00195312|[313, 0, 0, 78]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      40|[0.0002217459048284, 0.0437310980195036]                                        |  0.0000109721131594|      0.00097656|[321, 0, 0, 80]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      41|[0.0002211673576324, 0.0427545356908787]                                        |  0.0000100243869383|      0.00195312|[329, 0, 0, 82]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      42|[0.0002211673576324, 0.0427545356908787]                                        |  0.0000100243869383|      0.00097656|[337, 0, 0, 84]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      43|[0.0002175873978575, 0.04177797975275]                                          |  0.0000091394249466|      0.00195312|[345, 0, 0, 86]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      44|[0.0002175873978575, 0.04177797975275]                                          |  0.0000091394249466|      0.00097656|[353, 0, 0, 88]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      45|[0.000211785318494, 0.0408014344889341]                                         |  0.0000083143986558|      0.00195312|[361, 0, 0, 90]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      46|[0.000211785318494, 0.0408014344889341]                                         |  0.0000083143986558|      0.00097656|[369, 0, 0, 92]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      47|[0.0002148222329272, 0.0398248767110444]                                        |  0.0000075465331975|      0.00195312|[377, 0, 0, 94]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      48|[0.0002148222329272, 0.0398248767110444]                                        |  0.0000075465331975|      0.00097656|[385, 0, 0, 96]                                                            |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      49|[0.0002169520707115, 0.0388483165335863]                                        |  0.0000068331214607|      0.00195312|[393, 0, 0, 98]                                                            |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      50|[0.0002169520707115, 0.0388483165335863]                                        |  0.0000068331214607|      0.00097656|[401, 0, 0, 100]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      51|[0.0002208352665605, 0.0378717617541723]                                        |  0.0000061715345510|      0.00195312|[409, 0, 0, 102]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      52|[0.0002208352665605, 0.0378717617541723]                                        |  0.0000061715345510|      0.00097656|[417, 0, 0, 104]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      53|[0.0002229947484639, 0.0368952016418166]                                        |  0.0000055591890487|      0.00195312|[425, 0, 0, 106]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      54|[0.0002229947484639, 0.0368952016418166]                                        |  0.0000055591890487|      0.00097656|[433, 0, 0, 108]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      55|[0.0002229947484639, 0.0368952016418166]                                        |  0.0000055591890487|      0.00048828|[441, 0, 0, 110]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      56|[0.0002210601654403, 0.0364069242242658]                                        |  0.0000052706955103|      0.00097656|[449, 0, 0, 112]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      57|[0.0002210601654403, 0.0364069242242658]                                        |  0.0000052706955103|      0.00048828|[457, 0, 0, 114]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      58|[0.0002206341156901, 0.0359186431601407]                                        |  0.0000049935788411|      0.00097656|[465, 0, 0, 116]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      59|[0.0002206341156901, 0.0359186431601407]                                        |  0.0000049935788411|      0.00048828|[473, 0, 0, 118]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      60|[0.0002198108186194, 0.0354303626042269]                                        |  0.0000047275357247|      0.00097656|[481, 0, 0, 120]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      61|[0.0002198108186194, 0.0354303626042269]                                        |  0.0000047275357247|      0.00048828|[489, 0, 0, 122]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      62|[0.0002203700144904, 0.0349420816744318]                                        |  0.0000044722687562|      0.00097656|[497, 0, 0, 124]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      63|[0.0002203700144904, 0.0349420816744318]                                        |  0.0000044722687562|      0.00048828|[505, 0, 0, 126]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      64|[0.000218538853111, 0.0344538038580715]                                         |  0.0000042274809857|      0.00097656|[513, 0, 0, 128]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      65|[0.000218538853111, 0.0344538038580715]                                         |  0.0000042274809857|      0.00048828|[521, 0, 0, 130]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      66|[0.0002188218418992, 0.0339655226900762]                                        |  0.0000039928822844|      0.00097656|[529, 0, 0, 132]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      67|[0.0002188218418992, 0.0339655226900762]                                        |  0.0000039928822844|      0.00048828|[537, 0, 0, 134]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      68|[0.000216320157188, 0.0334772478487469]                                         |  0.0000037681863887|      0.00097656|[545, 0, 0, 136]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      69|[0.000216320157188, 0.0334772478487469]                                         |  0.0000037681863887|      0.00048828|[553, 0, 0, 138]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      70|[0.0002143555489803, 0.0329889705510807]                                        |  0.0000035531093090|      0.00097656|[561, 0, 0, 140]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      71|[0.0002143555489803, 0.0329889705510807]                                        |  0.0000035531093090|      0.00048828|[569, 0, 0, 142]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      72|[0.0002121794332615, 0.032500694150236]                                         |  0.0000033473736494|      0.00097656|[577, 0, 0, 144]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      73|[0.0002121794332615, 0.032500694150236]                                         |  0.0000033473736494|      0.00048828|[585, 0, 0, 146]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      74|[0.0002116315982951, 0.0320124132075622]                                        |  0.0000031507040603|      0.00097656|[593, 0, 0, 148]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      75|[0.0002116315982951, 0.0320124132075622]                                        |  0.0000031507040603|      0.00048828|[601, 0, 0, 150]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      76|[0.0002091252138583, 0.0315241383903346]                                        |  0.0000029628313314|      0.00097656|[609, 0, 0, 152]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      77|[0.0002091252138583, 0.0315241383903346]                                        |  0.0000029628313314|      0.00048828|[617, 0, 0, 154]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      78|[0.0002065322680459, 0.031035864025112]                                         |  0.0000027834887533|      0.00097656|[625, 0, 0, 156]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
      79|[0.0002065322680459, 0.031035864025112]                                         |  0.0000027834887533|      0.00048828|[633, 0, 0, 158]                                                           |  | trying quadratic partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      80|[0.0002072215238351, 0.0305475832615876]                                        |  0.0000026124143915|      0.00097656|[641, 0, 0, 160]                                                           |  | trying quadratic partial model with 5 points | iterate success | actual_k=0
