k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      23|[-0.9126303711185013, 0.5388371144133037, 4.080816947774103, 5.320537136140911, 4.410737681218973, 7.51629190577111]| 48.0876502990722656|      5.00000000|[451, 69, 0, 69]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      24|[-0.9126303711185013, 0.5388371144133037, 4.080816947774103, 5.320537136140911, 4.410737681218973, 7.51629190577111]| 48.0876502990722656|      1.00000000|[477, 73, 0, 73]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[-0.9126303711185013, 0.5388371144133037, 4.080816947774103, 5.320537136140911, 4.410737681218973, 7.51629190577111]| 48.0876502990722656|      0.20000000|[502, 77, 0, 77]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[-0.9671246260313368, 0.5749486317901197, 3.9511992367316355, 5.3421743709263065, 4.275671960083895, 7.530943339948462]| 42.9744834899902344|      1.00000000|[515, 79, 0, 79]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.9671246260313368, 0.5749486317901197, 3.9511992367316355, 5.3421743709263065, 4.275671960083895, 7.530943339948462]| 42.9744834899902344|      0.20000000|[540, 83, 0, 83]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[-0.9027952701382438, 0.5571889991717454, 3.804855558337803, 5.424307762574411, 4.322613774811804, 7.458968141301759]| 41.9219818115234375|      1.00000000|[553, 85, 0, 85]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      29|[-0.9027952701382438, 0.5571889991717454, 3.804855558337803, 5.424307762574411, 4.322613774811804, 7.458968141301759]| 41.9219818115234375|      0.20000000|[578, 89, 0, 89]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-0.9432089690431505, 0.5167819381743172, 3.6448775606825263, 5.412005157268298, 4.222740342442202, 7.4271092957800136]| 38.2580413818359375|      1.00000000|[592, 91, 0, 91]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      31|[-0.9432089690431505, 0.5167819381743172, 3.6448775606825263, 5.412005157268298, 4.222740342442202, 7.4271092957800136]| 38.2580413818359375|      0.20000000|[617, 95, 0, 95]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[-0.9433542316031636, 0.5643508535816151, 3.5307180201381603, 5.392734025328321, 4.113304709304398, 7.538272428886008]| 34.5771179199218750|      1.00000000|[630, 97, 0, 97]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-0.9433542316031636, 0.5643508535816151, 3.5307180201381603, 5.392734025328321, 4.113304709304398, 7.538272428886008]| 34.5771179199218750|      0.20000000|[657, 101, 0, 101]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[-0.9629426143737406, 0.647894139305857, 3.4018042004426903, 5.3961617768743535, 3.987084337902578, 7.546915930773569]| 30.5052986145019531|      1.00000000|[676, 104, 0, 104]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      35|[-0.9629426143737406, 0.647894139305857, 3.4018042004426903, 5.3961617768743535, 3.987084337902578, 7.546915930773569]| 30.5052986145019531|      0.20000000|[703, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[-1.0488166183225138, 0.7584785068845186, 3.3592594235014746, 5.427949778204853, 3.9283066589840647, 7.428082423375949]| 28.3359489440917969|      1.00000000|[716, 110, 0, 110]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-1.0488166183225138, 0.7584785068845186, 3.3592594235014746, 5.427949778204853, 3.9283066589840647, 7.428082423375949]| 28.3359489440917969|      0.20000000|[742, 114, 0, 114]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[-1.0518186757650516, 0.8690260263210581, 3.2668051877581434, 5.492440150525668, 3.8119099206009213, 7.389156351620055]| 25.1429233551025391|      1.00000000|[755, 116, 0, 116]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-1.0518186757650516, 0.8690260263210581, 3.2668051877581434, 5.492440150525668, 3.8119099206009213, 7.389156351620055]| 25.1429233551025391|      0.20000000|[781, 120, 0, 120]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[-1.084187912028552, 0.8924060718794017, 3.1404769280816365, 5.394685887951598, 3.7110420133494606, 7.337035854156743]| 22.6144065856933594|      1.00000000|[794, 122, 0, 122]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-1.084187912028552, 0.8924060718794017, 3.1404769280816365, 5.394685887951598, 3.7110420133494606, 7.337035854156743]| 22.6144065856933594|      0.20000000|[819, 126, 0, 126]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[-1.0699748293218438, 0.9139969725220944, 3.013187127525145, 5.30357063717788, 3.6489718346969977, 7.441794777223907]| 20.6127281188964844|      1.00000000|[833, 128, 0, 128]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-1.0699748293218438, 0.9139969725220944, 3.013187127525145, 5.30357063717788, 3.6489718346969977, 7.441794777223907]| 20.6127281188964844|      0.20000000|[859, 132, 0, 132]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-1.0564272628943046, 1.018902752888645, 2.8704461283123623, 5.291479812509969, 3.5579241683087552, 7.442413030746421]| 17.8550453186035156|      1.00000000|[873, 134, 0, 134]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-1.0564272628943046, 1.018902752888645, 2.8704461283123623, 5.291479812509969, 3.5579241683087552, 7.442413030746421]| 17.8550453186035156|      0.20000000|[900, 138, 0, 138]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[-1.0344656020255814, 1.1211004323218299, 2.7495915923526764, 5.286188573556971, 3.437776382154722, 7.440409738217824]| 15.3517913818359375|      1.00000000|[920, 141, 0, 141]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      47|[-1.0344656020255814, 1.1211004323218299, 2.7495915923526764, 5.286188573556971, 3.437776382154722, 7.440409738217824]| 15.3517913818359375|      0.20000000|[945, 145, 0, 145]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[-1.0373726895558657, 1.2542074843836306, 2.6505128144722825, 5.25763628508011, 3.342153941974629, 7.490395466820842]| 13.2860507965087891|      1.00000000|[959, 147, 0, 147]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-1.0373726895558657, 1.2542074843836306, 2.6505128144722825, 5.25763628508011, 3.342153941974629, 7.490395466820842]| 13.2860507965087891|      0.20000000|[984, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[-1.0070148427086663, 1.321266886114662, 2.5649469365661677, 5.298586245016177, 3.186629385700593, 7.453044007820787]| 11.4982652664184570|      1.00000000|[997, 153, 0, 153]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-1.0070148427086663, 1.321266886114662, 2.5649469365661677, 5.298586245016177, 3.186629385700593, 7.453044007820787]| 11.4982652664184570|      0.20000000|[1022, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[-1.0089383152136897, 1.4020985758021227, 2.4040982882219657, 5.3199939539069465, 3.1222684006866586, 7.398366552414378]| 10.0116615295410156|      1.00000000|[1035, 159, 0, 159]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-1.0746048546444011, 1.9555444315500723, 2.185016725225082, 4.937532845744603, 2.471605858369236, 7.130503498079298]|  4.8622856140136719|      5.00000000|[1049, 161, 0, 161]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
