k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 0.1]                                                                      |  3.0203003000300002|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.90000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 0.1]                                                                      |  3.0203003000300002|      0.81000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      15|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.25418658|[84, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      16|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.22876792|[89, 32, 0, 32]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      17|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.20589113|[94, 34, 0, 34]                                                            |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      18|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.18530202|[100, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      19|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.16677182|[105, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      20|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.15009464|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      21|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.13508517|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      22|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.12157665|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      23|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.10941899|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      24|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.09847709|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      25|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.08862938|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      26|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.07976644|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      27|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.07178980|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      28|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.06461082|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      29|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.05814974|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      30|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.05233476|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      31|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.04710129|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      32|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.04239116|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      33|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.03815204|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      34|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.03433684|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.03090315|[192, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      36|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.02781284|[198, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      37|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.02503156|[204, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.02252840|[210, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      39|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.02027556|[215, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      40|[0.1911298339956131, 0.0572325527061074]                                        |  0.0042749624699354|      0.01824800|[221, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
