k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      35|[-0.7711898060447311, 0.6795294022192062, 3.750102796020541, 5.7603959320220826, 5.090770111954846, 7.647548019926408]| 53.7670822143554688|      0.10000000|[695, 107, 0, 107]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      36|[-0.8025880426839087, 0.7439830675843547, 3.682636717369541, 5.7703793405201536, 5.076330225077589, 7.647706796931604]| 51.4625396728515625|      1.00000000|[708, 109, 0, 109]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      37|[-0.8025880426839087, 0.7439830675843547, 3.682636717369541, 5.7703793405201536, 5.076330225077589, 7.647706796931604]| 51.4625396728515625|      0.10000000|[734, 113, 0, 113]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      38|[-0.8652281508469285, 0.7777642908314523, 3.6707137046040117, 5.778351242272846, 5.012597295573331, 7.6735418516267]| 49.1037216186523438|      1.00000000|[747, 115, 0, 115]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-0.8652281508469285, 0.7777642908314523, 3.6707137046040117, 5.778351242272846, 5.012597295573331, 7.6735418516267]| 49.1037216186523438|      0.10000000|[772, 119, 0, 119]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      40|[-0.8800782521777444, 0.8185364068408396, 3.623952952063997, 5.844078907326194, 5.004891591835542, 7.712925061818524]| 47.6002655029296875|      1.00000000|[785, 121, 0, 121]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-0.8800782521777444, 0.8185364068408396, 3.623952952063997, 5.844078907326194, 5.004891591835542, 7.712925061818524]| 47.6002655029296875|      0.10000000|[810, 125, 0, 125]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      42|[-0.8632610862398168, 0.7883358942299633, 3.5386549613136187, 5.842082059192395, 4.97234671329368, 7.691333206408881]| 45.9613418579101562|      1.00000000|[823, 127, 0, 127]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-0.8632610862398168, 0.7883358942299633, 3.5386549613136187, 5.842082059192395, 4.97234671329368, 7.691333206408881]| 45.9613418579101562|      0.10000000|[849, 131, 0, 131]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      44|[-0.8996745709079547, 0.8542141841043533, 3.5009138371585724, 5.859108309170567, 4.923578842256287, 7.706874061315339]| 43.7493057250976562|      1.00000000|[862, 133, 0, 133]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-0.8996745709079547, 0.8542141841043533, 3.5009138371585724, 5.859108309170567, 4.923578842256287, 7.706874061315339]| 43.7493057250976562|      0.10000000|[888, 137, 0, 137]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      46|[-0.9292560204611074, 0.885467965837949, 3.4349530516030065, 5.839090707893053, 4.865481497561809, 7.711490111263202]| 41.3147087097167969|      1.00000000|[901, 139, 0, 139]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-0.9292560204611074, 0.885467965837949, 3.4349530516030065, 5.839090707893053, 4.865481497561809, 7.711490111263202]| 41.3147087097167969|      0.10000000|[928, 143, 0, 143]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.8986717212562192, 0.9013799114262089, 3.3660458132967594, 5.879242306761395, 4.825023714783209, 7.7400246527822745]| 39.7324523925781250|      1.00000000|[941, 145, 0, 145]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-0.8986717212562192, 0.9013799114262089, 3.3660458132967594, 5.879242306761395, 4.825023714783209, 7.7400246527822745]| 39.7324523925781250|      0.10000000|[967, 149, 0, 149]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.8948540598979676, 0.9842661294415966, 3.3410850621375574, 5.861740530988074, 4.811051034500087, 7.695407242762039]| 38.8186759948730469|      1.00000000|[980, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-0.8948540598979676, 0.9842661294415966, 3.3410850621375574, 5.861740530988074, 4.811051034500087, 7.695407242762039]| 38.8186759948730469|      0.10000000|[1005, 155, 0, 155]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      52|[-0.8816007005902554, 1.0047283660338309, 3.305921382544584, 5.839398652238609, 4.725669658439065, 7.714901397118083]| 37.0263557434082031|      1.00000000|[1018, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      53|[-0.8816007005902554, 1.0047283660338309, 3.305921382544584, 5.839398652238609, 4.725669658439065, 7.714901397118083]| 37.0263557434082031|      0.10000000|[1044, 161, 0, 161]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
