k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      10|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.65610000|[71, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.59049000|[79, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.53144100|[87, 31, 0, 31]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.47829690|[93, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.43046721|[99, 35, 0, 35]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.38742049|[107, 38, 0, 38]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.38742049|[110, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      15|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.38742049|[115, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      16|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.34867844|[121, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.34867844|[124, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.34867844|[127, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.31381060|[133, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.31381060|[138, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      18|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.28242954|[144, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.28242954|[147, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.25418658|[153, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.25418658|[156, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.25418658|[159, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.25418658|[164, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      20|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.22876792|[170, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.22876792|[173, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.22876792|[176, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.20589113|[182, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.18530202|[188, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.18530202|[191, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.18530202|[194, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      22|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.18530202|[197, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[203, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[206, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[209, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[212, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[217, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[220, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[223, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[226, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      23|[0.690844069320611, 1.098427393950535]                                          |  0.1035015210509300|      0.16677182|[229, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
