k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.530218063484071, 0.7952683554427464, 5.253291017953994, 5.197970746852507, 6.362115094741397, 7.875064317074434]|189.0641174316406250|      1.11111111|[14, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[-1.0861120088610599, 1.1183006161701996, 3.260179143116469, 6.517123551654259, 4.458501127613763, 7.952526188134233]| 30.6962146759033203|      0.43046721|[243, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[-1.1450031606333144, 1.2384468205788088, 2.9293458900237885, 6.438014934135107, 4.231410087806912, 7.963461708976541]| 23.8294391632080078|      0.47829690|[256, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[-1.1450031606333144, 1.2384468205788088, 2.9293458900237885, 6.438014934135107, 4.231410087806912, 7.963461708976541]| 23.8294391632080078|      0.43046721|[269, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[-1.1450031606333144, 1.2384468205788088, 2.9293458900237885, 6.438014934135107, 4.231410087806912, 7.963461708976541]| 23.8294391632080078|      0.38742049|[282, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      22|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.43046721|[295, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      23|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.38742049|[308, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.34867844|[321, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.31381060|[334, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.28242954|[347, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      27|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.25418658|[360, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.22876792|[373, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[-1.1334757405548024, 1.4120326271354446, 2.674052632659014, 6.349892973261854, 4.020568449732933, 7.914111956640466]| 18.6874561309814453|      0.20589113|[387, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[-1.1916899549212838, 1.4440636104639228, 2.533198000996833, 6.407086249951737, 3.9000305148318666, 7.895787445228361]| 16.7397346496582031|      0.22876792|[400, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[-1.2057624006320335, 1.509883511384483, 2.3926017505572448, 6.4484627359211215, 3.738959454320513, 7.876261450908897]| 14.6385593414306641|      0.25418658|[413, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[-1.2057624006320335, 1.509883511384483, 2.3926017505572448, 6.4484627359211215, 3.738959454320513, 7.876261450908897]| 14.6385593414306641|      0.22876792|[427, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[-1.0652851239484815, 1.6238535297879713, 2.2740832876208934, 6.422549489993051, 3.6715109338493344, 7.85770592185844]| 12.6954269409179688|      0.25418658|[441, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      34|[-1.0652851239484815, 1.6238535297879713, 2.2740832876208934, 6.422549489993051, 3.6715109338493344, 7.85770592185844]| 12.6954269409179688|      0.22876792|[454, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      35|[-1.0652851239484815, 1.6238535297879713, 2.2740832876208934, 6.422549489993051, 3.6715109338493344, 7.85770592185844]| 12.6954269409179688|      0.20589113|[467, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[-1.0652851239484815, 1.6238535297879713, 2.2740832876208934, 6.422549489993051, 3.6715109338493344, 7.85770592185844]| 12.6954269409179688|      0.18530202|[480, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[-1.026369636540966, 1.6688007417472233, 2.1546030639342972, 6.381272334293031, 3.5563310166032234, 7.8971575429676815]| 11.2527770996093750|      0.20589113|[494, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[-1.026369636540966, 1.6688007417472233, 2.1546030639342972, 6.381272334293031, 3.5563310166032234, 7.8971575429676815]| 11.2527770996093750|      0.18530202|[507, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[-0.9720390448928096, 1.7737575585085783, 2.0485130927947113, 6.345911070267692, 3.47199589808946, 7.924565177758217]|  9.9108514785766602|      0.20589113|[521, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[-0.9720390448928096, 1.7737575585085783, 2.0485130927947113, 6.345911070267692, 3.47199589808946, 7.924565177758217]|  9.9108514785766602|      0.18530202|[534, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[-0.9720390448928096, 1.7737575585085783, 2.0485130927947113, 6.345911070267692, 3.47199589808946, 7.924565177758217]|  9.9108514785766602|      0.16677182|[547, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[-0.9720390448928096, 1.7737575585085783, 2.0485130927947113, 6.345911070267692, 3.47199589808946, 7.924565177758217]|  9.9108514785766602|      0.15009464|[560, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[-0.9720390448928096, 1.7737575585085783, 2.0485130927947113, 6.345911070267692, 3.47199589808946, 7.924565177758217]|  9.9108514785766602|      0.13508517|[573, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[-1.0095272318526805, 1.859569938333142, 2.0078620509284035, 6.300314216296618, 3.39974052134585, 7.901620566768477]|  9.1954536437988281|      0.15009464|[586, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[-0.9325338688986547, 1.9019501149444435, 1.9339733885857042, 6.26069616908051, 3.3320382229253855, 7.845126169374232]|  8.3273353576660156|      0.16677182|[599, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[-0.9325338688986547, 1.9019501149444435, 1.9339733885857042, 6.26069616908051, 3.3320382229253855, 7.845126169374232]|  8.3273353576660156|      0.15009464|[612, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[-0.9325338688986547, 1.9019501149444435, 1.9339733885857042, 6.26069616908051, 3.3320382229253855, 7.845126169374232]|  8.3273353576660156|      0.13508517|[625, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      48|[-0.9325338688986547, 1.9019501149444435, 1.9339733885857042, 6.26069616908051, 3.3320382229253855, 7.845126169374232]|  8.3273353576660156|      0.12157665|[638, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[-0.8861683588378886, 1.964876774084437, 1.8744677577886133, 6.245978261519086, 3.2657052348224105, 7.82245998801294]|  7.6163139343261719|      0.13508517|[651, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[-0.8861683588378886, 1.964876774084437, 1.8744677577886133, 6.245978261519086, 3.2657052348224105, 7.82245998801294]|  7.6163139343261719|      0.12157665|[665, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[-0.8428007051396984, 2.012965882944725, 1.825869915691949, 6.2080388797337696, 3.1905109204915423, 7.788811283598386]|  6.9763154983520508|      0.13508517|[678, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      52|[-0.8428007051396984, 2.012965882944725, 1.825869915691949, 6.2080388797337696, 3.1905109204915423, 7.788811283598386]|  6.9763154983520508|      0.12157665|[691, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      53|[-0.8428007051396984, 2.012965882944725, 1.825869915691949, 6.2080388797337696, 3.1905109204915423, 7.788811283598386]|  6.9763154983520508|      0.10941899|[705, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[-0.8065708316780726, 2.0735838272222833, 1.7789288154374123, 6.213439434528272, 3.121833237617017, 7.794821214785236]|  6.4427633285522461|      0.12157665|[719, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[-0.8065708316780726, 2.0735838272222833, 1.7789288154374123, 6.213439434528272, 3.121833237617017, 7.794821214785236]|  6.4427633285522461|      0.10941899|[732, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[-0.7405054584939809, 2.1184781472878726, 1.7240847774663943, 6.225835997169525, 3.073111984096266, 7.787266225470953]|  5.9726586341857910|      0.12157665|[746, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[-0.7405054584939809, 2.1184781472878726, 1.7240847774663943, 6.225835997169525, 3.073111984096266, 7.787266225470953]|  5.9726586341857910|      0.10941899|[759, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[-0.7405054584939809, 2.1184781472878726, 1.7240847774663943, 6.225835997169525, 3.073111984096266, 7.787266225470953]|  5.9726586341857910|      0.09847709|[772, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[-0.7405054584939809, 2.1184781472878726, 1.7240847774663943, 6.225835997169525, 3.073111984096266, 7.787266225470953]|  5.9726586341857910|      0.08862938|[785, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[-0.7405054584939809, 2.1184781472878726, 1.7240847774663943, 6.225835997169525, 3.073111984096266, 7.787266225470953]|  5.9726586341857910|      0.07976644|[799, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[-0.7281396564301296, 2.122098583658724, 1.682091369603225, 6.189626614145416, 3.026113842903968, 7.757045804850818]|  5.6597704887390137|      0.08862938|[812, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      62|[-0.7281396564301296, 2.122098583658724, 1.682091369603225, 6.189626614145416, 3.026113842903968, 7.757045804850818]|  5.6597704887390137|      0.07976644|[825, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[-0.7281396564301296, 2.122098583658724, 1.682091369603225, 6.189626614145416, 3.026113842903968, 7.757045804850818]|  5.6597704887390137|      0.07178980|[838, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[-0.695643231029427, 2.1140069946790123, 1.6352266343520452, 6.16117884879708, 3.0020071744051124, 7.7781544168774115]|  5.4375491142272949|      0.07976644|[852, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[-0.695643231029427, 2.1140069946790123, 1.6352266343520452, 6.16117884879708, 3.0020071744051124, 7.7781544168774115]|  5.4375491142272949|      0.07178980|[865, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[-0.668490814913416, 2.1616197633398118, 1.6096450325163663, 6.1502060232702105, 2.978668113353881, 7.7493444751287575]|  5.1825590133666992|      0.07976644|[878, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[-0.6460660308176162, 2.195237869884829, 1.5491208986408616, 6.142050199892935, 2.9471357407195007, 7.746965683118965]|  4.8818211555480957|      0.08862938|[892, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[-0.6113616458067934, 2.2215626856981214, 1.5098022000250835, 6.124340045639539, 2.886252483891868, 7.7271819433754585]|  4.5486078262329102|      0.09847709|[906, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[-0.6113616458067934, 2.2215626856981214, 1.5098022000250835, 6.124340045639539, 2.886252483891868, 7.7271819433754585]|  4.5486078262329102|      0.08862938|[920, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[-0.6113616458067934, 2.2215626856981214, 1.5098022000250835, 6.124340045639539, 2.886252483891868, 7.7271819433754585]|  4.5486078262329102|      0.07976644|[933, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[-0.6113616458067934, 2.2215626856981214, 1.5098022000250835, 6.124340045639539, 2.886252483891868, 7.7271819433754585]|  4.5486078262329102|      0.07178980|[947, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[-0.5654671298185209, 2.244433963674225, 1.4823696261337094, 6.127285165087319, 2.8658994313876094, 7.690454478609243]|  4.3388762474060059|      0.07976644|[960, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[-0.5654671298185209, 2.244433963674225, 1.4823696261337094, 6.127285165087319, 2.8658994313876094, 7.690454478609243]|  4.3388762474060059|      0.07178980|[973, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[-0.5498137014169779, 2.251413802876932, 1.4477910526303706, 6.106633031764557, 2.8156761765724494, 7.663706328191563]|  4.1054558753967285|      0.07976644|[986, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[-0.5498137014169779, 2.251413802876932, 1.4477910526303706, 6.106633031764557, 2.8156761765724494, 7.663706328191563]|  4.1054558753967285|      0.07178980|[999, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[-0.5258031781623623, 2.2782392176690167, 1.4088363213330262, 6.079834433916905, 2.7771759073543687, 7.651884296442362]|  3.8772447109222412|      0.07976644|[1012, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[-0.4903442615114322, 2.3001343415647173, 1.3683780711336677, 6.071875335187249, 2.727446316022109, 7.6306074380085045]|  3.6283714771270752|      0.08862938|[1025, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[-0.4903442615114322, 2.3001343415647173, 1.3683780711336677, 6.071875335187249, 2.727446316022109, 7.6306074380085045]|  3.6283714771270752|      0.07976644|[1038, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[-0.4903442615114322, 2.3001343415647173, 1.3683780711336677, 6.071875335187249, 2.727446316022109, 7.6306074380085045]|  3.6283714771270752|      0.07178980|[1051, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[-0.4903442615114322, 2.3001343415647173, 1.3683780711336677, 6.071875335187249, 2.727446316022109, 7.6306074380085045]|  3.6283714771270752|      0.06461082|[1064, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
