k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      31|[-1.4558318867306161, 1.5725549091067332, 2.96255102459757, 5.602530348926517, 4.741705806195798, 7.706977590890999]| 25.7373886108398438|      0.10000000|[560, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.4366483791182512, 1.6099679106004536, 2.8952847862342446, 5.652213336143899, 4.7074526465747955, 7.698863691181179]| 24.5816707611083984|      1.00000000|[571, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.4366483791182512, 1.6099679106004536, 2.8952847862342446, 5.652213336143899, 4.7074526465747955, 7.698863691181179]| 24.5816707611083984|      0.10000000|[595, 234, 0, 117]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.4297598817029948, 1.644647315752329, 2.8735925906123567, 5.598896128656595, 4.639700452220168, 7.66977328629121]| 23.4656238555908203|      1.00000000|[605, 238, 0, 119]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.4297598817029948, 1.644647315752329, 2.8735925906123567, 5.598896128656595, 4.639700452220168, 7.66977328629121]| 23.4656238555908203|      0.10000000|[630, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.4525775431412238, 1.600860304289823, 2.8614891915655853, 5.6216590328878295, 4.561066382625518, 7.643050768162661]| 22.7498970031738281|      1.00000000|[640, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.4525775431412238, 1.600860304289823, 2.8614891915655853, 5.6216590328878295, 4.561066382625518, 7.643050768162661]| 22.7498970031738281|      0.10000000|[668, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 18 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.4734673718014928, 1.6730506809392822, 2.8209025766699436, 5.627284814989325, 4.509637897998947, 7.648375504196278]| 21.3980751037597656|      1.00000000|[678, 266, 0, 133]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.4734673718014928, 1.6730506809392822, 2.8209025766699436, 5.627284814989325, 4.509637897998947, 7.648375504196278]| 21.3980751037597656|      0.10000000|[703, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.5538556595440116, 1.6999834884534708, 2.798431112455855, 5.618043229974791, 4.464053484953828, 7.636374055823029]| 20.4114933013916016|      1.00000000|[713, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.5538556595440116, 1.6999834884534708, 2.798431112455855, 5.618043229974791, 4.464053484953828, 7.636374055823029]| 20.4114933013916016|      0.10000000|[738, 290, 0, 145]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.5614342779613717, 1.7581612770389499, 2.75057902939064, 5.5973942473397775, 4.409210934941728, 7.665253145642764]| 19.1841316223144531|      1.00000000|[749, 294, 0, 147]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.5614342779613717, 1.7581612770389499, 2.75057902939064, 5.5973942473397775, 4.409210934941728, 7.665253145642764]| 19.1841316223144531|      0.10000000|[775, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.6054028452705131, 1.8135245256452255, 2.716288547101213, 5.563290187676986, 4.357945628899078, 7.6593692585118065]| 18.0726051330566406|      1.00000000|[785, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-1.6054028452705131, 1.8135245256452255, 2.716288547101213, 5.563290187676986, 4.357945628899078, 7.6593692585118065]| 18.0726051330566406|      0.10000000|[809, 318, 0, 159]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      46|[-1.6225023021663143, 1.8776343267721975, 2.6943057901053975, 5.52706096882022, 4.29890580074197, 7.641591666987661]| 17.0183143615722656|      1.00000000|[820, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
