k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1988678369204893, 0.0212504926664223]                                        | 18.8054275512695312|      1.00000000|[12, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[0.1988678369204893, 0.0212504926664223]                                        | 18.8054275512695312|      0.20000000|[18, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3923331829438562, 0.0719570986271739]                                        | 13.6997833251953125|      1.00000000|[24, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[0.3923331829438562, 0.0719570986271739]                                        | 13.6997833251953125|      0.20000000|[29, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.6859276319241735, 0.5070576363750933]                                        |  0.5467837452888489|      0.00800000|[201, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.6825575961003545, 0.514313176227246]                                         |  0.5311713814735413|      0.04000000|[206, 76, 0, 76]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      39|[0.6825575961003545, 0.514313176227246]                                         |  0.5311713814735413|      0.00800000|[211, 78, 0, 78]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.6760723895460018, 0.5189974153273967]                                        |  0.5145270824432373|      0.04000000|[216, 80, 0, 80]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      41|[0.6760723895460018, 0.5189974153273967]                                        |  0.5145270824432373|      0.00800000|[221, 82, 0, 82]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.6688883381712528, 0.5225172741093604]                                        |  0.4984944462776184|      0.04000000|[226, 84, 0, 84]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      43|[0.635083392838956, 0.5439001100082871]                                         |  0.4275135695934296|      0.20000000|[231, 86, 0, 86]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      44|[0.635083392838956, 0.5439001100082871]                                         |  0.4275135695934296|      0.04000000|[237, 88, 0, 88]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.635083392838956, 0.5439001100082871]                                         |  0.4275135695934296|      0.00800000|[243, 90, 0, 90]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      46|[0.6288415315320637, 0.5489040252179526]                                        |  0.4141438007354736|      0.04000000|[248, 92, 0, 92]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      47|[0.6010121686407593, 0.5776360032400815]                                        |  0.3526972532272339|      0.20000000|[253, 94, 0, 94]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      48|[0.6010121686407593, 0.5776360032400815]                                        |  0.3526972532272339|      0.04000000|[258, 96, 0, 96]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[0.6010121686407593, 0.5776360032400815]                                        |  0.3526972532272339|      0.00800000|[264, 98, 0, 98]                                                           |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[0.5933407496041275, 0.5799052167523808]                                        |  0.3439044654369354|      0.04000000|[270, 100, 0, 100]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      51|[0.561992821146356, 0.6047508880334397]                                         |  0.3006218969821930|      0.20000000|[276, 102, 0, 102]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      52|[0.561992821146356, 0.6047508880334397]                                         |  0.3006218969821930|      0.04000000|[281, 104, 0, 104]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[0.561992821146356, 0.6047508880334397]                                         |  0.3006218969821930|      0.00800000|[286, 106, 0, 106]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[0.561992821146356, 0.6047508880334397]                                         |  0.3006218969821930|      0.00160000|[291, 108, 0, 108]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      55|[0.5622824063595206, 0.6063244637082378]                                        |  0.2983499169349670|      0.00800000|[296, 110, 0, 110]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      56|[0.5622824063595206, 0.6063244637082378]                                        |  0.2983499169349670|      0.00160000|[301, 112, 0, 112]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.5620262635257147, 0.6079038277728821]                                        |  0.2964743673801422|      0.00800000|[307, 114, 0, 114]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      58|[0.5542689483759231, 0.6098593485901618]                                        |  0.2940784096717834|      0.04000000|[312, 116, 0, 116]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      59|[0.5542689483759231, 0.6098593485901618]                                        |  0.2940784096717834|      0.00800000|[318, 118, 0, 118]                                                         |  | trying linear partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.5542689483759231, 0.6098593485901618]                                        |  0.2940784096717834|      0.00160000|[323, 120, 0, 120]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.5547360093024334, 0.611389660352819]                                         |  0.2913006842136383|      0.00800000|[329, 122, 0, 122]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      62|[0.5547360093024334, 0.611389660352819]                                         |  0.2913006842136383|      0.00160000|[334, 124, 0, 124]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.5548939943557502, 0.6129818414740891]                                        |  0.2891160845756531|      0.00800000|[339, 126, 0, 126]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      64|[0.5548939943557502, 0.6129818414740891]                                        |  0.2891160845756531|      0.00160000|[344, 128, 0, 128]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.554719925013402, 0.6145723444964234]                                         |  0.2873800098896027|      0.00800000|[349, 130, 0, 130]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      66|[0.554719925013402, 0.6145723444964234]                                         |  0.2873800098896027|      0.00160000|[354, 132, 0, 132]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[0.5542191810416892, 0.6160919679612309]                                        |  0.2859142720699310|      0.00800000|[359, 134, 0, 134]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      68|[0.5542191810416892, 0.6160919679612309]                                        |  0.2859142720699310|      0.00160000|[365, 136, 0, 136]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[0.5536490316590931, 0.6175869360818025]                                        |  0.2846479713916779|      0.00800000|[371, 138, 0, 138]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      70|[0.5473453247008069, 0.6225127130341274]                                        |  0.2781329751014709|      0.04000000|[377, 140, 0, 140]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      71|[0.5473453247008069, 0.6225127130341274]                                        |  0.2781329751014709|      0.00800000|[382, 142, 0, 142]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[0.5473453247008069, 0.6225127130341274]                                        |  0.2781329751014709|      0.00160000|[387, 144, 0, 144]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      73|[0.546333890204697, 0.6237524711799279]                                         |  0.2768788337707520|      0.00800000|[393, 146, 0, 146]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      74|[0.546333890204697, 0.6237524711799279]                                         |  0.2768788337707520|      0.00160000|[398, 148, 0, 148]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      75|[0.5455356270980802, 0.6251391131714364]                                        |  0.2757321298122406|      0.00800000|[404, 150, 0, 150]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      76|[0.5390172243051667, 0.6297770464427694]                                        |  0.2699758410453796|      0.04000000|[409, 152, 0, 152]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      77|[0.5390172243051667, 0.6297770464427694]                                        |  0.2699758410453796|      0.00800000|[414, 154, 0, 154]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      78|[0.5390172243051667, 0.6297770464427694]                                        |  0.2699758410453796|      0.00160000|[419, 156, 0, 156]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[0.5382167502588867, 0.6311624132899374]                                        |  0.2688651382923126|      0.00800000|[424, 158, 0, 158]                                                         |  | trying linear partial model with 4 points | iterate success | actual_k=1
      80|[0.5382167502588867, 0.6311624132899374]                                        |  0.2688651382923126|      0.00160000|[430, 160, 0, 160]                                                         |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
