k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|      2.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[8.35081682843055, 31.546155825303337, 45.40772419580372, 41.357789194042894]   | 53.6718597412109375|      0.50000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      66|[8.35081682843055, 31.546155825303337, 45.40772419580372, 41.357789194042894]   | 53.6718597412109375|      0.25000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      67|[8.11010345134672, 31.487278257923986, 45.43685634744645, 41.37333975329497]    | 50.2287063598632812|      0.50000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      68|[8.11010345134672, 31.487278257923986, 45.43685634744645, 41.37333975329497]    | 50.2287063598632812|      0.25000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      69|[8.11010345134672, 31.487278257923986, 45.43685634744645, 41.37333975329497]    | 50.2287063598632812|      0.12500000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[7.989495749313114, 31.458501528107007, 45.45068719035717, 41.38104623210128]   | 48.5551605224609375|      0.25000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[7.747822563129568, 31.40314375618485, 45.478384819787536, 41.39724590776612]   | 45.3030891418457031|      0.50000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[7.747822563129568, 31.40314375618485, 45.478384819787536, 41.39724590776612]   | 45.3030891418457031|      0.25000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      73|[7.505977172752661, 31.347474080216205, 45.50452321585399, 41.41236141576488]   | 42.1761665344238281|      0.50000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      74|[7.505977172752661, 31.347474080216205, 45.50452321585399, 41.41236141576488]   | 42.1761665344238281|      0.25000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      75|[7.272927576482758, 31.319227850528453, 45.5843849792382, 41.444175483974185]   | 39.2685089111328125|      0.50000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      76|[7.272927576482758, 31.319227850528453, 45.5843849792382, 41.444175483974185]   | 39.2685089111328125|      0.25000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[7.030447508421257, 31.265416291325565, 45.60820921498346, 41.45967188614367]   | 36.3838920593261719|      0.50000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[7.030447508421257, 31.265416291325565, 45.60820921498346, 41.45967188614367]   | 36.3838920593261719|      0.25000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      79|[6.787152464847614, 31.214748831597174, 45.63259147885743, 41.47174812337018]   | 33.6194877624511719|      0.50000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      80|[6.787152464847614, 31.214748831597174, 45.63259147885743, 41.47174812337018]   | 33.6194877624511719|      0.25000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
