k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7503748359903852|      1.00000000|[0, 0, 0, 0]                                                               | 
      13|[-0.5901276011679377, 0.8261983107068566, 3.860842585564405, 5.356227747606266, 5.071122768158298, 7.962559941974732]| 58.2270317077636719|      0.10000000|[275, 42, 0, 42]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      14|[-0.6134276639636856, 0.8283101986134094, 3.801921801812624, 5.31371535659613, 5.00801323054523, 7.948744330583039]| 55.4066390991210938|      1.00000000|[288, 44, 0, 44]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      15|[-0.6134276639636856, 0.8283101986134094, 3.801921801812624, 5.31371535659613, 5.00801323054523, 7.948744330583039]| 55.4066390991210938|      0.10000000|[313, 48, 0, 48]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      16|[-0.6694511832963763, 0.8342348294894275, 3.7422276802196794, 5.3207955543728795, 4.951912453415618, 7.9568344160402535]| 52.0259513854980469|      1.00000000|[332, 51, 0, 51]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      17|[-0.6694511832963763, 0.8342348294894275, 3.7422276802196794, 5.3207955543728795, 4.951912453415618, 7.9568344160402535]| 52.0259513854980469|      0.10000000|[358, 55, 0, 55]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      18|[-0.725974811014175, 0.8198464977241662, 3.7055414066297527, 5.322634163343062, 4.880024210694387, 7.947841484136494]| 49.1232566833496094|      1.00000000|[372, 57, 0, 57]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      19|[-0.725974811014175, 0.8198464977241662, 3.7055414066297527, 5.322634163343062, 4.880024210694387, 7.947841484136494]| 49.1232566833496094|      0.10000000|[398, 61, 0, 61]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      20|[-0.7713688537053676, 0.8274008127726494, 3.6286431579976695, 5.333630555983042, 4.865012781285816, 7.9881243453262805]| 46.6213188171386719|      1.00000000|[412, 63, 0, 63]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      21|[-0.7713688537053676, 0.8274008127726494, 3.6286431579976695, 5.333630555983042, 4.865012781285816, 7.9881243453262805]| 46.6213188171386719|      0.10000000|[438, 67, 0, 67]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      22|[-0.8052425280214149, 0.8552188174873055, 3.603378187312352, 5.295228455639725, 4.795636187877842, 7.954174661459971]| 44.5409240722656250|      1.00000000|[451, 69, 0, 69]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      23|[-0.8052425280214149, 0.8552188174873055, 3.603378187312352, 5.295228455639725, 4.795636187877842, 7.954174661459971]| 44.5409240722656250|      0.10000000|[477, 73, 0, 73]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      24|[-0.8696775584946552, 0.8597569660097407, 3.598761583532911, 5.311632815036309, 4.721956668703509, 7.9645883290401915]| 42.4156951904296875|      1.00000000|[490, 75, 0, 75]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      25|[-0.8696775584946552, 0.8597569660097407, 3.598761583532911, 5.311632815036309, 4.721956668703509, 7.9645883290401915]| 42.4156951904296875|      0.10000000|[516, 79, 0, 79]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      26|[-0.9095494589969583, 0.8935821375305015, 3.559668879715738, 5.360347416941169, 4.664086337431221, 7.96855848645207]| 40.2268943786621094|      1.00000000|[529, 81, 0, 81]                                                           |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      27|[-0.9095494589969583, 0.8935821375305015, 3.559668879715738, 5.360347416941169, 4.664086337431221, 7.96855848645207]| 40.2268943786621094|      0.10000000|[554, 85, 0, 85]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      28|[-0.9495793019365033, 0.915371645159202, 3.495545314863614, 5.361063101021007, 4.602656882076918, 7.974633622118145]| 37.7942657470703125|      1.00000000|[573, 88, 0, 88]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      29|[-0.9495793019365033, 0.915371645159202, 3.495545314863614, 5.361063101021007, 4.602656882076918, 7.974633622118145]| 37.7942657470703125|      0.10000000|[599, 92, 0, 92]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      30|[-0.9875862000736101, 0.9388953610301499, 3.4295272815997064, 5.359079233384791, 4.54255074140994, 7.9798341887129975]| 35.5027122497558594|      1.00000000|[618, 95, 0, 95]                                                           |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      31|[-0.9875862000736101, 0.9388953610301499, 3.4295272815997064, 5.359079233384791, 4.54255074140994, 7.9798341887129975]| 35.5027122497558594|      0.10000000|[643, 99, 0, 99]                                                           |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      32|[-1.0262954834196263, 0.9667767383424541, 3.381686548796293, 5.355890833661708, 4.468987476185252, 7.983544253877832]| 33.3850860595703125|      1.00000000|[657, 101, 0, 101]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      33|[-1.0262954834196263, 0.9667767383424541, 3.381686548796293, 5.355890833661708, 4.468987476185252, 7.983544253877832]| 33.3850860595703125|      0.10000000|[682, 105, 0, 105]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      34|[-1.054970968584185, 0.9970968296344584, 3.3168632217661056, 5.35550655487167, 4.405392412524321, 7.986988828616846]| 31.3336009979248047|      1.00000000|[702, 108, 0, 108]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      35|[-1.054970968584185, 0.9970968296344584, 3.3168632217661056, 5.35550655487167, 4.405392412524321, 7.986988828616846]| 31.3336009979248047|      0.10000000|[728, 112, 0, 112]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      36|[-1.0790390458856307, 1.03058992118401, 3.2524870326315805, 5.35334070519176, 4.341030504836113, 7.989727565530002]| 29.3893852233886719|      1.00000000|[747, 115, 0, 115]                                                         |  | trying quadratic partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 14 points | iterate success | actual_k=1
      37|[-1.0790390458856307, 1.03058992118401, 3.2524870326315805, 5.35334070519176, 4.341030504836113, 7.989727565530002]| 29.3893852233886719|      0.10000000|[772, 119, 0, 119]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      38|[-1.0643571782226073, 1.0948638804793227, 3.2072702517775387, 5.40008670162244, 4.326728274813623, 8.024641770113726]| 28.3336219787597656|      1.00000000|[785, 121, 0, 121]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      39|[-1.0643571782226073, 1.0948638804793227, 3.2072702517775387, 5.40008670162244, 4.326728274813623, 8.024641770113726]| 28.3336219787597656|      0.10000000|[810, 125, 0, 125]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      40|[-1.0293200893640537, 1.089516199699575, 3.120315534700116, 5.395507080424806, 4.2985637245997514, 8.00544627393578]| 27.1786556243896484|      1.00000000|[823, 127, 0, 127]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      41|[-1.0293200893640537, 1.089516199699575, 3.120315534700116, 5.395507080424806, 4.2985637245997514, 8.00544627393578]| 27.1786556243896484|      0.10000000|[849, 131, 0, 131]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      42|[-1.0531152433962525, 1.1606450762079523, 3.080812352381322, 5.40243378819971, 4.2466512445018045, 8.013877601672823]| 25.6246185302734375|      1.00000000|[862, 133, 0, 133]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      43|[-1.0531152433962525, 1.1606450762079523, 3.080812352381322, 5.40243378819971, 4.2466512445018045, 8.013877601672823]| 25.6246185302734375|      0.10000000|[888, 137, 0, 137]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      44|[-1.0761001442567308, 1.1951758158336225, 3.014946038094613, 5.3870894992843015, 4.185804282801664, 8.015652720025146]| 23.9510784149169922|      1.00000000|[901, 139, 0, 139]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      45|[-1.0761001442567308, 1.1951758158336225, 3.014946038094613, 5.3870894992843015, 4.185804282801664, 8.015652720025146]| 23.9510784149169922|      0.10000000|[928, 143, 0, 143]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=1
      46|[-1.0398510779629357, 1.2209495803716781, 2.956103580538306, 5.425978385676753, 4.137044994493744, 8.041526833767636]| 22.8413696289062500|      1.00000000|[941, 145, 0, 145]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      47|[-1.0398510779629357, 1.2209495803716781, 2.956103580538306, 5.425978385676753, 4.137044994493744, 8.041526833767636]| 22.8413696289062500|      0.10000000|[967, 149, 0, 149]                                                         |  | trying quadratic partial model with 8 points | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=1
      48|[-1.01817138926807, 1.3017053786135424, 2.9302680833469625, 5.400388997685729, 4.115553183708999, 8.006536770539247]| 22.0630035400390625|      1.00000000|[980, 151, 0, 151]                                                         |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      49|[-1.01817138926807, 1.3017053786135424, 2.9302680833469625, 5.400388997685729, 4.115553183708999, 8.006536770539247]| 22.0630035400390625|      0.10000000|[1005, 155, 0, 155]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
      50|[-0.9989982118011677, 1.3252966733089444, 2.889173651192767, 5.377335987641151, 4.033676062535862, 8.01885681447689]| 20.7843265533447266|      1.00000000|[1018, 157, 0, 157]                                                        |  | trying quadratic partial model with 8 points | iterate success | actual_k=1
      51|[-0.9989982118011677, 1.3252966733089444, 2.889173651192767, 5.377335987641151, 4.033676062535862, 8.01885681447689]| 20.7843265533447266|      0.10000000|[1044, 161, 0, 161]                                                        |  | trying quadratic partial model with 8 points | trying quadratic partial model with 14 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=1
