k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
      15|[94.90000052347, 0.0090473464192394, 90.09999668438385, 112.99999437798466, 20.000001200679826, 73.79999877955346, 140.00000351640253, 20.000001650177385]|18899.1875000000000000|      0.00001280|[396, 60, 0, 30]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      16|[94.90000052347, 0.0090473464192394, 90.09999668438385, 112.99999437798466, 20.000001200679826, 73.79999877955346, 140.00000351640253, 20.000001650177385]|18899.1875000000000000|      0.00000256|[422, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      17|[94.9000005541441, 0.0090483749197551, 90.09999667219566, 112.99999270988664, 20.000001154251525, 73.79999873973999, 140.0000051211358, 20.000002015193264]|18899.1738281250000000|      0.00001280|[448, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      18|[94.9000005541441, 0.0090483749197551, 90.09999667219566, 112.99999270988664, 20.000001154251525, 73.79999873973999, 140.0000051211358, 20.000002015193264]|18899.1738281250000000|      0.00000256|[474, 72, 0, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[94.90000069951, 0.0090469601669814, 90.09999677900761, 112.9999910126407, 20.00000103240985, 73.79999885969131, 140.00000638697085, 20.0000021007428]|18899.1640625000000000|      0.00001280|[501, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[94.90000402346875, 0.0090454915409605, 90.09999236821052, 112.9999839042741, 19.999998193763435, 73.80000612908704, 140.00000906484337, 19.999998554279713]|18899.1386718750000000|      0.00006400|[529, 80, 0, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      21|[94.90000402346875, 0.0090454915409605, 90.09999236821052, 112.9999839042741, 19.999998193763435, 73.80000612908704, 140.00000906484337, 19.999998554279713]|18899.1386718750000000|      0.00001280|[555, 84, 0, 42]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[94.90000402346875, 0.0090454915409605, 90.09999236821052, 112.9999839042741, 19.999998193763435, 73.80000612908704, 140.00000906484337, 19.999998554279713]|18899.1386718750000000|      0.00000256|[582, 88, 0, 44]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[94.9000041119756, 0.0090474794982749, 90.09999237215976, 112.99998235562259, 19.999998266840624, 73.80000607817954, 140.00000891193804, 19.999998149133724]|18899.1191406250000000|      0.00001280|[608, 92, 0, 46]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[94.90000435759136, 0.0090519239850422, 90.09999191755875, 112.99997623828227, 19.999999095663682, 73.80000828542298, 140.00001854263868, 20.00000099315015]|18899.0996093750000000|      0.00006400|[634, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      25|[94.90000435759136, 0.0090519239850422, 90.09999191755875, 112.99997623828227, 19.999999095663682, 73.80000828542298, 140.00001854263868, 20.00000099315015]|18899.0996093750000000|      0.00001280|[660, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[94.90000435759136, 0.0090519239850422, 90.09999191755875, 112.99997623828227, 19.999999095663682, 73.80000828542298, 140.00001854263868, 20.00000099315015]|18899.0996093750000000|      0.00000256|[686, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      27|[94.90000436365106, 0.0090494547863616, 90.0999919301007, 112.99997578475737, 19.999999171663536, 73.80000818248025, 140.00001902383147, 20.000001046623012]|18899.0585937500000000|      0.00001280|[713, 108, 0, 54]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      28|[94.90000436365106, 0.0090494547863616, 90.0999919301007, 112.99997578475737, 19.999999171663536, 73.80000818248025, 140.00001902383147, 20.000001046623012]|18899.0585937500000000|      0.00000256|[739, 112, 0, 56]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      29|[94.90000438671939, 0.0090473070070854, 90.09999175444656, 112.99997472761925, 19.999999270777504, 73.80000806333578, 140.00001989980285, 20.000001065904385]|18899.0449218750000000|      0.00001280|[766, 116, 0, 58]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      30|[94.90000438671939, 0.0090473070070854, 90.09999175444656, 112.99997472761925, 19.999999270777504, 73.80000806333578, 140.00001989980285, 20.000001065904385]|18899.0449218750000000|      0.00000256|[792, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      31|[94.90000454760326, 0.0090475424352876, 90.09999179380911, 112.999973163827, 19.999999815495638, 73.80000806058639, 140.00002181679804, 20.000001297633357]|18899.0292968750000000|      0.00001280|[819, 124, 0, 62]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      32|[94.90000271921737, 0.0090495243505622, 90.09999364382956, 112.99996264669937, 19.999999306242657, 73.80000777295432, 140.00002818340477, 20.000002586320907]|18898.9687500000000000|      0.00006400|[845, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      33|[94.90000271921737, 0.0090495243505622, 90.09999364382956, 112.99996264669937, 19.999999306242657, 73.80000777295432, 140.00002818340477, 20.000002586320907]|18898.9687500000000000|      0.00001280|[871, 132, 0, 66]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      34|[94.90000271921737, 0.0090495243505622, 90.09999364382956, 112.99996264669937, 19.999999306242657, 73.80000777295432, 140.00002818340477, 20.000002586320907]|18898.9687500000000000|      0.00000256|[897, 136, 0, 68]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      35|[94.9000026845504, 0.0090474206470925, 90.09999363028143, 112.99996159117474, 19.99999927237385, 73.80000775502634, 140.00002916684372, 20.000002795828447]|18898.9531250000000000|      0.00001280|[923, 140, 0, 70]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      36|[94.90000243173871, 0.0090515025880685, 90.09999343180834, 112.99995275410807, 19.999999443774087, 73.80000649323121, 140.00003725456574, 20.00000419151918]|18898.9179687500000000|      0.00006400|[950, 144, 0, 72]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
      37|[94.90000243173871, 0.0090515025880685, 90.09999343180834, 112.99995275410807, 19.999999443774087, 73.80000649323121, 140.00003725456574, 20.00000419151918]|18898.9179687500000000|      0.00001280|[976, 148, 0, 74]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      38|[94.90000243173871, 0.0090515025880685, 90.09999343180834, 112.99995275410807, 19.999999443774087, 73.80000649323121, 140.00003725456574, 20.00000419151918]|18898.9179687500000000|      0.00000256|[1004, 152, 0, 76]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      39|[94.90000236970569, 0.0090490481421582, 90.09999330372914, 112.99995225129994, 19.99999947925133, 73.800006451653, 140.00003771119688, 20.000004403007978]|18898.8828125000000000|      0.00001280|[1031, 156, 0, 78]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      40|[94.90000236970569, 0.0090490481421582, 90.09999330372914, 112.99995225129994, 19.99999947925133, 73.800006451653, 140.00003771119688, 20.000004403007978]|18898.8828125000000000|      0.00000256|[1058, 160, 0, 80]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      41|[94.90000242871182, 0.0090469283824236, 90.09999319217188, 112.99995135020735, 19.999999445502247, 73.80000641428204, 140.0000387905206, 20.000004657662277]|18898.8730468750000000|      0.00001280|[1084, 164, 0, 82]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      42|[94.90000242871182, 0.0090469283824236, 90.09999319217188, 112.99995135020735, 19.999999445502247, 73.80000641428204, 140.0000387905206, 20.000004657662277]|18898.8730468750000000|      0.00000256|[1111, 168, 0, 84]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      43|[94.90000246720533, 0.0090484691160967, 90.09999315969067, 112.99994977948597, 19.999999372507414, 73.80000602247414, 140.00004003453301, 20.00000471790147]|18898.8613281250000000|      0.00001280|[1137, 172, 0, 86]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      44|[94.90000072301875, 0.00904499061726, 90.09999368277145, 112.999942332468, 20.00000150017504, 73.8000094391287, 140.00004801436532, 20.000008335628298]|18898.8183593750000000|      0.00006400|[1163, 176, 0, 88]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      45|[94.90000072301875, 0.00904499061726, 90.09999368277145, 112.999942332468, 20.00000150017504, 73.8000094391287, 140.00004801436532, 20.000008335628298]|18898.8183593750000000|      0.00001280|[1189, 180, 0, 90]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      46|[94.90000072301875, 0.00904499061726, 90.09999368277145, 112.999942332468, 20.00000150017504, 73.8000094391287, 140.00004801436532, 20.000008335628298]|18898.8183593750000000|      0.00000256|[1216, 184, 0, 92]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      47|[94.90000068354875, 0.0090473817459311, 90.09999358475977, 112.99994167251339, 20.000001547970218, 73.80000937343104, 140.0000486278005, 20.000008416226766]|18898.7929687500000000|      0.00001280|[1244, 188, 0, 94]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      48|[94.90000073105873, 0.0090522161075014, 90.09999332053447, 112.99993306459291, 20.00000193294066, 73.80000872925639, 140.00005673555273, 20.0000083741357]|18898.7753906250000000|      0.00006400|[1271, 192, 0, 96]                                                         |  | trying linear partial model with 15 points | iterate success | actual_k=2
      49|[94.90000073105873, 0.0090522161075014, 90.09999332053447, 112.99993306459291, 20.00000193294066, 73.80000872925639, 140.00005673555273, 20.0000083741357]|18898.7753906250000000|      0.00001280|[1298, 196, 0, 98]                                                         |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[94.90000073105873, 0.0090522161075014, 90.09999332053447, 112.99993306459291, 20.00000193294066, 73.80000872925639, 140.00005673555273, 20.0000083741357]|18898.7753906250000000|      0.00000256|[1324, 200, 0, 100]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      51|[94.90000071000253, 0.009049736716261, 90.09999340303162, 112.99993257476503, 20.000001993344178, 73.80000873476246, 140.0000571252989, 20.000008432937086]|18898.7304687500000000|      0.00001280|[1350, 204, 0, 102]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      52|[94.90000071000253, 0.009049736716261, 90.09999340303162, 112.99993257476503, 20.000001993344178, 73.80000873476246, 140.0000571252989, 20.000008432937086]|18898.7304687500000000|      0.00000256|[1376, 208, 0, 104]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      53|[94.90000072380356, 0.0090475615484105, 90.0999934217844, 112.9999319017309, 20.000002003773957, 73.80000910511919, 140.0000581960983, 20.000008724216187]|18898.7148437500000000|      0.00001280|[1402, 212, 0, 106]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      54|[94.89999739446152, 0.0090484522194608, 90.09999054027521, 112.99992519361032, 20.000002286272156, 73.80000948300186, 140.00006809137813, 20.000009446051866]|18898.6484375000000000|      0.00006400|[1429, 216, 0, 108]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      55|[94.89999287278546, 0.0090460888460868, 90.09996059529105, 112.99990535239426, 20.0000207412607, 73.79999371896118, 140.00009915200147, 20.00004445660851]|18898.4257812500000000|      0.00032000|[1455, 220, 0, 110]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      56|[94.89999287278546, 0.0090460888460868, 90.09996059529105, 112.99990535239426, 20.0000207412607, 73.79999371896118, 140.00009915200147, 20.00004445660851]|18898.4257812500000000|      0.00006400|[1482, 224, 0, 112]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      57|[94.89999287278546, 0.0090460888460868, 90.09996059529105, 112.99990535239426, 20.0000207412607, 73.79999371896118, 140.00009915200147, 20.00004445660851]|18898.4257812500000000|      0.00001280|[1509, 228, 0, 114]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      58|[94.89999287278546, 0.0090460888460868, 90.09996059529105, 112.99990535239426, 20.0000207412607, 73.79999371896118, 140.00009915200147, 20.00004445660851]|18898.4257812500000000|      0.00000256|[1535, 232, 0, 116]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      59|[94.89999285176589, 0.0090482450167686, 90.09996051512388, 112.99990433682916, 20.000020743695156, 73.79999383671017, 140.00010007443268, 20.000044495810574]|18898.4121093750000000|      0.00001280|[1561, 236, 0, 118]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      60|[94.8999931104996, 0.0090435185240192, 90.09996018360967, 112.9998955670374, 20.000020786265093, 73.79999335861127, 140.00010798979307, 20.00004573308711]|18898.3906250000000000|      0.00006400|[1587, 240, 0, 120]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      61|[94.8999931104996, 0.0090435185240192, 90.09996018360967, 112.9998955670374, 20.000020786265093, 73.79999335861127, 140.00010798979307, 20.00004573308711]|18898.3906250000000000|      0.00001280|[1614, 244, 0, 122]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      62|[94.8999931104996, 0.0090435185240192, 90.09996018360967, 112.9998955670374, 20.000020786265093, 73.79999335861127, 140.00010798979307, 20.00004573308711]|18898.3906250000000000|      0.00000256|[1640, 248, 0, 124]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      63|[94.89999312077667, 0.0090459981615664, 90.09996015486716, 112.99989508647958, 20.00002081112117, 73.79999333378203, 140.00010839707122, 20.000045810677417]|18898.3476562500000000|      0.00001280|[1666, 252, 0, 126]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      64|[94.89999312077667, 0.0090459981615664, 90.09996015486716, 112.99989508647958, 20.00002081112117, 73.79999333378203, 140.00010839707122, 20.000045810677417]|18898.3476562500000000|      0.00000256|[1693, 256, 0, 128]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      65|[94.89999317723728, 0.0090481772402402, 90.09996011239305, 112.9998940433959, 20.000020783583278, 73.79999338146321, 140.0001092325131, 20.00004591653464]|18898.3320312500000000|      0.00001280|[1719, 260, 0, 130]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      66|[94.89999317723728, 0.0090481772402402, 90.09996011239305, 112.9998940433959, 20.000020783583278, 73.79999338146321, 140.0001092325131, 20.00004591653464]|18898.3320312500000000|      0.00000256|[1745, 264, 0, 132]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      67|[94.89999330962598, 0.0090471400494615, 90.09996009049433, 112.99989232300123, 20.00002082394866, 73.79999350794579, 140.00011074508745, 20.000046357627284]|18898.3203125000000000|      0.00001280|[1772, 268, 0, 134]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      68|[94.89999330962598, 0.0090471400494615, 90.09996009049433, 112.99989232300123, 20.00002082394866, 73.79999350794579, 140.00011074508745, 20.000046357627284]|18898.3203125000000000|      0.00000256|[1798, 272, 0, 136]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      69|[94.89999337960069, 0.0090484376630626, 90.09995991591954, 112.99989071451913, 20.00002082679451, 73.79999330327512, 140.00011220963341, 20.000046603428757]|18898.3066406250000000|      0.00001280|[1824, 276, 0, 138]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      70|[94.89999273526794, 0.0090432770358657, 90.09996127795165, 112.99988090081959, 20.000018309591717, 73.79999186883965, 140.00011768498874, 20.000046097957338]|18898.2968750000000000|      0.00006400|[1850, 280, 0, 140]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      71|[94.89999273526794, 0.0090432770358657, 90.09996127795165, 112.99988090081959, 20.000018309591717, 73.79999186883965, 140.00011768498874, 20.000046097957338]|18898.2968750000000000|      0.00001280|[1876, 284, 0, 142]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      72|[94.89999273526794, 0.0090432770358657, 90.09996127795165, 112.99988090081959, 20.000018309591717, 73.79999186883965, 140.00011768498874, 20.000046097957338]|18898.2968750000000000|      0.00000256|[1904, 288, 0, 144]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      73|[94.89999274596032, 0.0090457676823115, 90.09996125176916, 112.99988046474273, 20.00001829902666, 73.79999186927203, 140.00011807854096, 20.000046163700993]|18898.2519531250000000|      0.00001280|[1930, 292, 0, 146]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      74|[94.89999274596032, 0.0090457676823115, 90.09996125176916, 112.99988046474273, 20.00001829902666, 73.79999186927203, 140.00011807854096, 20.000046163700993]|18898.2519531250000000|      0.00000256|[1957, 296, 0, 148]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      75|[94.89999279282576, 0.0090480052675476, 90.09996114402263, 112.9998795258065, 20.000018351483124, 73.79999180130585, 140.00011887063513, 20.00004629262397]|18898.2343750000000000|      0.00001280|[1983, 300, 0, 150]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      76|[94.89999279282576, 0.0090480052675476, 90.09996114402263, 112.9998795258065, 20.000018351483124, 73.79999180130585, 140.00011887063513, 20.00004629262397]|18898.2343750000000000|      0.00000256|[2009, 304, 0, 152]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      77|[94.8999926851589, 0.0090476509372543, 90.09996103404029, 112.99987771839797, 20.000018338962683, 73.79999181792792, 140.00012062910852, 20.000046504695707]|18898.2207031250000000|      0.00001280|[2035, 308, 0, 154]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      78|[94.8999926851589, 0.0090476509372543, 90.09996103404029, 112.99987771839797, 20.000018338962683, 73.79999181792792, 140.00012062910852, 20.000046504695707]|18898.2207031250000000|      0.00000256|[2061, 312, 0, 156]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      79|[94.89999250155292, 0.0090483452209089, 90.09996116158202, 112.9998758619645, 20.00001840919819, 73.79999202435081, 140.00012214725098, 20.00004697686828]|18898.2070312500000000|      0.00001280|[2088, 316, 0, 158]                                                        |  | trying linear partial model with 15 points | iterate success | actual_k=2
      80|[94.89999250155292, 0.0090483452209089, 90.09996116158202, 112.9998758619645, 20.00001840919819, 73.79999202435081, 140.00012214725098, 20.00004697686828]|18898.2070312500000000|      0.00000256|[2114, 320, 0, 160]                                                        |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
