k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      2.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      12|[10.393913184513009, 31.74654718588947, 45.382770715506716, 41.298565602984844] | 86.0202255249023438|      4.00000000|[159, 24, 0, 24]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      13|[10.393913184513009, 31.74654718588947, 45.382770715506716, 41.298565602984844] | 86.0202255249023438|      2.00000000|[172, 26, 0, 26]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      14|[10.393913184513009, 31.74654718588947, 45.382770715506716, 41.298565602984844] | 86.0202255249023438|      1.00000000|[185, 28, 0, 28]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      15|[9.448799578702394, 31.45966773022368, 45.505695572329934, 41.39526063700185]   | 68.9240112304687500|      2.00000000|[198, 30, 0, 30]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      16|[9.448799578702394, 31.45966773022368, 45.505695572329934, 41.39526063700185]   | 68.9240112304687500|      1.00000000|[211, 32, 0, 32]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      17|[8.49548180838565, 31.19282429734924, 45.62586210226563, 41.469690578647054]    | 53.9888191223144531|      2.00000000|[224, 34, 0, 34]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      18|[8.49548180838565, 31.19282429734924, 45.62586210226563, 41.469690578647054]    | 53.9888191223144531|      1.00000000|[237, 36, 0, 36]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      19|[7.534342573874329, 30.949234211398448, 45.737252313029444, 41.536529660444096] | 41.0924606323242188|      2.00000000|[250, 38, 0, 38]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      20|[7.534342573874329, 30.949234211398448, 45.737252313029444, 41.536529660444096] | 41.0924606323242188|      1.00000000|[264, 40, 0, 40]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      21|[6.563281208591859, 30.73123404669034, 45.814472630258635, 41.59613482506936]   | 30.1208686828613281|      2.00000000|[277, 42, 0, 42]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      22|[6.563281208591859, 30.73123404669034, 45.814472630258635, 41.59613482506936]   | 30.1208686828613281|      1.00000000|[290, 44, 0, 44]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      23|[6.563281208591859, 30.73123404669034, 45.814472630258635, 41.59613482506936]   | 30.1208686828613281|      0.50000000|[304, 46, 0, 46]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      24|[6.076508856415525, 30.63372423248087, 45.864266579471725, 41.628770325851754]  | 25.3248462677001953|      1.00000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      25|[6.076508856415525, 30.63372423248087, 45.864266579471725, 41.628770325851754]  | 25.3248462677001953|      0.50000000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[5.587122033716554, 30.542879183377032, 45.905527968799376, 41.65212011327434]  | 20.9724521636962891|      1.00000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[5.587122033716554, 30.542879183377032, 45.905527968799376, 41.65212011327434]  | 20.9724521636962891|      0.50000000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[5.096062729582741, 30.458134985159656, 45.940726011681974, 41.67310292694038]  | 17.0541229248046875|      1.00000000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      29|[5.096062729582741, 30.458134985159656, 45.940726011681974, 41.67310292694038]  | 17.0541229248046875|      0.50000000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      30|[4.603723798545129, 30.380325297265294, 45.97396117803214, 41.694161254799]     | 13.5603561401367188|      1.00000000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      31|[4.603723798545129, 30.380325297265294, 45.97396117803214, 41.694161254799]     | 13.5603561401367188|      0.50000000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      32|[4.1100288822274225, 30.310355654187088, 46.005307316266524, 41.71383352633411] | 10.4824829101562500|      1.00000000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      33|[4.1100288822274225, 30.310355654187088, 46.005307316266524, 41.71383352633411] | 10.4824829101562500|      0.50000000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[3.61528825096917, 30.24778053941635, 46.03393938630417, 41.736110585362944]    |  7.8129582405090332|      1.00000000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[3.61528825096917, 30.24778053941635, 46.03393938630417, 41.736110585362944]    |  7.8129582405090332|      0.50000000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[3.61528825096917, 30.24778053941635, 46.03393938630417, 41.736110585362944]    |  7.8129582405090332|      0.25000000|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[3.3672322279234383, 30.220315473228485, 46.04652199347365, 41.743564280208474] |  6.6288385391235352|      0.50000000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[3.3672322279234383, 30.220315473228485, 46.04652199347365, 41.743564280208474] |  6.6288385391235352|      0.25000000|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[3.1188739703639716, 30.194818166490343, 46.05704373479321, 41.7511376685341]   |  5.5441551208496094|      0.50000000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[3.1188739703639716, 30.194818166490343, 46.05704373479321, 41.7511376685341]   |  5.5441551208496094|      0.25000000|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[2.8708246396336534, 30.167487599576347, 46.06920442785163, 41.75989479024958]  |  4.5584778785705566|      0.50000000|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      42|[2.8708246396336534, 30.167487599576347, 46.06920442785163, 41.75989479024958]  |  4.5584778785705566|      0.25000000|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      43|[2.622034450964252, 30.145684347583014, 46.0790480593212, 41.765477186137545]   |  3.6706378459930420|      0.50000000|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      44|[2.622034450964252, 30.145684347583014, 46.0790480593212, 41.765477186137545]   |  3.6706378459930420|      0.25000000|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      45|[2.373056428114432, 30.125618294459198, 46.08808275544419, 41.77054393221288]   |  2.8802192211151123|      0.50000000|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      46|[2.373056428114432, 30.125618294459198, 46.08808275544419, 41.77054393221288]   |  2.8802192211151123|      0.25000000|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[2.1236623791211153, 30.10916681571118, 46.09271400984138, 41.77378563800323]   |  2.1866881847381592|      0.50000000|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[2.1236623791211153, 30.10916681571118, 46.09271400984138, 41.77378563800323]   |  2.1866881847381592|      0.25000000|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[1.874556793282381, 30.090129327858282, 46.10138525841619, 41.77675053401247]   |  1.5895507335662842|      0.50000000|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[1.874556793282381, 30.090129327858282, 46.10138525841619, 41.77675053401247]   |  1.5895507335662842|      0.25000000|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.874556793282381, 30.090129327858282, 46.10138525841619, 41.77675053401247]   |  1.5895507335662842|      0.12500000|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[1.749780060503507, 30.083153872356956, 46.10330693678735, 41.77859908204169]   |  1.3269627094268799|      0.25000000|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[1.749780060503507, 30.083153872356956, 46.10330693678735, 41.77859908204169]   |  1.3269627094268799|      0.12500000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[1.625062075573882, 30.075479236265856, 46.10632254591605, 41.78015802320348]   |  1.0883066654205322|      0.25000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[1.625062075573882, 30.075479236265856, 46.10632254591605, 41.78015802320348]   |  1.0883066654205322|      0.12500000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[1.50027570351467, 30.069228936919604, 46.109511476178234, 41.78218923716687]   |  0.8735346794128418|      0.25000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[1.50027570351467, 30.069228936919604, 46.109511476178234, 41.78218923716687]   |  0.8735346794128418|      0.12500000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[1.3754049939628683, 30.065330570784248, 46.11200126155379, 41.78549220648067]  |  0.6826374530792236|      0.25000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[1.3754049939628683, 30.065330570784248, 46.11200126155379, 41.78549220648067]  |  0.6826374530792236|      0.12500000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[1.250575195525583, 30.05951811819257, 46.1142741675701, 41.78738184010052]     |  0.5155102610588074|      0.25000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[1.250575195525583, 30.05951811819257, 46.1142741675701, 41.78738184010052]     |  0.5155102610588074|      0.12500000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[1.250575195525583, 30.05951811819257, 46.1142741675701, 41.78738184010052]     |  0.5155102610588074|      0.06250000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      63|[1.1881265075957776, 30.057109402831767, 46.11504528732345, 41.7872600185819]   |  0.4408664703369141|      0.12500000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      64|[1.1881265075957776, 30.057109402831767, 46.11504528732345, 41.7872600185819]   |  0.4408664703369141|      0.06250000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      65|[1.1256834100987831, 30.05476463430427, 46.1161183386685, 41.78793839631161]    |  0.3721563220024109|      0.12500000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      66|[1.1256834100987831, 30.05476463430427, 46.1161183386685, 41.78793839631161]    |  0.3721563220024109|      0.06250000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[1.0632314071703544, 30.05301941440692, 46.11783270816114, 41.788050087762116]  |  0.3093875944614410|      0.12500000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[1.0632314071703544, 30.05301941440692, 46.11783270816114, 41.788050087762116]  |  0.3093875944614410|      0.06250000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[1.0008014837605452, 30.050248190295264, 46.11858035053825, 41.78876842671018]  |  0.2525492012500763|      0.12500000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[1.0008014837605452, 30.050248190295264, 46.11858035053825, 41.78876842671018]  |  0.2525492012500763|      0.06250000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[0.9383229088873802, 30.04937992815376, 46.11975805604385, 41.789501101545305]  |  0.2016407996416092|      0.12500000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      72|[0.9383229088873802, 30.04937992815376, 46.11975805604385, 41.789501101545305]  |  0.2016407996416092|      0.06250000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      73|[0.8758400724344872, 30.048006968343977, 46.12010762441224, 41.789872493679795] |  0.1566507965326309|      0.12500000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      74|[0.8758400724344872, 30.048006968343977, 46.12010762441224, 41.789872493679795] |  0.1566507965326309|      0.06250000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      75|[0.8133697587197074, 30.046460961863797, 46.12115750469449, 41.79033888378817]  |  0.1175816655158997|      0.12500000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      76|[0.8133697587197074, 30.046460961863797, 46.12115750469449, 41.79033888378817]  |  0.1175816655158997|      0.06250000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[0.8133697587197074, 30.046460961863797, 46.12115750469449, 41.79033888378817]  |  0.1175816655158997|      0.03125000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[0.7821436587471633, 30.045595971230917, 46.12185969662903, 41.79084077839541]  |  0.1002692207694054|      0.06250000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[0.7821436587471633, 30.045595971230917, 46.12185969662903, 41.79084077839541]  |  0.1002692207694054|      0.03125000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[0.7509087671363597, 30.044755671306863, 46.12231851866496, 41.79100638165123]  |  0.0844346284866333|      0.06250000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
