k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      11|[-0.957576651413059, 0.6939664879264852, 4.09059016503332, 6.015158268470424, 5.078991010550035, 7.81898381940591]| 57.0643424987792969|      0.10000000|[236, 94, 0, 47]                                                           |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      12|[-0.9897994316231183, 0.7144730104943326, 4.01940391583598, 6.018665955214194, 5.0205114774634785, 7.825428447914105]| 54.1976318359375000|      1.00000000|[246, 98, 0, 49]                                                           |  | trying linear partial model with 7 points | iterate success | actual_k=2
      13|[-0.9897994316231183, 0.7144730104943326, 4.01940391583598, 6.018665955214194, 5.0205114774634785, 7.825428447914105]| 54.1976318359375000|      0.10000000|[270, 108, 0, 54]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      14|[-1.0181320218539414, 0.7428309884705601, 3.9427928859233807, 6.061251474614473, 4.998207046680795, 7.840016985075586]| 51.9028320312500000|      1.00000000|[281, 112, 0, 56]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      15|[-1.0181320218539414, 0.7428309884705601, 3.9427928859233807, 6.061251474614473, 4.998207046680795, 7.840016985075586]| 51.9028320312500000|      0.10000000|[307, 122, 0, 61]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 13 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      16|[-1.064950069339015, 0.7642091863412381, 3.8673091526891388, 6.063350764161783, 4.986673103442376, 7.87895039282881]| 49.8261718750000000|      1.00000000|[319, 126, 0, 63]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      17|[-1.064950069339015, 0.7642091863412381, 3.8673091526891388, 6.063350764161783, 4.986673103442376, 7.87895039282881]| 49.8261718750000000|      0.10000000|[344, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      18|[-1.090909813243838, 0.7996285151012477, 3.8041316292947913, 6.062841180049963, 4.922856972259894, 7.881671625872161]| 47.2631645202636719|      1.00000000|[358, 142, 0, 71]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 11 points | iterate success | actual_k=2
      19|[-1.090909813243838, 0.7996285151012477, 3.8041316292947913, 6.062841180049963, 4.922856972259894, 7.881671625872161]| 47.2631645202636719|      0.10000000|[383, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      20|[-1.085484094384818, 0.8693044616854307, 3.7473763491077907, 6.040734078063555, 4.885856746647477, 7.887747937232579]| 45.1904602050781250|      1.00000000|[394, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-1.085484094384818, 0.8693044616854307, 3.7473763491077907, 6.040734078063555, 4.885856746647477, 7.887747937232579]| 45.1904602050781250|      0.10000000|[418, 166, 0, 83]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      22|[-1.0597110396396994, 0.8640015164802394, 3.6732860850906914, 6.075769657094813, 4.914066536187895, 7.8453807662724815]| 44.7065963745117188|      1.00000000|[428, 170, 0, 85]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-1.0597110396396994, 0.8640015164802394, 3.6732860850906914, 6.075769657094813, 4.914066536187895, 7.8453807662724815]| 44.7065963745117188|      0.10000000|[451, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-1.0816308871286737, 0.8808636401534605, 3.6134795756480877, 6.077772109628562, 4.8398948700602435, 7.8577470360123485]| 42.3685340881347656|      1.00000000|[462, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-1.0816308871286737, 0.8808636401534605, 3.6134795756480877, 6.077772109628562, 4.8398948700602435, 7.8577470360123485]| 42.3685340881347656|      0.10000000|[485, 194, 0, 97]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      26|[-1.0987182983462953, 0.9523950020046236, 3.572081989435353, 6.072494538134741, 4.786566762588459, 7.85534189610738]| 40.2982177734375000|      1.00000000|[495, 198, 0, 99]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-1.0987182983462953, 0.9523950020046236, 3.572081989435353, 6.072494538134741, 4.786566762588459, 7.85534189610738]| 40.2982177734375000|      0.10000000|[520, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      28|[-1.083485755753756, 1.0011119695003186, 3.545573303640445, 6.105399569643756, 4.718400105795987, 7.824318000401895]| 38.6872825622558594|      1.00000000|[532, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-1.083485755753756, 1.0011119695003186, 3.545573303640445, 6.105399569643756, 4.718400105795987, 7.824318000401895]| 38.6872825622558594|      0.10000000|[557, 222, 0, 111]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      30|[-1.1081247263571863, 1.05424755903911, 3.486950414242275, 6.0973640256378205, 4.663099696840649, 7.821127092618938]| 36.5664634704589844|      1.00000000|[567, 226, 0, 113]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-1.1081247263571863, 1.05424755903911, 3.486950414242275, 6.0973640256378205, 4.663099696840649, 7.821127092618938]| 36.5664634704589844|      0.10000000|[592, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.130184415145533, 1.143646988888795, 3.4765405446702964, 6.121543546234421, 4.63661955526114, 7.832392063735394]| 35.3212203979492188|      1.00000000|[604, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.130184415145533, 1.143646988888795, 3.4765405446702964, 6.121543546234421, 4.63661955526114, 7.832392063735394]| 35.3212203979492188|      0.10000000|[630, 250, 0, 125]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.0989450794897944, 1.1335864987183801, 3.3894291999422164, 6.118696628504883, 4.607305295319072, 7.810780185323864]| 34.0296974182128906|      1.00000000|[640, 254, 0, 127]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.0989450794897944, 1.1335864987183801, 3.3894291999422164, 6.118696628504883, 4.607305295319072, 7.810780185323864]| 34.0296974182128906|      0.10000000|[666, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 17 points | trying quadratic partial model with 23 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.1314091879969967, 1.1665350830483248, 3.318347040336453, 6.1184243530614015, 4.556382534677418, 7.825429326936316]| 32.0565605163574219|      1.00000000|[678, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.1314091879969967, 1.1665350830483248, 3.318347040336453, 6.1184243530614015, 4.556382534677418, 7.825429326936316]| 32.0565605163574219|      0.10000000|[702, 278, 0, 139]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.182278473051391, 1.1714572414785045, 3.297082596843465, 6.0835341610395774, 4.500021826651719, 7.775010513692661]| 30.8522186279296875|      1.00000000|[713, 282, 0, 141]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.182278473051391, 1.1714572414785045, 3.297082596843465, 6.0835341610395774, 4.500021826651719, 7.775010513692661]| 30.8522186279296875|      0.10000000|[737, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.2112915075377033, 1.1841008846133676, 3.2433398770863704, 6.053040515917045, 4.428269098139769, 7.7693726284937465]| 29.1801910400390625|      1.00000000|[748, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.2112915075377033, 1.1841008846133676, 3.2433398770863704, 6.053040515917045, 4.428269098139769, 7.7693726284937465]| 29.1801910400390625|      0.10000000|[773, 306, 0, 153]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.2066425035848953, 1.1594941609040044, 3.226613407447924, 5.997563706854519, 4.351712780140658, 7.78180544614024]| 28.2954540252685547|      1.00000000|[783, 310, 0, 155]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.2066425035848953, 1.1594941609040044, 3.226613407447924, 5.997563706854519, 4.351712780140658, 7.78180544614024]| 28.2954540252685547|      0.10000000|[808, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
