k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      18|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.28242954|[111, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.25418658|[117, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.25418658|[120, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.25418658|[123, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.25418658|[126, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      19|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.25418658|[129, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      20|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.22876792|[135, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.22876792|[138, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      21|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.20589113|[144, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.18530202|[149, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.16677182|[154, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.7691338404075068, 0.9973690779572317]                                        |  0.2169450670480728|      0.16677182|[157, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      24|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.18530202|[162, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      25|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.16677182|[167, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.16677182|[170, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      25|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.16677182|[173, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[178, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[181, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[184, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[187, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[190, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[193, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[196, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      26|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.15009464|[199, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      27|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.13508517|[205, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.12157665|[210, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[0.8613723416723897, 1.1363111444050054]                                        |  0.1151820868253708|      0.12157665|[213, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      29|[0.8650142955228932, 1.0147890512960345]                                        |  0.0558640956878662|      0.13508517|[219, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      29|[0.8650142955228932, 1.0147890512960345]                                        |  0.0558640956878662|      0.13508517|[222, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      29|[0.8650142955228932, 1.0147890512960345]                                        |  0.0558640956878662|      0.13508517|[225, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      29|[0.8650142955228932, 1.0147890512960345]                                        |  0.0558640956878662|      0.13508517|[228, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
