k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.9489468649915829, 2.502613251678523]                                         |329.2785339355468750|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[1.9489468649915829, 2.502613251678523]                                         |329.2785339355468750|      0.50000000|[20, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.9230490627299783, 2.0032843982782627]                                        |105.8310623168945312|      1.00000000|[25, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.9230490627299783, 2.0032843982782627]                                        |105.8310623168945312|      0.50000000|[31, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.8125789107848196, 1.5156407317253027]                                        | 26.7882442474365234|      1.00000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      15|[0.9466349270240603, 1.0154997346169417]                                        |  0.0052994391880929|      0.00781250|[101, 36, 0, 36]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      16|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.01562500|[109, 39, 0, 39]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      16|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.01562500|[114, 41, 0, 41]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[120, 43, 0, 43]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[123, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[126, 45, 0, 45]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[129, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[132, 47, 0, 47]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[135, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[138, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[141, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[144, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[147, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[150, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[153, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[156, 55, 0, 55]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[159, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[162, 57, 0, 57]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[165, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[168, 59, 0, 59]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[171, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[174, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[177, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[180, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[183, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[186, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[189, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[192, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[195, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[198, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[201, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[204, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[207, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[210, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[213, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[216, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[219, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[222, 77, 0, 77]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[225, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[228, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      17|[0.9519827126745845, 1.0211950260832363]                                        |  0.0029159039258957|      0.00781250|[231, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
