k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[2.0, 3.0]                                                                      |889.3031475218829200|      0.50000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
       3|[1.926055935852179, 2.505497952099991]                                          |327.9505615234375000|      0.50000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      1.00000000|[26, 9, 0, 9]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[1.7518514134632772, 2.036826655369271]                                         |100.6863861083984375|      0.50000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      1.00000000|[38, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.50000000|[44, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.6797165402641892, 1.5420574565820468]                                        | 23.4874382019042969|      0.25000000|[52, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[1.1442378762046852, 0.9030553687102746]                                        |  0.0273210611194372|      0.06250000|[130, 49, 0, 49]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      21|[1.1442378762046852, 0.9030553687102746]                                        |  0.0273210611194372|      0.03125000|[136, 51, 0, 51]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[1.1140761943017232, 0.9112306634930047]                                        |  0.0201268661767244|      0.06250000|[142, 53, 0, 53]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      23|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.12500000|[149, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      24|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.06250000|[155, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.03125000|[163, 61, 0, 61]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      26|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.01562500|[169, 63, 0, 63]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.00781250|[175, 65, 0, 65]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.0682050642231506, 0.9536816873359543]                                        |  0.0064055412076414|      0.00390625|[181, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0674387107616412, 0.9575120256283943]                                        |  0.0059061846695840|      0.00781250|[187, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.060773096858146, 0.9615869179631107]                                         |  0.0048132543452084|      0.01562500|[192, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      31|[1.0494623097693048, 0.9723668400607371]                                        |  0.0030920826829970|      0.03125000|[197, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.0494623097693048, 0.9723668400607371]                                        |  0.0030920826829970|      0.01562500|[204, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.0494623097693048, 0.9723668400607371]                                        |  0.0030920826829970|      0.00781250|[212, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[1.0428238295142855, 0.9764857884888823]                                        |  0.0023136592935771|      0.01562500|[217, 81, 0, 81]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[1.0428238295142855, 0.9764857884888823]                                        |  0.0023136592935771|      0.00781250|[224, 84, 0, 84]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[1.0354375938977012, 0.9790311135499108]                                        |  0.0015898413257673|      0.01562500|[229, 86, 0, 86]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[1.0354375938977012, 0.9790311135499108]                                        |  0.0015898413257673|      0.00781250|[235, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[1.0354375938977012, 0.9790311135499108]                                        |  0.0015898413257673|      0.00390625|[241, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[1.031534199636477, 0.9788817739907062]                                         |  0.0013954261085019|      0.00781250|[248, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      40|[1.028243392847199, 0.9859673753713687]                                         |  0.0010307885240763|      0.01562500|[255, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      41|[1.028243392847199, 0.9859673753713687]                                         |  0.0010307885240763|      0.00781250|[261, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[1.028243392847199, 0.9859673753713687]                                         |  0.0010307885240763|      0.00390625|[267, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[1.0243848819423227, 0.9853585382343188]                                        |  0.0007578728254884|      0.00781250|[273, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      44|[1.0243848819423227, 0.9853585382343188]                                        |  0.0007578728254884|      0.00390625|[281, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[1.0222231947531568, 0.9886121358675083]                                        |  0.0006248135468923|      0.00781250|[288, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      46|[1.0144236135690772, 0.9881630372112743]                                        |  0.0004533674509730|      0.01562500|[296, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      47|[1.0144236135690772, 0.9881630372112743]                                        |  0.0004533674509730|      0.00781250|[302, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[1.0096743797072638, 0.9943662568572167]                                        |  0.0001175436627818|      0.01562500|[309, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      49|[1.0096743797072638, 0.9943662568572167]                                        |  0.0001175436627818|      0.00781250|[315, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | exploitation failed, decreasing delta | actual_k=1
      50|[1.0096743797072638, 0.9943662568572167]                                        |  0.0001175436627818|      0.00390625|[323, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[1.0096743797072638, 0.9943662568572167]                                        |  0.0001175436627818|      0.00195312|[330, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0079282985748006, 0.9952414128115933]                                        |  0.0000803187358542|      0.00390625|[335, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.0079282985748006, 0.9952414128115933]                                        |  0.0000803187358542|      0.00195312|[343, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.0065562979275169, 0.9966314888848633]                                        |  0.0000535495782970|      0.00390625|[350, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      55|[1.0065562979275169, 0.9966314888848633]                                        |  0.0000535495782970|      0.00195312|[358, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.0065562979275169, 0.9966314888848633]                                        |  0.0000535495782970|      0.00097656|[366, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[1.0055977322457084, 0.9968181065422945]                                        |  0.0000389723645640|      0.00195312|[372, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[1.0055977322457084, 0.9968181065422945]                                        |  0.0000389723645640|      0.00097656|[380, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      59|[1.0055977322457084, 0.9968181065422945]                                        |  0.0000389723645640|      0.00048828|[386, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[1.0052527837501308, 0.9971636917192052]                                        |  0.0000340600163327|      0.00097656|[391, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[1.0044583861982428, 0.9977316766186176]                                        |  0.0000247933294304|      0.00195312|[397, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[1.0025448258156218, 0.998122808217556]                                         |  0.0000112527295641|      0.00390625|[404, 152, 0, 152]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      63|[1.0025448258156218, 0.998122808217556]                                         |  0.0000112527295641|      0.00195312|[411, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      64|[1.0025448258156218, 0.998122808217556]                                         |  0.0000112527295641|      0.00097656|[418, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[1.0025448258156218, 0.998122808217556]                                         |  0.0000112527295641|      0.00048828|[424, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
