k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6086585916488357, 0.0505992677921722, 0.1384813989461593, 0.7794992559302371, -0.0047328177995176, 0.0009225121810408, -0.0040463374032924, 0.0039738724421261, 0.0032374911823596, 0.0004216686889395, -0.0012149530103179, -0.0014572357961419, -0.001080912962843, -0.0027840416150861, 0.00103171614351, 0.003164626559806, 0.0079070976958251, 0.0011439820497373, -0.0003495454572224, 0.0036036976647497, 0.0029763042734688, 0.0016656842165277]| 13.1513357162475586|     10.00000000|[118, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
      12|[0.91314337168402, 0.0763210344424659, 0.2061827585690752, 1.1694249159431966, -0.0046977180263865, 0.0011465319995815, -0.0041420056060958, 0.0040379467474911, 0.0034690248595052, 0.00042209029352, -0.0012193282017554, -0.0013929629596545, -0.0009473013396599, -0.0026129759408183, 0.0010519112771734, 0.0030253735485865, 0.0075796936449985, 0.0012928099201313, -0.000250122237367, 0.0037268686959727, 0.0029416677596749, 0.0017252601633376]| 12.5803508758544922|      1.00000000|[1399, 96, 0, 24]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
      13|[0.91314337168402, 0.0763210344424659, 0.2061827585690752, 1.1694249159431966, -0.0046977180263865, 0.0011465319995815, -0.0041420056060958, 0.0040379467474911, 0.0034690248595052, 0.00042209029352, -0.0012193282017554, -0.0013929629596545, -0.0009473013396599, -0.0026129759408183, 0.0010519112771734, 0.0030253735485865, 0.0075796936449985, 0.0012928099201313, -0.000250122237367, 0.0037268686959727, 0.0029416677596749, 0.0017252601633376]| 12.5803508758544922|      0.10000000|[1515, 104, 0, 26]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      14|[0.9738396631453892, 0.0814223906217571, 0.2196523518403806, 1.2475792811522024, -0.0048451344386418, 0.0012804570164153, -0.0040965769268232, 0.0043483417975186, 0.0031820480113591, 0.0005619762173202, -0.0011657891767249, -0.0012593928437509, -0.0011710010637285, -0.0025079597831751, 0.0010953269768448, 0.0031524465661531, 0.0075920744575683, 0.0012609411892675, -0.0003134491660692, 0.0037510467619421, 0.0028502358240945, 0.0019436412335221]| 12.4944324493408203|      1.00000000|[1631, 112, 0, 28]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      15|[0.9738396631453892, 0.0814223906217571, 0.2196523518403806, 1.2475792811522024, -0.0048451344386418, 0.0012804570164153, -0.0040965769268232, 0.0043483417975186, 0.0031820480113591, 0.0005619762173202, -0.0011657891767249, -0.0012593928437509, -0.0011710010637285, -0.0025079597831751, 0.0010953269768448, 0.0031524465661531, 0.0075920744575683, 0.0012609411892675, -0.0003134491660692, 0.0037510467619421, 0.0028502358240945, 0.0019436412335221]| 12.4944324493408203|      0.10000000|[1747, 120, 0, 30]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      16|[1.0347092529890758, 0.0867069211349883, 0.2332646436652798, 1.3255627429389714, -0.004965036872173, 0.0014217568380759, -0.0042057917918837, 0.0042050092852568, 0.0032608151234264, 0.0003640934686493, -0.0009711835822089, -0.001194499186549, -0.0012220720505026, -0.0025539864138083, 0.0010208474304898, 0.003318020083699, 0.0073882482539039, 0.0012707413972997, -0.0003057917847266, 0.0038729870699869, 0.0028117374702016, 0.0019880258740907]| 12.4179391860961914|      1.00000000|[1863, 128, 0, 32]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      17|[1.0347092529890758, 0.0867069211349883, 0.2332646436652798, 1.3255627429389714, -0.004965036872173, 0.0014217568380759, -0.0042057917918837, 0.0042050092852568, 0.0032608151234264, 0.0003640934686493, -0.0009711835822089, -0.001194499186549, -0.0012220720505026, -0.0025539864138083, 0.0010208474304898, 0.003318020083699, 0.0073882482539039, 0.0012707413972997, -0.0003057917847266, 0.0038729870699869, 0.0028117374702016, 0.0019880258740907]| 12.4179391860961914|      0.10000000|[1979, 136, 0, 34]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      18|[1.0955242280885154, 0.0918596164681325, 0.2469067834009364, 1.4035938226356355, -0.0049798629422973, 0.0014688989664061, -0.0041913030130156, 0.0042783780281997, 0.0032667579036969, 0.0003208050085389, -0.000980788135225, -0.0012358736722651, -0.001163388283361, -0.0025868692269972, 0.0010065724181128, 0.003329831126675, 0.0072927687516582, 0.0012835995369979, -0.0002588256857493, 0.0038856307849911, 0.0027948155005659, 0.0020391026056775]| 12.3508701324462891|      1.00000000|[2095, 144, 0, 36]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      19|[1.0955242280885154, 0.0918596164681325, 0.2469067834009364, 1.4035938226356355, -0.0049798629422973, 0.0014688989664061, -0.0041913030130156, 0.0042783780281997, 0.0032667579036969, 0.0003208050085389, -0.000980788135225, -0.0012358736722651, -0.001163388283361, -0.0025868692269972, 0.0010065724181128, 0.003329831126675, 0.0072927687516582, 0.0012835995369979, -0.0002588256857493, 0.0038856307849911, 0.0027948155005659, 0.0020391026056775]| 12.3508701324462891|      0.10000000|[2211, 152, 0, 38]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      20|[1.1564148873011904, 0.0970672644229062, 0.2603350550742606, 1.4815951380817605, -0.0049469965872842, 0.001307483541429, -0.0040900995301508, 0.0039753202965798, 0.0032989839113747, 5.57189328817e-05, -0.0012534187601827, -0.001257260035691, -0.0011738414971354, -0.0025998629385808, 0.000969653582847, 0.0037173199540086, 0.0075771014307175, 0.0011370792944049, -0.0005864314250986, 0.0039256866856091, 0.0030055740682687, 0.0020786702388714]| 12.2932281494140625|      1.00000000|[2328, 160, 0, 40]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      21|[1.1564148873011904, 0.0970672644229062, 0.2603350550742606, 1.4815951380817605, -0.0049469965872842, 0.001307483541429, -0.0040900995301508, 0.0039753202965798, 0.0032989839113747, 5.57189328817e-05, -0.0012534187601827, -0.001257260035691, -0.0011738414971354, -0.0025998629385808, 0.000969653582847, 0.0037173199540086, 0.0075771014307175, 0.0011370792944049, -0.0005864314250986, 0.0039256866856091, 0.0030055740682687, 0.0020786702388714]| 12.2932281494140625|      0.10000000|[2444, 168, 0, 42]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      22|[1.2171674406566808, 0.1021947478980035, 0.2738990233142981, 1.5596900776295572, -0.0049529306985835, 0.0014063085473816, -0.0041285322783244, 0.0039955065388089, 0.0032769813260738, 0.0001024303075818, -0.0012714352001304, -0.0012550390575134, -0.0012147138648035, -0.0026262409464526, 0.0009768962958873, 0.0037799575033623, 0.007498142524309, 0.0010711452871944, -0.0006211830393753, 0.003942866268213, 0.0030095093409314, 0.0020314209803984]| 12.2450094223022461|      1.00000000|[2560, 176, 0, 44]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      23|[1.2171674406566808, 0.1021947478980035, 0.2738990233142981, 1.5596900776295572, -0.0049529306985835, 0.0014063085473816, -0.0041285322783244, 0.0039955065388089, 0.0032769813260738, 0.0001024303075818, -0.0012714352001304, -0.0012550390575134, -0.0012147138648035, -0.0026262409464526, 0.0009768962958873, 0.0037799575033623, 0.007498142524309, 0.0010711452871944, -0.0006211830393753, 0.003942866268213, 0.0030095093409314, 0.0020314209803984]| 12.2450094223022461|      0.10000000|[2678, 184, 0, 46]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      24|[1.277848786614524, 0.1072742341692154, 0.2875074232137605, 1.6378359857260842, -0.0049592844043725, 0.0013994824105966, -0.0041451425494388, 0.0039909021949196, 0.0032775742784416, 0.0001055043608423, -0.0012752515296566, -0.0012504671773926, -0.0011989669239757, -0.0026117523607798, 0.0009765404197579, 0.0037788572402099, 0.0075011987197383, 0.0010737555866554, -0.0006082988141134, 0.0039607874356242, 0.0029996884000402, 0.0020405630283297]| 12.2062168121337891|      1.00000000|[2794, 192, 0, 48]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      25|[1.277848786614524, 0.1072742341692154, 0.2875074232137605, 1.6378359857260842, -0.0049592844043725, 0.0013994824105966, -0.0041451425494388, 0.0039909021949196, 0.0032775742784416, 0.0001055043608423, -0.0012752515296566, -0.0012504671773926, -0.0011989669239757, -0.0026117523607798, 0.0009765404197579, 0.0037788572402099, 0.0075011987197383, 0.0010737555866554, -0.0006082988141134, 0.0039607874356242, 0.0029996884000402, 0.0020405630283297]| 12.2062168121337891|      0.10000000|[2910, 200, 0, 50]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      26|[1.3384314528662054, 0.1123018141482487, 0.3010883470243792, 1.7160664762290267, -0.0049661357974547, 0.0014749393082866, -0.0041828569143559, 0.0039932052659947, 0.0032911844245297, 0.0001240641832215, -0.0012941588544501, -0.0012467343523602, -0.0012139559761076, -0.0026028399644015, 0.0009442097960997, 0.0037622962562846, 0.0075140084027423, 0.0010867903900673, -0.0005783133837468, 0.0039724655171148, 0.0030405643692014, 0.002051519491602]| 12.1768493652343750|      1.00000000|[3026, 208, 0, 52]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      27|[1.3384314528662054, 0.1123018141482487, 0.3010883470243792, 1.7160664762290267, -0.0049661357974547, 0.0014749393082866, -0.0041828569143559, 0.0039932052659947, 0.0032911844245297, 0.0001240641832215, -0.0012941588544501, -0.0012467343523602, -0.0012139559761076, -0.0026028399644015, 0.0009442097960997, 0.0037622962562846, 0.0075140084027423, 0.0010867903900673, -0.0005783133837468, 0.0039724655171148, 0.0030405643692014, 0.002051519491602]| 12.1768493652343750|      0.10000000|[3143, 216, 0, 54]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      28|[1.3987115407955237, 0.1171932264045572, 0.3148413312328364, 1.7945023739595536, -0.004471067003491, 0.0009541051190961, -0.0042148162210424, 0.0039821363791656, 0.0032960362030803, 0.0002767409953658, -0.0015850244404949, -0.0010519449185281, -0.0012714417789522, -0.0029320855248272, 0.0011672389074868, 0.0036908938708074, 0.0073680771925352, 0.0013256233477762, -0.0009127026951986, 0.0040638716007901, 0.0029057036408556, 0.0019896336529489]| 12.1569080352783203|      1.00000000|[3260, 224, 0, 56]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      29|[1.3987115407955237, 0.1171932264045572, 0.3148413312328364, 1.7945023739595536, -0.004471067003491, 0.0009541051190961, -0.0042148162210424, 0.0039821363791656, 0.0032960362030803, 0.0002767409953658, -0.0015850244404949, -0.0010519449185281, -0.0012714417789522, -0.0029320855248272, 0.0011672389074868, 0.0036908938708074, 0.0073680771925352, 0.0013256233477762, -0.0009127026951986, 0.0040638716007901, 0.0029057036408556, 0.0019896336529489]| 12.1569080352783203|      0.10000000|[3377, 232, 0, 58]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      30|[1.3987115407955237, 0.1171932264045572, 0.3148413312328364, 1.7945023739595536, -0.004471067003491, 0.0009541051190961, -0.0042148162210424, 0.0039821363791656, 0.0032960362030803, 0.0002767409953658, -0.0015850244404949, -0.0010519449185281, -0.0012714417789522, -0.0029320855248272, 0.0011672389074868, 0.0036908938708074, 0.0073680771925352, 0.0013256233477762, -0.0009127026951986, 0.0040638716007901, 0.0029057036408556, 0.0019896336529489]| 12.1569080352783203|      0.01000000|[3493, 240, 0, 60]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      31|[1.4047126231819116, 0.1176772142296867, 0.3162060800141226, 1.8023693744532707, -0.0044676529413909, 0.0009589882901924, -0.0042154679210804, 0.0039713721078149, 0.0032966951223531, 0.0002859631413213, -0.0015955590103082, -0.0010496582784338, -0.0012693831915508, -0.0029221566440958, 0.0011637249042382, 0.0036918182562044, 0.0073694518686619, 0.0013292235977474, -0.0009101700179764, 0.0040582634854286, 0.0029084796521172, 0.0019894264551307]| 12.1554327011108398|      0.10000000|[3609, 248, 0, 62]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      32|[1.4047126231819116, 0.1176772142296867, 0.3162060800141226, 1.8023693744532707, -0.0044676529413909, 0.0009589882901924, -0.0042154679210804, 0.0039713721078149, 0.0032966951223531, 0.0002859631413213, -0.0015955590103082, -0.0010496582784338, -0.0012693831915508, -0.0029221566440958, 0.0011637249042382, 0.0036918182562044, 0.0073694518686619, 0.0013292235977474, -0.0009101700179764, 0.0040582634854286, 0.0029084796521172, 0.0019894264551307]| 12.1554327011108398|      0.01000000|[3726, 256, 0, 64]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      33|[1.4107087389468211, 0.1181582360701439, 0.3175879740879711, 1.8102373648547234, -0.0044614091840245, 0.0009571777249848, -0.0042168202916761, 0.0039713534117076, 0.003296431414385, 0.0002850237599457, -0.0015908835991179, -0.0010470984990052, -0.0012630326695619, -0.0029230629498318, 0.0011655580323502, 0.0036931352866648, 0.0073669241807083, 0.0013302155216528, -0.000907166793227, 0.0040606928318034, 0.002915879646165, 0.001978806722104]| 12.1540508270263672|      0.10000000|[3843, 264, 0, 66]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      34|[1.4107087389468211, 0.1181582360701439, 0.3175879740879711, 1.8102373648547234, -0.0044614091840245, 0.0009571777249848, -0.0042168202916761, 0.0039713534117076, 0.003296431414385, 0.0002850237599457, -0.0015908835991179, -0.0010470984990052, -0.0012630326695619, -0.0029230629498318, 0.0011655580323502, 0.0036931352866648, 0.0073669241807083, 0.0013302155216528, -0.000907166793227, 0.0040606928318034, 0.002915879646165, 0.001978806722104]| 12.1540508270263672|      0.01000000|[3959, 272, 0, 68]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      35|[1.4167007183911022, 0.1186354280636279, 0.3189674647371251, 1.8181091778723326, -0.0044620528342635, 0.0009578672853617, -0.004217129153573, 0.0039721529895956, 0.0032951613862795, 0.0002858685699283, -0.0015893729102805, -0.0010467825757677, -0.001262863490545, -0.0029238528764306, 0.0011645426800402, 0.0036967964056558, 0.0073679699942801, 0.0013334446451466, -0.0009070755283799, 0.0040614047210167, 0.0029165592212522, 0.001977546977277]| 12.1527633666992188|      0.10000000|[4076, 280, 0, 70]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      36|[1.4167007183911022, 0.1186354280636279, 0.3189674647371251, 1.8181091778723326, -0.0044620528342635, 0.0009578672853617, -0.004217129153573, 0.0039721529895956, 0.0032951613862795, 0.0002858685699283, -0.0015893729102805, -0.0010467825757677, -0.001262863490545, -0.0029238528764306, 0.0011645426800402, 0.0036967964056558, 0.0073679699942801, 0.0013334446451466, -0.0009070755283799, 0.0040614047210167, 0.0029165592212522, 0.001977546977277]| 12.1527633666992188|      0.01000000|[4192, 288, 0, 72]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      37|[1.422671810115356, 0.1191108895787385, 0.3203489515331038, 1.8259965508119564, -0.0044555645689626, 0.0009589588998802, -0.0042274792908463, 0.0039732465699684, 0.0032910245962002, 0.0002696887193161, -0.0015752027234564, -0.0010486535019906, -0.0012656914280083, -0.0029194337366915, 0.0011653274835439, 0.0036981950194916, 0.0073650412319548, 0.0013266030314139, -0.0009079261531861, 0.0040593397382756, 0.0029075261484926, 0.0019715939203269]| 12.1515703201293945|      0.10000000|[4308, 296, 0, 74]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      38|[1.422671810115356, 0.1191108895787385, 0.3203489515331038, 1.8259965508119564, -0.0044555645689626, 0.0009589588998802, -0.0042274792908463, 0.0039732465699684, 0.0032910245962002, 0.0002696887193161, -0.0015752027234564, -0.0010486535019906, -0.0012656914280083, -0.0029194337366915, 0.0011653274835439, 0.0036981950194916, 0.0073650412319548, 0.0013266030314139, -0.0009079261531861, 0.0040593397382756, 0.0029075261484926, 0.0019715939203269]| 12.1515703201293945|      0.01000000|[4424, 304, 0, 76]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      39|[1.4286406086973582, 0.1195786382543474, 0.3217267980357639, 1.8338867834086565, -0.0044546895656429, 0.0009577674646229, -0.0042310573519747, 0.0039716367575351, 0.0032914351025656, 0.000260556109952, -0.0015807695342909, -0.0010530426930387, -0.0012582137318209, -0.0029186050884784, 0.0011562618021529, 0.003705661788708, 0.0073696138862282, 0.0013330082500262, -0.0009113764128815, 0.0040583234439093, 0.0029088652294828, 0.0019707974769159]| 12.1504707336425781|      0.10000000|[4541, 312, 0, 78]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      40|[1.4286406086973582, 0.1195786382543474, 0.3217267980357639, 1.8338867834086565, -0.0044546895656429, 0.0009577674646229, -0.0042310573519747, 0.0039716367575351, 0.0032914351025656, 0.000260556109952, -0.0015807695342909, -0.0010530426930387, -0.0012582137318209, -0.0029186050884784, 0.0011562618021529, 0.003705661788708, 0.0073696138862282, 0.0013330082500262, -0.0009113764128815, 0.0040583234439093, 0.0029088652294828, 0.0019707974769159]| 12.1504707336425781|      0.01000000|[4657, 320, 0, 80]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      41|[1.434598646567321, 0.120057014083427, 0.3231278304924016, 1.8417802842268673, -0.0044532343200941, 0.0009492498545688, -0.0042159520934331, 0.0039841367895705, 0.0033074629109831, 0.0002529533355426, -0.0015909814365184, -0.001050234313376, -0.0012469741468426, -0.002941846286269, 0.0011675999294478, 0.0037035467768956, 0.007366849665922, 0.0013364969113006, -0.0009307866382114, 0.0040345383910833, 0.0029151375353293, 0.0019681333179314]| 12.1494665145874023|      0.10000000|[4773, 328, 0, 82]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      42|[1.434598646567321, 0.120057014083427, 0.3231278304924016, 1.8417802842268673, -0.0044532343200941, 0.0009492498545688, -0.0042159520934331, 0.0039841367895705, 0.0033074629109831, 0.0002529533355426, -0.0015909814365184, -0.001050234313376, -0.0012469741468426, -0.002941846286269, 0.0011675999294478, 0.0037035467768956, 0.007366849665922, 0.0013364969113006, -0.0009307866382114, 0.0040345383910833, 0.0029151375353293, 0.0019681333179314]| 12.1494665145874023|      0.01000000|[4890, 336, 0, 84]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      43|[1.440539412788842, 0.1205321285085227, 0.3244977031340395, 1.8496924838183988, -0.004454400641213, 0.0009580044191724, -0.0042151575622917, 0.0039828675206974, 0.0033207050883945, 0.0002583661454983, -0.0015840758586516, -0.0010261766021005, -0.0012407176756938, -0.0029448110651057, 0.0011689821976688, 0.0037100312103436, 0.0073630429622712, 0.0013168723277706, -0.0009405807536206, 0.0040518458711244, 0.0029327403706182, 0.0019669697247307]| 12.1485557556152344|      0.10000000|[5006, 344, 0, 86]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      44|[1.440539412788842, 0.1205321285085227, 0.3244977031340395, 1.8496924838183988, -0.004454400641213, 0.0009580044191724, -0.0042151575622917, 0.0039828675206974, 0.0033207050883945, 0.0002583661454983, -0.0015840758586516, -0.0010261766021005, -0.0012407176756938, -0.0029448110651057, 0.0011689821976688, 0.0037100312103436, 0.0073630429622712, 0.0013168723277706, -0.0009405807536206, 0.0040518458711244, 0.0029327403706182, 0.0019669697247307]| 12.1485557556152344|      0.01000000|[5122, 352, 0, 88]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
      45|[1.4464525152420475, 0.1209611944524221, 0.3258804325850921, 1.8576256552085304, -0.0044705267060842, 0.0009715638813121, -0.0042378778145094, 0.0039603812842187, 0.0033099656035843, 0.0002609960010276, -0.0016102934677652, -0.0010130207274584, -0.0012560656629766, -0.0029374144325884, 0.0011830429070088, 0.003691236821183, 0.0073804665856584, 0.0013263628386408, -0.0009412771935519, 0.0040671106368306, 0.002937515305896, 0.0019612114953437]| 12.1477394104003906|      0.10000000|[5238, 360, 0, 90]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
      46|[1.4464525152420475, 0.1209611944524221, 0.3258804325850921, 1.8576256552085304, -0.0044705267060842, 0.0009715638813121, -0.0042378778145094, 0.0039603812842187, 0.0033099656035843, 0.0002609960010276, -0.0016102934677652, -0.0010130207274584, -0.0012560656629766, -0.0029374144325884, 0.0011830429070088, 0.003691236821183, 0.0073804665856584, 0.0013263628386408, -0.0009412771935519, 0.0040671106368306, 0.002937515305896, 0.0019612114953437]| 12.1477394104003906|      0.01000000|[5354, 368, 0, 92]                                                         |  | trying linear partial model with 61 points | exploitation failed, decreasing delta | actual_k=4
