k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|     10.00000000|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[15.200418657049676, 33.83398317304178, 44.403666054204585, 40.72377854207154]  |221.3343658447265625|      0.10000000|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[15.110581500594298, 33.796105905891885, 44.42285992833856, 40.73501211447736]  |218.0293884277343750|      1.00000000|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[15.110581500594298, 33.796105905891885, 44.42285992833856, 40.73501211447736]  |218.0293884277343750|      0.10000000|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[15.02062045053231, 33.758551871604055, 44.44205676967463, 40.74633400756866]   |214.7571411132812500|      1.00000000|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      57|[15.02062045053231, 33.758551871604055, 44.44205676967463, 40.74633400756866]   |214.7571411132812500|      0.10000000|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      58|[14.930517721647389, 33.72120228011072, 44.46106071117802, 40.757530277934585]  |211.5173797607421875|      1.00000000|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      59|[14.930517721647389, 33.72120228011072, 44.46106071117802, 40.757530277934585]  |211.5173797607421875|      0.10000000|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      60|[14.84033848427629, 33.68395853995825, 44.479989305394085, 40.76858999256137]   |208.3099212646484375|      1.00000000|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      61|[14.84033848427629, 33.68395853995825, 44.479989305394085, 40.76858999256137]   |208.3099212646484375|      0.10000000|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[14.750073082834428, 33.646832240925505, 44.49875388453956, 40.77962112088825]  |205.1345214843750000|      1.00000000|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[14.750073082834428, 33.646832240925505, 44.49875388453956, 40.77962112088825]  |205.1345214843750000|      0.10000000|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[14.659712198893777, 33.60990222501566, 44.517553031947585, 40.790469007092206] |201.9909820556640625|      1.00000000|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[14.659712198893777, 33.60990222501566, 44.517553031947585, 40.790469007092206] |201.9909820556640625|      0.10000000|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[14.56929840139533, 33.573088903102374, 44.53618355253478, 40.80156081732628]   |198.8791046142578125|      1.00000000|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      67|[14.56929840139533, 33.573088903102374, 44.53618355253478, 40.80156081732628]   |198.8791046142578125|      0.10000000|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      68|[14.478789612520861, 33.536313996919574, 44.55456002371559, 40.81242685242031]  |195.7986755371093750|      1.00000000|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      69|[14.478789612520861, 33.536313996919574, 44.55456002371559, 40.81242685242031]  |195.7986755371093750|      0.10000000|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      70|[14.388148919685419, 33.499870245698176, 44.57298754554858, 40.82322241809879]  |192.7494812011718750|      1.00000000|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      71|[14.388148919685419, 33.499870245698176, 44.57298754554858, 40.82322241809879]  |192.7494812011718750|      0.10000000|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[14.29744278686404, 33.46350894291322, 44.59129454107958, 40.833951213138285]   |189.7313079833984375|      1.00000000|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[14.29744278686404, 33.46350894291322, 44.59129454107958, 40.833951213138285]   |189.7313079833984375|      0.10000000|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[14.206642824816548, 33.427307115898955, 44.60948858434037, 40.84461758097496]  |186.7439727783203125|      1.00000000|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[14.206642824816548, 33.427307115898955, 44.60948858434037, 40.84461758097496]  |186.7439727783203125|      0.10000000|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[14.115765216477598, 33.39123239040422, 44.62756763794131, 40.855248775826276]  |183.7872619628906250|      1.00000000|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      77|[14.115765216477598, 33.39123239040422, 44.62756763794131, 40.855248775826276]  |183.7872619628906250|      0.10000000|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      78|[14.024821933923524, 33.35530168359182, 44.645621315117104, 40.86584917236051]  |180.8609771728515625|      1.00000000|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      79|[14.024821933923524, 33.35530168359182, 44.645621315117104, 40.86584917236051]  |180.8609771728515625|      0.10000000|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      80|[13.933733224029805, 33.319606937181106, 44.66347463925167, 40.87633682347593]  |177.9649200439453125|      1.00000000|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
