k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5062031185027275, 0.2238640057256579, -0.0071564875691577, 0.6117622147452328, 0.2545308748802036, 0.0724196160428194, -0.0416723907671665, -0.0941146262181341, -0.0882423117798146, -0.0538856697245944, -0.0572223412920609, 0.2014973951431998, 0.1371269445502976, -0.0389007635977238, -0.1145832354189745, -0.0803984297843836, 0.0637336627801475, 0.2947172897883802, 0.123998145364176, 0.0976225885573971, -0.1559417661123896, 0.0639867390566559]| 13.4518623352050781|      5.00000000|[59, 4, 0, 2]                                                              |  | trying linear partial model with 31 points | iterate success | actual_k=2
      17|[1.3307511446505738, 0.1227413284287884, 0.0903478145375146, 2.0959466088108156, 0.0373304440710784, 0.1982607510034952, 0.229250938777585, -0.1362598861898547, -0.2461344596142807, -0.107150679289845, -0.3568597684011969, -0.0042783537532878, 0.2160937832497472, -0.3165375186132613, -0.1935498853181545, -0.1639509177637096, 0.0733468319163031, 0.3046058795875667, 0.1464288678092182, 0.1918856679073178, -0.4338468472713083, -0.0417978573745642]| 12.1442403793334961|      0.00800000|[993, 68, 0, 34]                                                           |  | trying linear partial model with 31 points | iterate success | actual_k=2
      18|[1.3307511446505738, 0.1227413284287884, 0.0903478145375146, 2.0959466088108156, 0.0373304440710784, 0.1982607510034952, 0.229250938777585, -0.1362598861898547, -0.2461344596142807, -0.107150679289845, -0.3568597684011969, -0.0042783537532878, 0.2160937832497472, -0.3165375186132613, -0.1935498853181545, -0.1639509177637096, 0.0733468319163031, 0.3046058795875667, 0.1464288678092182, 0.1918856679073178, -0.4338468472713083, -0.0417978573745642]| 12.1442403793334961|      0.00160000|[1051, 72, 0, 36]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      19|[1.3293963176128876, 0.1224021509437218, 0.0903681587273403, 2.0958834270980766, 0.0370103418277292, 0.1983508917766094, 0.2293089171392506, -0.1363666402806333, -0.2458004355839104, -0.1074167620220881, -0.3568824706100791, -0.0042703916515199, 0.2161386157755678, -0.3167516652780733, -0.1938562752870626, -0.1638466046506211, 0.0735224119406922, 0.3044874822197746, 0.1465094110023415, 0.1918672242747338, -0.4335690375305583, -0.041921227676061]| 12.1442365646362305|      0.00800000|[1109, 76, 0, 38]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      20|[1.3293963176128876, 0.1224021509437218, 0.0903681587273403, 2.0958834270980766, 0.0370103418277292, 0.1983508917766094, 0.2293089171392506, -0.1363666402806333, -0.2458004355839104, -0.1074167620220881, -0.3568824706100791, -0.0042703916515199, 0.2161386157755678, -0.3167516652780733, -0.1938562752870626, -0.1638466046506211, 0.0735224119406922, 0.3044874822197746, 0.1465094110023415, 0.1918672242747338, -0.4335690375305583, -0.041921227676061]| 12.1442365646362305|      0.00160000|[1167, 80, 0, 40]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      21|[1.3282299574737264, 0.1223663587075371, 0.0907659841374694, 2.0962054115699047, 0.0374742284694565, 0.1981922632955263, 0.2293160536927653, -0.1361747789180625, -0.2455032892945377, -0.1075156344843204, -0.3569009709504176, -0.0045209852760591, 0.2162472820574153, -0.316825527107685, -0.1941135858760139, -0.1636497568629475, 0.0732894124445973, 0.3046507822159374, 0.1462958582140667, 0.1916350982700182, -0.4333617816255492, -0.0423115321611625]| 12.1442346572875977|      0.00800000|[1225, 84, 0, 42]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      22|[1.3282299574737264, 0.1223663587075371, 0.0907659841374694, 2.0962054115699047, 0.0374742284694565, 0.1981922632955263, 0.2293160536927653, -0.1361747789180625, -0.2455032892945377, -0.1075156344843204, -0.3569009709504176, -0.0045209852760591, 0.2162472820574153, -0.316825527107685, -0.1941135858760139, -0.1636497568629475, 0.0732894124445973, 0.3046507822159374, 0.1462958582140667, 0.1916350982700182, -0.4333617816255492, -0.0423115321611625]| 12.1442346572875977|      0.00160000|[1283, 88, 0, 44]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      23|[1.3269850692167768, 0.1218814393095481, 0.0909940772182854, 2.096609143299095, 0.0374925843532931, 0.1976974292595365, 0.2294241284199542, -0.1360862295024692, -0.2452610252109253, -0.1078814928029647, -0.3567742062152449, -0.0044478145023371, 0.2162111817159006, -0.3168849373594918, -0.1941595705517509, -0.1637834252035588, 0.0733104161543521, 0.3046530450018465, 0.1464431012512543, 0.1916850817104705, -0.4335294644231413, -0.0423734764759439]| 12.1442317962646484|      0.00800000|[1341, 92, 0, 46]                                                          |  | trying linear partial model with 31 points | iterate success | actual_k=2
      24|[1.3269850692167768, 0.1218814393095481, 0.0909940772182854, 2.096609143299095, 0.0374925843532931, 0.1976974292595365, 0.2294241284199542, -0.1360862295024692, -0.2452610252109253, -0.1078814928029647, -0.3567742062152449, -0.0044478145023371, 0.2162111817159006, -0.3168849373594918, -0.1941595705517509, -0.1637834252035588, 0.0733104161543521, 0.3046530450018465, 0.1464431012512543, 0.1916850817104705, -0.4335294644231413, -0.0423734764759439]| 12.1442317962646484|      0.00160000|[1400, 96, 0, 48]                                                          |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      25|[1.3260374045729875, 0.121613289560146, 0.0910251355121378, 2.0976820810776267, 0.0375930554670322, 0.1978179727855918, 0.229617617818743, -0.1363252798527849, -0.2451062506107696, -0.1077004301392629, -0.3565977085553411, -0.0047728450548059, 0.2161913770813748, -0.3169390244784739, -0.1941555861822664, -0.1636289135994962, 0.0731575964686673, 0.3045020971974728, 0.1464278750001836, 0.1914925662500497, -0.4334825352969726, -0.0422626569979696]| 12.1442289352416992|      0.00800000|[1458, 100, 0, 50]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      26|[1.3260374045729875, 0.121613289560146, 0.0910251355121378, 2.0976820810776267, 0.0375930554670322, 0.1978179727855918, 0.229617617818743, -0.1363252798527849, -0.2451062506107696, -0.1077004301392629, -0.3565977085553411, -0.0047728450548059, 0.2161913770813748, -0.3169390244784739, -0.1941555861822664, -0.1636289135994962, 0.0731575964686673, 0.3045020971974728, 0.1464278750001836, 0.1914925662500497, -0.4334825352969726, -0.0422626569979696]| 12.1442289352416992|      0.00160000|[1516, 104, 0, 52]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      27|[1.3250775438696338, 0.121058755055, 0.0914165168292045, 2.098062600650754, 0.0378583222038873, 0.1979459667048464, 0.2295686310863333, -0.1364749055608247, -0.2448101171873826, -0.1079448878485958, -0.3566306976880658, -0.0049422915438719, 0.2163507355652087, -0.3169959121617985, -0.1939514561874362, -0.1632942358621407, 0.0733565190996211, 0.3044044066341365, 0.1463525777268189, 0.1914513099995551, -0.4336750222167934, -0.0415781522032243]| 12.1442260742187500|      0.00800000|[1574, 108, 0, 54]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      28|[1.3250775438696338, 0.121058755055, 0.0914165168292045, 2.098062600650754, 0.0378583222038873, 0.1979459667048464, 0.2295686310863333, -0.1364749055608247, -0.2448101171873826, -0.1079448878485958, -0.3566306976880658, -0.0049422915438719, 0.2163507355652087, -0.3169959121617985, -0.1939514561874362, -0.1632942358621407, 0.0733565190996211, 0.3044044066341365, 0.1463525777268189, 0.1914513099995551, -0.4336750222167934, -0.0415781522032243]| 12.1442260742187500|      0.00160000|[1632, 112, 0, 56]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      29|[1.3240738843920217, 0.1206646940694013, 0.0915898564886847, 2.0989203411987485, 0.0381171629604109, 0.1980285859854661, 0.2297537246591468, -0.1369127091697985, -0.2448453570462674, -0.1078117659738816, -0.3566289473911875, -0.0050139199706585, 0.2162981253065653, -0.3169900170150231, -0.1936321908405, -0.1632955261078814, 0.0731886168033675, 0.3043421881350156, 0.1462972639152321, 0.1916392551287404, -0.43360603269109, -0.0419356791705904]| 12.1442232131958008|      0.00800000|[1692, 116, 0, 58]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      30|[1.3240738843920217, 0.1206646940694013, 0.0915898564886847, 2.0989203411987485, 0.0381171629604109, 0.1980285859854661, 0.2297537246591468, -0.1369127091697985, -0.2448453570462674, -0.1078117659738816, -0.3566289473911875, -0.0050139199706585, 0.2162981253065653, -0.3169900170150231, -0.1936321908405, -0.1632955261078814, 0.0731886168033675, 0.3043421881350156, 0.1462972639152321, 0.1916392551287404, -0.43360603269109, -0.0419356791705904]| 12.1442232131958008|      0.00160000|[1750, 120, 0, 60]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      31|[1.3233506579622216, 0.1202752927772998, 0.0921006924829902, 2.0993883403191926, 0.0380615765453837, 0.1978404501415598, 0.2294781184120967, -0.1364717491938381, -0.2446470860627665, -0.1080245202685452, -0.3569330769964799, -0.0054322277376642, 0.2163116444973709, -0.3175316670442522, -0.1940002751636883, -0.1633925204032504, 0.0733060350446569, 0.3046218798310993, 0.1463693632780668, 0.1919266756396811, -0.433493408121137, -0.0415988958377985]| 12.1442213058471680|      0.00800000|[1808, 124, 0, 62]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      32|[1.3233506579622216, 0.1202752927772998, 0.0921006924829902, 2.0993883403191926, 0.0380615765453837, 0.1978404501415598, 0.2294781184120967, -0.1364717491938381, -0.2446470860627665, -0.1080245202685452, -0.3569330769964799, -0.0054322277376642, 0.2163116444973709, -0.3175316670442522, -0.1940002751636883, -0.1633925204032504, 0.0733060350446569, 0.3046218798310993, 0.1463693632780668, 0.1919266756396811, -0.433493408121137, -0.0415988958377985]| 12.1442213058471680|      0.00160000|[1866, 128, 0, 64]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      33|[1.3224823200406297, 0.1199355829945133, 0.0920939593939765, 2.100432582325455, 0.0377872308331388, 0.1980500364079718, 0.229225965696996, -0.136284618437305, -0.2445909243951697, -0.1077020735372559, -0.3571619807115174, -0.0054310878534382, 0.2163229052628331, -0.3176712872762582, -0.1940870503329275, -0.1634525480231192, 0.0735094811467389, 0.3043260967321851, 0.1463466612563274, 0.1919183977453676, -0.4333436096334936, -0.0413985726398525]| 12.1442193984985352|      0.00800000|[1924, 132, 0, 66]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      34|[1.3224823200406297, 0.1199355829945133, 0.0920939593939765, 2.100432582325455, 0.0377872308331388, 0.1980500364079718, 0.229225965696996, -0.136284618437305, -0.2445909243951697, -0.1077020735372559, -0.3571619807115174, -0.0054310878534382, 0.2163229052628331, -0.3176712872762582, -0.1940870503329275, -0.1634525480231192, 0.0735094811467389, 0.3043260967321851, 0.1463466612563274, 0.1919183977453676, -0.4333436096334936, -0.0413985726398525]| 12.1442193984985352|      0.00160000|[1982, 136, 0, 68]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      35|[1.3215586639341024, 0.1193581197332496, 0.0923401816774129, 2.101063325977175, 0.0378397520340073, 0.198166417905423, 0.229374114832235, -0.1361081324220038, -0.2443295433437718, -0.1080457848014641, -0.3571077307564189, -0.005649860737333, 0.216263474786946, -0.3175258640470259, -0.1941321335399269, -0.1634220095923634, 0.0736038876485488, 0.3036664972403815, 0.146210650588081, 0.1919259644295199, -0.4336305895955767, -0.0412095510483179]| 12.1442165374755859|      0.00800000|[2040, 140, 0, 70]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      36|[1.3215586639341024, 0.1193581197332496, 0.0923401816774129, 2.101063325977175, 0.0378397520340073, 0.198166417905423, 0.229374114832235, -0.1361081324220038, -0.2443295433437718, -0.1080457848014641, -0.3571077307564189, -0.005649860737333, 0.216263474786946, -0.3175258640470259, -0.1941321335399269, -0.1634220095923634, 0.0736038876485488, 0.3036664972403815, 0.146210650588081, 0.1919259644295199, -0.4336305895955767, -0.0412095510483179]| 12.1442165374755859|      0.00160000|[2098, 144, 0, 72]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      37|[1.3205585578300498, 0.1190621364931968, 0.0926792385334353, 2.1017888577723913, 0.0375273371862201, 0.1982850711231033, 0.2294562337191827, -0.136220737466141, -0.2446258158460741, -0.1077652281476152, -0.3569078658401164, -0.0058487722383662, 0.216388591644544, -0.317812877025023, -0.1942806493319906, -0.1637558826789818, 0.0739388635294837, 0.3036018124065883, 0.1462522651871979, 0.1918966014206618, -0.4333221907059532, -0.0411197519864652]| 12.1442136764526367|      0.00800000|[2156, 148, 0, 74]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      38|[1.3205585578300498, 0.1190621364931968, 0.0926792385334353, 2.1017888577723913, 0.0375273371862201, 0.1982850711231033, 0.2294562337191827, -0.136220737466141, -0.2446258158460741, -0.1077652281476152, -0.3569078658401164, -0.0058487722383662, 0.216388591644544, -0.317812877025023, -0.1942806493319906, -0.1637558826789818, 0.0739388635294837, 0.3036018124065883, 0.1462522651871979, 0.1918966014206618, -0.4333221907059532, -0.0411197519864652]| 12.1442136764526367|      0.00160000|[2214, 152, 0, 76]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      39|[1.3195160218554696, 0.1183706719091252, 0.0929164439189308, 2.1024933591553534, 0.0372525238245979, 0.19823247468712, 0.2291792503020847, -0.1364959382498346, -0.2448613589233039, -0.1076487915572745, -0.3568884353945486, -0.0060823034433234, 0.216533409186842, -0.3178241606706521, -0.1943322293819642, -0.1637251480856451, 0.0739982855081891, 0.3037504685420166, 0.146183863992681, 0.191731280482713, -0.4333320764639636, -0.0410471655092439]| 12.1442108154296875|      0.00800000|[2272, 156, 0, 78]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      40|[1.3195160218554696, 0.1183706719091252, 0.0929164439189308, 2.1024933591553534, 0.0372525238245979, 0.19823247468712, 0.2291792503020847, -0.1364959382498346, -0.2448613589233039, -0.1076487915572745, -0.3568884353945486, -0.0060823034433234, 0.216533409186842, -0.3178241606706521, -0.1943322293819642, -0.1637251480856451, 0.0739982855081891, 0.3037504685420166, 0.146183863992681, 0.191731280482713, -0.4333320764639636, -0.0410471655092439]| 12.1442108154296875|      0.00160000|[2330, 160, 0, 80]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      41|[1.3185633620562578, 0.1182262575946181, 0.0931707524253355, 2.103270363102695, 0.0374654653173202, 0.1984723970317588, 0.2292482350359882, -0.1364725560224321, -0.2453382655043296, -0.1079305885174554, -0.3568517181032194, -0.006038857540229, 0.2164687128156466, -0.3177199028053896, -0.1946023347671312, -0.1634196385505205, 0.0740278854418326, 0.3038464481619081, 0.1462626033551105, 0.1915936799143772, -0.4338290851384814, -0.0413322800858231]| 12.1442079544067383|      0.00800000|[2389, 164, 0, 82]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      42|[1.3185633620562578, 0.1182262575946181, 0.0931707524253355, 2.103270363102695, 0.0374654653173202, 0.1984723970317588, 0.2292482350359882, -0.1364725560224321, -0.2453382655043296, -0.1079305885174554, -0.3568517181032194, -0.006038857540229, 0.2164687128156466, -0.3177199028053896, -0.1946023347671312, -0.1634196385505205, 0.0740278854418326, 0.3038464481619081, 0.1462626033551105, 0.1915936799143772, -0.4338290851384814, -0.0413322800858231]| 12.1442079544067383|      0.00160000|[2447, 168, 0, 84]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      43|[1.3173570921871953, 0.1180755913391679, 0.0935836597007036, 2.1036012596761173, 0.0376299113153521, 0.1986032148879716, 0.228906553235199, -0.1364520897354776, -0.2451773068557102, -0.1085130074221686, -0.3566793732503345, -0.0061447180017822, 0.2165008040360882, -0.3174677945996104, -0.194663223863113, -0.1634991823575713, 0.0740988285985927, 0.3037857135873471, 0.1461948776241953, 0.1919501292470561, -0.4339093035025465, -0.0414482772806399]| 12.1442060470581055|      0.00800000|[2505, 172, 0, 86]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      44|[1.3173570921871953, 0.1180755913391679, 0.0935836597007036, 2.1036012596761173, 0.0376299113153521, 0.1986032148879716, 0.228906553235199, -0.1364520897354776, -0.2451773068557102, -0.1085130074221686, -0.3566793732503345, -0.0061447180017822, 0.2165008040360882, -0.3174677945996104, -0.194663223863113, -0.1634991823575713, 0.0740988285985927, 0.3037857135873471, 0.1461948776241953, 0.1919501292470561, -0.4339093035025465, -0.0414482772806399]| 12.1442060470581055|      0.00160000|[2563, 176, 0, 88]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
      45|[1.316430520451979, 0.1178632489330467, 0.0941454962004041, 2.104655532220906, 0.0376496080810346, 0.1985285477108804, 0.2288940792119131, -0.1363911753409488, -0.245133038943456, -0.1085676658207832, -0.3564745700904369, -0.00603082162285, 0.2163954506682187, -0.3175018303350968, -0.1946487980926727, -0.1637067578910485, 0.0741956787671327, 0.3037216005308952, 0.1460250430553157, 0.1920299207278129, -0.4340887077499574, -0.0412963194061729]| 12.1442031860351562|      0.00800000|[2621, 180, 0, 90]                                                         |  | trying linear partial model with 31 points | iterate success | actual_k=2
      46|[1.316430520451979, 0.1178632489330467, 0.0941454962004041, 2.104655532220906, 0.0376496080810346, 0.1985285477108804, 0.2288940792119131, -0.1363911753409488, -0.245133038943456, -0.1085676658207832, -0.3564745700904369, -0.00603082162285, 0.2163954506682187, -0.3175018303350968, -0.1946487980926727, -0.1637067578910485, 0.0741956787671327, 0.3037216005308952, 0.1460250430553157, 0.1920299207278129, -0.4340887077499574, -0.0412963194061729]| 12.1442031860351562|      0.00160000|[2679, 184, 0, 92]                                                         |  | trying linear partial model with 31 points | exploitation failed, decreasing delta | actual_k=2
