k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6089246306237099, 0.0547627230148155, 0.1369095758715928, 0.7790905807788936, -0.0027062693678941, 0.0008228510716478, -0.0073877657276309, 0.0044154624338403, -0.0047443692281261, 0.0025997519153439, -0.0030349374239684, -0.0076431646152507, -0.0039602489175381, -0.0079572901180379, 0.002029310685563, 0.0022668858499807, 0.0063480730495962, 0.0019722217699703, -0.0002234826966085, 0.0079065081748448, -0.0010089908116513, 0.0105106115877916]| 13.1515474319458008|      1.11111111|[106, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
      12|[1.6401562692189917, 0.1471960193254065, 0.3518068871438914, 2.1098050757125577, -0.0087559884205336, 0.0149697056038795, -0.0064359626986037, -0.0024050712163306, 0.0083580521383496, 0.0059774138334068, -0.0117664986099777, -0.0106202636131042, 0.0230918435064611, -0.0085901567344276, 0.0153304604320018, 0.016417868925576, 0.0140161671725024, 0.0145911779462798, 0.0017894924728484, -0.0047099553996164, -0.0019322966275969, 0.0039029940190323]| 12.1712846755981445|      0.53144100|[1258, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      13|[1.6401562692189917, 0.1471960193254065, 0.3518068871438914, 2.1098050757125577, -0.0087559884205336, 0.0149697056038795, -0.0064359626986037, -0.0024050712163306, 0.0083580521383496, 0.0059774138334068, -0.0117664986099777, -0.0106202636131042, 0.0230918435064611, -0.0085901567344276, 0.0153304604320018, 0.016417868925576, 0.0140161671725024, 0.0145911779462798, 0.0017894924728484, -0.0047099553996164, -0.0019322966275969, 0.0039029940190323]| 12.1712846755981445|      0.47829690|[1362, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      14|[1.6401562692189917, 0.1471960193254065, 0.3518068871438914, 2.1098050757125577, -0.0087559884205336, 0.0149697056038795, -0.0064359626986037, -0.0024050712163306, 0.0083580521383496, 0.0059774138334068, -0.0117664986099777, -0.0106202636131042, 0.0230918435064611, -0.0085901567344276, 0.0153304604320018, 0.016417868925576, 0.0140161671725024, 0.0145911779462798, 0.0017894924728484, -0.0047099553996164, -0.0019322966275969, 0.0039029940190323]| 12.1712846755981445|      0.43046721|[1468, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      15|[1.3770990146504714, 0.1223533649684078, 0.2945870983607528, 1.776004204253499, -0.0147510139230666, 0.0105150668024264, -0.0045774458160733, -0.0079805329594191, -0.0048710605824404, 0.0014732734123938, 0.003282480736932, -0.0182400856369822, 0.0223804172637872, -0.0021593429221978, 0.0164401213634779, 0.0196273356675286, 0.0142596707845787, 0.0221362139975498, 0.0025309400110719, -0.0146207440584017, -0.0037955791489637, 0.0014871366379711]| 12.1619119644165039|      0.47829690|[1574, 240, 0, 30]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      16|[1.3770990146504714, 0.1223533649684078, 0.2945870983607528, 1.776004204253499, -0.0147510139230666, 0.0105150668024264, -0.0045774458160733, -0.0079805329594191, -0.0048710605824404, 0.0014732734123938, 0.003282480736932, -0.0182400856369822, 0.0223804172637872, -0.0021593429221978, 0.0164401213634779, 0.0196273356675286, 0.0142596707845787, 0.0221362139975498, 0.0025309400110719, -0.0146207440584017, -0.0037955791489637, 0.0014871366379711]| 12.1619119644165039|      0.43046721|[1678, 256, 0, 32]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      17|[1.3770990146504714, 0.1223533649684078, 0.2945870983607528, 1.776004204253499, -0.0147510139230666, 0.0105150668024264, -0.0045774458160733, -0.0079805329594191, -0.0048710605824404, 0.0014732734123938, 0.003282480736932, -0.0182400856369822, 0.0223804172637872, -0.0021593429221978, 0.0164401213634779, 0.0196273356675286, 0.0142596707845787, 0.0221362139975498, 0.0025309400110719, -0.0146207440584017, -0.0037955791489637, 0.0014871366379711]| 12.1619119644165039|      0.38742049|[1783, 272, 0, 34]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      18|[1.3770990146504714, 0.1223533649684078, 0.2945870983607528, 1.776004204253499, -0.0147510139230666, 0.0105150668024264, -0.0045774458160733, -0.0079805329594191, -0.0048710605824404, 0.0014732734123938, 0.003282480736932, -0.0182400856369822, 0.0223804172637872, -0.0021593429221978, 0.0164401213634779, 0.0196273356675286, 0.0142596707845787, 0.0221362139975498, 0.0025309400110719, -0.0146207440584017, -0.0037955791489637, 0.0014871366379711]| 12.1619119644165039|      0.34867844|[1887, 288, 0, 36]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      19|[1.584743792077376, 0.1485711748124438, 0.3517235779561682, 2.047013149517555, -0.0134902378287886, 0.0158619068403385, -0.000109682940792, -0.0006485426135781, -0.0046493749922734, 0.0099783455194749, 0.0116103727604909, -0.0363789439669088, 0.0213861221666407, 0.0048612597941303, 0.0360702160244559, 0.0178226283385752, 0.0115575550627763, 0.0263533724016334, -0.0015076518863098, -0.0152339216302975, -0.0064752131098608, 0.0016269644093482]| 12.1559591293334961|      0.38742049|[1992, 304, 0, 38]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      20|[1.584743792077376, 0.1485711748124438, 0.3517235779561682, 2.047013149517555, -0.0134902378287886, 0.0158619068403385, -0.000109682940792, -0.0006485426135781, -0.0046493749922734, 0.0099783455194749, 0.0116103727604909, -0.0363789439669088, 0.0213861221666407, 0.0048612597941303, 0.0360702160244559, 0.0178226283385752, 0.0115575550627763, 0.0263533724016334, -0.0015076518863098, -0.0152339216302975, -0.0064752131098608, 0.0016269644093482]| 12.1559591293334961|      0.34867844|[2097, 320, 0, 40]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      21|[1.584743792077376, 0.1485711748124438, 0.3517235779561682, 2.047013149517555, -0.0134902378287886, 0.0158619068403385, -0.000109682940792, -0.0006485426135781, -0.0046493749922734, 0.0099783455194749, 0.0116103727604909, -0.0363789439669088, 0.0213861221666407, 0.0048612597941303, 0.0360702160244559, 0.0178226283385752, 0.0115575550627763, 0.0263533724016334, -0.0015076518863098, -0.0152339216302975, -0.0064752131098608, 0.0016269644093482]| 12.1559591293334961|      0.31381060|[2202, 336, 0, 42]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      22|[1.584743792077376, 0.1485711748124438, 0.3517235779561682, 2.047013149517555, -0.0134902378287886, 0.0158619068403385, -0.000109682940792, -0.0006485426135781, -0.0046493749922734, 0.0099783455194749, 0.0116103727604909, -0.0363789439669088, 0.0213861221666407, 0.0048612597941303, 0.0360702160244559, 0.0178226283385752, 0.0115575550627763, 0.0263533724016334, -0.0015076518863098, -0.0152339216302975, -0.0064752131098608, 0.0016269644093482]| 12.1559591293334961|      0.28242954|[2307, 352, 0, 44]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      23|[1.4129803319436707, 0.1405016807419649, 0.3128819575643508, 1.8270546755856212, -0.0134871358485536, 0.020501288162132, -0.0081236917795536, 0.0029439261647201, -0.006911874408835, 0.0061526663219559, 0.0099054134261133, -0.0343683804100656, 0.0213102013849994, 0.001159359878131, 0.0290098711849344, 0.0199716025623284, 0.0094512902553457, 0.0268256775045156, -0.0054332917952191, -0.0068120732763395, -0.0016094177227077, 0.0018013422626462]| 12.1521530151367188|      0.31381060|[2413, 368, 0, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      24|[1.4129803319436707, 0.1405016807419649, 0.3128819575643508, 1.8270546755856212, -0.0134871358485536, 0.020501288162132, -0.0081236917795536, 0.0029439261647201, -0.006911874408835, 0.0061526663219559, 0.0099054134261133, -0.0343683804100656, 0.0213102013849994, 0.001159359878131, 0.0290098711849344, 0.0199716025623284, 0.0094512902553457, 0.0268256775045156, -0.0054332917952191, -0.0068120732763395, -0.0016094177227077, 0.0018013422626462]| 12.1521530151367188|      0.28242954|[2519, 384, 0, 48]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      25|[1.4129803319436707, 0.1405016807419649, 0.3128819575643508, 1.8270546755856212, -0.0134871358485536, 0.020501288162132, -0.0081236917795536, 0.0029439261647201, -0.006911874408835, 0.0061526663219559, 0.0099054134261133, -0.0343683804100656, 0.0213102013849994, 0.001159359878131, 0.0290098711849344, 0.0199716025623284, 0.0094512902553457, 0.0268256775045156, -0.0054332917952191, -0.0068120732763395, -0.0016094177227077, 0.0018013422626462]| 12.1521530151367188|      0.25418658|[2624, 400, 0, 50]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      26|[1.4129803319436707, 0.1405016807419649, 0.3128819575643508, 1.8270546755856212, -0.0134871358485536, 0.020501288162132, -0.0081236917795536, 0.0029439261647201, -0.006911874408835, 0.0061526663219559, 0.0099054134261133, -0.0343683804100656, 0.0213102013849994, 0.001159359878131, 0.0290098711849344, 0.0199716025623284, 0.0094512902553457, 0.0268256775045156, -0.0054332917952191, -0.0068120732763395, -0.0016094177227077, 0.0018013422626462]| 12.1521530151367188|      0.22876792|[2729, 416, 0, 52]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      27|[1.551212783974644, 0.1487888732859135, 0.3391457277309328, 2.006783317592556, -0.0125059839343569, 0.0163127857672325, -0.0119390488534521, -0.0011201887693154, -0.0085694048092781, 0.0114540824730604, 0.0123602782837858, -0.034171777764758, 0.0224635701700168, -0.0018279075789644, 0.0297662748621358, 0.0161139802855742, 0.0097051254522525, 0.031613020195893, -0.0054328231686788, -0.0068971514816489, -0.0067694584796098, -0.0001692356762153]| 12.1494808197021484|      0.25418658|[2834, 432, 0, 54]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      28|[1.551212783974644, 0.1487888732859135, 0.3391457277309328, 2.006783317592556, -0.0125059839343569, 0.0163127857672325, -0.0119390488534521, -0.0011201887693154, -0.0085694048092781, 0.0114540824730604, 0.0123602782837858, -0.034171777764758, 0.0224635701700168, -0.0018279075789644, 0.0297662748621358, 0.0161139802855742, 0.0097051254522525, 0.031613020195893, -0.0054328231686788, -0.0068971514816489, -0.0067694584796098, -0.0001692356762153]| 12.1494808197021484|      0.22876792|[2940, 448, 0, 56]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      29|[1.551212783974644, 0.1487888732859135, 0.3391457277309328, 2.006783317592556, -0.0125059839343569, 0.0163127857672325, -0.0119390488534521, -0.0011201887693154, -0.0085694048092781, 0.0114540824730604, 0.0123602782837858, -0.034171777764758, 0.0224635701700168, -0.0018279075789644, 0.0297662748621358, 0.0161139802855742, 0.0097051254522525, 0.031613020195893, -0.0054328231686788, -0.0068971514816489, -0.0067694584796098, -0.0001692356762153]| 12.1494808197021484|      0.20589113|[3046, 464, 0, 58]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      30|[1.551212783974644, 0.1487888732859135, 0.3391457277309328, 2.006783317592556, -0.0125059839343569, 0.0163127857672325, -0.0119390488534521, -0.0011201887693154, -0.0085694048092781, 0.0114540824730604, 0.0123602782837858, -0.034171777764758, 0.0224635701700168, -0.0018279075789644, 0.0297662748621358, 0.0161139802855742, 0.0097051254522525, 0.031613020195893, -0.0054328231686788, -0.0068971514816489, -0.0067694584796098, -0.0001692356762153]| 12.1494808197021484|      0.18530202|[3150, 480, 0, 60]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      31|[1.430445458508311, 0.1265628196186281, 0.3107328120964686, 1.8718593524799856, -0.0071587591725543, 0.0188104635904764, -0.0091694827236701, -0.008312156768867, -0.0081308252245457, 0.0128276365924076, 0.0126676519842583, -0.0298458946355542, 0.0199952857112709, 0.0049216261771963, 0.0294880988398864, 0.0175082032786993, 0.0117366652752735, 0.0373661231091202, -0.0033568234147823, -0.0104728596814519, -0.0055450989273769, 0.0044913554112814]| 12.1477413177490234|      0.20589113|[3254, 496, 0, 62]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      32|[1.430445458508311, 0.1265628196186281, 0.3107328120964686, 1.8718593524799856, -0.0071587591725543, 0.0188104635904764, -0.0091694827236701, -0.008312156768867, -0.0081308252245457, 0.0128276365924076, 0.0126676519842583, -0.0298458946355542, 0.0199952857112709, 0.0049216261771963, 0.0294880988398864, 0.0175082032786993, 0.0117366652752735, 0.0373661231091202, -0.0033568234147823, -0.0104728596814519, -0.0055450989273769, 0.0044913554112814]| 12.1477413177490234|      0.18530202|[3359, 512, 0, 64]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      33|[1.430445458508311, 0.1265628196186281, 0.3107328120964686, 1.8718593524799856, -0.0071587591725543, 0.0188104635904764, -0.0091694827236701, -0.008312156768867, -0.0081308252245457, 0.0128276365924076, 0.0126676519842583, -0.0298458946355542, 0.0199952857112709, 0.0049216261771963, 0.0294880988398864, 0.0175082032786993, 0.0117366652752735, 0.0373661231091202, -0.0033568234147823, -0.0104728596814519, -0.0055450989273769, 0.0044913554112814]| 12.1477413177490234|      0.16677182|[3464, 528, 0, 66]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      34|[1.430445458508311, 0.1265628196186281, 0.3107328120964686, 1.8718593524799856, -0.0071587591725543, 0.0188104635904764, -0.0091694827236701, -0.008312156768867, -0.0081308252245457, 0.0128276365924076, 0.0126676519842583, -0.0298458946355542, 0.0199952857112709, 0.0049216261771963, 0.0294880988398864, 0.0175082032786993, 0.0117366652752735, 0.0373661231091202, -0.0033568234147823, -0.0104728596814519, -0.0055450989273769, 0.0044913554112814]| 12.1477413177490234|      0.15009464|[3569, 544, 0, 68]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      35|[1.5194348175380927, 0.1344482219901053, 0.3325326355268912, 1.9904164039349233, -0.0083804204358578, 0.0171093587121594, -0.0083737398859262, -0.0083150814824773, -0.0085835138585077, 0.0130315220804704, 0.0122762562221973, -0.0286803077237175, 0.0199164894645326, 0.0055649214888438, 0.0285054724205413, 0.0170419194421463, 0.0135373999935578, 0.0361862995414848, -0.001876884788819, -0.0106361949740509, -0.0064743576914164, 0.0043844314800276]| 12.1467428207397461|      0.16677182|[3675, 560, 0, 70]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      36|[1.5194348175380927, 0.1344482219901053, 0.3325326355268912, 1.9904164039349233, -0.0083804204358578, 0.0171093587121594, -0.0083737398859262, -0.0083150814824773, -0.0085835138585077, 0.0130315220804704, 0.0122762562221973, -0.0286803077237175, 0.0199164894645326, 0.0055649214888438, 0.0285054724205413, 0.0170419194421463, 0.0135373999935578, 0.0361862995414848, -0.001876884788819, -0.0106361949740509, -0.0064743576914164, 0.0043844314800276]| 12.1467428207397461|      0.15009464|[3779, 576, 0, 72]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      37|[1.5194348175380927, 0.1344482219901053, 0.3325326355268912, 1.9904164039349233, -0.0083804204358578, 0.0171093587121594, -0.0083737398859262, -0.0083150814824773, -0.0085835138585077, 0.0130315220804704, 0.0122762562221973, -0.0286803077237175, 0.0199164894645326, 0.0055649214888438, 0.0285054724205413, 0.0170419194421463, 0.0135373999935578, 0.0361862995414848, -0.001876884788819, -0.0106361949740509, -0.0064743576914164, 0.0043844314800276]| 12.1467428207397461|      0.13508517|[3884, 592, 0, 74]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      38|[1.5194348175380927, 0.1344482219901053, 0.3325326355268912, 1.9904164039349233, -0.0083804204358578, 0.0171093587121594, -0.0083737398859262, -0.0083150814824773, -0.0085835138585077, 0.0130315220804704, 0.0122762562221973, -0.0286803077237175, 0.0199164894645326, 0.0055649214888438, 0.0285054724205413, 0.0170419194421463, 0.0135373999935578, 0.0361862995414848, -0.001876884788819, -0.0106361949740509, -0.0064743576914164, 0.0043844314800276]| 12.1467428207397461|      0.12157665|[3989, 608, 0, 76]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      39|[1.4516872493761324, 0.1315396781042342, 0.3164198896060412, 1.8926965801003837, -0.011698867502307, 0.0286442760455696, -0.0096443063057356, -0.0023640688956178, -0.0027810508710131, 0.0131089449328032, 0.0090091446513133, -0.0272710214097141, 0.0286456051215574, 0.0085498725016029, 0.0244665881224489, 0.0136246677513591, 0.0119449668670901, 0.0376281298178685, -0.0029244862607554, -0.0083853614781622, -0.0098525951425766, 0.0077291707103514]| 12.1458444595336914|      0.13508517|[4094, 624, 0, 78]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      40|[1.4516872493761324, 0.1315396781042342, 0.3164198896060412, 1.8926965801003837, -0.011698867502307, 0.0286442760455696, -0.0096443063057356, -0.0023640688956178, -0.0027810508710131, 0.0131089449328032, 0.0090091446513133, -0.0272710214097141, 0.0286456051215574, 0.0085498725016029, 0.0244665881224489, 0.0136246677513591, 0.0119449668670901, 0.0376281298178685, -0.0029244862607554, -0.0083853614781622, -0.0098525951425766, 0.0077291707103514]| 12.1458444595336914|      0.12157665|[4198, 640, 0, 80]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      41|[1.4516872493761324, 0.1315396781042342, 0.3164198896060412, 1.8926965801003837, -0.011698867502307, 0.0286442760455696, -0.0096443063057356, -0.0023640688956178, -0.0027810508710131, 0.0131089449328032, 0.0090091446513133, -0.0272710214097141, 0.0286456051215574, 0.0085498725016029, 0.0244665881224489, 0.0136246677513591, 0.0119449668670901, 0.0376281298178685, -0.0029244862607554, -0.0083853614781622, -0.0098525951425766, 0.0077291707103514]| 12.1458444595336914|      0.10941899|[4303, 656, 0, 82]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      42|[1.4516872493761324, 0.1315396781042342, 0.3164198896060412, 1.8926965801003837, -0.011698867502307, 0.0286442760455696, -0.0096443063057356, -0.0023640688956178, -0.0027810508710131, 0.0131089449328032, 0.0090091446513133, -0.0272710214097141, 0.0286456051215574, 0.0085498725016029, 0.0244665881224489, 0.0136246677513591, 0.0119449668670901, 0.0376281298178685, -0.0029244862607554, -0.0083853614781622, -0.0098525951425766, 0.0077291707103514]| 12.1458444595336914|      0.09847709|[4408, 672, 0, 84]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      43|[1.4516872493761324, 0.1315396781042342, 0.3164198896060412, 1.8926965801003837, -0.011698867502307, 0.0286442760455696, -0.0096443063057356, -0.0023640688956178, -0.0027810508710131, 0.0131089449328032, 0.0090091446513133, -0.0272710214097141, 0.0286456051215574, 0.0085498725016029, 0.0244665881224489, 0.0136246677513591, 0.0119449668670901, 0.0376281298178685, -0.0029244862607554, -0.0083853614781622, -0.0098525951425766, 0.0077291707103514]| 12.1458444595336914|      0.08862938|[4514, 688, 0, 86]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
      44|[1.5014490184971905, 0.1362464683499161, 0.3310433108693757, 1.9642853636650075, -0.012383330577106, 0.028769626222088, -0.0086078393332924, -0.0014516988959809, -0.0053306307066094, 0.0114947153830627, 0.0086516497225334, -0.0276074165712231, 0.0297631111542594, 0.0083868232396506, 0.0233823190612678, 0.0136922612049909, 0.0115746251271348, 0.0366925720334692, -0.0031962241362198, -0.0089970211068463, -0.0097739365307099, 0.0062056371099779]| 12.1451997756958008|      0.09847709|[4618, 704, 0, 88]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      45|[1.5014490184971905, 0.1362464683499161, 0.3310433108693757, 1.9642853636650075, -0.012383330577106, 0.028769626222088, -0.0086078393332924, -0.0014516988959809, -0.0053306307066094, 0.0114947153830627, 0.0086516497225334, -0.0276074165712231, 0.0297631111542594, 0.0083868232396506, 0.0233823190612678, 0.0136922612049909, 0.0115746251271348, 0.0366925720334692, -0.0031962241362198, -0.0089970211068463, -0.0097739365307099, 0.0062056371099779]| 12.1451997756958008|      0.08862938|[4723, 720, 0, 90]                                                         |  | trying linear partial model with 57 points | exploitation failed, decreasing delta | actual_k=8
