k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[94.9, 0.009, 90.1, 113.0, 20.0, 73.8, 140.0, 20.0]                             |18905.1353157950870809|      1.00000000|[0, 0, 0, 0]                                                               | 
      28|[94.90000019186442, 0.0090484459250566, 90.0999999343954, 112.9999937177717, 20.000000325857712, 73.79999975721482, 140.00000623130796, 20.00000100338378]|18899.1757812500000000|      0.00000256|[815, 56, 0, 56]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[94.90000032621887, 0.0090472085673016, 90.09999985564689, 112.99999206825062, 20.000000452455165, 73.79999964276429, 140.00000770948142, 20.000001254881095]|18899.1640625000000000|      0.00001280|[844, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      30|[94.90000032621887, 0.0090472085673016, 90.09999985564689, 112.99999206825062, 20.000000452455165, 73.79999964276429, 140.00000770948142, 20.000001254881095]|18899.1640625000000000|      0.00000256|[873, 60, 0, 60]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[94.90000033875097, 0.0090483936541976, 90.09999984360479, 112.99999034249802, 20.00000054585007, 73.79999957252753, 140.00000917241596, 20.000001384541005]|18899.1503906250000000|      0.00001280|[903, 62, 0, 62]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      32|[94.90000033875097, 0.0090483936541976, 90.09999984360479, 112.99999034249802, 20.00000054585007, 73.79999957252753, 140.00000917241596, 20.000001384541005]|18899.1503906250000000|      0.00000256|[932, 64, 0, 64]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[94.90000052776475, 0.0090476140200051, 90.09999981681, 112.99998882717082, 20.000000998991712, 73.79999957611288, 140.00001100383102, 20.00000161622727]|18899.1367187500000000|      0.00001280|[961, 66, 0, 66]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      34|[94.89999923153773, 0.0090504554573543, 90.09999978247141, 112.99998002253676, 20.00000138319814, 73.79999780746913, 140.00001945436216, 20.00000298592696]|18899.0839843750000000|      0.00006400|[990, 68, 0, 68]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      35|[94.89999923153773, 0.0090504554573543, 90.09999978247141, 112.99998002253676, 20.00000138319814, 73.79999780746913, 140.00001945436216, 20.00000298592696]|18899.0839843750000000|      0.00001280|[1019, 70, 0, 70]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[94.89999923153773, 0.0090504554573543, 90.09999978247141, 112.99998002253676, 20.00000138319814, 73.79999780746913, 140.00001945436216, 20.00000298592696]|18899.0839843750000000|      0.00000256|[1048, 72, 0, 72]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[94.89999924166673, 0.0090481175304621, 90.09999979869302, 112.99997920480479, 20.00000130325883, 73.79999775911729, 140.00002008620314, 20.000003089345107]|18899.0605468750000000|      0.00001280|[1077, 74, 0, 74]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      38|[94.89999924166673, 0.0090481175304621, 90.09999979869302, 112.99997920480479, 20.00000130325883, 73.79999775911729, 140.00002008620314, 20.000003089345107]|18899.0605468750000000|      0.00000256|[1107, 76, 0, 76]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[94.89999936613386, 0.0090474750566639, 90.09999973489336, 112.99997737176449, 20.000001254161365, 73.79999777639296, 140.00002172394196, 20.00000336562527]|18899.0468750000000000|      0.00001280|[1137, 78, 0, 78]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      40|[94.89999941708501, 0.0090509925882519, 90.09999946953741, 112.99996832559872, 20.000001284409745, 73.79999735886928, 140.00002996134984, 20.00000460284668]|18899.0019531250000000|      0.00006400|[1166, 80, 0, 80]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      41|[94.89999941708501, 0.0090509925882519, 90.09999946953741, 112.99996832559872, 20.000001284409745, 73.79999735886928, 140.00002996134984, 20.00000460284668]|18899.0019531250000000|      0.00001280|[1195, 82, 0, 82]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[94.89999941708501, 0.0090509925882519, 90.09999946953741, 112.99996832559872, 20.000001284409745, 73.79999735886928, 140.00002996134984, 20.00000460284668]|18899.0019531250000000|      0.00000256|[1225, 84, 0, 84]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      43|[94.89999952052442, 0.0090485632818696, 90.09999941796754, 112.99996773436148, 20.000001209921493, 73.799997231031, 140.00003047814522, 20.000004616310648]|18898.9726562500000000|      0.00001280|[1254, 86, 0, 86]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      44|[94.89999952052442, 0.0090485632818696, 90.09999941796754, 112.99996773436148, 20.000001209921493, 73.799997231031, 140.00003047814522, 20.000004616310648]|18898.9726562500000000|      0.00000256|[1283, 88, 0, 88]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[94.89999955723604, 0.0090470689566221, 90.09999939091871, 112.99996620275586, 20.000001157264563, 73.79999712670141, 140.0000318574681, 20.00000485402461]|18898.9609375000000000|      0.00001280|[1312, 90, 0, 90]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      46|[94.89999955723604, 0.0090470689566221, 90.09999939091871, 112.99996620275586, 20.000001157264563, 73.79999712670141, 140.0000318574681, 20.00000485402461]|18898.9609375000000000|      0.00000256|[1342, 92, 0, 92]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[94.8999997797316, 0.0090484552155433, 90.09999935588941, 112.99996465213283, 20.000001209588646, 73.79999713048403, 140.0000333148788, 20.000005077463666]|18898.9492187500000000|      0.00001280|[1371, 94, 0, 94]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      48|[94.8999997797316, 0.0090484552155433, 90.09999935588941, 112.99996465213283, 20.000001209588646, 73.79999713048403, 140.0000333148788, 20.000005077463666]|18898.9492187500000000|      0.00000256|[1400, 96, 0, 96]                                                          |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[94.8999998482927, 0.0090470007134655, 90.09999928906127, 112.99996296423524, 20.00000121142013, 73.79999699923248, 140.0000345177983, 20.000005417483017]|18898.9375000000000000|      0.00001280|[1429, 98, 0, 98]                                                          |  | trying linear partial model with 16 points | iterate success | actual_k=1
      50|[94.8999998482927, 0.0090470007134655, 90.09999928906127, 112.99996296423524, 20.00000121142013, 73.79999699923248, 140.0000345177983, 20.000005417483017]|18898.9375000000000000|      0.00000256|[1458, 100, 0, 100]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      51|[94.8999998690836, 0.0090487033078989, 90.09999970605715, 112.9999615587436, 20.000001286491635, 73.79999714478511, 140.00003572078737, 20.00000559367511]|18898.9277343750000000|      0.00001280|[1487, 102, 0, 102]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      52|[94.8999998690836, 0.0090487033078989, 90.09999970605715, 112.9999615587436, 20.000001286491635, 73.79999714478511, 140.00003572078737, 20.00000559367511]|18898.9277343750000000|      0.00000256|[1516, 104, 0, 104]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      53|[94.89999984045254, 0.0090473522400802, 90.09999963891305, 112.9999602148283, 20.000001322302307, 73.79999748447977, 140.0000373332938, 20.00000604080765]|18898.9140625000000000|      0.00001280|[1545, 106, 0, 106]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      54|[94.89999651383071, 0.0090504189218589, 90.09999684989006, 112.99995362289218, 20.00000170912089, 73.79999777901277, 140.00004689631294, 20.000006710931224]|18898.8671875000000000|      0.00006400|[1574, 108, 0, 108]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      55|[94.89999651383071, 0.0090504189218589, 90.09999684989006, 112.99995362289218, 20.00000170912089, 73.79999777901277, 140.00004689631294, 20.000006710931224]|18898.8671875000000000|      0.00001280|[1603, 110, 0, 110]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[94.89999651383071, 0.0090504189218589, 90.09999684989006, 112.99995362289218, 20.00000170912089, 73.79999777901277, 140.00004689631294, 20.000006710931224]|18898.8671875000000000|      0.00000256|[1633, 112, 0, 112]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[94.89999653921423, 0.0090480551236665, 90.09999685199826, 112.99995291342815, 20.000001723629495, 73.79999776761595, 140.00004756666988, 20.00000682206769]|18898.8437500000000000|      0.00001280|[1663, 114, 0, 114]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      58|[94.89999862387101, 0.0090473432107346, 90.09999428019707, 112.99994631272584, 19.999998539383387, 73.80000015294168, 140.000057203602, 20.000007145008176]|18898.7792968750000000|      0.00006400|[1692, 116, 0, 116]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      59|[94.89999862387101, 0.0090473432107346, 90.09999428019707, 112.99994631272584, 19.999998539383387, 73.80000015294168, 140.000057203602, 20.000007145008176]|18898.7792968750000000|      0.00001280|[1721, 118, 0, 118]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[94.89999862387101, 0.0090473432107346, 90.09999428019707, 112.99994631272584, 19.999998539383387, 73.80000015294168, 140.000057203602, 20.000007145008176]|18898.7792968750000000|      0.00000256|[1750, 120, 0, 120]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[94.89999891479894, 0.0090482440226989, 90.09999426086321, 112.99994442931836, 19.999998620414747, 73.8000002344993, 140.00005865133585, 20.00000717239813]|18898.7656250000000000|      0.00001280|[1779, 122, 0, 122]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      62|[94.89999891479894, 0.0090482440226989, 90.09999426086321, 112.99994442931836, 19.999998620414747, 73.8000002344993, 140.00005865133585, 20.00000717239813]|18898.7656250000000000|      0.00000256|[1808, 124, 0, 124]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[94.89999893807186, 0.0090473317238792, 90.09999412680368, 112.99994261779463, 19.999998609564678, 73.80000011965441, 140.00006018524047, 20.000007406937193]|18898.7519531250000000|      0.00001280|[1837, 126, 0, 126]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      64|[94.89999893807186, 0.0090473317238792, 90.09999412680368, 112.99994261779463, 19.999998609564678, 73.80000011965441, 140.00006018524047, 20.000007406937193]|18898.7519531250000000|      0.00000256|[1866, 128, 0, 128]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[94.89999898300705, 0.0090482941236533, 90.09999403422613, 112.99994086858817, 19.99999863009697, 73.800000078717, 140.00006177619488, 20.00000756134033]|18898.7382812500000000|      0.00001280|[1895, 130, 0, 130]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      66|[94.89999898300705, 0.0090482941236533, 90.09999403422613, 112.99994086858817, 19.99999863009697, 73.800000078717, 140.00006177619488, 20.00000756134033]|18898.7382812500000000|      0.00000256|[1924, 132, 0, 132]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      67|[94.89999911990954, 0.0090471902503592, 90.09999390414566, 112.99993909675982, 19.999998643507496, 73.8000000066548, 140.00006323167463, 20.0000077516841]|18898.7265625000000000|      0.00001280|[1954, 134, 0, 134]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      68|[94.89999911990954, 0.0090471902503592, 90.09999390414566, 112.99993909675982, 19.999998643507496, 73.8000000066548, 140.00006323167463, 20.0000077516841]|18898.7265625000000000|      0.00000256|[1983, 136, 0, 136]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      69|[94.8999991473249, 0.0090483787369822, 90.09999374045884, 112.99993745672771, 19.999998682738926, 73.7999998064712, 140.00006474940574, 20.000008032270806]|18898.7128906250000000|      0.00001280|[2012, 138, 0, 138]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      70|[94.8999991473249, 0.0090483787369822, 90.09999374045884, 112.99993745672771, 19.999998682738926, 73.7999998064712, 140.00006474940574, 20.000008032270806]|18898.7128906250000000|      0.00000256|[2041, 140, 0, 140]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      71|[94.8999991473249, 0.0090483787369822, 90.09999374045884, 112.99993745672771, 19.999998682738926, 73.7999998064712, 140.00006474940574, 20.000008032270806]|18898.7128906250000000|      0.00000051|[2070, 142, 0, 142]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      72|[94.89999908107745, 0.0090481506295326, 90.0999937363807, 112.99993715261421, 19.99999871136327, 73.79999985888831, 140.00006507872985, 20.000008066902428]|18898.7089843750000000|      0.00000256|[2100, 144, 0, 144]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      73|[94.89999915954944, 0.0090474517794024, 90.09999363312924, 112.99993534267405, 19.999998664869622, 73.79999991822748, 140.0000667272545, 20.000008288690836]|18898.6953125000000000|      0.00001280|[2129, 146, 0, 146]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      74|[94.89999951757598, 0.0090513596059047, 90.09999308217144, 112.99992630035725, 19.99999839959149, 73.79999943481961, 140.00007472594365, 20.000009734573815]|18898.6582031250000000|      0.00006400|[2158, 148, 0, 148]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      75|[94.89999951757598, 0.0090513596059047, 90.09999308217144, 112.99992630035725, 19.99999839959149, 73.79999943481961, 140.00007472594365, 20.000009734573815]|18898.6582031250000000|      0.00001280|[2187, 150, 0, 150]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      76|[94.89999951757598, 0.0090513596059047, 90.09999308217144, 112.99992630035725, 19.99999839959149, 73.79999943481961, 140.00007472594365, 20.000009734573815]|18898.6582031250000000|      0.00000256|[2216, 152, 0, 152]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      77|[94.8999995261214, 0.0090489107836479, 90.09999304459534, 112.99992576779603, 19.999998382507325, 73.79999938709037, 140.00007523944603, 20.000009808792854]|18898.6250000000000000|      0.00001280|[2245, 154, 0, 154]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      78|[94.8999995261214, 0.0090489107836479, 90.09999304459534, 112.99992576779603, 19.999998382507325, 73.79999938709037, 140.00007523944603, 20.000009808792854]|18898.6250000000000000|      0.00000256|[2274, 156, 0, 156]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      79|[94.89999954702779, 0.0090470853714023, 90.09999286262565, 112.99992442737761, 19.999998473009722, 73.7999992123732, 140.00007639222054, 20.000009962392035]|18898.6132812500000000|      0.00001280|[2303, 158, 0, 158]                                                        |  | trying linear partial model with 16 points | iterate success | actual_k=1
      80|[94.89999954702779, 0.0090470853714023, 90.09999286262565, 112.99992442737761, 19.999998473009722, 73.7999992123732, 140.00007639222054, 20.000009962392035]|18898.6132812500000000|      0.00000256|[2332, 160, 0, 160]                                                        |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
