k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.197024512336142, 38.5160007425223, 41.80170257342005, 39.1730625383026]     |810.4403686523437500|      1.11111111|[15, 2, 0, 2]                                                              |  | trying linear partial model with 8 points | iterate success | actual_k=1
      24|[14.57373210609912, 33.563367982828396, 44.52962465697454, 40.80389072224902]   |198.9227294921875000|      0.81000000|[317, 48, 0, 48]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      25|[14.57373210609912, 33.563367982828396, 44.52962465697454, 40.80389072224902]   |198.9227294921875000|      0.72900000|[330, 50, 0, 50]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      26|[13.915190754746417, 33.29289738893869, 44.66594376808342, 40.881524776284536]  |177.1773071289062500|      0.81000000|[343, 52, 0, 52]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      27|[13.915190754746417, 33.29289738893869, 44.66594376808342, 40.881524776284536]  |177.1773071289062500|      0.72900000|[356, 54, 0, 54]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      28|[13.915190754746417, 33.29289738893869, 44.66594376808342, 40.881524776284536]  |177.1773071289062500|      0.65610000|[369, 56, 0, 56]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      29|[13.317855540248118, 33.05863191091827, 44.78303133745636, 40.95271493309341]   |158.9727478027343750|      0.72900000|[383, 58, 0, 58]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      30|[13.317855540248118, 33.05863191091827, 44.78303133745636, 40.95271493309341]   |158.9727478027343750|      0.65610000|[396, 60, 0, 60]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      31|[12.71392609495304, 32.83549658405758, 44.88833594039507, 41.022414299032214]   |142.0042724609375000|      0.72900000|[409, 62, 0, 62]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      32|[12.71392609495304, 32.83549658405758, 44.88833594039507, 41.022414299032214]   |142.0042724609375000|      0.65610000|[422, 64, 0, 64]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      33|[12.71392609495304, 32.83549658405758, 44.88833594039507, 41.022414299032214]   |142.0042724609375000|      0.59049000|[435, 66, 0, 66]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      34|[12.168846981520822, 32.638470677943666, 44.9852698504463, 41.08030911401696]   |127.7459335327148438|      0.65610000|[449, 68, 0, 68]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      35|[12.168846981520822, 32.638470677943666, 44.9852698504463, 41.08030911401696]   |127.7459335327148438|      0.59049000|[463, 70, 0, 70]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      36|[12.168846981520822, 32.638470677943666, 44.9852698504463, 41.08030911401696]   |127.7459335327148438|      0.53144100|[477, 72, 0, 72]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      37|[11.675238046455956, 32.466958272442724, 45.06881212669026, 41.12913470714583]  |115.7037200927734375|      0.59049000|[490, 74, 0, 74]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      38|[11.675238046455956, 32.466958272442724, 45.06881212669026, 41.12913470714583]  |115.7037200927734375|      0.53144100|[504, 76, 0, 76]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      39|[11.179056571625093, 32.30076404810808, 45.14749214008436, 41.178352750643924]  |104.3840484619140625|      0.59049000|[517, 78, 0, 78]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      40|[11.179056571625093, 32.30076404810808, 45.14749214008436, 41.178352750643924]  |104.3840484619140625|      0.53144100|[530, 80, 0, 80]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      41|[11.179056571625093, 32.30076404810808, 45.14749214008436, 41.178352750643924]  |104.3840484619140625|      0.47829690|[543, 82, 0, 82]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      42|[10.728452174979022, 32.161011306460516, 45.21531392980478, 41.218264883059405] | 94.7931289672851562|      0.53144100|[556, 84, 0, 84]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      43|[10.728452174979022, 32.161011306460516, 45.21531392980478, 41.218264883059405] | 94.7931289672851562|      0.47829690|[569, 86, 0, 86]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      44|[10.278271839886129, 32.01862122974357, 45.280007008339645, 41.258829178782165] | 85.7508239746093750|      0.53144100|[582, 88, 0, 88]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      45|[10.278271839886129, 32.01862122974357, 45.280007008339645, 41.258829178782165] | 85.7508239746093750|      0.47829690|[595, 90, 0, 90]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      46|[10.278271839886129, 32.01862122974357, 45.280007008339645, 41.258829178782165] | 85.7508239746093750|      0.43046721|[609, 92, 0, 92]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      47|[9.869711194911236, 31.8983424460836, 45.333582780718594, 41.291122662306876]   | 78.0678863525390625|      0.47829690|[623, 94, 0, 94]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      48|[9.869711194911236, 31.8983424460836, 45.333582780718594, 41.291122662306876]   | 78.0678863525390625|      0.43046721|[636, 96, 0, 96]                                                           |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      49|[9.461762739889549, 31.777396787446257, 45.391053353363674, 41.321934313791814] | 70.8052520751953125|      0.47829690|[649, 98, 0, 98]                                                           |  | trying linear partial model with 8 points | iterate success | actual_k=1
      50|[9.461762739889549, 31.777396787446257, 45.391053353363674, 41.321934313791814] | 70.8052520751953125|      0.43046721|[662, 100, 0, 100]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      51|[9.461762739889549, 31.777396787446257, 45.391053353363674, 41.321934313791814] | 70.8052520751953125|      0.38742049|[675, 102, 0, 102]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      52|[9.091874735148616, 31.67510602508843, 45.43577147910356, 41.350471805138056]   | 64.6185150146484375|      0.43046721|[688, 104, 0, 104]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      53|[9.091874735148616, 31.67510602508843, 45.43577147910356, 41.350471805138056]   | 64.6185150146484375|      0.38742049|[701, 106, 0, 106]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      54|[8.721994694459825, 31.572960280635687, 45.48206190990618, 41.377058149440366]  | 58.7557373046875000|      0.43046721|[715, 108, 0, 108]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      55|[8.721994694459825, 31.572960280635687, 45.48206190990618, 41.377058149440366]  | 58.7557373046875000|      0.38742049|[728, 110, 0, 110]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      56|[8.721994694459825, 31.572960280635687, 45.48206190990618, 41.377058149440366]  | 58.7557373046875000|      0.34867844|[741, 112, 0, 112]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      57|[8.38742616273917, 31.486452391858418, 45.52218009471254, 41.400456196367315]   | 53.7496681213378906|      0.38742049|[754, 114, 0, 114]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      58|[8.38742616273917, 31.486452391858418, 45.52218009471254, 41.400456196367315]   | 53.7496681213378906|      0.34867844|[767, 116, 0, 116]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      59|[8.051459015041607, 31.403522569560913, 45.5596603904265, 41.4209647864074]     | 48.9945259094238281|      0.38742049|[780, 118, 0, 118]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      60|[8.051459015041607, 31.403522569560913, 45.5596603904265, 41.4209647864074]     | 48.9945259094238281|      0.34867844|[793, 120, 0, 120]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      61|[8.051459015041607, 31.403522569560913, 45.5596603904265, 41.4209647864074]     | 48.9945259094238281|      0.31381060|[806, 122, 0, 122]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      62|[7.748512736512204, 31.33136543057019, 45.59299936260856, 41.44052246444095]    | 44.9252662658691406|      0.34867844|[819, 124, 0, 124]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      63|[7.748512736512204, 31.33136543057019, 45.59299936260856, 41.44052246444095]    | 44.9252662658691406|      0.31381060|[832, 126, 0, 126]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      64|[7.4446633556255914, 31.262497163668233, 45.62643942122098, 41.457597834044634] | 41.0518417358398438|      0.34867844|[846, 128, 0, 128]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      65|[7.4446633556255914, 31.262497163668233, 45.62643942122098, 41.457597834044634] | 41.0518417358398438|      0.31381060|[859, 130, 0, 130]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      66|[7.4446633556255914, 31.262497163668233, 45.62643942122098, 41.457597834044634] | 41.0518417358398438|      0.28242954|[872, 132, 0, 132]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      67|[7.170744611426835, 31.20253274879019, 45.65641942396171, 41.47310373735431]    | 37.7304306030273438|      0.31381060|[885, 134, 0, 134]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      68|[7.170744611426835, 31.20253274879019, 45.65641942396171, 41.47310373735431]    | 37.7304306030273438|      0.28242954|[898, 136, 0, 136]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      69|[6.896710283567038, 31.14160583057688, 45.68261346664798, 41.48963894210297]    | 34.5628089904785156|      0.31381060|[911, 138, 0, 138]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      70|[6.896710283567038, 31.14160583057688, 45.68261346664798, 41.48963894210297]    | 34.5628089904785156|      0.28242954|[925, 140, 0, 140]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      71|[6.896710283567038, 31.14160583057688, 45.68261346664798, 41.48963894210297]    | 34.5628089904785156|      0.25418658|[938, 142, 0, 142]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      72|[6.6491600899468395, 31.090714801381647, 45.70613537601993, 41.50329703339777]  | 31.8412322998046875|      0.28242954|[951, 144, 0, 144]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      73|[6.6491600899468395, 31.090714801381647, 45.70613537601993, 41.50329703339777]  | 31.8412322998046875|      0.25418658|[965, 146, 0, 146]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      74|[6.401138353906951, 31.041552654308923, 45.72867097089017, 41.516383958287555]  | 29.2406063079833984|      0.28242954|[978, 148, 0, 148]                                                         |  | trying linear partial model with 8 points | iterate success | actual_k=1
      75|[6.401138353906951, 31.041552654308923, 45.72867097089017, 41.516383958287555]  | 29.2406063079833984|      0.25418658|[991, 150, 0, 150]                                                         |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      76|[6.401138353906951, 31.041552654308923, 45.72867097089017, 41.516383958287555]  | 29.2406063079833984|      0.22876792|[1004, 152, 0, 152]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      77|[6.177698322975729, 30.997954187560353, 45.747460760620825, 41.52885125066571]  | 27.0022907257080078|      0.25418658|[1017, 154, 0, 154]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      78|[6.177698322975729, 30.997954187560353, 45.747460760620825, 41.52885125066571]  | 27.0022907257080078|      0.22876792|[1030, 156, 0, 156]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
      79|[5.953708108775084, 30.95684569122468, 45.766218347949234, 41.53986904044961]   | 24.8595581054687500|      0.25418658|[1043, 158, 0, 158]                                                        |  | trying linear partial model with 8 points | iterate success | actual_k=1
      80|[5.953708108775084, 30.95684569122468, 45.766218347949234, 41.53986904044961]   | 24.8595581054687500|      0.22876792|[1057, 160, 0, 160]                                                        |  | trying linear partial model with 8 points | exploitation failed, decreasing delta | actual_k=1
