k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 0.0]                                                                      |416.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0142432383166087, -0.1681773076115618]                                       | 64.9334564208984375|     10.00000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       2|[1.0142432383166087, -0.1681773076115618]                                       | 64.9334564208984375|      1.00000000|[15, 5, 0, 5]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.392672839641778, 0.6151810008853942]                                         | 41.4941139221191406|     10.00000000|[21, 7, 0, 7]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       4|[0.392672839641778, 0.6151810008853942]                                         | 41.4941139221191406|      1.00000000|[28, 10, 0, 10]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.392672839641778, 0.6151810008853942]                                         | 41.4941139221191406|      0.10000000|[36, 13, 0, 13]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.4836468838744823, 0.6566987474035515]                                        | 34.3017730712890625|      1.00000000|[42, 15, 0, 15]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       7|[0.4836468838744823, 0.6566987474035515]                                        | 34.3017730712890625|      0.10000000|[50, 18, 0, 18]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.5737547538474239, 0.7000643071132966]                                        | 26.7178058624267578|      1.00000000|[55, 20, 0, 20]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       9|[0.5737547538474239, 0.7000643071132966]                                        | 26.7178058624267578|      0.10000000|[63, 23, 0, 23]                                                            |  | trying quadratic partial model with 4 points | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      10|[0.663380589080587, 0.744417544410679]                                          | 19.1688842773437500|      1.00000000|[68, 25, 0, 25]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      11|[0.663380589080587, 0.744417544410679]                                          | 19.1688842773437500|      0.10000000|[76, 28, 0, 28]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      12|[0.752341720742239, 0.7900893853356756]                                         | 12.1544351577758789|      1.00000000|[81, 30, 0, 30]                                                            |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      13|[0.752341720742239, 0.7900893853356756]                                         | 12.1544351577758789|      0.10000000|[88, 33, 0, 33]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0092842028319504, 0.975790124307922]                                         |  0.0502517558634281|      0.10000000|[177, 67, 0, 67]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      28|[1.0092842028319504, 0.975790124307922]                                         |  0.0502517558634281|      0.01000000|[183, 69, 0, 69]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0045064955210339, 0.9845749699440851]                                        |  0.0189904570579529|      0.10000000|[188, 71, 0, 71]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      30|[1.0045064955210339, 0.9845749699440851]                                        |  0.0189904570579529|      0.01000000|[195, 74, 0, 74]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.0032428763049939, 0.9944948120031532]                                        |  0.0032982053235173|      0.10000000|[200, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      32|[1.0032428763049939, 0.9944948120031532]                                        |  0.0032982053235173|      0.01000000|[208, 79, 0, 79]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      33|[1.0000883712745705, 1.0039842323233326]                                        |  0.0012907837517560|      0.10000000|[215, 82, 0, 82]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      34|[1.0000883712745705, 1.0039842323233326]                                        |  0.0012907837517560|      0.01000000|[222, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[1.0000883712745705, 1.0039842323233326]                                        |  0.0012907837517560|      0.00100000|[230, 88, 0, 88]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9997686534096182, 1.0030367195335348]                                        |  0.0007137013017200|      0.01000000|[236, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.9997686534096182, 1.0030367195335348]                                        |  0.0007137013017200|      0.00100000|[243, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      38|[0.9993932975351962, 1.0021098387604377]                                        |  0.0003551416448317|      0.01000000|[248, 95, 0, 95]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      39|[0.9993932975351962, 1.0021098387604377]                                        |  0.0003551416448317|      0.00100000|[256, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.9997042328983501, 1.0011594077003705]                                        |  0.0001054474414559|      0.01000000|[262, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[0.9997042328983501, 1.0011594077003705]                                        |  0.0001054474414559|      0.00100000|[268, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.9998299921607159, 1.000167346911946]                                         |  0.0000056140002016|      0.01000000|[273, 104, 0, 104]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.9998299921607159, 1.000167346911946]                                         |  0.0000056140002016|      0.00100000|[280, 107, 0, 107]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      44|[0.9998299921607159, 1.000167346911946]                                         |  0.0000056140002016|      0.00010000|[286, 109, 0, 109]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      45|[0.999928521401963, 1.0001502592374618]                                         |  0.0000021285497951|      0.00100000|[292, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      46|[0.999928521401963, 1.0001502592374618]                                         |  0.0000021285497951|      0.00010000|[298, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      47|[0.9999356363142973, 1.0000505126684858]                                        |  0.0000007274234690|      0.00100000|[303, 115, 0, 115]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      48|[0.9999356363142973, 1.0000505126684858]                                        |  0.0000007274234690|      0.00010000|[311, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      49|[1.0000356176904048, 1.0000485827898247]                                        |  0.0000004799583166|      0.00100000|[319, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      50|[1.0000356176904048, 1.0000485827898247]                                        |  0.0000004799583166|      0.00010000|[326, 124, 0, 124]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      51|[1.0000356176904048, 1.0000485827898247]                                        |  0.0000004799583166|      0.00001000|[334, 127, 0, 127]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      52|[1.0000275876672973, 1.0000426230306945]                                        |  0.0000003266091255|      0.00010000|[340, 129, 0, 129]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[1.0000275876672973, 1.0000426230306945]                                        |  0.0000003266091255|      0.00001000|[347, 132, 0, 132]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      54|[1.0000195275873682, 1.0000367039841886]                                        |  0.0000002047219709|      0.00010000|[352, 134, 0, 134]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[1.0000195275873682, 1.0000367039841886]                                        |  0.0000002047219709|      0.00001000|[358, 136, 0, 136]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[1.0000117899791017, 1.0000303692057146]                                        |  0.0000001137688130|      0.00010000|[364, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      57|[1.0000117899791017, 1.0000303692057146]                                        |  0.0000001137688130|      0.00001000|[370, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      58|[1.0000048136386432, 1.0000232046628954]                                        |  0.0000000522389172|      0.00010000|[375, 142, 0, 142]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      59|[1.0000048136386432, 1.0000232046628954]                                        |  0.0000000522389172|      0.00001000|[383, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      60|[0.9999995390870362, 1.0000147088341929]                                        |  0.0000000170175269|      0.00010000|[388, 147, 0, 147]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      61|[0.9999995390870362, 1.0000147088341929]                                        |  0.0000000170175269|      0.00001000|[394, 149, 0, 149]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      62|[0.999997498413276, 1.0000049192657343]                                         |  0.0000000023715465|      0.00010000|[399, 151, 0, 151]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      63|[0.999997498413276, 1.0000049192657343]                                         |  0.0000000023715465|      0.00001000|[406, 154, 0, 154]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      64|[0.999997498413276, 1.0000049192657343]                                         |  0.0000000023715465|      0.00000100|[413, 157, 0, 157]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      65|[0.9999981536501829, 1.0000041638422796]                                        |  0.0000000015770635|      0.00001000|[418, 159, 0, 159]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      66|[0.9999981536501829, 1.0000041638422796]                                        |  0.0000000015770635|      0.00000100|[426, 162, 0, 162]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
