k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[25.0, 39.0, 41.5, 39.0]                                                        |897.5453780404944837|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[24.195816180345798, 38.5175504612019, 41.80072948234171, 39.173472202875175]   |810.4383544921875000|     10.00000000|[12, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      44|[7.601385523451389, 31.297634881643333, 44.69074672030176, 42.19636975513962]   | 43.6432189941406250|      1.00000000|[471, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      45|[6.635568828144223, 31.072729004501625, 44.78655562675238, 42.28260264293655]   | 32.1097908020019531|     10.00000000|[482, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      46|[6.635568828144223, 31.072729004501625, 44.78655562675238, 42.28260264293655]   | 32.1097908020019531|      1.00000000|[493, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      47|[6.635568828144223, 31.072729004501625, 44.78655562675238, 42.28260264293655]   | 32.1097908020019531|      0.10000000|[505, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[6.5381130347949865, 31.052915288976426, 44.795793882736525, 42.287546289983915]| 31.0618782043457031|      1.00000000|[516, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[6.5381130347949865, 31.052915288976426, 44.795793882736525, 42.287546289983915]| 31.0618782043457031|      0.10000000|[527, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      50|[6.451203723698778, 31.02898902937594, 44.757296949024024, 42.2677399313825]    | 30.1856479644775391|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[5.473580633755415, 30.850438567388164, 44.857773865222796, 42.31546011416431]  | 20.8811435699462891|     10.00000000|[548, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      52|[5.473580633755415, 30.850438567388164, 44.857773865222796, 42.31546011416431]  | 20.8811435699462891|      1.00000000|[559, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      53|[5.473580633755415, 30.850438567388164, 44.857773865222796, 42.31546011416431]  | 20.8811435699462891|      0.10000000|[569, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[5.3753164777654145, 30.83398748271027, 44.86522662805296, 42.319699664457794]  | 20.0505676269531250|      1.00000000|[580, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[5.3753164777654145, 30.83398748271027, 44.86522662805296, 42.319699664457794]  | 20.0505676269531250|      0.10000000|[590, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[5.27697135146674, 30.81803028205446, 44.872849467149834, 42.32363618635293]    | 19.2378273010253906|      1.00000000|[600, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[5.27697135146674, 30.81803028205446, 44.872849467149834, 42.32363618635293]    | 19.2378273010253906|      0.10000000|[611, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[5.227223777554699, 30.74584550769188, 44.88603898931348, 42.27736985145179]    | 18.7649421691894531|      1.00000000|[621, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[5.227223777554699, 30.74584550769188, 44.88603898931348, 42.27736985145179]    | 18.7649421691894531|      0.10000000|[632, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[5.128771776166647, 30.730320082490067, 44.893089046987164, 42.281427101972454] | 17.9816131591796875|      1.00000000|[642, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[5.128771776166647, 30.730320082490067, 44.893089046987164, 42.281427101972454] | 17.9816131591796875|      0.10000000|[653, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[5.030276764859218, 30.715052961412745, 44.9000969836447, 42.2854936220282]     | 17.2158679962158203|      1.00000000|[663, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[5.030276764859218, 30.715052961412745, 44.9000969836447, 42.2854936220282]     | 17.2158679962158203|      0.10000000|[674, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[4.931700492731384, 30.70023111726821, 44.90713026631311, 42.28917661597885]    | 16.4676322937011719|      1.00000000|[685, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[4.931700492731384, 30.70023111726821, 44.90713026631311, 42.28917661597885]    | 16.4676322937011719|      0.10000000|[695, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[4.833088573142375, 30.68567310830791, 44.91388410259993, 42.29343565172577]    | 15.7368392944335938|      1.00000000|[705, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[4.833088573142375, 30.68567310830791, 44.91388410259993, 42.29343565172577]    | 15.7368392944335938|      0.10000000|[716, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[4.734479013445891, 30.670841247663972, 44.92033497977019, 42.29725099313101]   | 15.0234222412109375|      1.00000000|[726, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[4.734479013445891, 30.670841247663972, 44.92033497977019, 42.29725099313101]   | 15.0234222412109375|      0.10000000|[737, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[4.635776156917558, 30.65673350177622, 44.9271562055954, 42.30074219598324]     | 14.3273019790649414|      1.00000000|[749, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      71|[4.635776156917558, 30.65673350177622, 44.9271562055954, 42.30074219598324]     | 14.3273019790649414|      0.10000000|[759, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      72|[4.537029165781577, 30.642855562906416, 44.933657726832834, 42.304505808066835] | 13.6484107971191406|      1.00000000|[769, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[4.537029165781577, 30.642855562906416, 44.933657726832834, 42.304505808066835] | 13.6484107971191406|      0.10000000|[780, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[4.438199997456108, 30.629400263058354, 44.93998313786701, 42.30793211356161]   | 12.9866809844970703|      1.00000000|[790, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[4.438199997456108, 30.629400263058354, 44.93998313786701, 42.30793211356161]   | 12.9866809844970703|      0.10000000|[800, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[4.339326482229691, 30.616124614661263, 44.946103553117155, 42.31114547061834]  | 12.3420505523681641|      1.00000000|[810, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      77|[4.339326482229691, 30.616124614661263, 44.946103553117155, 42.31114547061834]  | 12.3420505523681641|      0.10000000|[821, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      78|[4.295613134827904, 30.581391520349634, 45.0072641506858, 42.367200236013595]   | 12.0060024261474609|      1.00000000|[831, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[4.295613134827904, 30.581391520349634, 45.0072641506858, 42.367200236013595]   | 12.0060024261474609|      0.10000000|[841, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[4.196675725117466, 30.56850663480846, 45.013139797722175, 42.370493480050065]  | 11.3886804580688477|      1.00000000|[852, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
