k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5721014974766658, 0.8378913000140653, 5.258673204948442, 5.240777541443279, 6.354949475219205, 7.9341803422085]|190.2466888427734375|     10.00000000|[11, 4, 0, 2]                                                              |  | trying linear partial model with 7 points | iterate success | actual_k=2
      34|[-1.1536451988065928, 1.3510324633367754, 3.064676734103187, 5.97116469942562, 4.21061145776918, 8.551787180684869]| 23.8862571716308594|      1.00000000|[368, 136, 0, 68]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      35|[-1.1536451988065928, 1.3510324633367754, 3.064676734103187, 5.97116469942562, 4.21061145776918, 8.551787180684869]| 23.8862571716308594|      0.10000000|[378, 140, 0, 70]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.171951507547993, 1.3841731819657819, 2.9928976252281285, 5.994813188197988, 4.246042798448419, 8.591783435941768]| 23.3368358612060547|      1.00000000|[388, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.171951507547993, 1.3841731819657819, 2.9928976252281285, 5.994813188197988, 4.246042798448419, 8.591783435941768]| 23.3368358612060547|      0.10000000|[400, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.2068740702472525, 1.433633057815249, 2.9441735482490663, 5.954132829027759, 4.199280997612557, 8.58089573745318]| 22.0758819580078125|      1.00000000|[410, 152, 0, 76]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.2068740702472525, 1.433633057815249, 2.9441735482490663, 5.954132829027759, 4.199280997612557, 8.58089573745318]| 22.0758819580078125|      0.10000000|[421, 156, 0, 78]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.2067601213831372, 1.4612297060700554, 2.871448492367049, 5.970153700346657, 4.142205756129247, 8.560033648403435]| 20.8016929626464844|      1.00000000|[432, 160, 0, 80]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.2067601213831372, 1.4612297060700554, 2.871448492367049, 5.970153700346657, 4.142205756129247, 8.560033648403435]| 20.8016929626464844|      0.10000000|[442, 164, 0, 82]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.2074516739334231, 1.4557826721217717, 2.8013248141504765, 5.970064205853303, 4.080439544546456, 8.595211033568631]| 19.7629756927490234|      1.00000000|[452, 168, 0, 84]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      43|[-1.2074516739334231, 1.4557826721217717, 2.8013248141504765, 5.970064205853303, 4.080439544546456, 8.595211033568631]| 19.7629756927490234|      0.10000000|[463, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.2456608152599324, 1.5159321054760595, 2.7614999928333903, 5.944593831775285, 4.0287176576552595, 8.59171857683287]| 18.6825313568115234|      1.00000000|[473, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      45|[-1.2456608152599324, 1.5159321054760595, 2.7614999928333903, 5.944593831775285, 4.0287176576552595, 8.59171857683287]| 18.6825313568115234|      0.10000000|[483, 180, 0, 90]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      46|[-1.2481287525602958, 1.5329228528420094, 2.6957608346357196, 5.926630677243289, 3.958032914075474, 8.599754681188163]| 17.5934715270996094|      1.00000000|[494, 184, 0, 92]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      47|[-1.2481287525602958, 1.5329228528420094, 2.6957608346357196, 5.926630677243289, 3.958032914075474, 8.599754681188163]| 17.5934715270996094|      0.10000000|[504, 188, 0, 94]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      48|[-1.2490547349143175, 1.5683385066590207, 2.6489225441209725, 5.932561293936463, 3.8802556839676945, 8.621355116958071]| 16.5692195892333984|      1.00000000|[514, 192, 0, 96]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      49|[-1.2490547349143175, 1.5683385066590207, 2.6489225441209725, 5.932561293936463, 3.8802556839676945, 8.621355116958071]| 16.5692195892333984|      0.10000000|[526, 196, 0, 98]                                                          |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      50|[-1.2297877358340537, 1.6043628201608158, 2.5810094251335665, 5.9382855718669845, 3.8195532583080514, 8.622490023904748]| 15.5506925582885742|      1.00000000|[537, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      51|[-1.2297877358340537, 1.6043628201608158, 2.5810094251335665, 5.9382855718669845, 3.8195532583080514, 8.622490023904748]| 15.5506925582885742|      0.10000000|[547, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      52|[-1.2675772797829268, 1.6608424530268373, 2.563283665437321, 5.944704844366909, 3.75616096607974, 8.590740864714958]| 14.8172750473022461|      1.00000000|[558, 208, 0, 104]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      53|[-1.2675772797829268, 1.6608424530268373, 2.563283665437321, 5.944704844366909, 3.75616096607974, 8.590740864714958]| 14.8172750473022461|      0.10000000|[570, 212, 0, 106]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      54|[-1.2368935475460383, 1.723530034788351, 2.5186758239805314, 5.949414682546058, 3.7003440236851763, 8.59183745740258]| 13.8877000808715820|      1.00000000|[581, 216, 0, 108]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      55|[-1.2368935475460383, 1.723530034788351, 2.5186758239805314, 5.949414682546058, 3.7003440236851763, 8.59183745740258]| 13.8877000808715820|      0.10000000|[592, 220, 0, 110]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      56|[-1.1837330074157977, 1.775359596906441, 2.47004961376395, 5.965832113744571, 3.6594747564669508, 8.578298030030336]| 13.1058902740478516|      1.00000000|[603, 224, 0, 112]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      57|[-1.1837330074157977, 1.775359596906441, 2.47004961376395, 5.965832113744571, 3.6594747564669508, 8.578298030030336]| 13.1058902740478516|      0.10000000|[613, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      58|[-1.1706273541145458, 1.8415070169232157, 2.4341855909365098, 5.985659409518745, 3.6033655828506137, 8.553294599832064]| 12.3351554870605469|      1.00000000|[624, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      59|[-1.1706273541145458, 1.8415070169232157, 2.4341855909365098, 5.985659409518745, 3.6033655828506137, 8.553294599832064]| 12.3351554870605469|      0.10000000|[635, 236, 0, 118]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      60|[-1.1497721410978994, 1.9288864021710115, 2.4118911602114235, 6.010797185377402, 3.581300429509679, 8.535572220891503]| 11.7752428054809570|      1.00000000|[647, 240, 0, 120]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      61|[-1.1497721410978994, 1.9288864021710115, 2.4118911602114235, 6.010797185377402, 3.581300429509679, 8.535572220891503]| 11.7752428054809570|      0.10000000|[657, 244, 0, 122]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      62|[-1.1915523624317022, 1.9675282962093303, 2.3799472320626047, 5.969611553021591, 3.5401513952556374, 8.58406245962328]| 11.2920989990234375|      1.00000000|[668, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      63|[-1.1915523624317022, 1.9675282962093303, 2.3799472320626047, 5.969611553021591, 3.5401513952556374, 8.58406245962328]| 11.2920989990234375|      0.10000000|[678, 252, 0, 126]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      64|[-1.1732732470984644, 1.9674548302460009, 2.31335121135852, 5.9248902956522755, 3.504765013231308, 8.628544497327313]| 10.8027973175048828|      1.00000000|[690, 256, 0, 128]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      65|[-1.1732732470984644, 1.9674548302460009, 2.31335121135852, 5.9248902956522755, 3.504765013231308, 8.628544497327313]| 10.8027973175048828|      0.10000000|[701, 260, 0, 130]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      66|[-1.138568213780439, 2.0365659061910013, 2.270101949372682, 5.907251438617403, 3.478699895356302, 8.594512137220132]| 10.1892337799072266|      1.00000000|[711, 264, 0, 132]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      67|[-1.138568213780439, 2.0365659061910013, 2.270101949372682, 5.907251438617403, 3.478699895356302, 8.594512137220132]| 10.1892337799072266|      0.10000000|[723, 268, 0, 134]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      68|[-1.1177094761451665, 2.073508991391059, 2.2270899430718987, 5.88130051465187, 3.409028597577919, 8.565832028340344]|  9.5319967269897461|      1.00000000|[734, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      69|[-1.1177094761451665, 2.073508991391059, 2.2270899430718987, 5.88130051465187, 3.409028597577919, 8.565832028340344]|  9.5319967269897461|      0.10000000|[745, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      70|[-1.1177094761451665, 2.073508991391059, 2.2270899430718987, 5.88130051465187, 3.409028597577919, 8.565832028340344]|  9.5319967269897461|      0.01000000|[755, 280, 0, 140]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      71|[-1.1163126650156014, 2.081608154570683, 2.222558177883033, 5.882930976759005, 3.4059873984425266, 8.565741034564619]|  9.4774122238159180|      0.10000000|[766, 284, 0, 142]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      72|[-1.0738913472341405, 2.1344518802602677, 2.1885911251082724, 5.888054283469565, 3.3787410208796613, 8.506702077792195]|  9.0165977478027344|      1.00000000|[777, 288, 0, 144]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      73|[-1.0738913472341405, 2.1344518802602677, 2.1885911251082724, 5.888054283469565, 3.3787410208796613, 8.506702077792195]|  9.0165977478027344|      0.10000000|[787, 292, 0, 146]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      74|[-1.0758046535859902, 2.156368017500609, 2.1419318406460923, 5.850272140921829, 3.3064359947289037, 8.48055965520773]|  8.4497070312500000|      1.00000000|[798, 296, 0, 148]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      75|[-1.0758046535859902, 2.156368017500609, 2.1419318406460923, 5.850272140921829, 3.3064359947289037, 8.48055965520773]|  8.4497070312500000|      0.10000000|[809, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      76|[-1.0758046535859902, 2.156368017500609, 2.1419318406460923, 5.850272140921829, 3.3064359947289037, 8.48055965520773]|  8.4497070312500000|      0.01000000|[820, 304, 0, 152]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      77|[-1.078206853722429, 2.161702783558825, 2.1404189620798824, 5.846117449316461, 3.2998765271820787, 8.478772806803713]|  8.4024143218994141|      0.10000000|[830, 308, 0, 154]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      78|[-1.0515980607073196, 2.1935399753954457, 2.0904255493494777, 5.8740157358520015, 3.229450712301071, 8.472376382761203]|  7.8935542106628418|      1.00000000|[840, 312, 0, 156]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      79|[-1.0515980607073196, 2.1935399753954457, 2.0904255493494777, 5.8740157358520015, 3.229450712301071, 8.472376382761203]|  7.8935542106628418|      0.10000000|[852, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
      80|[-1.0515980607073196, 2.1935399753954457, 2.0904255493494777, 5.8740157358520015, 3.229450712301071, 8.472376382761203]|  7.8935542106628418|      0.01000000|[863, 320, 0, 160]                                                         |  | trying linear partial model with 7 points | exploitation failed, decreasing delta | actual_k=2
