k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0]                                                                      | 24.0625000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0]                                                                      | 24.0625000000000000|      0.20000000|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1966803749577691, 0.0362881538035671]                                        | 18.7257633209228516|      1.00000000|[12, 4, 0, 4]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       3|[0.1966803749577691, 0.0362881538035671]                                        | 18.7257633209228516|      0.20000000|[18, 6, 0, 6]                                                              |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.3876261476530574, 0.0957836316972638]                                        | 13.4099340438842773|      1.00000000|[24, 8, 0, 8]                                                              |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
       5|[0.3876261476530574, 0.0957836316972638]                                        | 13.4099340438842773|      0.20000000|[32, 11, 0, 11]                                                            |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      35|[0.6109701232135597, 0.5743336602786482]                                        |  0.3693808615207672|      0.00800000|[226, 85, 0, 85]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.6029717059130244, 0.5744927850300143]                                        |  0.3573835790157318|      0.04000000|[231, 87, 0, 87]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      37|[0.6029717059130244, 0.5744927850300143]                                        |  0.3573835790157318|      0.00800000|[239, 90, 0, 90]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      38|[0.5950695991851372, 0.5757404665843701]                                        |  0.3513475656509399|      0.04000000|[246, 93, 0, 93]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      39|[0.5950695991851372, 0.5757404665843701]                                        |  0.3513475656509399|      0.00800000|[253, 96, 0, 96]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      40|[0.5955715513154342, 0.5837247038089827]                                        |  0.3426506221294403|      0.04000000|[259, 98, 0, 98]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      41|[0.5955715513154342, 0.5837247038089827]                                        |  0.3426506221294403|      0.00800000|[265, 100, 0, 100]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      42|[0.5878774510990314, 0.58591578159399]                                          |  0.3332043886184692|      0.04000000|[271, 102, 0, 102]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      43|[0.5878774510990314, 0.58591578159399]                                          |  0.3332043886184692|      0.00800000|[279, 105, 0, 105]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      44|[0.5854086784429908, 0.5935253257046964]                                        |  0.3261736035346985|      0.04000000|[286, 108, 0, 108]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      45|[0.5854086784429908, 0.5935253257046964]                                        |  0.3261736035346985|      0.00800000|[294, 111, 0, 111]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      46|[0.578106961915809, 0.5967941077036497]                                         |  0.3161376714706421|      0.04000000|[300, 113, 0, 113]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      47|[0.578106961915809, 0.5967941077036497]                                         |  0.3161376714706421|      0.00800000|[307, 116, 0, 116]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      48|[0.5715293835111168, 0.6013477284970544]                                        |  0.3075295686721802|      0.04000000|[313, 118, 0, 118]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      49|[0.5715293835111168, 0.6013477284970544]                                        |  0.3075295686721802|      0.00800000|[321, 121, 0, 121]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      50|[0.5666621079691084, 0.6076967149357048]                                        |  0.2999001741409302|      0.04000000|[326, 123, 0, 123]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      51|[0.5666621079691084, 0.6076967149357048]                                        |  0.2999001741409302|      0.00800000|[333, 126, 0, 126]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      52|[0.5600567637858777, 0.612209965230233]                                         |  0.2920658588409424|      0.04000000|[338, 128, 0, 128]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      53|[0.5600567637858777, 0.612209965230233]                                         |  0.2920658588409424|      0.00800000|[345, 131, 0, 131]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | exploitation failed, decreasing delta | actual_k=1
      54|[0.5545313863279002, 0.617995309122075]                                         |  0.2851674556732178|      0.04000000|[350, 133, 0, 133]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      55|[0.5545313863279002, 0.617995309122075]                                         |  0.2851674556732178|      0.00800000|[356, 135, 0, 135]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      56|[0.5545313863279002, 0.617995309122075]                                         |  0.2851674556732178|      0.00160000|[364, 138, 0, 138]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      57|[0.5530800750879337, 0.6186688784835713]                                        |  0.2837359309196472|      0.00800000|[370, 140, 0, 140]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      58|[0.545737842959216, 0.6218456106674398]                                         |  0.2781764268875122|      0.04000000|[378, 143, 0, 143]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      59|[0.545737842959216, 0.6218456106674398]                                         |  0.2781764268875122|      0.00800000|[384, 145, 0, 145]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      60|[0.545737842959216, 0.6218456106674398]                                         |  0.2781764268875122|      0.00160000|[391, 148, 0, 148]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      61|[0.5457099138807172, 0.6234453668884229]                                        |  0.2767805159091949|      0.00800000|[397, 150, 0, 150]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      62|[0.5457099138807172, 0.6234453668884229]                                        |  0.2767805159091949|      0.00160000|[404, 153, 0, 153]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      63|[0.5453888429018413, 0.6250128213300331]                                        |  0.2756952643394470|      0.00800000|[409, 155, 0, 155]                                                         |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      64|[0.5383957336667697, 0.6288982329203741]                                        |  0.2704869508743286|      0.04000000|[416, 158, 0, 158]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 6 points | iterate success | actual_k=1
      65|[0.5383957336667697, 0.6288982329203741]                                        |  0.2704869508743286|      0.00800000|[422, 160, 0, 160]                                                         |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
