k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[2.0, 3.0]                                                                      |889.3031475218829200|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.6946363049347228, 2.047764202659824]                                         | 99.4427566528320312|      1.11111111|[7, 2, 0, 2]                                                               |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      20|[1.3068672413577826, 0.8160792771159253]                                        |  0.1492673456668854|      0.28242954|[110, 40, 0, 40]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      21|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.31381060|[115, 42, 0, 42]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      22|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.28242954|[120, 44, 0, 44]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.25418658|[125, 46, 0, 46]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      24|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.22876792|[131, 48, 0, 48]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      25|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.20589113|[136, 50, 0, 50]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      26|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.18530202|[142, 52, 0, 52]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      27|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.16677182|[148, 54, 0, 54]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      28|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.15009464|[154, 56, 0, 56]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      29|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.13508517|[160, 58, 0, 58]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      30|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.12157665|[165, 60, 0, 60]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      31|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.10941899|[171, 62, 0, 62]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      32|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.09847709|[176, 64, 0, 64]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      33|[1.0849027989083317, 0.99071669969475]                                          |  0.0288562513887882|      0.08862938|[181, 66, 0, 66]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      34|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.09847709|[186, 68, 0, 68]                                                           |  | trying quadratic partial model with 4 points | iterate success | actual_k=1
      35|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.08862938|[192, 70, 0, 70]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.07976644|[198, 72, 0, 72]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      36|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.07976644|[201, 73, 0, 73]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      37|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.07178980|[207, 75, 0, 75]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      37|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.07178980|[210, 76, 0, 76]                                                           |  | trying quadratic partial model with 4 points | DECALRED SUCCESS
      38|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.06461082|[215, 78, 0, 78]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      39|[0.9973848703596987, 0.9767245807045717]                                        |  0.0076409997418523|      0.05814974|[221, 80, 0, 80]                                                           |  | trying quadratic partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
