k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7514694982056085|      1.00000000|[0, 0, 0, 0]                                                               | 
      18|[-0.748744850207457, 0.5667841272198066, 4.225889700282412, 5.85542393254413, 4.920662068339359, 8.111385987722537]| 59.6312141418457031|      1.00000000|[342, 134, 0, 67]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      19|[-0.748744850207457, 0.5667841272198066, 4.225889700282412, 5.85542393254413, 4.920662068339359, 8.111385987722537]| 59.6312141418457031|      0.20000000|[365, 144, 0, 72]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      20|[-0.7125930094032137, 0.5935856534730514, 4.099311690447505, 5.8740169735164365, 4.78344469054039, 8.164096708459141]| 54.7104530334472656|      1.00000000|[377, 148, 0, 74]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      21|[-0.7125930094032137, 0.5935856534730514, 4.099311690447505, 5.8740169735164365, 4.78344469054039, 8.164096708459141]| 54.7104530334472656|      0.20000000|[402, 158, 0, 79]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      22|[-0.7864184649574038, 0.6589356884437261, 4.015220671872282, 5.975027208585416, 4.669839726913967, 8.174032516794549]| 49.7690582275390625|      1.00000000|[412, 162, 0, 81]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      23|[-0.7864184649574038, 0.6589356884437261, 4.015220671872282, 5.975027208585416, 4.669839726913967, 8.174032516794549]| 49.7690582275390625|      0.20000000|[436, 172, 0, 86]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      24|[-0.8980499209404516, 0.7278707266166622, 3.894805214643757, 5.944855676407731, 4.586845871148897, 8.196127646550757]| 44.9140701293945312|      1.00000000|[446, 176, 0, 88]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      25|[-0.8980499209404516, 0.7278707266166622, 3.894805214643757, 5.944855676407731, 4.586845871148897, 8.196127646550757]| 44.9140701293945312|      0.20000000|[471, 186, 0, 93]                                                          |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      26|[-0.931327586983937, 0.8141463524505481, 3.7928286236747253, 5.973303083959496, 4.445878072739023, 8.215329548515443]| 40.2992820739746094|      1.00000000|[481, 190, 0, 95]                                                          |  | trying linear partial model with 7 points | iterate success | actual_k=2
      27|[-0.931327586983937, 0.8141463524505481, 3.7928286236747253, 5.973303083959496, 4.445878072739023, 8.215329548515443]| 40.2992820739746094|      0.20000000|[507, 200, 0, 100]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 18 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      28|[-0.9553775842196769, 0.8716982322767209, 3.718776807283184, 5.874907241406545, 4.316084754190918, 8.151316582023387]| 36.9004402160644531|      1.00000000|[517, 204, 0, 102]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      29|[-0.9553775842196769, 0.8716982322767209, 3.718776807283184, 5.874907241406545, 4.316084754190918, 8.151316582023387]| 36.9004402160644531|      0.20000000|[542, 214, 0, 107]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      30|[-0.9749642027075381, 1.008155875520922, 3.582636478646217, 5.87779486540316, 4.266565486764173, 8.152311909226167]| 33.3712997436523438|      1.00000000|[553, 218, 0, 109]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      31|[-0.9749642027075381, 1.008155875520922, 3.582636478646217, 5.87779486540316, 4.266565486764173, 8.152311909226167]| 33.3712997436523438|      0.20000000|[576, 228, 0, 114]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 20 points | exploitation failed, decreasing delta | actual_k=2
      32|[-1.0274892715710786, 1.067566771723843, 3.4818104914527326, 5.962235892420272, 4.144675768649544, 8.112837962958569]| 29.9452381134033203|      1.00000000|[587, 232, 0, 116]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      33|[-1.0274892715710786, 1.067566771723843, 3.4818104914527326, 5.962235892420272, 4.144675768649544, 8.112837962958569]| 29.9452381134033203|      0.20000000|[613, 242, 0, 121]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 16 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      34|[-1.0695135142199874, 1.124549731020743, 3.3386462666875687, 5.947222907573173, 4.027409876292874, 8.135514622825442]| 26.4328269958496094|      1.00000000|[629, 248, 0, 124]                                                         |  | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 12 points | iterate success | actual_k=2
      35|[-1.0695135142199874, 1.124549731020743, 3.3386462666875687, 5.947222907573173, 4.027409876292874, 8.135514622825442]| 26.4328269958496094|      0.20000000|[654, 258, 0, 129]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 15 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      36|[-1.0984703803890687, 1.1330896118752232, 3.211078488225061, 5.8695445403985484, 3.9058057217358098, 8.180163621720641]| 23.7028598785400391|      1.00000000|[666, 262, 0, 131]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      37|[-1.0984703803890687, 1.1330896118752232, 3.211078488225061, 5.8695445403985484, 3.9058057217358098, 8.180163621720641]| 23.7028598785400391|      0.20000000|[692, 272, 0, 136]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      38|[-1.0792611816056419, 1.3056426709855518, 3.1401143960281592, 5.901559654007751, 3.8919194614222685, 8.120140706367167]| 21.9186267852783203|      1.00000000|[703, 276, 0, 138]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      39|[-1.0792611816056419, 1.3056426709855518, 3.1401143960281592, 5.901559654007751, 3.8919194614222685, 8.120140706367167]| 21.9186267852783203|      0.20000000|[728, 286, 0, 143]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 16 points | trying quadratic partial model with 21 points | exploitation failed, decreasing delta | actual_k=2
      40|[-1.0040771104209671, 1.3613510352609282, 3.027616659120068, 5.979710927331923, 3.790600553396924, 8.167205025493017]| 19.8872203826904297|      1.00000000|[738, 290, 0, 145]                                                         |  | trying linear partial model with 7 points | iterate success | actual_k=2
      41|[-1.0040771104209671, 1.3613510352609282, 3.027616659120068, 5.979710927331923, 3.790600553396924, 8.167205025493017]| 19.8872203826904297|      0.20000000|[764, 300, 0, 150]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | trying quadratic partial model with 17 points | trying quadratic partial model with 22 points | exploitation failed, decreasing delta | actual_k=2
      42|[-1.025636948409134, 1.3983109309498079, 2.921000760472325, 6.046358016983415, 3.6410896549059015, 8.164588477095135]| 17.5192775726318359|      1.00000000|[779, 306, 0, 153]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
      43|[-1.025636948409134, 1.3983109309498079, 2.921000760472325, 6.046358016983415, 3.6410896549059015, 8.164588477095135]| 17.5192775726318359|      0.20000000|[803, 316, 0, 158]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 11 points | trying quadratic partial model with 15 points | trying quadratic partial model with 19 points | exploitation failed, decreasing delta | actual_k=2
      44|[-1.0534210436310432, 1.4634662731225412, 2.803041904827189, 6.039028381854103, 3.4962336181324924, 8.170204425199945]| 15.2439346313476562|      1.00000000|[819, 322, 0, 161]                                                         |  | trying linear partial model with 7 points | trying quadratic partial model with 12 points | iterate success | actual_k=2
